,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X002460.SZ,X600585.SH,X000792.SZ,X600019.SH,X002466.SZ,X600111.SH,X002271.SZ,X600660.SH,X000708.SZ,X000301.SZ,X600010.SH,X601600.SH,X601898.SH,X600188.SH,X600362.SH,X600547.SH,X600011.SH,X600426.SH,X600176.SH,X600219.SH,X000786.SZ,X600886.SH,X000408.SZ,X000723.SZ,X600803.SH,X600399.SH,X000932.SZ,X601991.SH,X600795.SH,X000959.SZ,X000825.SZ,X000831.SZ,X002080.SZ,X000807.SZ,X300037.SZ,X000898.SZ,X002409.SZ,X600352.SH,X600801.SH,X600489.SH,X600486.SH,X601699.SH,X002407.SZ,X600808.SH,X000630.SZ,X000027.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0419846814591477,0,0,0,0,0.00875063875111557,0.0775502277127819,-0.0582372479863101,0,0,0,0,0,0,0,0,0,0,0,-0.0367651901818464,0,0,0,0,0.0745411943277058,0.00723152364352399,0,0,0.0282427312643399,0,0,-0.00951642803834895,0,0,0,0,0,0
X600028.SH,0.264907102223157,0,0,0,-0.0649249159534284,0,0,0,0,-0.0104132276749062,0,0,0.00914647645338998,0.0503091404774,0,0,0,0,0,0,0,0,0.0741593695952903,0,0,0,0,0.00506609527292256,0,-0.0222116314116453,0,0,0,0.0110688192362466,0,0,0,0.0471106873410871,0,0,-0.00359389064299235,0,0.0391177365844723,0,0,0.0100720986212702,0,0,0,0,0,-0.00811996335185857,0.0466853558192167,0,0,0,-0.0143705122715557,0,0
X601088.SH,0,0,0,0,0,0,0,0,-0.0443254660791944,0,0,0,-0.0116795924151434,0,0,0.118822735167701,0.130413258913128,0.0801099502154672,0,0,0,0,0,0,0.0966222521876009,0.0468369196456317,0,0,0,0,0,0,0,0,-0.0299743165494001,0,0,0.0128882849240935,-0.102599800088585,0,0,0,0.0336068837282928,0,0,0,0,0,0.0417966143984147,0,0,0,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0.075755309179187,0.0691094922381257,0,0,0,0,0,0,0,0,0,0,0.117918938285813,0,0,0.065175840651708,0,0,0,0,-0.0544854000420741,0,0,0,-4.33680868994202e-19,0,0,0,0.0372888923493789,0.0123530662828831,0,0.0582908255912497,0,0,0,0,0,0,0,0,0.0297988672737442,0,0,0.00313497698716979,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0.401291591465279,0,0,0,-0.107197703310121,0.117715589681105,0,0,0,0,0,0,0,0,0,0,0.0906794834554708,0,0,0,0,0,0,0,0,0,0,0.0665012377127144,0,0.0730165899894304,0,0,0.106926136617627,0,0,0,0,0.00115485699120173,0.261836251411484,0,-0.198843301949063,0,0,0,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.0531743138740013,0.0149673645100496,0.0351089398207875,0,0,0,0,0,0,0,0.0473830108028865,0.0530357402651415,0.107439872061645,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,-0.0366379604636418,-0.00340488535366309,0,0.411601579479524,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0.0172482111163714,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0.0299816714608009,0.0547659367942064,0,0.0263409163933253,0,0,-0.0436834155108787,0,0,0,0,0,-0.17854270901306,0,0,0,0.0285372863192203,-0.310559479504468,0,0,0,0,0,0,0,0,0,0,0,0,-0.0167787660591263,0,0,0,0.0507966932478502,0,0.0758717878321653,0,0,0,0,0.0797723336421048,0.0657418574665079,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0841626937382892,0,0,0,0,0,0,0,0,0,0,0,0,-0.0206191978625863,0,0,0.00895048559031795,0,0,0.0466664980977295,0,0,0,0,-0.0646172956655452,0.351762558232883,-0.0500210186381121,0,0,0,0,0,0,0.151184390194501,0,0,0,-0.0285936099535808,0,0,0,0,-0.139744745560501,0,0
X002466.SZ,0,0,0,0.0524222644332441,0.0379029600057919,0,0,0,0,0.395219896587327,0.152287174087431,0,-0.124443514676031,0,0.152644730801204,0.446917448460328,0,-0.090752152272678,0,0,0,0,0.0919501320524461,0,0,0,0.290664429699879,0,0,0.0365183166863386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0735976888865996,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0.0399923706570689,0,0,0,0,0,0,0,0,0,0.294894341110187,0,0,0,0,0,0,0,0,0,0,0,0,-0.000365269730956146,0,0.267447445913799,0,0,0,-0.0180682484587775,0,0.213291659140796,0,0,0.206283972446736,0,0.0476083984296931,0,0,0,0,-0.0197901990798089,0.275234134567429,0,0,0,0,0.00162319889625779,0,0,0,0,0,0,0
X002271.SZ,0,0,0,0.181166524818079,0,0,0,0,0,0,0,0.0715419231786882,0,0,0,0,0,-0.0371912642539457,0,0,0,0,0.0701418423960789,0,0,0,0,0,0,0.137703678191338,0,0,0,0.208185641148667,0,0.109128072714971,0,0,0,0,0,0,0,0,0.0810029741929886,-0.0312064190826352,0,0,-0.0567906803159492,0,0,0.0984425531617534,-0.102616606220566,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,-0.0330314510774572,0,0,0.0240521995186875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031268330795843,0,0,0.00346140824672113,0,-0.0288441952915883,0.121626835687721,0,0.130146484877121,0,0,0,0,0,0,0.0256396083642534,0.154075365523665,0,0,0,0,0,0.0501563874362862,0,0,0,0,0,0
X000708.SZ,0,0,0,0,-0.00300669875304985,0,0,0.308935092311461,0.06699280592011,0,0,0.165830252512478,0,0,0,0,0,0,0,0,0,0.138951769869481,0,0,0.0305905250690645,0,0,0,0,0.0356137616109595,0,0,0,0,0,-0.00157822648343862,0,0,-0.0909840242024887,0,0,0.467553105782665,0,0,0,0,0,0.0139586245902269,0,0.12434700944686,0,0.030406276873674,0,0,0,0,0,0,0
X000301.SZ,0,0,0,0.260839366927269,0,0,0,0,0,0,0,-0.202205677258141,0.46891657170112,0,0,0,0,0,0,0,0,0,0.172901370216744,0,0,0,0,0,0.233628096022378,0,0,0,0,0.199637902218715,0,0.207972141972367,0,0.127196870999651,0.0686492812793434,0,0,0,0,0,0,0,0,-0.0280397479028664,0,0.315535930617573,0,0.0884289316806118,-0.0282801111018209,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0.0451592447236421,0,0.483423825194291,4.33680868994202e-19,0.335963090964929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.025639912718604,0,0,0,0,0,0,0,0,0.0281567814479694,0,0,0.0284991094004246,0.0428542569365106,0,0,0,0,0,0.0812527172709474,0,0,0.00649426919556057,0,0,0.0320707275645527,0,0,0,0,0,0,0
