,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600011.SH,X600585.SH,X600010.SH,X601898.SH,X600688.SH,X600547.SH,X601600.SH,X600795.SH,X600362.SH,X300072.SZ,X600188.SH,X601991.SH,X600157.SH,X600309.SH,X600027.SH,X601992.SH,X600660.SH,X600886.SH,X600111.SH,X600489.SH,X000959.SZ,X600299.SH,X000898.SZ,X000792.SZ,X601158.SH,X000709.SZ,X600339.SH,X002466.SZ,X600583.SH,X000723.SZ,X000408.SZ,X000630.SZ,X600098.SH,X000883.SZ,X600352.SH,X600219.SH,X600021.SH,X000539.SZ,X000027.SZ,X600623.SH,X000983.SZ,X002092.SZ,X000060.SZ,X000825.SZ,X601699.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601600.SH,0,0,0,0,0,0,0,0,0,0.0256039260598882,0,0,0.00824448595925272,0,0,0,0,-0.0336950449289975,0,0,0,0,0,0,0,0,0,0,0,0,-0.0735104219287469,-0.0604455370312044,0,0,0,0.189806738785983,0,0,0,0.122799924579468,0,0,0,0,0,0.116192159137351,0.342572954578598,0.151863003174191,0,-0.131813910954318,-0.00735333619299827,0,0,0,0,-0.0104451978656814,0,0
X600795.SH,0,0,0,-0.255399076129411,0,0.0336231924898946,0,0,0,0,0.172901163236215,0,0.105395098041782,0.0078819138180575,0,0,-0.0340364537830223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00639187148572073,0,0,0,0,0,0,0,0,0,0.0826543314820697,0,0,0,0,0,0,-0.00259783953041472,0.00561727808604664,0.125710905269474,0,0,0,0,0
X600362.SH,0,0,0,-0.113723057735187,0,0,0,0.194999898288849,0,0,0.190291696179782,0,0,0.0793331944904355,0,0,0,0,0,0,0,0,0,0,0.108776694812361,0,0,0,0,0,-0.262001468765734,0,0,0,0,0.429933310792475,0,0,0,0.106314220726086,-0.151423644354983,0,0,0.168909495777843,0,0,0.0618684817703553,0.0060066243945166,0,0,0.00570645901585274,-0.0228162064214143,0.0498387222584521,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0,-0.00533064255109434,0,0,0.140892710079819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194882103432743,0.109779984464725,0,0,0,0,0.0931017984496436,0,3.46944695195361e-18,0,0,0,0,0,0,0,0.00243746320600619,0,0,0,0,0,0.0352448408504804,0,0.0154023700499612,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0.549344023974565,0,0.0358200959312652,-0.0459935468510685,0,0.0010284094854924,-0.0703576217899792,0,0,0.183533248094901,-0.0992644815711767,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139579323576158,0.226643392550376,0,0,0.00449068374859633,0,0,0,0,-0.183680708413486,0,0,0,0,0,0,0,0,0.0980809161935787,0.0475372783836338,-0.0327417203142498,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0.0258610794394181,0,0,0,0,0.00267498766330127,0,0.0391381438939246,0,0,0,0,0,0,0,0,0,-0.0544194751152115,0,0,0,0.0169427760874575,0.162737718944568,0.040076616481535,0,0.0364119604279813,0,0,0,0,0.0483376502782002,0,0,-0.00471893381856721,0.00921500929560083,0,0.104037436827953,6.93889390390723e-18,0,0,0,-1.38777878078145e-17,0,-0.00598864061486478,0,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.445601718417528,0,0,0,0,0,0,0,0.168960134979641,0,0,0,0,0,0,0,0,0,0,0,0.198210834268516,0,0,0,0,0,0.0142715787637453,0,0,0,0,0.0159479533885589,0,0,1.38777878078145e-17,-0.118567700712438,0.0562419648090779,-0.0576025540470802,0,0,0,0,0,0.531366776811551
X600309.SH,0,0,0,-0.0714942473836008,0,0,0,0,0,0,0,0,0,0.0307634387437185,0,0,0,0,0,0,0,0.0872634541027492,0,0,0.12730452523347,0,0,0,0,0,0.107140852221212,0,0.350391949054465,0,0.113019592451581,0.0658903933099514,0,0,0,0,0,0,0,-6.93889390390723e-18,-0.072351850918483,0,0,0,0,0,0.0054526020863756,-0.0316254874324648,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0.0124944912946621,0,0,0,0.0311114697673225,0.150493134811751,0,0,0,0,0,0,0,0,0.0193773680178569,0,0,0,0,0,0,0,0.0648967257820808,0,0,0,0.00753983359756983,-0.021475677332843,0,0,0.0758270484536565,0,0,0,0,0,0.00623225215064739,0,0.0145192737162253,0,0,0.0300140286703257,0.00865005044082907,0,-0.0149402134536915,0.0245789046958846,0,0,0,0,0,0
X601992.SH,0.00780000654414103,0,0.216508598597877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0836351117468331,0,0,0,0,0,0,0.00906937618214776,0,0,0.341051817151064,0,0.0179146957256576,-0.0290873799770236,0,-8.67361737988404e-19,0.052426036932561,-6.13375541024408e-05,-0.00448455608059105,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.391666531995906,0,0,0,0,0.119890957887457,0,-0.0144911775546876,0.150382022391643,0,0,0,-0.0349436073389536,0,0,0,0,0,0,0,0.122152545659545,0,0,0,0,0,0,0.0563424438305783,0.0159757521909464,0,0,0,0,-0.199750564474513,0.00196040073724281,0,0,0,0,0,0,0
X600886.SH,0.225383118931159,0,0,0,0,0.0122611026915931,0,0.00523688674266836,0,-0.038905453181232,0.0612761920249926,0.176864578678019,0,0.0237211382998067,0,0,0,0.161501409448489,0,0,0.0453281250045947,0,0,0,0,0,0,0,0,0,0.0479024546668207,0,0,0,0,0,0.148727904597148,0,0,0,0,0,0,0,0,-0.0506370284126923,0,0,0,-0.00772108444848335,0,0.0034875658316829,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103214253771403,0,0,0,0.0340788956601929,0,0,0,0,0,0.0485033119752898,0,0,0,0,0,0,0,0,0.0955731032838284,0,0,0,0,0.0175710981812379,0,0.113554869872201,0,0.0861516151151972,-0.0963498152287697,-3.46944695195361e-18,0.101200198441711,0,0,-0.0242618722483026,0.0174129946003986,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0.731029572372426,0,0,-0.0743388334697075,0.0717548722123777,0,0,0,0,0,0,0,0,0,0,-0.0103859547948625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.100301091987779,0,0,0.124772971017245,0,0,0,0,0,0,-0.00545237699493069,0,0,0,0,0,0,0
X000959.SZ,0,0.158768751804935,0,0.0470429746229493,0,0.233992427820371,0,0,0,0,0,-0.298535918857653,0,0,-0.00848232237797727,0,-0.0568135989511186,0.333315362819879,0,0.288641095123388,0.027166787145772,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,-0.0378101734169271,0,0,0,-0.0637155041378874,0,0,0,0,0,0,0,0.13377640804351,-0.0103238207942589,-0.0560565394517895,0,0,0,0,0,0.012437847620943,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0.0324787816049859,0,0,-0.0185495461492583,0,0,0.0380713978475854,0,0,0,0.0748330453835119,0.158876155027327,0,0,0,0,0,0,0,0,0,0,0.0399445246954568,0,0.159264196715328,0,0,0,0,0,0,0,0,0,-0.0297954162992748,0,0,0,0,-0.0245490781284799,0.0954332909825931,0,0,0,-0.00772703989975337,-0.00456785974554356,0,0,0,0,0,0
X000898.SZ,0,0,0,0.354457903137853,0,0,0.17126962227664,0.071195986095958,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0.00947632035078285,0,0,0,0,0,0,0,0,0,0.553661709432162,0,0,0,0.00600350209262849,0,0,0,0,0,0,0.0565259141024546,0,0,0,0,0.0569909749964306,0,0,0,0.313333573963006,-0.103468649654322,0.106983146455564,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0188831057907592,0.101939195319141,0.0181450141060054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019914571960916,0,0.0231485570034178,0,0.080136467583547,0,0,0,0,-0.0463990278989642,0,0,0,0,0,0.131590770271435,0.0532960156430265,0.0368131382783413,0.0403510908849567,0.0159129528478539,-0.0220602821312265,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0138022165441308,0,0,0,0,0,0,0,0,0.0569346954719861,0,0,0,0.139174556788055,0.0986174372650079,0,-0.137354758856941,0,0.135216826154187,0,0,0,0,0,0,0,2.71050543121376e-20,0,0.0437306910024226,0,0,0,0.0275637377374627,-0.0237154585526104,0.00875322507073827,0,0,0,0,0,0
X000709.SZ,0,0,0.112713780973655,0,0,0,0,0,0,0,0.150702343987776,0,0,0,0,0,0,0,0,0,0.0144100261077619,0,0,-0.0508488568921768,0,0,0.292295757807383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00526935524532735,0,0,0.075590799695564,0,0.00220796324572446,-0.0138724389448108,0,0,0,0,0,0
X600339.SH,0,0,0,0,0,0,0,0,0,0.0861561213647172,0,0,0.053288697758526,0.322270851126737,0,0,0.176929079129979,0,0,0,0.0244338152579908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181366445584844,0,0,0,0,0,0,0,0,0.0479966058760345,0,0,0,0,0.0236091820056003,-0.0282062857926469,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,-0.0354238169340606,0,0,0.057590393234348,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0879326812281956,0,0,0,0.296328935172374,0,0,0,0,0,0,0,0,0,-0.0727950651141859,0,0,0.203567109788252,0,0,0,0,0,0.0721558468813861,-0.0172014901252166,0.0275019926547059,0,0,0,0,0,0
X600583.SH,0.139799610995135,0.357163660884356,0,0,0,0,0,0,0.141460713160354,-0.110594315605314,0,0,-0.0379751090788718,0,0.0763376514111326,0,0.00246737687966629,0,0,0,0,0,0,0,0.062484903486263,0,0.0158875354069807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.052554888925693,0,0,0,0,0,0,0,0.017415563999283,0,0,0,0,0,0
X000723.SZ,0,0,0,0,-0.505591546980681,0.0733660680324277,0,0,0,0,0,0,0,0.184852562795547,0,0,0,0,0,-0.168676483237345,-0.60015229720827,0,0,0,0.0842293434496033,0,0,0,0,0,0,0,0,0,-0.178748473846975,0,0,0,0,0,0,0,0,0.349749173593403,0,0,0,0,0.0751892295268997,0.0891955543241386,0,0.00311798074690232,0,0,0,0,0,0
X000408.SZ,0,-0.0891060633230298,-0.0401228799374636,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0.0647479531580676,0,0,0.0185042209846887,0,0,0,0,0,0,0,0,0,0.238370207077017,0,0,0,0,0,0,0,0,0,-0.0755279863884283,0,0.0279581867098088,0,0,-0.0121696242319932,0,0,0,0,-0.00324402596948068,0,0,0,0,0,0,0
X000630.SZ,0,0,0.282232997360523,-0.00738249586441228,0,0,0,0,0,0,0.313154168799789,0,0.313973796200263,0,0,0,0,0.0690285151965768,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00730901805180799,0,0.146170982616907,0,0,0,0,0,0,0,0,0,0.16936350273562,-0.229630606822769,0,0,0,0,0.129559889283183,-0.0222728664940602,0.00494377513359683,0,0,0,0,0,0
X600098.SH,0,0,-0.102262185157957,0,0,0,0,0,0,0.109714324742535,0,0,0,0,0,0,-0.0455636048917813,0,0,0.0480006497365832,0.238584477708665,0,0,0,-0.0180164966941267,0,0,0,0,0,0,-0.0620947505676459,0,0,0,-0.0208839043274025,0,0.175857249534278,0,0,0,0,0,0.0622456368174123,0,0.0556141945390197,0,0.08697801872115,0,0.105631220473115,0.0190794492995779,-0.0190434710439442,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0777655471326361,0,0,0,0,0,0,0.056474831878209,0,0,0,0.00943465531075051,0,0,0,0,0,0,0.0407285508634269,0,0,0,0.00394363280955554,0,0,0,0,-8.67361737988404e-19,0,0.174691494241656,0.0993483739706508,0.0133824123228214,0.0271378081922002,0.0296947454330747,0.0114036234071272,0,0,0,0,0,0,0,0,0,0
X600352.SH,0,0.0772522324595514,0,0,0,0,0,0.153711235436886,0,-0.0153821743817167,0,0,0.122236925807336,0.0102551555710196,0,0,0,0,0,0,0,0,0,0,0,0,-0.00448381512952424,0,0.102694673848108,0,0,0,0,-0.0235345691532637,-0.0857111464248648,0,0,0,0,0,0,0,0,0,0,0.00988414014799764,0,0,0,0,0.0238676386670029,-0.0242275470253166,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0.02649099264814,0.102422856930231,-0.0431431882167265,0.0139572799842464,0,0.0513452371278022,-0.0499228762074252,0.0351920377048297,0,0,0,0,0,-0.0493685075902629,0,0,0,0,0,0.0406510879060327,0,0,0,-0.0848199673106125,0,0.0985753714545226,0,0,0.303361212974765,0,0,0,0,0,0,0,0,0,-0.0224351645627196,0,0,0.133179838371593,0,-0.00542776867865454,0,0,0,0,0,0,0
X600021.SH,0,0,0.00027929680310183,0.181345892791467,0,0,0,0,0,0,-0.0457635810577818,0,-0.0417377485693132,0.0809647481491576,0,0,0,0,0,0,-0.0346759256270324,0,0.187004589123748,0,0,0,0.225263867541415,0,0,0,0,0,-0.00347841799193094,0,0,0,-0.158615195130376,0,0,0,0,0,0,-0.037204238624975,0,0,0,0,-0.0948501790624736,-1.73472347597681e-18,-0.0303941066416033,0.0560100185832627,0,0,0,-0.095020892034043,0,0
X000539.SZ,0,0.064923773493805,0,0,0,0,0,0,0,0,0,0.0560880860681417,0,0,0.0210788670437196,0,0,0.0256656518650996,0,0,0.0986702905678833,0,0.111598704521495,0.0281392359401672,0,0,0,0,0,0,0,0,0,-0.036669826311704,0,0,0,0,0,0,0,0,0,0.106932562087366,0,0,0,0.0590597370167636,0,0,-0.000881576503861158,0,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0.0622225032426628,-0.00766645317077979,0.0125343814765402,0,0,0,0,0,0,0.124713551368812,0,0,0.0623000725514576,0,0,0,0,0,0,0,0,0,0,0.0239368724851042,0.0460035205156487,0,0,0.0391092918754874,0,0,0,0,0,0,0,0.131867754131441,0.0958631560679168,0.028316089457188,0,0,0,0,-0.00910711181955993,0.0141217625900517,0,0,0,0,0,0
X600623.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0397527618018558,0,0,0,0.242340485342234,0,0.6207494907301,0.247777499095444,0,0,0.0995930717725016,0.275941348731569,0,-0.31352716233378,0,0,0,0,0,0,0.209287197763447,0,0,0,0.263166972933174,0,0,-0.0924056471032007,0,0.601144316420691,0,0,0,0,0,-0.0929790151548917,0,0.00980261212028271,-0.0167442571542461,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017606560668658,-0.0798579696406433,0,0,0,0,0,0,0.117993809125071,-0.0586354050032661,0,0,0,0,0,0,0,0,0,0,0,0.727849037957417,0,-0.0410714049793375,0.0205103748012026,0,0,0,0,0,0
X002092.SZ,0,0,0,0,0,-0.0760906377020601,0,0,0.174378387798807,0,0,0,0,0,0,0,0,0,0,0.206609521408481,0,0,0,0,0,0,0,0.557874927739927,0.0890493041503827,0,0,0,0,0,0,0.0590143039604511,0.0466334046271644,0,-0.0369346894586596,0,0.106167685455732,0,0,0.235874301599345,0,0,0.086515534510744,0,0,0,-0.0379700244198982,0,0,0,0,0,0,0
X000060.SZ,0,0,0,0,0,0,0,0,0,0.0941715010194687,0,0,0.154183223646208,0,0,0,0,0,0,0,0,0,0,0,0.0389591883155746,0,0.220900305492582,0,0,0,0,0,0,0,0,0.115604272900573,-0.149943141222055,0,0,0.355106072058703,0,0,0,0,0,-0.0233475173271965,0,0.118527494830459,0.186620645375728,-0.0902963675158434,-0.0238125962023561,0.0439599343040342,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0,0.200423678122831,0,0,0.325211963060973,0,0,0.138094976483326,0,0,0,0,0,0,0,0,0,0,0,0,0.0219754700418434,0,0.0132656664529759,0,0,0,0,0,-0.0590651851090254,0.040330990577028,0,0,0,0,0,0,0,0,0,0.0332134907336271,0,0,0,0,0,-0.013260321334362,0,0,0,0,0,0
X601699.SH,0,0,0,0.0341507535881254,0,0,0,4.33680868994202e-19,0,0,0,0,0.0722557129163956,0,0.407787992946905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.409668909240061,0,0.122082231210419,0,0,0,-0.000406162670820165,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0.137177261493659,0,0,0,0,0,0,0,0,0,0.101939068640187,0,0,0,0,0,0,0,0,0,-0.0973396666932662,-0.184336618340545,0,0.0281294022188401,0,-0.0287122236915754,0,-0.204790018134405,0,0,0,0,0.0410994879303865,0,0,0,0,0.151304738837285,0,0,0,0,-0.117345056299441,0,0.0433199115576481,0,0,0.0924456119639733,0,0,0,0,0,0,0
Slope,0.391232472027784,0,0,0,0,-0.596482413061614,0,0,0,-0.234168196870558,0,0,0,0.482291710653309,0,0,0.505363130390494,-1.16202514788092,0,0,0.271817687957693,0,0,0,0,0,0,-0.334752803839335,0,0,0,-0.345699071333361,0,0,-0.647467434551049,0,-0.619108993521759,0,0.149827636526733,0,0,0,0,0.0956165775460237,0,-0.0343289847468071,0.212992542926867,-0.642296715162481,0,1.34437056006812,0,0.958905442571181,0,0,0,0,0,0
TED,0,0,0.807839214524532,0.51674250447175,0,0,0,0,0,-0.555979197059399,0.0491077711055832,0,0.0622119911130406,-0.924031243618184,0,0,0,-0.795068062893226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.613648487859665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004191129033656,-0.825808326891343,1.2155089412971,0,0,0,0,-2.52653282988983,0,0
RealEstate_excess,0,0,0,-0.132268821288102,0,0,0,0,0,0.0158975770033356,0,0.110454412525675,0.108246666318727,0,0,0,-0.112686472631558,0,0,0,0,0,-0.102865110041232,0,0,0,0,0,0,0,0,0,0,-0.0507772300496886,0,0,0,0,0,0,-0.04623576947525,0,0,0,0,0,0,0,0.0874098040859842,-0.0188707867796572,-0.00887611444495218,-0.000975996154288363,0,0.42087709388263,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0.0164870875385833,0,0.0146725624376909,0.0154099966242443,0,0,0,0,0,0,0,0,0,0,0.0104221375243408,0,0,0,0,0,-0.161064028618383,0,0,0,-0.0173839683386295,0,0,0,0,0,0,-0.0497792752631104,0,0,-0.00729222522962011,0,-0.0768854194740878,0,0,0.00358104302945199,0,-0.0371024618822305,0.0360215322626274,0.17135956595881,0,0,-0.0228589084802973,0,0
MKvol,-0.000383161787437051,-0.00155406123014067,0,0,0,0,0,0,0,0,0,0,0.00308097767639973,0,0.00333524144219301,0,0,-0.00100107130053956,0,0,0,0,0,0,0.00331312082768302,0,0,0,0,0,0,0,0,0,0,0,0.000405117374035608,0,0,0,0,0,0,0,0,0.000569218630742155,-0.0014878961361877,0,-0.00119663590558822,-0.0028404421212013,-3.3881317890172e-21,-0.00114772478027646,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,-0.0066558543029324,0,0,-0.0169486863888634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0255701209127507,-0.0015111511302637,0,0,0,0,0,0,-0.132219239992373,0.00798639837950012,0,0,0,0,0,0,0,0,0,0.0288364796515273,0,0,0,0,0.0353109009222165,-0.0383340874757374,0,0,0,0,0,-0.762871368260716
CarbonVol_Guangdong,0,-0.0115508471482905,0,0,0,0,0,0,-0.00379036960946455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00455775813009633,0,0,0,-0.0048441115426508,0,0,0,0,0,0,0,0,0,0,0,-0.00511096718997023,0,0,-0.00600616372785526,0,0,0,-0.00626007747802274,-0.00011411651078458,0,0.0114175558545469,-0.0086651721360855,0,0,0,-0.027267040239416,0,0
CarbonVol_Hubei,0,-0.00233553706744423,0,-3.21183639924857e-05,0,0,0,0,0,0,-0.0218541805967382,0,0,0,0,0,0.0452872892243918,0,0,0,0,0,0,0,0.0292132954444147,0,-0.00348702574776738,0,0,0,0,0,0,0.00776263399048718,0,0,0,0,0,0,0,0,0,0,0,0.00821220726968032,-0.00296925153651245,0,0,0,-0.00443633146791461,0,0,0,0,-0.052942113713676,0,0
