,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X002460.SZ,X600585.SH,X002466.SZ,X000792.SZ,X600019.SH,X600011.SH,X601898.SH,X600111.SH,X000301.SZ,X600660.SH,X000708.SZ,X600010.SH,X601600.SH,X002271.SZ,X600547.SH,X600886.SH,X000877.SZ,X600426.SH,X600795.SH,X600362.SH,X601699.SH,X000983.SZ,X600176.SH,X600027.SH,X600803.SH,X601991.SH,X000786.SZ,X600995.SH,X000629.SZ,X000807.SZ,X000408.SZ,X600160.SH,X600219.SH,X000723.SZ,X000831.SZ,X600489.SH,X600096.SH,X600378.SH,X002080.SZ,X000933.SZ,X600348.SH,X000630.SZ,X300037.SZ,X600688.SH,X000932.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0.0853913698914128,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0.00995913399494106,-0.0289405464891596,0,0,0,0.167066673793258,0.0669887194556304,0,0,0.0168165201136317,0,0,0,0.0551729725571158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.010728008382962,0,0,0,0,0,0,0,0,0,0,0.00710345197768815,0,0,0,0,0,0
X601088.SH,0,0,0,0,0.264071602486319,0,0,0,0.0994299720091844,0,0.02458132661543,0,0,-0.0175696836820197,0,0,0.124980362498566,0,-0.0394242539396242,0.0627933144323383,0,0,0,0,0,0.0744300387407625,0,0,0,0.0821251593189287,0,0,0,0,0,0,0,0,0,-0.0492502094554342,0,0,-0.191235210130503,0,4.33680868994202e-19,2.16840434497101e-19,0.0419058281929572,0,0,0,-2.71050543121376e-20,-0.0542736347678768,0.0401924575636318,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0,0,0.0442817959900357,0,0.176090564665159,0,0,0,0,0,0,0.0277718649219666,0,0,0,0,0.0323983618577558,0,0,0,0.0325224873969143,1.73472347597681e-18,0,0.00676832239207889,0,0,0,0,0,0,0.0503767492377549,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0178373696687393,0,0,0,0,0,0,0
X600309.SH,0.149060330170028,0,0,0,0,0,0,0,0,0,-0.148488507540568,0.0664304759581601,0,0.152116434246157,0,0,0,0,1.38777878078145e-17,0,0,0.124692293040813,0,0,0,0,0,0,0,0,0,0.242927171116192,0,0,-0.0226739697907657,0,-0.0261952190681412,0,0,0,0,0,0,-0.0610039559559446,0,0,0,0,6.93889390390723e-18,0.149940895470413,0,0.0356500401800524,-0.0264385461423716,0,0,0,0,0,0
X600188.SH,0,0.792010550608761,0,0,0,0,0,0,0,0,0,0,0,0.0191050509641496,-0.320806770210223,0,0,0,0,0,0,0,0,0.100599022660096,0,0.0391566424081038,0.147907498160846,0,0,0.0825954889152766,0,0,0,0,0,0,0,0,0,-0.0161447838860405,0,0,0,0,0.204119546039888,0.052216833195897,0.040769853307081,0,0,0,-0.036159270062638,-0.00650752035933866,0.00686836964556465,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0.0146044324761557,0,0,0.612239345450561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0333796325869853,0,0,0.0151445199511694,0,-0.030939520510647,0,0.0262118168152839,0,0.0529057335563905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0153406816288476,0.00557488370287435,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0746187734360119,0,0,0.0576508705732592,0,0,0,0,0.40673088901685,0,0,0,0.000622242498793907,0.017427220232577,0,0,0,0,0.164611768129327,0,0,0,0,-0.125457095583609,0,0,0,0,-0.0167611675883945,0,0,0.153826240284418,0,0,0,0,0,0,0.00914108016307963,-0.00795288897475836,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0.626071965808481,0,0,0,0,0,0,0.0985732734379837,0,0,0,0,0,0,0,0,-0.0606682582250361,0,0,0,0,0,0,-0.0665604908039441,0,0,0,0,0,0.135400890135989,0,0.11422926940205,0,0,0.012768606206476,0,0.042748465730426,0,0.0185854565147652,0,0,0,0.0400826446628863,0,0,0,0.0167077696155071,-0.0114665194987879,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0.298721620761689,0.0577852634285586,0.107694079879283,0,0,0,0,0.123341945128006,0,0,0,-0.0144974971725084,0,0.006945083101727,0,0,0.0100373329483971,0,0,0,0,0,0,0,0,0,0.0225944603377821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123493704820392,0,0,0.0675991338928807,0,-0.0043564987167149,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0.0102910401647089,0,0,0,0,0.163208747652931,0,0,0,0,0,0.227817765820239,0.131402706291418,0,0,0,0,0,0,-6.93889390390723e-18,0,0.0597854115900133,0,0,0,0,0,-0.00585392024319155,0,0,0,0,0,0,0,0,0,0,0,0,0.0769604689902125,-0.0303779848195391,0,0.0696594152646592,0,0.00646702347027676,-0.0198508175838668,0,0,0,0,0,0
