,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X002466.SZ,X600188.SH,X002460.SZ,X600585.SH,X000792.SZ,X600019.SH,X000301.SZ,X601898.SH,X600111.SH,X600011.SH,X600660.SH,X600010.SH,X002271.SZ,X000708.SZ,X000877.SZ,X600547.SH,X601600.SH,X600886.SH,X600795.SH,X000629.SZ,X600426.SH,X600176.SH,X600362.SH,X000408.SZ,X601991.SH,X600348.SH,X600803.SH,X000786.SZ,X000723.SZ,X300073.SZ,X002080.SZ,X000983.SZ,X600096.SH,X600160.SH,X600027.SH,X600219.SH,X600141.SH,X601699.SH,X600378.SH,X600157.SH,X600549.SH,X600801.SH,X002407.SZ,X002353.SZ,X600295.SH,X600399.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0.11175087771662,0,0,0,0,0,0.0409926675329811,0.0535221975062207,-0.0205346968891976,0,0,0,0,0,0,0.123612880070678,0,0,0,0,0,0,0,-0.0680848632044855,0.0165264368133719,0,-0.159607802863652,0,0,-0.00932740769572281,0.132381332110271,0,0,0,0,0,0,0.0238081622886479,0.15230705952103,0,0,0,0,0,-0.000931161301106673,-0.0547924111207437,0.00149306003993874,0,0,0,0,0,0,0
X601088.SH,0,0,0,0.0272926885833609,0.153735124684622,0.0401155992562847,0,0,0,0,-0.173566044506069,0,0,0,0,0,0,0,0,0,0,0,0,-0.0437470612612075,0,0,0,0,0,0,0,0.0235253663001888,0.12543050594902,0,0,0.123673556596024,0,0,0,0,0,0.325365832941855,0,0,0,0,0.101973851390342,0,0,0,0,0,0,0,0,0,0,0,0
X600028.SH,0,0,0,0.0252045378918413,0,0,0,0,0.00805987714701199,0,0,0,0,0.000559440899015791,0,0,0,0,0,0,0.0720212740863849,0,0.0299348406268187,0.0455695330079639,0,0,0,0,0,0,0,0,0,-0.0272708012670642,0,0,0,0,0,0.0309899711443259,0,0,0,0.0961718302798185,0,0,0,0,0,0.0101490892117643,0,-0.0233836177318159,0,0,0,0,-0.01570396203129,0,0
X600309.SH,0,0.0952516062119851,0,0,0,0,0,0,0,0,-0.0623777783935913,0.0478638172642061,0,0,0,0,0,0.0242843669340798,0.0937393367321256,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0.015811905836048,0,0,0,0,0,0,0,0,0,0,0,0.0327901844729839,0,0,0,0,-0.0132059045369839,0.0222332242077283,0.0673075268762367,0,0,0.00287067250138903,0,0,0,0,-5.42101086242752e-20,0,0
X002466.SZ,0,0.0185860804481938,0,0,0,0,0.731380841416618,0,0.0328074344333829,0,0.00553543012365593,0,0,0,0,0.16941267945376,0,0,0,0,0,0,0,-0.26697531382393,0.0186659285708851,0,0,0,0,0,0,-0.000908829425313419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0123725684026064,0,0
X600188.SH,8.67361737988404e-19,0.0976401911953929,0,0,0,0,0,0.03872790022783,0,0,0,0.269982763467997,0,0,0,0,0,0,0,0,0,0,0,0.0784293263273837,0,0,0,0,0,0.0302307422912342,0,0,0,-0.0633713407386001,0,0.0113811544848272,0,0,0,0,0,0.398192407584818,0,0,0,0.0129346250617121,0,0.080979807817083,0.0209104283900935,-0.064164293883267,0,-0.0124151408175014,-0.0238623439351031,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0.13042125027373,0,0,0,0,0,0,0,0.0426714815123431,0,0,0.184510370720702,0,0,0,0,0.102498931235099,0,0,0,0,0,0,0,0,0,0,0,0.0455246278533341,0.0947734561342107,0.0291270304890219,0.0015589440129968,0,0.0742937984131171,0,0,0,0.0782880360841202,0,0,0,0,0.0910238991459708,0,0,-0.0127711122881496,0,0,0,0,0,0,0.0682828717127641,0,0
X600585.SH,0,0,0,0,0,0.026639685374041,0,0,0,0,0,0,0,0,0,0,0.184411672354474,0,0,0,0.0214363055507662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022691794307824,0.38844157320917,0,0,0,0,0,0,-0.0480509549404293,0,0,0,-0.00385960594965412,0,0
X000792.SZ,0,0,0,0,0.296274257178028,0,0,0,0,0,0,0,0,0.0849734545491459,0.0205199109284158,0.0706762029775917,0,0,0,0,0,0,0,0.106904593272039,0,0,0,0,0,0.0845001061536949,0,0.015322532877593,0,0,0.0145700049776965,0,0,0,0,0.225507341494119,0,0,0,0,0,0,0,0,0,0.0140027732163898,0,-0.0446714152005726,0,0,0,0,-0.0259157889137394,0,0
X600019.SH,0.039988509212241,0,0,0,0,0,0,0,0,0,0,0,0,0.11438824337915,0,0.0361695391940681,0,0,0,0,0.0597648042558001,0,0,0.0500782359401103,0,0,0,0,0,0,0,0.0935589840725604,0.102453915644598,-0.0361923471751309,-0.0230514652134598,0,0,0,0,0,0,0.0570870394642854,0,0.0301609646724755,0,0,0,0,0.0168485657843958,0,0,0.0486568757601824,0,0,0,0,0.0303086049968781,0,0
X000301.SZ,0,0,0,-0.22229186955458,0.236303369918762,0,0.0143168275298479,0,0,0,0,-0.135659943756753,0,0,0,0.17607599516496,0,0,0,0,0,0,-0.0792481574041304,0,0,0,0,0.295279053024172,0,0.111696175846233,0,-0.0160990461215746,0,0,0.141544728168698,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0098433863885803,0,0,-0.0651105333987764,0,0,0,0,0.0834382809923602,0,0
X601898.SH,0.038949510168923,0.211724600125244,0,0,0,0.0160886562413453,0,0,0,0,0,0,0,0,0,0.0105934020259794,0,0,0,0,0,0,0,0.0293549893939134,0,0,0,0,0,0,0,0,0,0,0,0.287477106725219,0.243727730120917,0,0,0,0,0,0,0.0816958531497244,0,0,0,0.0865421676105666,0,-0.0373943293043257,0,0,0,0,0,0,0.0068587512251565,0,0
X600111.SH,0,0,0,0,0,0,0.162165892032879,0,0,0,0.249113631005535,-0.093692734626097,0,-0.0291448744337061,0,-0.0490507369955029,0,0,0,0,0.168420987328567,0,0,0,0,0,0.0898223758825214,0.194808028406898,0,0,0,0,0.232897961396923,0,-8.67361737988404e-19,0,0,0,-0.0196067531965164,0,0,0,0.271010768112722,0,0.102544453148029,0,0,0,0,0,0,0,0,0,0,0,0.0389472972102377,0,0
