,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600585.SH,X002460.SZ,X600019.SH,X002271.SZ,X600660.SH,X000708.SZ,X600547.SH,X601898.SH,X600362.SH,X601600.SH,X002466.SZ,X000301.SZ,X600111.SH,X000786.SZ,X600010.SH,X600886.SH,X600011.SH,X600188.SH,X600176.SH,X600426.SH,X000027.SZ,X601991.SH,X600803.SH,X600219.SH,X600795.SH,X600489.SH,X600352.SH,X600801.SH,X000807.SZ,X000932.SZ,X000408.SZ,X000898.SZ,X600315.SH,X600688.SH,X002353.SZ,X002080.SZ,X000825.SZ,X300037.SZ,X600157.SH,X000959.SZ,X000966.SZ,X000883.SZ,X600486.SH,X600027.SH,X601168.SH,X600516.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.1339363247504,0,0,0,0,0,0,0,0,0,0,0.0347264933851086,0,0.0189257147523743,0,0,0,0,0,0,0.0363466595830098,0,0.0782955823922433,0.0260056565102235,0,0,0,0,0,0,0,0.00404965309508655,0,0,0,0,0.00374180445540485,0,0,0.0897901769983479,0,0,0,-0.00833062229290474,0,0,0,0.0267617143365995,0,0,0,0,0,0,0,0,0,0
X600028.SH,0.0470000212563489,0,0,0,0,0,0,0,0,0.0030530524779339,0,0,0,0.0991871152163406,0.004548668251203,0,0,0,-5.42101086242752e-20,0,0,0,0,0.181988739020248,0,-0.0518496485756975,0,0.0355191713158066,0,0,0,0,0.0312913943439891,0,0,0.135455575731652,0.0127101350683009,0,0,-0.0364473870781063,0,0,0,0,0,0.045478629652676,0,0,0,0,0,0.0786986948440808,0,0,0,0,-0.0171489042057559,0,0
X601088.SH,0,0.0863163617187288,0,0.00885388649076611,0,0.0627495176563449,0,0,0,0,0,0,0,0,0.00804401284629737,0.0394410536292999,0,0,0,0,0,0.118084723995142,0.0286360281978713,0,0.036155649306318,0,0,0.141525187134685,0,0,0,0,0,0,0,0,-0.0201405063687793,0,0,0,0,0,0,0,0,0.0505414511778011,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0.00528897188325742,0,0
X600309.SH,0,0,0,0,0,0.0502693403130385,0,0,0,0,0,0,0.0209810174098946,0,0,0,0.0306701138761728,0.0678679190522285,0,0,-0.143396837979689,0,0.164175200380974,0.250725472607411,0,-0.115820674399293,0,0,0,0,0,0,0,0,0,-0.0229415646248157,0.0670961353392772,0,0,0,0.155783379070985,0.135513147055405,0,0,0,-0.0172272856737009,0.00529356841858905,0,0,0,0,0,-0.0586150120795107,0,0,0,-0.0129604551192126,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.034029982911652,0,0,0,0,0,0,0.0609558381723504,0.019595268883321,0.0759610430195462,0.0100805404635616,0,0,0,0,-0.0206425468027699,0,0,0,0,0,0,0.02703026981011,0,0,0.0575122977019564,0,-0.00672941348645234,0,0,0,0,-0.0260736562497294,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0.180211792317507,0,0,0,0.0542469522339594,0,0.736547703650835,0,0,0,0.0973761812147357,0,0,0,0.00729485166840636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0878474069203252,0,0,0.042900177829458,-0.000889408346263172,0,0,0,0,0,-0.0233689517845906,0,0,0,0,0.00352237894322077,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0592565241398619,0,0,0,0,0,0,0.0582197393407619,0.0348810725608717,0,0,0,0,0,0,0,0,0,0.117751053806524,0.236847743426369,0,0.135241580545549,0.100018517141427,0,0,0,0.150929247743999,0,-0.0537185738330287,0,0.101057783870685,0,-0.0465432750042529,0,0,0,0,0,-0.0947423026835745,0,0,0,-0.0202826298249321,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0585308431712708,0,0.0652409104255383,-4.33680868994202e-19,0,0,0,0,0,0,0.0357353429417822,0.179056189731215,0,0,0,0,0,0,0,0,0,-0.277047847139925,0.111720822804729,0,0,0,-0.0371870227585699,0.018366259849614,0,0,0,0,-0.00988663849870965,-0.0202822762131563,0,0,0,0.13006967643033,0,0,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0.146584057075449,0,0,0,0,0,-0.275560549168123,0.16542741768093,0,0.0210937707739275,0,0,0.000560026171976528,0,0,0,0,0.0376499460420183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0314005342268803,-0.00512781412945899,0.279509922591105,0,0,0,0,-0.0753337261344612,0,0,0,0,-0.0196780037827397,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0.0680631189404424,0,0,0,0,0,0,0,0.151281288692597,0,0,0,0,0,0,0,-0.0807059159370147,0,0,0,0,0,0,0,0,0,0,0.241007100715985,0.202801834257565,0.177351695953619,0.0828119762107389,0,-0.171247237525409,0,0,0,0.0208380750568535,0,0.0558268394595759,0,0,0.243419172758678,0,0,0,0,0,0,0,0,0
