,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600585.SH,X002460.SZ,X600019.SH,X600660.SH,X002271.SZ,X000708.SZ,X002466.SZ,X000301.SZ,X600111.SH,X601600.SH,X601898.SH,X600547.SH,X600362.SH,X600010.SH,X600426.SH,X600886.SH,X600188.SH,X000786.SZ,X600011.SH,X600176.SH,X002080.SZ,X300037.SZ,X000408.SZ,X600803.SH,X601991.SH,X600795.SH,X600219.SH,X000027.SZ,X000932.SZ,X002409.SZ,X002353.SZ,X600352.SH,X600489.SH,X600688.SH,X000898.SZ,X600399.SH,X000825.SZ,X000807.SZ,X000830.SZ,X600315.SH,X600801.SH,X000959.SZ,X600549.SH,X600486.SH,X600027.SH,X601699.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,-0.0128913471391753,0,0,0.0329867652667307,0,0,0,0,0,0.175844110638372,0,0,0,0,0,0,0,0,0,0,0.0247527993178277,0,-0.0300024039103109,0,0,0,0.0836802603463984,0,-0.0681018596043742,0.0463208647057615,0,0,-0.0278746831038707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600028.SH,0.243930265588636,0,0,0,0,0,0.143075929744932,0,0,0,0,0,-0.015463674957235,0,0,0,0,0,0,0,0.0601586575316567,0,0,0,-0.00995203932035668,0,-0.0114999441556316,0,0,0,0,1.73472347597681e-18,0.00827049363550547,0,0,0,0,0.0546356998848453,0,-0.00949156991984981,0,0.0763264611582631,0,0,0,0,0,0,0,0,0,0.0267501070632598,0.0505798544860712,0,0,0,-0.0338804009160417,0,0
X601088.SH,0,0,0,0.0580941214984013,0,0.0403314611177911,0,0,0,0,0,0,0.0389331994921278,1.73472347597681e-18,0,0,0,0,0,0,0.201797309703275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0.0445520462116202,0.0510659616233955,-0.0869399089876275,0,0,0.0131943230900443,0,0,0,0,0,0.0317027795634571,0,0,0,-0.00550607286968944,0,0
X600309.SH,0,0,0,0,0,0,0,0,0.0277531633826594,0,-0.0387844188828198,0,0.13916437142837,0,0,0,0,0,0.287925774684317,0,0,0,0,0,0.0774645026816416,0,0,0,0,0,0,0,0,0.0481624357445612,0,0,0,0,0,0,0,0.00910958311904779,0.30672255488837,0.0390476375581847,0,0,0,0.0647786099301361,0,0,0,0,-0.0151280182581958,0,0,0,0,0,0
X600585.SH,0,0,0,0.0266649834121797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0843976801433069,0.0392692124934581,0.00666001058969147,0,0,0,0.0428902172453424,0,0,0,0,0,0.0259903384584336,0,0,0,0,0,0,-0.0610306159048721,0,0,0,0,0,0.557385292426218,0,0,0,0,0,0,-0.031731331460894,0.0502452488444047,0,0,0,0.0083702676257614,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0.504129299507077,0,0,0,0,0,0,0,0,0,0,0,0,0.0574910226617983,0,0.266087882948861,0,0,0,0,0,0.0100435574355149,-4.33680868994202e-19,0.0755633011637263,0,0,0,0,0,0,-0.0568162398660378,0.244296442186305,0,0,0,0,0.0488056667881411,-0.114734559739465,0,0,0,0,0,0,0,0,0,0,0
X600019.SH,0,0,0,0.130923683815373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0605401971331739,0,0,-0.0127974535751743,0,0,0,0,0,0,-0.0636973415751131,0,0,0,0,0.343203411408259,0,0.0774586134192382,0,0,0,0,0.0611845013397381,0.277132221879473,0,0,0,0,0,0.0654683838603742,0,0,0,-0.0163915759264938,0,0
X600660.SH,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0.114389619744024,0.0397869229282695,-0.108308387836777,0,0,0,0,0,0,0,0,0.135757261339088,0,0,0.0841746120137074,0.288011369527878,0.0917908300317907,0,0,0,0,0,0,0,0,0,0,0,0,-0.0969841983557523,0,0.00944642838926969,0,0,0,0,0,0,0,0.0174475161875087,0,-0.0433433602000779,0,0,0,0,-0.0274256676974584,0,0
X002271.SZ,0,0,0,0.114519892944189,0,0,0,0.0764815271000572,0,0,-0.0582384606304804,0,0,0,-0.0230466990086643,0.115762932503094,0.0198868555750559,0,0,0,0,0,0,0,0,0,0.0919333416986943,0,0,0,0,0,-0.0779986983567671,-0.0634994076089496,0,0,0,0,0,0.0504191593335984,0,0,0,0,0,0.02020835679053,0,0.11828227592773,0,0,0,0,-0.0308431324027184,0,0,0,0.100707408389464,0,0
X000708.SZ,0,0,0,0,0,0,0,0.161817351184733,0,0,0,0,0,0,0,0,0.0194649594186024,0,0.0309187443936083,0,0,0.0597084439573878,0,0,0,0,-0.0514429514611664,0,0,0,0,-0.0443221256648567,0.192452779883704,0,0,0,0,0,0.0459329278196375,0,0,0,0.0554134456887232,0.034897392348974,0,0,-0.000541725470174994,0,0,0,0,0,-0.0408628818322889,0,0,0,0.104508858620743,0,0
X002466.SZ,0,0,0,0,0,0.340281941090462,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0.518753922672256,0,0,0,-0.258034181392041,0,0,0,0,0,0.0105304093540538,0,0,0,0,0,0,0,0,0,0,0,0,0.400154180669064,0.0629076867367139,0,0,0,0,0,0,0.0184049102064942,0,-0.086544988004944,0,-0.182814140151652,0.058413806303134,0,0,0,0.075449400969055,0,0
X000301.SZ,0,0,0,0,0,0.0121593101081573,-0.0494066974141039,0,0,-0.133953246980921,-0.156597320086351,0,0,0,0,0,0,0,0,0,0,0.108433172583895,0,0.309125826317066,0,0.000821639076520077,0,0,0.507166197183453,0,0,0,0,0.295020333008597,0,0,0,0,-0.0863150382764299,0,0,0.0462152301655999,0,0,0,0,0,0,0,0,0,0,0.00941539095517369,0,0,0,0.167402214790225,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.212772664980459,0,0,-0.0483960746716495,0,0,0,0,0.130028486939442,0,0,0,0,0,0,0,0.0472840747262248,0.00573867041720067,0,0,0,0,0,0.200516701418915,0,0,0,0,0,0.275392323040314,0,0,0.0249728111978134,0,-0.0189649824450766,-4.33680868994202e-19,0,0,0,-0.00236641593539493,0,0
X601600.SH,0,0,0,0.093096470796302,0,0,0,0,0,0,0.0640919764486333,-0.0246896300475814,0,0,0,0,0.0237437048584957,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0934242786717131,0,0,0,0,0,0.0108696703313165,0,0.112503048836487,0,0.111994958411797,0.510374440780926,0,0,0,0.0491126964572637,0,0,0,0.0524447917008019,0,0.0243927788230019,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,-0.198857335764703,0.0991599496765475,0.13171722063061,0,0,0,0,0,0,0,0.0419925668566002,0.138997341660948,0,0.662729750394101,0,0,0,0,-0.0409496934861913,-0.0367792908185946,0,0,0,0,0,0,-0.132110925995203,0,0,0,0,0,0.191073955961352,0,0.0402494991107191,0,0,0,0.0297572249932919,0,0.286730008948193,0,0,0.00512396584638535,0,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,-0.0425886757235811,0,0,0,0,0,0,0.0043260678706947,0,0,0,0,0,0,0,0,-0.0872507683338354,0,0.0328054387322053,0,0,0,0,0,0,0,0.205481945833278,0.0259615810962182,0,0,0,0.344634382048528,0,0,0.0883902393561883,0.0373424965780123,0,0.0597081359439102,0,0,0,0,0,0,0,0,0,-0.0307542915404793,0,0,0,-0.108956290778626,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139183285304199,0,0,0,0,0,0.145600958781214,0,0,0,0,0,0,0,0,0,0,0,0.0232133017613356,0,0,0,0,0.453956983027167,0,0,0,0.018656166518167,0,0,0,0,0,-0.030907568806892,-0.000233194091638071,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0.117457353533831,0,0,0,0,0,0.106424736483624,0,0.0354908878378101,0,0,0,0,0,0.0706112891539484,0,0,0,0,0,0,0,0,0,0.134547369479242,0.0805774031415984,0,0,0,0,0,0,0.124126987102118,0,0,0,0,0,0,0.246631796933749,0,0.115431715321077,0,0,0,0,0,0,0,0,0,0,0
X600426.SH,0,0,0,0.027075330780085,0,0,0,0,0,6.94644269080627e-05,0,0,0,0,0,0,0,0,0,0,0.0748573514754408,0.0607298851089217,0,0.127795084387021,0,0,0.0301432955404471,0,0,0,0,0,0,0.126700394551071,0,0,0,0,0.0271427361482148,0.0612379370552686,0,0,0,0,0,0.0874972599285938,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,2.16840434497101e-19,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0.0881733728896144,0,0,0,0,0,0,0,0,0.0319681799960562,0,0,0.127475776754561,0,0,0,0,0,0,0,0.0884854549424458,0,0,0,0,0.00944908907560543,0,0,0.0336692015252516,0,-0.031586510940762,0,0,0,0,0,0.0158346375888609,0,0.11003689361188,0,0.0557724448113878,0,0,0,0,0,0,0
X600188.SH,0,0,0.0795317027582002,0,0,-0.387087227265731,0,0,0,0,0,0,0,0,0.48026550415303,0,0.261618915850876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.208997263646709,0,0.0573863345526461,0,0,0,-0.011592653970969,0.159140784274253,0,0,0.0413813536292649,0,0,0,0,0,0,0.167539913443077,0,0,0,0,0,0,-0.0016530863500063,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,0.0587827368232996,-0.00697076436746214,0,0,0.0392914715764701,0,0,0,0,0,0,0,0,0,0.174246656957994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0939284034346386,0,0,0,0,0,0.0491284718684193,0,-0.124014875310621,-0.0105869093448519,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0.0266333691299854,0,0,0.0181322947534564,0,0,-0.0292485894126525,0.0124808135793654,0,0,0,-0.0312217507497749,0,0,0,0,-0.0182870821083136,0,0.133563104702973,0,0,0.0654587998506507,0.025377207464325,0,0,0,0,0,0,0,0,0,0,0.0540661555184342,0,0.00917758670441219,0,0,0,0,0,0.0128117767604319,0.0264342737306053,0,0,0,-0.0546687560884297,0,0
