,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600011.SH,X600585.SH,X601898.SH,X600010.SH,X601991.SH,X601600.SH,X600795.SH,X600886.SH,X600188.SH,X600362.SH,X600111.SH,X600027.SH,X600309.SH,X600688.SH,X601992.SH,X000792.SZ,X600583.SH,X601158.SH,X000898.SZ,X600352.SH,X000709.SZ,X000831.SZ,X000883.SZ,X600547.SH,X002353.SZ,X600489.SH,X000539.SZ,X000630.SZ,X000027.SZ,X000825.SZ,X002470.SZ,X600660.SH,X600008.SH,X600549.SH,X600021.SH,X000629.SZ,X600315.SH,X600808.SH,X600578.SH,X600098.SH,X600307.SH,X000983.SZ,X601699.SH,X600863.SH,X000960.SZ,X000959.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600795.SH,0,0,0,0,0.0725498312812563,0,0,0,0.305346302866424,0.129136791832492,0,0.116165652031961,0.014566290365003,0,0,0.178109583078659,0,0,0,0,0.00137434088027553,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0170799527138815,0,0,0,0,0,0
X600886.SH,0.0887830098605416,0,0,0,0,0,0,0,0.0556774907913446,0,0,0,0,0,0,0,0.0778188575773287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.252974727592526,0,0,0.188092429749115,0,0.145768399955083,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,-0.0271383511031146,-0.0208783916200334,0,0,0,0,0,0
X600188.SH,0.285271961837625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.241285398958189,0,0,0,0,0.20070592439402,0,0,0,0,0,0,0,0,0.0872111888336468,0.277440869161997,0,0,0,0,0,0.0137982293583167,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101637315215146,0.0555762344584403,0,0.0499501399218249,0,0,0,0,0,0,0,0,0,0,0.0809981080806773,0,8.67361737988404e-19,0,0,0,0,0,0,0,0.0417452016829612,0.126331030545171,0,0,0,0.0774997147253205,0,0,0,0,0,-0.0046770144253369,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0.0178846728029655,0,0,0,0,0,0,0,0,0.132246032039916,0,0,0,0,0,0,0.252494912170174,0,0,0,0,0,0,0,0,0,0,0,0.170501933133115,0.115463511870084,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,-0.0164086221212001,0,0,0,0,0,0
X600027.SH,0,0,0,0,0.43946513002907,0,0,0.0471324540838024,0.135139690902709,0,0.0912831126203618,0,0,0,0,0,0,0,0,0,0,0.130898739312884,0,0.0628135772143593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00615581579194262,0,0,0,0,0.0484851476921155,0,0,0,0,0,0,0,0,-0.0217193641579531,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0.00643094170120136,0,0,0,0,0,0.256425113797098,0.120137778335762,0,0,0,0,0,0,0,0.013903854567509,0,0,0.0405245207010573,0,0,0,0,0,0,0,0,0,0,0,0.242780434615961,0.00458061382231658,0,-3.46944695195361e-18,0,0,0,0,-1.73472347597681e-18,0,0,0.183239304600067,0,0,0,0,0.0154810177730297,-0.00498299136279858,0,0,0,0,0,0
X600688.SH,0,0.494369380539449,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00585390360179495,0,0,0,0,0.132340776156061,0,0,0.00885532625316506,0,0,0.186112669653842,0,0,0,0,0,0,0.174207264846824,0,0,-0.0845169876584979,0,0.0622839575191599,0,0,0,0,0,0,0,0.060658661049347,0,0,0,0,-0.0204850133022874,0.00623608273047249,0,0,0,0,0,0
X601992.SH,-0.17428116639829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107638366223917,0,0,0.186928645393137,0.0567832603842281,0.0414884462505447,0,0,0,0.139542985758614,0.0451928934933192,0.0208026780749984,0,0,0,0.141746643347949,0,0,0,0,0,0,0,0,0.168234470940175,0,0,0,0.00760869415257645,0.000487956804704604,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105740745661697,0.0890505676537439,0,0,0,0,0.0987544137307857,0,0,0,0,0.157621250547013,0.00953554958820286,0,0,0,0,0,0,0,-0.0100531080421579,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0.0696263169115603,0.0624511440022384,0,0,0.141264996278201,0,0,0,0,0.0927053863669619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0641886549488005,0,0,0,0,0,0,0.0401600297515522,0.0178343346803534,0.258271986632067,0.0406279428975654,0,0,0,0,0,-0.00724492840211265,0,0,0,0,0,0
X601158.SH,0,0,0,0.00221650961225657,0,-0.110078684895718,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0.134990091744009,0,0,0,0.102328705477239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.283782602576335,0,0,0,0,0,0,-0.0599581477842272,0.052122526237626,0,0,0,0,0.212305307133647,0,-0.0222599249779239,-0.0325974233277916,0,0,0,0,0,0
X000898.SZ,0,0,0,0.155801862076717,0.0506980157868059,0,0,0.0821779485501285,3.46944695195361e-18,0.138676317025052,0,0,0.0409349076369926,0,0,0,0,0,0,0,0,0,0,0,0.219432161791179,0,0,0,0,0,0.0297268533786346,0,0,0.0996865994426218,0,0,0,0,0,0,0,0,0,0,0.0235590678294115,0,0,0,0,0.0309025928594864,0,0,-0.00325523132964629,0,0,0,0,0,0
X600352.SH,0,0,0,-0.167840937554818,0,0,0,0,0,0,0,0,0.0474434786761029,0,0.0571915314817881,0.222521390009313,0,0,0,0,0,0,0,0,0,0,0,0.12536511514787,0.253065764530969,0,0,0,0,0,0,0.0715609942616838,0,0,-0.177532512018622,0,0,0,0,0,0,0,0,0.108200820520563,0,0,0,0,-0.0249687700182785,0,0,0,0,0,0
X000709.SZ,0,0,0,0.257274526251,0,0,0.00828526713410574,0,0,0,0,0,0.0249388300008624,0,0,0,0,0,0,0,0.0315122291131375,0,0.300047946683824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120927177185334,0,0,0,0,0,0.137764286728174,0,0,0,0,0,0,0,-0.00192567097123924,0,0,0,0,0,0
X000831.SZ,0,0,0,0,0,0,0,0,0,0.00257988444946032,0,0,0.0356033546343483,0.0252610015633446,0.109865473570189,0,0,0,0.00950851283561198,0.0365574096887826,0,0,0,0,0,0,0,0,0,0,0,0.211843751070351,0,0,0,0,0.0377372875016615,0.266934956005154,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00964618857321145,-0.00981332845534312,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,-0.26767383403486,0,0,0,0,0,0,0,0,0,0.161219978731043,0.0556918774633178,0,0,0,0,0,0,0,0,0,0,0,0,0,0.215019869588809,0,0,0,0,0,0,0,0.0843645336138301,0,0,0,0,0,0,-0.0109349430638218,-0.112346297813621,0,0,0,0.0164452923148109,-0.0158397579070481,0,0,0,0,0
X600547.SH,0,0,0.0622966654598273,0,0,0,0,0.0260321201863048,0,0,0,0,0.0110332560742167,0,0,0,0.0478319068294884,0,0.122201875327235,0,0,0,0,0.0582324512970574,0,0,0,0,0,0.117959191006792,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.0527084550957428,0,0,0,0,-0.0184250911746344,0,0,0,0,0,0
X002353.SZ,0,0,0,-0.0653138346124611,0,-0.0776096159776734,0,0,0,-0.0818911296295903,0,0,0,0,0,0,0,0,0,0,0.000975703676939433,0.0326138345901084,0,0.0866891198180792,0,0,0,-0.0545623733588288,0,0.156401733250529,0,0,0.00867181481331293,0,0.11171665581648,0,0.23997768785257,0.180155531309751,0,0,0,0,0,0.00847607030213525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600489.SH,0.021131328797214,-1.73472347597681e-18,0,0,0,0,0,0,0,0.098163179280889,0,0,-0.184122358562546,0.232515813181721,0,0,0,0,0,0,0.0254200074017814,0,0,0,0,0,0,0.0858609010332669,0.0291460648115998,0,0,0,0,0,0.012172132129186,0,-4.33680868994202e-19,0,0.0145224561601269,0,0,0,0,0.162158999819418,0,0,0,0,0,0.0530606696575608,0,0,-2.16840434497101e-19,0.0124653812985451,0,0,0,0,0
X000539.SZ,0,0,0,0,0.138353396028687,0,0,0,0,0,0,0.0818244494245021,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0.0978244509285814,0,0,0,0,0,0,0,0,0,0.148838013380676,0,0,0,0,0,0.00113137848511727,0,0,0.0360095515096038,0,0.145920814912941,0,0,0,0,0,0,0,0,-0.0317421158815532,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,-0.00972500128066386,0,0,0,0,0.297133740182295,0.552947142251704,0,0,0,0,0,0,0,0,0,0,0,0.231572593314943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0512111192945074,0.0137384902140467,0.0714270762109233,-0.0386802625472397,0,0,0,0
X000027.SZ,0.0601931690196674,0,0,0,0,0,0,0,0,0,0,0,0.126917936634469,0,0,0,0,0.0360282967001966,0.0680636121557952,0,0,0.148916431963303,0,-0.0159787083482194,0,0,0,0,0,0,0.153095822705314,0,0,0.0282207153864872,0.149080458818963,0,0,0,0.0893364288397156,0,0,0,0,0.0328100459076632,0,0,0.113748221950659,0,0,0,0,0.0141149836269565,0,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0,0.211710691330623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.311213103361176,0,0.0960471287460327,0,0,0,0.0313203710107521,0,0,0,0,0,0.0403979045448818,0,0.000305877921838591,0,0,0,0,0,0,0.000319529131532458,0,0,0,0,0.0537997064263477,0.144515013831016,0,0,0.00408269639116336,0,0,0,0,0,0
X002470.SZ,0,0,0,0,0,0,0.133588190001837,0,0,0,0,-0.0537929178361005,-0.0492078038856116,0,0,0,0,-0.292653192240702,0,0,0.135365838891098,0,0,0,0,0,0,0,0.234578282260807,0,-0.0153058936328029,0,0.0951557135760204,0,0,0,0,0,0.0306597738553329,0,0,0,0,0,0,0.063443625988984,0,0,0,0,0,-0.0271058393000419,-0.00195017921950753,0,-0.0156817076959241,0,0,0,0
X600660.SH,0,0,0.184638007308668,0,0,0,0,0,-0.0017277709058717,0,0,0,0,0,0,0,0,0,0.00620857226336098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.275712265354073,0,0,0,0,0,0.0507269152623631,0,0,0,0,0,0,0,0.0291142740812065,-0.0013170013630208,0,0,0,0,0,0
X600008.SH,0,0.161618422458891,0.246866521112463,3.46944695195361e-18,0,0,0,0.0362170797880584,0,0,0,0,0.0216507312644889,0,0,0,0,0,0.10802072884277,0,0,0.386572008293229,0,0,0,0,0,0,0.0930242119799141,-0.0982331140367095,0,0,0,-0.0343196908919586,0,0,0,0,0.0209618628020144,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,-0.0318875700493939,-0.0120385600175634,0,0,0,0,0,0
X600549.SH,0,0,0,0,0,0,0.0351786735977958,0.092684112842427,0,0,0,0,0,0,0.266214073014864,0,0,0,0.00876574320999034,0,0,0,0,-1.73472347597681e-18,0.0329853133532588,0,0,0,0.0545388466307383,0,0,0,0,0.0334230827861421,0,0.0386140340204771,0,0,0,0,0,0,0,0.0533105562895799,0.0140249648591586,0,0.10522446646162,0,0,0,0,0,0,0,0,0,0,0,0
X600021.SH,0,0,0,-0.338666005778442,0,0,0,0,0.388812951799422,0,0,0,0,0,-0.0821322332491692,0,0,0,0,0.370437368858356,0,0,0,-0.122926483367826,0,-0.0485316430455341,0,0.0765785887418541,0,0.321087848366831,0.231014527331654,0,0,0,0,0,0.0770960617382845,0,0,0,0,0.228667762010817,0,0,0,0,0,0,0,0,0,0,0.0134538008940061,0,0.113911335180806,0,0.439893709308754,0,0
X000629.SZ,0,0,0,0.0350352378652102,0,0,0.0179010585967051,0.0531429415654219,0.215253506936506,0.0185204247299329,0,0,0,0,0,0,0,0,0.0462102340864629,0,0,0,0.326894904374057,0,0,0,0,0,0,0,0,0,0,0,0.00816471735995454,0,0,0,0.0738900649755089,0,0,0,0,0,0.0309258104998828,0.0539428817193001,0,0,0,0,0,-0.0385280667557223,0,0,0,0,0,0,0
X600315.SH,0,0,0,0,0,0,0,0.0646063552812736,0,0,0,0,0,0,0.259790396217279,0,-0.00752796632977537,0,0,0,0,0,0,0,0,0,0,0.0496249611404025,0,0,0,0,-0.0175418409706359,0,0,0.0603654336153704,0.188669360850611,0,0,0,0,-0.11633163164483,0,0,-0.141715508918083,0,0,0,0,0.140477754668883,0,0,0.0142728520092061,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0.186955191982009,-0.0675221511871112,0,0,0,0,0,0,0,0,0,0.122405396773679,0,0,-0.09471033199994,0,-0.0438936202794793,0.403675353008856,0.0381888815791977,0,0,0,0,0.111139518180909,0,0.193267932566738,0,0,0,0,0,0,0,-0.0661073428090121,0,0,0,0,0,0,0,0,0,0,-0.00856187521494996,-0.00885976258023475,0,0,0,0,0,0
X600578.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0590800967146966,0,0,0,0,0,0.250090194722089,-0.00237310656001711,0,0,0,0,0,0,0.311791521247336,0,0,0,0.0526905488962525,0,0,0,0,0,0,0.0942980984714457,0,0,0,0,0.082928519875971,0,0,0.064328841134268,0,0,0,0,0,0,0
X600098.SH,0.127548884516107,0,0,0,0,0.0506784511792837,-0.0215834206163647,0.053417951006405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.173784910018719,0.452827869061351,0.0689005998141281,0,-2.77555756156289e-17,0,0,0,0,-0.136641945545376,0,0,0,0,0,0,0,0.0679105884181365,0,-4.33680868994202e-19,0.013155135278281,0,0,0,0,0,0
X600307.SH,0,0,0,0,0,0.0106492409965835,0,0.0206653476323279,0,0,0,0,0,0,0,0,0,0,0.0840387264884394,0,0,0,0.12595791892726,0,0.295989351239435,0,0,0,0,0,0,0,0,0.157532900114087,0,0,0,0,0,0.0857516513763615,0,0,0,0,0,0,0,0,0,0.187466324344524,0,0.0107880245988229,0.0251681050635211,0,-0.0047858766811906,0,0,0,0
X000983.SZ,0,0,0.174048886602733,0,0,0,0.154629209933151,0.0043885186850077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00367634093948918,0.0459507787120688,0,0,0,0,0.0204188421775146,0,0,0,0,0.00341856357288967,0.0558197706937283,0,0.47925572021415,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0
X601699.SH,0,0.0101488908481205,0,0,0,0,0,0.00789601173812977,0,0,0,0,0.100478529437688,0,0,0,0.0435133665765922,0.0292534601569266,0,0,0.0496409097833942,0,0,0,0,0.0619119099523451,0,0,0,0,0,0,0.0591620967827361,0,0,0,0,0,0,0,0,0,0.122502664554508,5.68500415341102e-05,0,0.427744130699668,0,0,0,0,0,-0.0181652895865847,0,0,0,0,0,0,0
X600863.SH,0,0,0,0,0,0,0.0450059029503889,0,0.340381544940868,0.0745792980569003,0,0.240464733992735,-0.00933168461136987,0,0,0,0,0,0,0,0,0,0,-0.00595524571308059,0,0.0975078532777886,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0.0518397678452552,0,0.0312382260178465,0,0,0,0.0783052944306165,0.104402381744546,0,0,0,0,0,0,0,0,-0.0048115576363355,0,0,0,0,0,0
X000960.SZ,0,0,0,0,0,0,0,0.0472147135762666,0,0,0,0,0.00308259118637922,0,0.141181577418276,0,0,0,0.0960087526232267,0,0,0,0,0,0,0,0,0,0,0,0,0.111954392759965,0,0.181464577878768,0,0,0,0,0,0,0,0,0,0,0,0.134104822686437,-1.0842021724855e-19,0,0,0,0,-0.0205522012167056,0,0,0,0,0,0,0
X000959.SZ,0.108583195977811,0,0,0,0,0,-0.0232126535592703,0.166822666962976,0,0,0,0.079638156601608,0,0,0,0,0,0,0,0,0,0.0421571210030976,0,-0.139521604838898,0,0,0,0,0,0.216931723967209,0,0,0,0.143213245270611,0,0,0,0,0.0366290818063283,0,0,0,0,0.203000702051771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0.0804616723027325,-8.67361737988404e-19,0,0.00574451279810455,0,0,0,0.043441053986823,0,0,0,0,0.00457071058524965,0,0,0,0.0708636612706324,-0.036144457011406,0,0,0,0,0,-0.0396497114782682,0,-0.0959556431763132,0,0,0,0,0,0,0,0,-0.0556728514861371,0,0,0,0,0,0,0,0,0,0,0,0,0.0174993597341656,0.0145561353021147,-0.0365751440352249,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,-0.716662029305548,0,0,0,0,-0.347801953265092,0,0.0624260647562079,0,0,0,-0.0788960676040656,0,0,0,0,0,0.0204188792979662,0,0,0,0,0.222449422242675,0,0,0,0.439288470240646,0,0,0,0,0,0,0,0,0,-0.451397875100687,0,0,0,0,0,-0.192347656401643,0,0,0,0,0,0
TED,0,0,0,-0.0761504163132572,0,0,0,0,0,0,0,0,0,-0.942338188478434,0,-1.81900615870738,0,0,0,-0.287395694785449,0,0,0,0,0,0,0,0.87875742288301,0,-1.24855058426938,6.93889390390723e-18,0,0,0,0,0,0,-0.504872399805999,-0.243768135065398,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,-2.26877431348048,0,0,0,0,-4.59782806112121,0,0
RealEstate_excess,0,0,0,-0.0431671551636313,0,0,-0.145776919410632,0,0,0,0,0,0,0,0,-0.518384137932635,0,0,0,0,0,0,0,0,0,-0.0544582542445261,0,0,0,0,6.93889390390723e-18,0,0.0925481641480113,0,0,0,0,0,0,0,-0.0555563103161963,0.459084507509934,0,0,0,0,0,0,0,0.0930220066070294,0,0.0242135033035001,0.0075180028011142,0,0,0,0,0,0
MKreturn,0,0.0361948769570957,0.0706912202083484,0,0,0,0,0,-0.0317800650034059,0,0,0,0.0849102157988002,0,0,0,0,0,0,0,0,-0.0386453470314308,0,0,0,-0.00612577595748875,0,0,-0.251842424911254,0,0,0,0,-0.0655490143891723,0,-0.406187892572003,0,0,0.0284566825923135,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0218279592000419,-0.304472103424766,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,-0.002450933278453,0.00250267555980989,0,0,0,0,-0.00700989877806479,0,0,0,0,0,0,0,0,0,0,0,0.00514862282292809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00497567063466635,0,0,0,0,0,0,0,-0.000693623470011979,0.00453425137976976,0,0.00916924859179634,0,0,0,-0.06485933265253,0,0
CarbonVol_Shenzhen,0,0,0,-0.0721165991873559,0.039508866586434,-0.118527512897694,0,0,0,0,0,0,0.00573825182243425,0,0,0,0,0,0,0,0,0,0,0,0,0.00484940299665607,0,0.120182612347474,0,0,0,-0.0242361562587106,0,0,0,0,0.00323102080399177,0,-0.0455054108351874,0,0,0,0,0,0,0,-0.0230409902863578,0,0,0,0,0,-0.0669501158501871,0,0.0851702578819531,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,-0.00535864117154639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00671711493861525,0,0,0,0.00686192780657185,0,0,0,0,0,0,-0.00498067069916257,0,0,0,0,0,0,0.00461650302385498,0,0,0,0,0,0,0,-0.0117694172608968,0,-0.00555226817920411,0.00532756388776081,0.00659643836954243,0,0,0.0937506454256567,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,-0.000955937818197172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00178365409788535,0.00147459699711555,0,0,0.00101005961932791,0,0.00226160172201947,0,0,0,0,0.000656758013994543,0,0,0,0,0,0,0,0,0,0,0.00520658645888968,0,0,0.00267308349256374,0,0,0,0,0,0
