,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600585.SH,X002460.SZ,X600019.SH,X600660.SH,X000708.SZ,X600547.SH,X002271.SZ,X600362.SH,X000786.SZ,X600176.SH,X600011.SH,X600426.SH,X002466.SZ,X601600.SH,X600886.SH,X601898.SH,X600010.SH,X000301.SZ,X600111.SH,X600188.SH,X600352.SH,X600801.SH,X601991.SH,X600219.SH,X600489.SH,X002080.SZ,X600795.SH,X600486.SH,X300037.SZ,X600688.SH,X600803.SH,X601168.SH,X002353.SZ,X600399.SH,X600027.SH,X601992.SH,X600299.SH,X600157.SH,X002497.SZ,X000027.SZ,X002409.SZ,X300073.SZ,X000932.SZ,X000898.SZ,X600529.SH,X000630.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,-0.0050875688556435,0,0.0058100255064662,0.0245237895119965,-0.0147249034478766,0,0,0,0.118642270180058,0,0,0,0,0,0,0,0.0139144499237431,0,0.0103843021220142,0,0.0662464624204473,0,0,0,0,0,0,0,0,0,0,0,0.0086442172515974,0,0,0,0,0,-0.0273462029824397,0,0,0.00638509912456002,0,0,0,0,0,0,0.00270863689641765,0,0,0,0,0,0,0
X600028.SH,0,0,0.0279886146458806,0,0,0,0,0,0,0,0,0,0,0,0.0161303306029312,0.0833962560244696,-0.0145596630911945,0,0.0280020599215299,0,0,0.0141681548831203,0,0,0,0,0,0,0,0.0565728523456303,0,0,0,0.164512445551122,0,0,-0.0204623950198514,0,0.0738686275530359,0,0,0,-0.060457150707845,0,0,0,0,0.0725307631802634,-1.73472347597681e-18,0,0,0.000166190002043355,0,0,0,0,-0.00060327672051066,0,0
X601088.SH,0,0,0,0,0,0,0.028229113690715,0,0,0,0.0533065258494562,0.0219366925595166,0.013603120471329,0,0,0,0,0,0,0.511505430368528,0,0,0,0.208751356376787,0,0,0,0.0756490593781433,0,0,-0.0382321447113112,0,0,0,0,0,0,-0.056304793954453,0,0,-0.0387419782876179,0,-0.00827453991334758,0,-0.0330678272992979,-0.0251409122793848,0,0,0,0,0,0,0,0,0,0,-0.00721963981502957,0,0
X600309.SH,0,0,0,0,0,0,0,0,0.0515755901123345,0,0,0,0,0,-0.0219947202901234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.298549424204786,0,0,-0.129546241755464,0,0,0,0,0,0,0,0,0,0.0840775124133486,0,0.184211471268736,0,-0.12499071094722,0,0,0.00700415239188838,0,0,0,0,0.00659168544903512,0,0
X600585.SH,0,0,0,0.0180274539241701,0,0,0.096293082353342,0,0,0,-0.0754487153448767,0,0,0,-0.0580178700010425,0,0,0,0,0.0367365518803145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0398786278970959,-0.0270680257514812,0,0,0,0,0,0,0,0,0,0,0.14728108342247,0,0.0332486630297351,0,0.0261527387146547,0,0,0,0,0.00417179077083619,0,0
X002460.SZ,0,0,0,0,0,0,0,0.204399217005957,0,0,0,0,0,0,0,0,0.387694542027838,-0.163322205259838,0,0,0,-0.01313269098993,0,0,0,0,0,0,0,0,0,0,0.316190752693068,0,0,0,0.0339105605335262,0,0,0,0,0,0.405761819018456,0,-0.0743454976044238,0,0,0,0,0,0,0,-0.0605327815700635,0,0,0,0.00677696523524132,0,0
X600019.SH,0,0,0,0,0,0,0,-0.0212558111614993,0,0,0,0.285589226768131,0.125383025374977,0,0,-0.0895885374724958,0,0,0,0,0,0,0.00341410338504819,0,0,0,0,0,0,0.0278550447037032,0,0,0,0,0,0,0,0.0297317039553852,0,0,0,0,-0.0960908143384343,0,0,0.0359096170681119,0,0,0,0,0,0.0336241163091049,0,0,0,0,1.0842021724855e-19,0,0
X600660.SH,0,0,0,0,0,0.0505984845317845,-0.174568597798595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0482363433011668,0,0,0.0117040759544041,0,0,0,0,0,0,0.186803406059472,0,0,0,0.057175990379272,0,0,0,0,0,0,0,-0.0732900084952932,0,0,0,0,0,0,0,0.027124141576428,0,0,0,0.0128100106450329,0,0
X000708.SZ,0,0,0.147607770811944,0,0,0,0,0,0,0,0,0.114084560489212,0,0,0,0,0,0,0,0,0,0,0.164222064012597,0,0,0.066268818697834,0,0,0,0,0,0,-0.0183256676095811,0,0,0,0,0,0,0,0,0.162358708925287,0,0,0.0153183881220289,0,0,0,0,0.0568689120319499,0,-0.0235275577851092,0.115710190093894,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0.0531721970692828,0.065353568135868,-0.0348427303353943,0,0,0,0,0,-0.0225733169450776,0,0,-0.0349873438037148,0,0,0,0,-0.00258853451796894,0,0,0,0,0,0,0.593503414683489,0,0,0,0.0388158019061009,0,0,0,0,0.0479910484597889,0,0,0,0,0,0,-0.0162948177568403,0,0,0,0,0,0,0.00524837678758539,0,0,0,0,0.0055298439186969,0,0
X002271.SZ,0,0,0.156121390455415,0,0,0.0607182808106483,0,0,0,0,0,0,0,0.184577385278217,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0.154159896035068,0,0.173051934653693,0.0556436684617381,0,0,0,0,-0.0346859105476571,0,0,0,0.0542983399945418,0,0,0.115514465232133,0.015769581585609,0,0,0,-0.209235621893556,0,-0.077769153458148,0.192334060988306,0,0,0,0.0137319493625578,0,0
X600362.SH,0,0,0,0,0,0,0,-0.0322600310314526,0.0379596333988277,0,0,0,0,0,0.179912725281265,0.0801990258115172,0,0.117977963663703,0,0.258610431271174,0,0,0.419844514690892,0,0.189231775592835,0,0,0.0337055210732507,0,0,0,0,0,0,0,0.0078959235058878,0,0.141839774492155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00815167351089342,0,0,0,-0.0274819776989941,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0263481850579328,-0.0600901212575201,0,0,0,0,0,0,0,0,0,0,0,0,0.0288200279543705,0,0,0,0,0.336051834677277,0,0.133360485212261,0,0,0,0,0,0,0,0,-0.0956658161735925,0.266485662371696,0,0.071863793095206,0,0,0.0202032719125771,0,0,0,0,0.0220808553311749,0,0
X600176.SH,0,0,0,0,0,0,0,0,0.273915354834389,0,0,0,0,0,-0.135509576588016,0,-0.0271466205251856,0,0,0,0,0,0,0,0,0,0,0,0,0.082357138898635,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0.099707674899812,0,0,0.354474788279291,0,0,0.0571528006305136,0,0,0.000905685404886454,0,0,0,0,0.00188432633698919,0,0
