,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600019.SH,X600585.SH,X600011.SH,X600188.SH,X002460.SZ,X601898.SH,X600547.SH,X002466.SZ,X601600.SH,X000792.SZ,X600660.SH,X600886.SH,X600111.SH,X600010.SH,X000708.SZ,X000301.SZ,X000877.SZ,X002271.SZ,X600426.SH,X600362.SH,X600795.SH,X600027.SH,X600176.SH,X601991.SH,X600803.SH,X600489.SH,X000807.SZ,X000983.SZ,X601699.SH,X000786.SZ,X000932.SZ,X600160.SH,X000629.SZ,X600219.SH,X002080.SZ,X000539.SZ,X000408.SZ,X300037.SZ,X600995.SH,X000933.SZ,X600688.SH,X000630.SZ,X000723.SZ,X600157.SH,X600096.SH,X002409.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.373678979448095,0,0,0,-0.0639315110138137,0,0.0395894911636189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156637920783573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146958969914244,0,0,0,0,0.154304011367799,0.00631987036186243,0,0,0,0,0,0
X600028.SH,0.68638724567094,0,0,0,0,0.192024279726209,0,0,0,0.0182441323673162,0,0,0,-0.0303614203554982,0,0,0,0,0,0,0,-0.0803503402834872,0,0,0.0321984250400293,-0.0110654886644889,0,0,0.037714456084366,0,0,0,0,-0.0416948687850828,0,0,-1.73472347597681e-18,0,0,0,0,-0.0803625785613776,-0.0731689557063096,0,0,0,0,0,0,-0.0216513267268289,-0.0720476548480651,0.0181610663176687,0.0407467169259715,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0.329160722315403,0,0,-0.041734833158733,0,0,0,0,0,0.0827072118565916,0,0,0,0,0,0.0246741297266723,0,0,0,0.0827179949524601,0,0,0,0.157968349130133,0,0,0,0,0,0,0,0,-0.0720268631611464,-0.0362547603793266,0,0,0,0,0,0.0349515105725625,0,0,0.0675315602935199,-0.0047546065039097,0,0.0179964093833017,0,0,0,0,0,0
X600309.SH,-0.0948276992278991,0,0,0,0,0,-0.0674042993302326,0,0,0,0,0,0,0,0,-0.0312583865030948,-0.020732999287396,0,0,0,0,0.0226485308744287,0.140619102209941,0,0,0,0,0,0,0,0,0,0,0,0.056763427295169,0.0180806843792548,0,0,0.221328299135118,0,0,0,0,0.0772612586240144,0,0,0,0,0,0,0,0,-0.0083798543505535,0,0,0,0,0,0
X600019.SH,0,0.0593361027786283,0,0,0,0.0627814409399076,0,0,0,8.67361737988404e-19,0,-0.010529704130417,0,0,0,0,0,0,0,0,0,0.0639917388263099,0.128194970939825,0,0.0237117331708398,0,0,0,0,0,0.0830376457541903,0,0.106751916742698,0,0,0,0.0775746854651486,0,0,0,0,-0.178947232300328,0,3.46944695195361e-18,0,0.131966155939483,0,0,0,0,0,0.0409490958673768,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0.325402647297927,0,0.0996871791734438,0,0.100422356942624,0,0,0,0,0,0,0,0,0,-0.00921248111257206,0,0,-0.0238357822405594,0,0,0,-0.125266443872581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.213298422077791,0,0,0,0,0,0,0,0,0,0,-0.0473048078190878,-0.0153706518499833,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0.197781784021951,0,-0.0752655385539381,-0.135781661053483,0,0,-6.93889390390723e-18,0,0,0,0.301910217877096,0,0,0,0,0,0,0,0,0,0.269830328090248,0,0.550648978729872,0,0.0225010002531027,0,0,0,-0.175273776718345,0,0,0,0,-0.27186964964,0,0,0,0,0,0,0,0,0.0878862445783136,0,0,0,0.0535289152703318,-0.0783987994384051,0,0,0,0,0,0
X600188.SH,0,0,0.484036678217642,0,0,0,0,0,0,0.213695706037557,-0.16320512618911,0,0.0724843825385026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.24517022412861,0,0,0.503229909075673,0,-0.101459712477458,0.232521072741161,0.0670877293505051,0,0,0,0,0,0.0408335996090394,0,0,0.184633549878307,0.150489107536876,0,0,0,0,0,-0.146328094833646,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0.524525145606387,0,0,0,0,0,0,0,0,0,0,0.0155737331126816,0,0.0738316855611669,0,0,0,0,0,0,0.0548921528100931,0,8.67361737988404e-19,0.129697222196208,0.0261418400452037,0,0,0,0.0159374870884181,0.35112134839606,0,0,0,0,0,0,0,0,0,0.109837796016839,0.019687146429009,-0.051170998127907,0,0,0,0,0,0
X601898.SH,0.0889543787108597,0,0,0,0,0,0,0.279679235612003,0,0,0,0,0,0,0,0,0,0,0,0.0524201105903743,0,0,-0.237883335823066,0,0,0,0,0,0,0,0,0,0.296455222818512,0.130111934675813,0,0,0,0,0,-0.113269388950703,0,-0.108683627256739,0,0,0,0,0,0,0,0,0,0.00455648003046298,0.0109120803725902,0,0,0,0,0,0
