,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600011.SH,X600585.SH,X600010.SH,X601898.SH,X600688.SH,X600547.SH,X601600.SH,X600795.SH,X600362.SH,X300072.SZ,X600188.SH,X601991.SH,X600157.SH,X600309.SH,X600027.SH,X601992.SH,X600660.SH,X600886.SH,X600111.SH,X600489.SH,X000898.SZ,X000959.SZ,X600299.SH,X000709.SZ,X000792.SZ,X601158.SH,X600339.SH,X002466.SZ,X600583.SH,X000408.SZ,X000723.SZ,X000630.SZ,X600098.SH,X000883.SZ,X600352.SH,X600219.SH,X000539.SZ,X600021.SH,X600623.SH,X000983.SZ,X000027.SZ,X002092.SZ,X000825.SZ,X000060.SZ,X000937.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601992.SH,0.00871438331496652,0,0.217787805997349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0838242103363477,0,0,0,0,0,0,0.00852067826325313,0.340730680340182,0,0,0.0173775304371867,0,-0.0288523232614365,8.67361737988404e-19,0.0517959509572303,-6.49795857330558e-05,-0.0044953546154714,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.384129508704973,0,0,0,0,0.131264449070219,0,-0.0135729237813523,0,0.148634572864531,0,0,0,-0.0371177923883322,0,0,0,0.0272933093547919,0,0,0.111575401684026,0,0,0,0,0,0.0566461768943925,0.0177730573419139,0,0,0,0,0,-0.201422194320708,0,0.00155072770094158,0,0,0,0,0,0
X600886.SH,0.16634613579038,0,0,0,0,0.0113249884391675,0,0,0,-0.0138707817428301,0.0789053973890536,0.196862162498537,0,0.0144026956368183,0,0,0,0.163754538764876,0,0,0.0553712874847611,0,0,0,0,0,0,0,0,0,0.0757088106641658,0,0,0,-0.0169438635365605,0,0.0919947472957933,0,0,0,0,0,0.0107522635212318,0,0,-0.0585099121684098,0.045382054398468,0,0,0,0,0.00115828260969573,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0704490529311179,0,0,0,0,0,0,0,0.0429513819328543,0,0,0,0,0,0,0,0,0,0,0.126665703010946,0,0,0,0.00954082116026094,0,0.0184571851450525,0,0,0.124030337009338,-0.0942816277935404,0.091743555200614,0,0.0876734161463963,0,-0.0272440111867265,0.0184166199404068,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0.731089957459549,0,0,-0.0672494542528156,0.0835080005046363,0,0,0,0,0,0,0,0,0,0,0,-0.0122275507520817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.142983471915717,0.0704522244791936,0,0,0,0,0,0,0,-0.00570544354194293,2.16840434497101e-19,0,0,0,0,0,0
X000898.SZ,0,0,0,0.365632048811499,0,0,0.169857577834514,0.0611572676761445,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0628817737411432,0,0.52204794257186,0,0,0,0,0,0,0,-0.0342380562308497,0,0,0,0,0,0.037135783357638,0,0,0,0.0230476457025178,1.73472347597681e-18,0,0,0.341031760163043,-0.117398056022477,0.122847022597402,0,0,0,0,0,0
X000959.SZ,0,0.158654164536612,0,0,0,0,0,0,0,0,0.241991318105954,-0.280289368671826,0,0,-4.33680868994202e-19,0,-0.203080057187726,0,0,0.132078563117453,0.0261870642812065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0910002854118797,0,0,0,0,0,0,0.271973017943879,0,0,-0.0685710543195211,0.0266121725923658,0,0,0,0.0625309682808479,-0.0506498340455568,0,0,0,-0.234447272161978,0,0
X600299.SH,0,0,0,0,0,0,0,0,0.0696360007493974,0,0,0,0.0700018040662325,0.0349922384757719,0,0,0.0066020583786963,0.0134191111378738,0,0,0,0,0,0,0,0,0,0,0,0.11396678713086,0.148270815918912,0.0502561400464357,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0.0775023577316786,0,0,0,-0.0166639530198462,0,0,0,0,0,0
X000709.SZ,0,0,0.0152489062598399,0,0,0,0,0.00197724953376449,0,0,0.137269720403454,0,0,0,0,0,0,0,0,0,0.0541952575156997,0,0,-0.0447124913950151,0.302062709448845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0810962238161575,0,0.0568413096216452,0,0.00310524154394712,-0.0152102737831946,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.065200581104383,0.0852239707095419,0.0443171864504724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0227030251471996,0.0541955104679106,0,0,0,0,0,-0.0555923239822445,0,0,0,0,0.050277735669084,0.0692888277943076,0.0525657321730655,0.0528048054641735,0.0085676904998535,-0.0129750289496126,0,0,0,0,0,0
X601158.SH,0,0,0,-0.118052099400947,0,0,0,0,0,0,0,0,0,0.0715487765022745,0,0,0,0,0,0,0,0,0,0.0286024518728139,0.0488961359463194,0,0.083632376666267,0,0,0,0.0433029596382309,0.0380934403924096,0,0,-0.0889207765603514,0.114990050619145,0,0,0,-0.0715196275155805,0,0,0,0,0,0.103126328922033,0,0,0,0.0288616049450469,-0.0342687146670245,0.0237585761416277,0,0,0,0,0,0
X600339.SH,0,0,0,0,0,0,0,0,0,0.0916287963650037,0,0,0,0.261731377890979,0,0,0.210429688075081,0.119327492034286,0,0,0,0.0825699269561085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.192870357440649,0,0,0,0,4.33680868994202e-19,0,0,0,0.068888778280283,0,0,0,0,0.0205048854781691,-0.0249761287490697,0,0,0,0,0,0
X002466.SZ,0,0,0.0278486451087017,0,0,0,0.112831387458479,0,0,-0.0256481624127053,0,0,0.117087715218672,0.0249456277995653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25935254724968,0,0,0,0,0.0235917122020057,0,0,0,0,0,0,0.176214225201842,0,0,0,0,0,0,0,-0.0124910049177324,0.0163963736324115,0,0,0,0,0,0
X600583.SH,0.0679803530123238,0.228982078025475,0,0,0,0,0,0,0.298628904755013,-0.0922521888348421,0,0,-0.0216009909912746,0,0.071235578882535,0,0,0,0,0,0,0,0,0,0.0149624742397131,0.0669597324763666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0637719912975595,0,0,0,0,1.73472347597681e-18,0,0,0.01005555636061,0.00754003518711124,0,0,0,0,0,0
X000408.SZ,0,-0.115229620113059,-0.0117738402398292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0842830382068001,0,0,0.00353960002720187,0,0,0,0,-0.0181846390082946,0,0,0,0,0.209365233745241,0,0,0,0,0,0,0,0,0,0,-0.0826564576802602,0.0306359558564698,0,0.0103528117609882,-0.0256993670370801,0,0,-1.73472347597681e-18,0,0,-0.00170109620623804,0,0,0,0,0,0
X000723.SZ,0,0,0,0,-0.678026512226152,0,0,0,0,0,0,0,0,0.190036548045651,0,0,0,0,0,-0.186373855607546,-0.470608520122697,0,0,0,0,0,0,0,0,0,0,0,0,-0.116929715803578,0,0,0,0,0,0,0,0,0.353391029325325,0,0,0,-0.00759091431477771,0,0,0.057573471485189,0,0,0,0,0,0,0,0
X000630.SZ,0,0,0.282358099969549,-0.0137149190357225,0,0,0,-0.00276854114980093,0,0,0.315314111685236,0,0.32087253409655,-8.67361737988404e-19,0,0,0,0.075601526752658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147224525242868,0,0,0,0,0,0,0,0.169244922579742,-0.231967506535157,0,0,0,0,0,0.130916140742996,-0.0239117163344749,0.00682397365849491,0,0,0,0,0,0
X600098.SH,0,0,0,0,0,0,0,0,0,0.123403492570462,0,0,0,0,0,0,0,0,0,0.145926690180971,0.200570643830516,0.0645118900084289,0,0,0,0,0,0,0,0,0,-0.0273740574753437,0,0,0,0,0,0,0,0,0,0,0.040405609905761,0,0,0.100307220397527,0,0,0,0.0934327144966262,0.0414209047982354,-0.0362058552378799,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.00728238356527994,0.0396561362451485,0,0,0,0.0719530505582405,0,0,0.0944554384299665,0,0,0,0,0,0,0,0,0.0208163085432118,0,0.0509603333928442,0,0,0,0.00349779673218003,0,0,0,0,0,0,0.0916548113925858,0,0.146881613333471,0.034896965311114,0.0210124980438542,0,0.0163504653471225,0,0.00254949204668928,0,0,0,0,0,0,0
X600352.SH,0,0.0769027474643874,0,0,0,0,0,0.154422307133983,0,-0.0164259381065796,0,0,0.123919167333147,0.00776834632802458,0,0,0,0,0,0,0,0,0,0,-0.00326722329060414,0,0,-0.00486672628311843,0,0.105353984723714,0,0,0,-0.0863480088769197,-0.0237844672356499,0,0,0,0,0,0,0,0,0,0,0.00883401244291519,0,0,0,0,0.0243978551098851,-0.0247993461841961,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0.0513757676742499,0,-0.00357049834754976,0.139944727019861,0,0.0441393231515688,-0.0913376507356859,0.112331614370392,0,0,0,0,0,-0.08103522959378,0,0,0,0.0707370866033923,-0.0173703606875392,-0.0462245445955296,0,0.181368154415638,0,-0.0240791659291734,0,0,0,0,0.280245381471194,0,0,0,0,0,0,0,0,0,-0.0349407093051307,0,0,0.0121399496702698,0,-0.00108163322669394,0,0,0,0,0,0,0
X000539.SZ,0,0.0525639765364888,0,0,0,0,0,0,0.0184739914699452,0,0,0,0,0,0,0,0,0,0,0,0.128053910351714,0,0.0819699602823173,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,-0.017228870827731,0,0,0,0,0,0,0,0.115275297696669,0.0150103261450569,0,0,0.0425518807032757,0,0,0,-0.00295869068551684,0,0,0,0,0,0,0
X600021.SH,0,0,0,0.247421666176547,0,0,0,0,0,-0.071862618653136,0,0,-0.0316562501603625,0.0590922269299576,0,0,0,-0.0775208862388586,0,0,-0.070158374438032,0,0,0,0.189736399528153,0,0.141982456899006,0,0,0,0,0,0,0,0.0792384405771141,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.10260477254233,0,0.00832290688186573,0.0201814467272932,0,0,0,-0.29934053468457,0,0
X600623.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.265318904041796,0,0.677153599771987,0.198549449785785,0,0,0.0732328608413772,-0.324875597118262,0.298549758476156,0,0,0,0,0,0,0,0,0.175966782843063,0,0,0.155302427324646,0,0,0,-0.109848458861678,0,0,0.685552740573432,0,0,0,-0.0725856149961622,0,0.0153184326767636,-0.0204882832678925,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0,0.276210763668136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0211880239106045,0,0,0.0152619391020504,-0.0919819137113512,0.0401201170046117,0,0,0.163423672183657,0,0,0,0,0,0,0,-1.73472347597681e-18,0.0382520919044761,0,0,0,0,0,0.55464306187992,0.0176797500802613,-0.0114114227426378,0,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0.0970444568231493,0,0.0176082207575981,0,0,0,0,0,0,0,0.0146105342341437,0,0,0,0,0.00588962658711627,0,0,0,0,0,0.0892349382928836,0.054940635186542,0,0,0.010382129650797,0,0.219982743382966,0,0,0,0,0.112694942322359,0.0276979991124614,0,0,0,0,0,0,0.00579290905146697,-0.00711867940980493,0,0,0,0,0,0
X002092.SZ,0,0,0,0,0,0,0,0,0.184328754904424,0,0,0,0.0696613181531069,0,0,0,0.275707311229963,0,0,0,0,0,0,0,0,0,0,0,0,0.0979401201863854,0,0,0,0,0,0.0129845954583178,0,0,0,0,0,0,0.172570451652207,0,0,0,0.0800382079884387,0.242714465682246,0,0,-0.0403507710307686,0,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0,0,0.167890696646967,0,0.0543018294694711,0.0759338672816637,0,0,0,0,0,0,0,0,0,0,0.143047080435786,0.133116770394988,0,0,0,0.125431641961501,0,0,0,-0.0577456171884819,0,0,0.0381715012218062,0,0.193898294598964,0,0,0,0,0,0,0.0409832744123276,0,0,0.151460048657244,0,0,-0.0110365269713777,0,0,0,0,0,0
X000060.SZ,0,0,0,0,0,0,0,0,0,0.0763615779354524,0,0,0.0929658870310468,0,0,0,0,0,0,0,0,0,0,0,0.240221202008722,0,0,0,0,0,0,0,0,0,0.0566943543547467,0.160821783214553,-0.13639578445265,0,0,0.335166796895908,0,0,0,0,-0.0595975171203824,0,0.12763989514709,0,0.20530526659851,-0.101529377438833,-0.0249318592231674,0.0372600299364346,0,0,0,0,0,0
X000937.SZ,0,-0.0424030827211742,0,0,0,0,0,0,0,0.0596295957515284,0,0,0.1556327213524,-0.101979640539859,0,0,0,-0.083097713724588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0797262426294932,0.993026218747332,0,0,0,0.0814788133461882,0,0,-0.00103697736558442,0.00947485452868665,0,0,0,0,0,0
Change_TY3M,0,0,0,0.123444950974401,0,0,0,0,0,-0.0908304518545786,0,0,0,0.0957821449667233,0,0,0,0,0,0,0,0,0,-0.036777552237011,0.0284083266786407,-0.178324763950577,0,0,0,-0.0355804389269071,-0.146707547263415,0,0,0,0,0,0,0,0,0,0,0.125481671883217,0,0,0,-0.128733554402736,0.119776185518441,0,-0.0639914867302848,0,0.102588638359615,1.73472347597681e-18,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,1.21788718606282,-1.3552161914061,0.422728369914681,0,0,0.397908025672278,0,0,0,-1.79424456355838,0,0.401200043918082,0,0,0,0,-0.685464950579999,0.365633601460311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0531386857681267,0,0,-1.01503793541143,0,0,1.43508975730664,0,0.784102183799299,0,0,0,-1.11996958829828,0,0
TED,0,0,0,0.773721504310874,0,0,0,0,0,0,0,0,0,-0.917534591439748,0,0,0,-0.163382382535384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.928251050447403,0,0,0,0,0,0,0,0,0,-0.398800130542651,0,0,0.188310732104667,0,0,0.334789480920075,-0.261583101534417,1.23592149818392,0,-0.159545990544291,0,0,-3.01669345025351,0,0
RealEstate_excess,0,0,0,-0.10010184286832,0,0,0,0,0,0.0155786450067427,0,0,0.11451701349004,0,0,0,-0.0340328350329717,0,0,0,0,0,-0.121273943251589,0,0.0477261852656104,0,0,0,0,0,0,0,0,0,-0.0253230684144733,0,0,0,0,0,0,-0.080652470161753,0,0,0,0,0,0,0.0344231649854257,0,-0.0128620479912762,0,0,0.562995139851535,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0.0145705676652658,0,0.0141829023509648,0.0148397844129151,0,0,0,0,0,0,0,0,0,0,0.0122365441930727,0,0,0,-0.160573013585866,0,0,0,0,0,0,-0.0174489624683212,0,0,0,0,0,0,-0.0506120229305355,-0.00724743709981815,0,0,-0.0763896234441811,0,0,0.00514025344676708,0,-0.0372973655093783,0.0361701313955101,0.170797702072303,0,0,-0.022898266873933,0,0
MKvol,0,-0.0016526150186844,3.3881317890172e-21,0,0,0,0,0,0,0,0,0,0.00365007792398699,0,0.00377777998016729,0,0,-0.000843519665503164,0,0,0,0,0,0,0,0.00283130983932077,0,0,0,0,0,0,0,0,0,0,0.000417321244364193,0,0,0,0,0,0.000398498799988298,-0.00225380100662171,0,0.00033176186643585,0,-0.00157693619163179,0,-0.00324685085822857,-5.56594848734687e-05,-0.00108344102029226,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,-0.0221072085361865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0056250028800712,0,0,0,0,-0.152161087937606,0,0.00802190321829388,0,0,0,0,0,0,0,0,0,0.0296979910088439,0,0,0,0,0.00299795982683969,-0.0190927639655952,0,0,0,0,0,-0.757159079638121
CarbonVol_Guangdong,0,-0.0116454410425519,0,0,0,0,0,0,-0.00414735480763654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000642147152707989,0,0.00460666560797841,0,0,0,-0.00496882266142594,0,0,0,0,0,0,0,0,0,0,0,-0.00502477887337398,-0.00605389765531901,0,0,0,-0.00628477312471509,0,0,0,0.0114585755796699,-0.00867814740156393,0,0,0,-0.0271714367382913,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00490597644417678,0,0,0,0,0,0
