,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X600585.SH,X601898.SH,X600795.SH,X601600.SH,X600688.SH,X601991.SH,X600027.SH,X600886.SH,X600157.SH,X600111.SH,X600299.SH,X600362.SH,X600188.SH,X601158.SH,X000027.SZ,X601992.SH,X600583.SH,X000539.SZ,X000792.SZ,X600309.SH,X600623.SH,X000630.SZ,X000883.SZ,X600352.SH,X000709.SZ,X600021.SH,X000898.SZ,X002466.SZ,X600660.SH,X002470.SZ,X600098.SH,X600160.SH,X601918.SH,X600489.SH,X600863.SH,X600808.SH,X000060.SZ,X600307.SH,X600547.SH,X600578.SH,X000629.SZ,X300072.SZ,X600008.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00152086867143893,0,0,-0.0541390684356655,0,0.107076793150264,0.0264382332719143,0,0,0,0.151188328125809,0,0,0,0,0,0,-0.0326656365463756,0,0,-0.191027755214194,0,0.0247155514095231,0,0.0397109291410691,0,0,0,-0.0678144119777991,0,0,0,0,0,0.0511309316325965,0.102055229910609,0,0,0,0,0,0
X000883.SZ,0,0,0,0.089042568488733,0.0290176973072465,0,0,0,0,0,0.0263706839505929,0,0,0,0,0,0,0,0.101705240865141,0,0.0440841355828231,0,0,0.12330756083363,0,0,0,0,0,0,0,0,0.11947877742249,0,0,0,0,0,0,0,0.144905173584897,0,0,0,0,0,0,0.310759967237621,0.00420115407305754,0,-0.0217489917134744,0,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0.104279604096,0,0,0,0,0,0.0493014860030691,0,0.053180731656401,0,0,0.0529549722179279,0,0,0,0,0,-0.0170857294494683,0,0,0,0.215255833623676,0,0.0456771231421911,0,0.0624953018345253,0,0,0.0237900632080593,0,0,0,0,0,0,0,0,0,0.169171194002354,0,-0.0198130753738685,0,0,0,0,0,0,0
X000709.SZ,0,0,0,0,-0.00712836776809722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.062716332251848,0,0,0,0,-0.0836736297883232,0,2.16840434497101e-19,-0.0953700782550845,0,0,0,0,0,0,0,0,0.146962359779149,-0.0101840799526391,0,0,0,0.520285983723919,0,0,0,0,0,0,0,-0.117228953747286,0.128801626724025,0,0,0,0,0,0
X600021.SH,0,0,0,0,0,0,0,0.240520942914305,0,0,0,0,0,0,0,0,0.0335190196515385,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0.0136868360443779,0,0,0,0,0,0,0.1748849606032,0,0,0.270448031742439,0.0793649225084317,0,0,0,0,0,0,0,0,0.317311855962233,0,0,0,-0.0101042246181253,0.0406668472693126,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0.0676696992236341,0,0,0,0,0,0,0,0,0,0,0,0,0,0.285051209633263,0,0,0.0252966213110053,0.178092083797041,0,0.0326460741684193,0,0,0,0,0,0,0,0,0,0,0.0521800697170267,0,0,0,0,0,0,0,0.0650449234104904,0,0,0.231755864547355,0,0,0,-0.0265695757090013,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,-0.138692223581011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0127302611804364,0,0,0,0,0.190725831731777,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,1.73472347597681e-18,0,0,0,0.209529958581266,0.472607634133424,0.177298807029171,0,0.00439758887449381,-0.0884733050750379,0.18800977917576,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0.250184789744176,0,0,0,0,0.210453179122556,0.138960360768448,0,0,0,6.93889390390723e-18,0,0,0,0.00515494237402893,0.0930768320666878,0,0,0.0325476329768821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127443520384562,0,0,-0.0241513616664366,0.0459562025286593,0,0,0,0,0,0
X002470.SZ,0,0,0,0,0,0,0,0,0,0,0.106145933854848,0,0,0,0,0,0.0110757109408243,0,0.0394834944199296,0,0,0,0,0,0.287847370815355,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0.222187461414991,0,0.219804469310508,0,0,-0.0220787884376006,0.0289157751923619,0,0,0,0,0,0
X600098.SH,0,0,0,0,0,0,0,0,0,0,0.00469322773992354,0,0,0,0,0,0.0787780984910961,0,0,0.0783598868048937,0,0,0,0,0,0,0.459932217988266,0,0,0,0,0,0,0,0,0.0939503123832645,0,0,0.283131808966937,0,0,0,0,0,0,0,0,0,0.0886851600111152,0,-0.00171210935229894,0.0426588932597046,0,0,0,0,0,0
X600160.SH,0,0,0,0,0,0,0,0,0,0,0,-0.221854784396939,0,0,-6.93889390390723e-18,0,0,0,0,0,0.153960970183963,0,0,0,0,0,0.0305491683587963,0.214271253049081,0,0,0.679960364171506,0,0,-0.0403724869202733,0,0,0,0,0.218094145877853,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0922959065016164,0,0,0,0,0
X601918.SH,0,0,0,-6.93889390390723e-18,0,0,0,0.236140027802541,0,-0.023046313020928,0,0,-0.231684917901962,0,0,0.211705901053383,0.0732566460098123,0,-0.111590438342433,-8.67361737988404e-19,0,0,0,0,0,0,0.080884833832514,0,0,0,0,0.249760385085981,0,0.0857095791587867,0,0,0,0.113357880883094,0,0,0,0,0,0,-0.108213422758055,0,0,0,0.0973830005499092,0,-0.0111903893450188,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0485650784288044,0.138706563315076,0,0,0.0382413381618278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156023314448572,0.425270266499534,0,0,0,0,0,-0.0412620782559135,0.0282519413495852,0,0,0,0,0,0
X600863.SH,0,0.0161380818419673,0,0,0,0.0445551683418053,0,0,0,0,0.0135393762318583,0,0,0,0,0,0,0,0,0,0,0.0930083802183027,0,0,0,0,0.0506211315559297,0,0.216437260900959,0,0,0.12732059154402,0.00802213279906207,0.0609048665996536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.190446899269867,0,0,0,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0.0264038704241455,0,0,0.0603710834049295,0,0,0,0,0,0.0777951638902098,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0.0764310195611429,0,0.0302011132645742,0,0,0.00934738330511561,0,0.0896502353457985,0,0,0,0.283772804010439,0,0,0,0.0488286048550531,0,0,0,-0.0296069686669983,0,0,0,0,0,0,0
X000060.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0922132581047338,0.0069159993150173,0,0,0,0,0,0,0,0.0683159293134304,0,0,0,0.117275562039132,0,0,0,0,0,0.0286377580405094,0,0.125195317160904,0,0,0,0,0.313573921758067,0,0,0.0715086065183258,0.0880289651748089,0,0,0,0.0427296656087402,0,0,0,0,0,0
X600307.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0631605178992987,0,0.147818007206874,0,0,0,0,0,0,0,0,0,0.128140247067666,0,0,0,0,0.0435121968400572,0,0.0656775736095499,0,0,0,0.0516170026729732,0.198405541431038,0,0,0,0,0,0,0,0.172462945263462,0,0,0,0,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120922663070185,0.133024283712926,0,0,0,0,0,0,0,0,0,0,0,0,0.0464101640929888,0.0962199054234712,0,0,0,0,0,0,0,0.349976367401643,0,0,0.013890239501349,0,0,0,0.165194481041902,0,0,0,-0.00189178439620624,0,0,0,0,0,0,0
X600578.SH,0,0,0,0,0,0,0,0.0322390190512538,0,0.0903743127240626,0,0,0,0,0,0,0.0694012846267599,0,0,0.242636395106734,0.0965574125486467,0,0,0,0,0,0.13984809065029,0,0,0,0,0,0,0,0,0.122702904326738,8.67361737988404e-19,0,0,0,0,0,0,0.0558365978817169,0,0,0,0,0,0,0,0.00227385217588963,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0,0.245662211390103,0,0,0,0,0,0,0.210750863787489,0,0,0,0,0,0,0,0,0,0.0911525842075324,-0.0226035689659844,0,0,0,0,0.0871558751136932,0.0634628308822966,0,-1.73472347597681e-18,0.0805026021040167,0,0,0,0,0.0826421214649943,0.0833377350892321,0.0385419316426761,0,0.0235595077597614,0,0.124359347645598,0,0,0.00675908324570418,0,0.015598475595147,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000855001145539736,0,0,0,0,0,0.25368680545785,0,0.00489625726478697,0,0,0,0.310019903388619,0,0,0.0309101833321965,0,0.139174480441526,0,0,0,0,0,0,0.162878937884979,-0.0744868453374414,0.0348716476772376,0,0,0,0,0,-0.0377065737079545,0,0,0,0,0,0,0
X600008.SH,0,0,0,0,0,0,0,0,0,0,0.15940129862638,0,0,0,0.020170323878197,0,0,0,0.13165861607124,0,0.118803706118475,0,0,0,0,0,0,0,0.0715270512480084,0,0,0,0,-1.73472347597681e-18,0,0,0.211583253254525,0,0.0269182031600783,0,0,0,4.33680868994202e-19,0.0989710689189036,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0.00147540687307774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0420097158587684,0,0,0,-0.0452646704629443,0,0,0,0,-0.0231011864431977,-0.0243169171196479,0,0,0,0.124280362556849,0,0,-0.00240060765057671,-0.0172021051231951,0,0.0588124094324936,0,0.0893763851271477,0,0
Slope,0,0,0,0,-0.0155207511694327,0,0,0,0,0,0,0,0,0,-0.592491226429027,0,0,0.684072626949165,0,0,1.69732909420355,0,0,0,0,0,0,-1.13016176260169,0,0,-0.883543782427368,0,0,0.490689422945106,0,-0.310625350720477,0,0,-1.03717532487591,0,0,0,0,0,0,0,0,0,0,0,0,1.54237695923153,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.257940483785568,0,0.0634425305965705,0,0.0147017218498469,0,6.93889390390723e-18,0,0,0,0,0.0635983889451438,0,-0.162000918946886,-0.20933795937671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162954742186589,0,-0.160805565175702,0.137260669243432,0,0.207489616967312,0,0,2.83966050171037,0,0
RealEstate_excess,0,0,0,0,0,0,0.324873564576072,0,0,0,-0.217215172167204,0,0,-0.251418790811146,0,-0.31873591250283,-0.138788351993513,0,-0.0372810146056227,0,0,0,0,-0.00844672382592086,0,0,0,0,0,0,0.0557173471143408,0,0,0.0731627462755609,0,0,0,0.16381121583227,-0.0061285108966765,0.0356403497625014,0,0,0,0,0,0,0,0,0,0,-0.0432797155108234,0,0,0.408941451951229,0,0,0,0
MKreturn,0.221461585499341,0,0,0,0,0,0,0,0,0.017669962688871,0,0.237068758560529,0,0,0,0.0531604705293131,0,0,0,0,0,0,0,0.0468536442286702,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0140682764785653,0,0,0,0,0,0,0.0796557396488839,0,0,-0.389846808663657,0,0,-0.0401535316841582,0.00380371767927012,0.25825697377906,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0194594842231543,0,-0.0160539429893983,0.0140514447015527,0,0,0.0164149611677854,0,0,0,0,-0.000929871054941149,0,0,-0.00208355673065522,0,0,0,0,0,0.000399917044948864,0,0,0,-0.000756865338002097,-0.00384534526743263,0.00433996216130351,0,0,0,-0.0135888472374413,0,0,0,0,0,0,0.00502641056889896,0.00560975474311089,-0.010520509869502,0,0,0.0208970719781404,0,0
CarbonVol_Shenzhen,-0.00941458623083317,0,0,0,0,0,0,0,0,0,0,0,0,-0.0667126223701735,0,0,0,0,-0.10991396435708,0,0,0.0103721332100035,0,0.0580748046153308,0,0.0218693923469625,0,0,0,0,0,0,0,-0.048663332011858,0,0.0165197444826621,0.039724479287607,0,0,0,0,0,0,-0.0882290083487411,0,0,0,0,0,0.245189109156228,0.0610545134783943,0.18080389510575,0,0,0,0,0,0
CarbonVol_Guangdong,-0.00202099212976447,0,0,0,0,0,0,0,0,0,-0.00481789673069309,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00727222857255255,0,0,0,0,0,-0.000206120442913751,0,0,-0.00357948837923923,0,0,0,0.00089443711361919,0,0,0,2.16840434497101e-19,0,0,0,0,-0.011415067676465,0,0,0,0.0105285635648258,0,0,0,0,0.0278776604797341,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00450782197008506,0,0,-0.00276452143370945,0,0,0,-0.00046710599806195,0,0,0,0,0,0,0,-0.000556959125199508,0,0,0,0,2.71050543121376e-20,0,0,0,-0.0027139970683438,0.00321717539574527,-0.00272515066159634,0,0,0.00410088586579677,0,0,0,0,0,-0.0015944314610833,0,-0.00963172497949942,0.0122950839055801,0,0,0,0,0,0
