,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X600585.SH,X601898.SH,X600795.SH,X601600.SH,X600688.SH,X601991.SH,X600027.SH,X600886.SH,X600362.SH,X601992.SH,X600157.SH,X600111.SH,X600299.SH,X600188.SH,X601158.SH,X600623.SH,X600583.SH,X000027.SZ,X600352.SH,X600160.SH,X000539.SZ,X002466.SZ,X600309.SH,X000792.SZ,X600660.SH,X000630.SZ,X000060.SZ,X600098.SH,X000898.SZ,X000709.SZ,X000883.SZ,X600547.SH,X600021.SH,X002470.SZ,X600489.SH,X600578.SH,X002004.SZ,X000629.SZ,X600863.SH,X600315.SH,X300072.SZ,X600022.SH,X601918.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0736664379959646,0,0,0,0.0874607390608534,0.0406311369595854,0,0.0506292245559644,0,0,0,0.0208073942471756,0,0,0,0,0.183694549523566,0.160880806769335,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122162443779021,0.148076499362637,0,-8.67361737988404e-19,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0.0203625185824835,0.153071671250555,0,0.027342037452938,0.0058834979382955,0,0,0.0368860233982564,0,0,0,0.12336658816932,0,0.044118387228007,0,0,0,0,0,0.0179115512446039,0,0,0.000597581209669698,0,0,0,0.0266417835594254,0,0,0.075983226983228,0,0,0,0,0,0,0,0,0.161077056836223,0,0,0,0,0,-0.0134168650594568,0.0182040743841902,0,0,0,0,0,0
X600027.SH,0,0,0,0.159929661327048,0,0,0.0238660615903419,0,0,0,0,0.0205842081272914,0,0,0,0.115676262124226,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0193052854585982,0,0,0,0.0672792502710782,0,0.0851433326727919,0,0,0,0.0380368397472504,0,0,0,0,0,0,0,0,0.0623003096294552,0,-0.00953008862830094,0.00902787362769737,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0.121098741638593,0,0,0,0,0,0,0,0.222927295284406,0,0,0,-0.0287939978997692,0,0.0446752898202871,0,0,0,0,0,0,0.146820652933147,0.163637911298365,0,0,0.137147107904902,0,0,0,0,0,-0.241030889669807,0,0,0,0,-0.106004086888388,0,0,0,0,0,0,0,-0.228105057840153,0.0951220986425666,-0.0318011269508361,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0.385480243992703,-1.73472347597681e-18,0,0,0.0641537608123235,0,0,0,0.019246452075136,0,1.38777878078145e-17,0,0,0,0,0,-0.00410707569074082,0,-1.73472347597681e-18,0,0,0,0.0644804772886342,0.123175173121638,0,0,0,0,0.28401821702812,0,0,0.00169110767962922,0,0,0,0,0,0,0,0.0651718858372926,0,-0.00428567524974454,0.0226909569694282,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.178914233033657,0,0.0929059334375741,0,0,0,0,0.146028709991721,0,0,0,0,0,0.134227352197727,0.19443031761917,0,0.204769773073667,0,0,0,0,0,0,0,0,0,0.0821300635055619,0,0,0,0.0670991143538628,0,0.0033676953000228,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0767925548398146,0,0,0,0.041507592892745,0,0,0.0946257454215206,0,0,0,0.0254701114000951,0,0.0151275888839262,0,0,0,0,0.078644940458033,-6.93889390390723e-18,0,0,0,0.100703906578333,0.249745434368484,0.150733240784266,0,0,0,0,0,0,0,0.123019578796516,0,0,0.00117060913897604,-0.0132992855443833,0,0,0,0,0,0
X600111.SH,0,0,0,0,0.283894827193309,0,0,0,0,0,0,0,0,0,0.141072162839935,0,0,0,0,0,0.0947544245712317,-0.0384405566429367,0,0,0,0,0,-0.0423516488117833,0,0.044766994404022,0,0,0.234872129083934,0.0103261151600833,0,0,0,0,0,0,0,0,0.0752552098932937,0,0,0,0,0,0.0681655112849716,0,0.00192563496231229,0,-0.163808303699118,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0183621240848602,0,0,0,0,0.146362828319501,0,0,0,0,0,0,0.103965783008095,0,0,0,0,0.0396610233579693,0.341869237902059,0,0,0,0.206356964308514,0,0,-0.101813446566862,0.145121010667192,0,0,0,0.0318856868710564,0.0133035463522947,-0.0461725751387976,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0.100270924482434,0,0,0,0.258432571170605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0822507428791172,0,0,0.121776961650663,0.135594237969633,0,0.0671970696041915,0,0,0,0,0,0,0.189069976248393,0,0,0,0,0,0,0,0.018680483478376,-0.0287341107587611,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0.154485540728056,0,0,0.0191489424192289,0,0,0.153882644177887,0.308963017829218,0,0,0,0,0,0,0,0,0,0.0594358993641225,0,-0.242779523926944,0,0,0,0.334929932221841,0,0,0,0,-0.0245024624169769,0,0,0,-0.000759068205315584,0,0,0,0,0,0.147678072179704,0,0.0460478905319101,-0.0509013903858752,0,0,0,0,0,0
X600623.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0925867195114358,0,0,6.93889390390723e-18,0,0,0,0.294387395506344,0,0,0,0,0,0.238967744364976,0,0,0,-0.0889390405022965,0,0,0,0,0.463339758264044,0,0,0,0,0.241585286801797,-0.0898271798935673,0,0.0349691312293023,0,0,0,0,0,0,0
X600583.SH,0,0,0.335660217934947,0,0,0,0,0,0,0,0.105043756476238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0809420489748097,0,0,0,0,0,0.0476387805293703,-3.46944695195361e-18,0,0,0,0,0,0,0,0.0815125350856354,0,0.108829084355837,0,0,0,0,0,0.0838070057565327,0,0,-0.000540900632644504,0.0136573416008097,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0724420337220436,0,0,0,0.0878218228177147,0.156443067566734,0,0.00268027231767016,0,0,0,0,0.19611247451392,0,0,0,0,0.303769999860591,0,0,0,0.207958216139446,0,0,0,0,0,0,0,-0.0168194865741349,0.0295474546362991,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083478713445919,0,0.0753206951706,0,0,-0.0650201359315225,0,0,0,0,0,0.105657763648303,0,0.0850143500606214,0,0,0,0.300930624242229,0,0,0,0,0.0715028936599919,0.0593277725522909,0,0,-0.0892284982002257,0,0,0,0,0,0.248383801497071,0,0,0.0185774275831954,0,0,0,0,0,0
X600160.SH,0,0,0,0,0,0,0,0,0,0,0.195606736235956,0,0,0.144331061262114,0,0,0.0956950271638681,0,0,0,0,0.116835243695598,0.108345685161223,0.105547375281147,-0.226864031696114,0,0,0.145471976384646,0,0,0,0,0,0.108763348729691,0,0,0,0,0,0,0,0,0.217054844208636,0,0,0,0,0,0.0740564563302201,0,0,-0.0354331154076716,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100160623044257,0.0606471174008845,0,0,0,0.052819372334792,0,0.00642634889706483,0,0,0,0,0,0,0,0.0734889696284316,0,0.124292329287416,0,0,0.28376367127715,0,0,0,0,0,0,0,0,0,0.100488386725651,0,-0.0216064768834974,6.93889390390723e-18,0,0,0,0,0,0
X002466.SZ,-0.380401459742827,0,0,0,0,0,-0.396080004676281,0,0,0,-0.156245883690265,0,0,0,0,-0.494352137923762,0,0,0,0,0,0,0,0,0.0241602509872349,0.0132762383404569,0,0,-0.246359838147786,0.450759437652398,0,0,0,0,0,0,0,0,0.299093013299202,0,-0.06291295510104,0,0,0,0,0,0.938971552786995,0.364544258142141,0,0,0.0366718331389265,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0.079808922409342,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0.200244223364437,0,0.0976569215216241,0.0815379330668303,0,0.0340691220857102,0,0,0,-0.0486192960290161,0,0.100719484651393,0,0,0,0,0,0.205126220746528,0,0,0,0,0,0,0,0,0,0,0,0,0.0445546923881855,0,-0.0166281342044596,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.145008897104514,0,0.151459175177607,0.0488479398076127,0.204108280987455,0,0.0466861413131751,0,0.0403490773425133,0,-0.0877999510652309,0,0.132768442420206,0.480279373502378,0,0,0,0.0950373767741842,-0.13722259821219,0,0,0,0,0,0.104620388923245,0,0,0,0,0,0,0,0,0,0,-0.0347119885211792,0.0758337863048252,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.00461456299900156,0,-0.00208085217132763,0.171822141545469,0,0,0,0,0,0,0,0,0.0846442555515487,0,0,-0.0318205600497746,0.0200519799006614,0.0119606852765101,0,-0.0196120594311502,0,0,0,0,0,0,0,0.10828326697243,0,0,0,0,0,0,0,0,0,0,-0.0132970121563798,0.0199308421983814,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0701683745095748,0,0,0.109112585512177,0,-0.115098926751256,0,0,0,0,0.122719725877521,3.46944695195361e-18,0,0,0,0,-0.280538222731469,0,0,-0.0516879475861421,0.329646183152631,0,0,-0.118860273364143,0,-0.00225338511254376,0,0,0.029907049532004,0.0257866674276359,0,0,0,0,0,0
X000060.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0322427626746361,0.092671684099849,0,0.149651716123206,0,0.167843797037968,0,0,0,0,0,-0.0209944955169972,0,0.154812637776194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.226424520874232,0.155043162277881,0.163875506395694,0,0.0103296637968028,0,0,0,0,0,0,0
X600098.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0719707322086516,0,0.167553280777184,0.245823615560464,0,0.00694208018036606,0.135208562222358,0.120043471307001,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0.105822924932497,0,0,0.049560488484511,0,0,0,0.14776853577299,0,0.0661500433944017,0,-0.0105227783257895,0.0197216278127496,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0.0405297223297289,0,0,0,0,0,0,0,0,0,0.0539650668292809,0.156478347094075,0.0175388241348442,0,0,0,0,0,0,0,0,0.0555090778829416,0,0,0,0,0,0,0,0,0,0.164695712546118,0,0,0.112784267328519,0,0,0,0,0,0,0,0,0,0.0845665868337904,0,-0.00955577819275721,-0.00184489666815975,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0236163051027174,0,0,0,0.00911616014827205,0,0,0,0,0,0,0.245164085714591,0,0,0,0,0,0.458338379458898,0,0,0,0,0,0,0,0,0,0.0713082680160128,0,-0.00395535063724658,0,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0.0666509559724384,0,0,0,0,0,0,0,0.115444683129897,0.0623775443140041,0,0,0,0,0,0,0.202734066296966,0.0158743296959032,0,0,0,0,0,0.0252559221652321,0,0,0,0,0,0,0,0,0,0,0,0,0.236052425159842,0,0.062760552910618,0,-0.0369493119445233,0.0173498980311666,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0122216035073027,0.288108258248723,0,0,0,0.0858554899053322,0.073250372292656,0,0,0,0.00639445628348926,-0.0797727379781591,0.000609695375230902,0,0.00961722744759292,0,0,0,0,0,0,0,0,0,0,0,-0.0631636738039338,0.611885269713203,0,0,0,0,0,0,0,0,0,-0.0227776849065793,0,0,0.0438045860705756,0,0,0,0
X600021.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105514938840721,0,0,0.0343284240259526,0,0.133275181727244,0,0.0106051572954191,0,0.0590355796971779,0.191693949522328,0.0587864885168239,0,0,0,0,0.0385076388551196,0.127748880297568,0,0.152411108391504,0,0,0,0,0,0,0,0,0,0,0,0,0.0328552459674125,0,1.35525271560688e-20,0.0021809055931249,0,0,0,0,0,0
X002470.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154662278845725,0.0867021607004909,0.121644397792668,0,0,0,0,2.16840434497101e-19,0,0.018468589162212,0,0,0,0,0,0,0,0.0482322267931452,0,0,0,0.0448429150000371,0,0,0,0,0.0469890705993213,0,0,0,0,0,0.0290612654932161,0,0.0189621029102966,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0.145812120536591,0,0,0,0,0,0,0.180054314418586,0,0.0106535094968675,0.0462689196911368,0,0,0,0,0,0.00114093929323474,0,0.0536032894993155,0,0,0,0.0262526793591686,0,0,0.0577400662130289,0,0,0,0,0.256808013686346,0,0,0,0,0,0,0,0,0,0,0,0,-0.00148206551423807,0,0,0,0,0,0,0
X600578.SH,0,0,0,0,-0.0338742043476795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135587508154702,0,0,0.0474961672538205,0.000822071712799139,0,0,0,0,0,0,0.0934079849173216,0.114479730705975,0,0,0,0,0,0.12780707126701,0,0,0,0,0.0657930000801925,0,0,0,0.0169646521826525,0,-0.0152845688005871,-0.00255127093457234,0,0,0,0,0,0
X002004.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0729401212140205,0.173858477062881,0.146015736920442,0.0890304851855272,0,0.0198136903311271,0,0,0,0,0,0.247468659964608,-0.028265083330765,0,0,-0.0964070695748854,0,0,0,0.132684042266521,-0.0725386596356507,0,0,0,0,0,0.432582130058441,0,0.318312394843528,-0.124002754381102,0,0.0257947111551946,0,-0.020019593584461,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0,0.00683127533022059,0.0233433451685706,0,0,0,0.0642439543167583,0,0.0399716880827171,0,0,1.73472347597681e-18,0,0,0,0,0,-0.00702909148089681,0,0,0,0,0,0,0.140368360596174,0,0,0.250699298977667,0,0,0,0,0,0,0.0372800185902441,0,0,0,0,0.166588234305258,0,0,0,-0.00643270166339669,0,0,0,0,0,0
X600863.SH,0,0,0,0,0,0,0,0.0539697118396054,0,0,0.0733651407938745,0,0,0,0,0.075095501663708,0,-0.0186015433969686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00191426298917984,0,0,0.147442662249791,0.179584220207283,0,0.0254108165458466,0,0,0,0.0152774504348297,0,0,0,0.162159400255651,0,0.104890532757815,0,0.00591360419868384,0,0,0,0,0,0,0
X600315.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00529502781712932,0,0.194703282702432,0.0629840997015101,0,0,0.00535443390786473,0,0.0622679391875569,0,0,0,0.0434502021589274,0,0.0477995281732406,0,0.0201979275252531,0,0,0,1.73472347597681e-18,0,0,0,-0.206365429957712,0.0504622998560786,0,0,0,0,0,0,0,0,0,0,0,0,0.00837911002893551,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118071236257127,0,0,0,0,-0.239784905596028,0,0,0.225318413318561,0,0,0,0.294091945780389,0,0,0,0,0,0.390491063943271,0,0,0,0,0,0.0443091329463624,0.124811262611203,0.0167571832741766,0,0,0,0,0,0,0
X600022.SH,0,0,0,0,0,0,0,0,0,0,0.158083450545376,0,0,0,0,0,0.0742709477513077,0,0,0,0,0.0495125609768399,0,0,0,0,0,0.0658629405994811,0,0,0,0,0.177103844790988,0.0084863793111978,0,0.113182023771054,0,0,0.126344376454442,0,0,0,0,0.0359114139526355,0,0,0,0,0.0026585870870638,0,-0.0022320919402478,0,0,0,0,0,0,0
X601918.SH,0,0,0,0,0.0598337377026075,0,0,0.08051667707832,0,0,0,0,0,0,0,0,0,0.101290327721507,0.045359793503739,0.0119543096248363,0,0,0,0.288009757745532,0,0.0489275639587129,0,0,0,0,0,0,0.126202423266716,0,0,0,0,0,0,0,0,0,0.00373327606258575,0,0,0,0,0,0,0,-0.00722475201238608,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153794314504805,0,-0.08228552308237,0,0,0,0,0,-0.0312443931974806,0,-0.0401250010390094,0,-0.0445782504597706,0.0162688382952894,0,0,0,-0.0278151853000906,0,0,0,0,-0.0627588718910178,0,0,0,0,0.0110941311444534,0,0,0,0.135659834311354,0,0,0,-0.00639876537495514,0,0,0.16895583178593,0,0,0,0
Slope,0,0,0,0,0.423587631882666,0,0,0,0,0,0,0,0,-0.948550463259182,0,0.0844402695502392,0,0,-0.193040501453596,0,0,0,0,0,0,0.306369916445596,0,0.0413084787530926,0,0,0,0,0.0430195753752654,0,0,0,0,0,0,0,0,0,-0.106640599455711,0,0,0,0.14138857333224,0,-0.0396151789681929,0,0,0.737250798059015,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.059496217092839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.112239162797327,0,0.224293699035617,0,0.1598921977875,0,0.306612343058789,0,0,0,0,2.89125320261359,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,-0.175376443500884,0,0,0,0,0,0,-0.342642117277417,-0.395236596255633,0,0,0,0,0,0,0.242023342170173,0,-0.125232516219878,0,0,0,0,0,0,0,0,0,0.326417107512743,0,0,0.384146634200494,0,0,0,0,0,0,0,-0.0734240373460193,0,-0.0269063902423223,0.0534118482499645,0,0.236452431886948,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,-0.0188370031861348,0,0,0,0,0,0.016982865538395,0,0,0,0,0.0224304069210892,0,0,-0.402953978340998,-0.00343142587222475,0.0272453293324039,0,0.0992215814971183,0,0,0,0,0,0,0,0,0.0212311199518796,0,0,0,0,0,0,0,0.0116931207542174,0,0,0,0,0,0.00538698830293804,0.374109171099317,0,0,0,0,0
MKvol,0,0,0,0,0.00433360698824613,0,0,0,0,0,-0.0022193858160816,0,0,0,0,0,0,0,0,0,0,0.0036441314511338,0,0,0,0,0,0,-0.0137434349567082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00213379906937345,0,0.0094812009697615,-0.00891960321194732,0,0,0,0.196420180764966,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,-0.0679590061821479,0,0,-0.0223005932959074,0,0,0,0,0,0,0,0,0,0,0,-0.0144097149211398,0,-0.0353502408036726,0,0,0,0,0.0154081152462917,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.175353017395958,0,0,0.208077120440195,0.0142170491030603,0.173163694092953,0.0353126651151689,-0.315026589439182,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,-0.00305982408634038,0,0,0,0,0,0,0,0,0,0,0.00193640686713118,0,0,0,-0.000268024789799351,0,-0.00156372284274747,-0.00762684885680021,0,0,0.00313712652184323,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,-0.00693690728794616,0,0,0,0.00694520334621667,0,0,-0.00488422699530325,0,0.0540036132306584,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000417798719088799,0,0,0,-7.28816496159525e-05,0,0.000809013683973589,-0.00111786525439421,0,0,0,-0.000242557681882159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000291928067039356,0,2.71050543121376e-20,0,0,0,0,0.06850449580249,0,0
