,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600011.SH,X600309.SH,X600010.SH,X600547.SH,X601898.SH,X601991.SH,X600688.SH,X600660.SH,X601600.SH,X600886.SH,X600795.SH,X600362.SH,X600027.SH,X600188.SH,X000898.SZ,X601992.SH,X002466.SZ,X600111.SH,X600176.SH,X600516.SH,X000709.SZ,X600299.SH,X002460.SZ,X600352.SH,X600489.SH,X601158.SH,X000629.SZ,X600808.SH,X600219.SH,X600801.SH,X000825.SZ,X000883.SZ,X000786.SZ,X000539.SZ,X600612.SH,X000553.SZ,X000408.SZ,X300072.SZ,X600021.SH,X600583.SH,X000301.SZ,X002470.SZ,X000630.SZ,X002110.SZ,X000027.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.227606004869666,0.0884205534492625,0,0,0,0,0,0,0.16775600736944,0,0,0,0,0,0,0,0.039895115051851,0,0,0,0.0233875120511888,0,0,0,0,-0.13219872278287,0,0,0,0,0,0,0,0.161126044831273,0,0,0,0.00718127705963056,0,0,0,0,0,0.0326938664759385,0.108956045689288,0,0,0.0410848603650223,0,0,-0.0347444623862844,0.0203404863852779,0,0,0,-0.0579039056497721,0,0
X600028.SH,0.264515124288988,0,0,0,-0.168560555028634,0,0,0,0,0,0,0,0.170146189383442,-0.0500301373558723,0,0,0,0,0,-0.153680519143813,0,0,0,0,0.0562374353064262,0,0,0.0330063960059608,0,0,0,0.260446641586102,0,0,0,0,0,0,0,0,0,0,0,0,0.263407898194049,0.210549406359266,0,0,0,0,0,0.00650819719027061,0.112518601453208,0,0,0,-0.0350319789063929,0,0
X601088.SH,0.119116216319097,0,0,0,0,-0.219168693093799,0,0,0,0.296605163144875,0,0,0,0,0,0,0,0,0,0,0,0.128431029603126,0,0.0069391884860151,0,0,0,0,0,0,0,0.0953507688281053,0.142840919719386,0,0,0,0,0,0,-0.0797824718715598,0,0,-0.0322496384126653,0,0,0,0,0,0.0212059605224839,0,0,-0.00245502155188833,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0.173972677292497,0,0.036079648069396,0,0,0,0,0,0,0,0,0,0,0,0,-0.081280777752761,0.0305675786391539,0,0,0,0,0,0,0,0,0,0.00228127408674785,0,0,0.491145275523518,0,0,0,-0.215298162009727,0,0,0.197992785472219,0,0.149982222017274,0,0,0,0,0,0,0,-0.0126358049389868,0.00109645179650061,0,-0.110147781780382,0,0,0,0
X600019.SH,0,0,0.0115223578529769,0,0,0,0.152730433176422,0,0,0,0,0,0,0,0,0,0,0,0.0793003470508476,0.304771620737791,0.0396938798155887,0,0,0,0,0,0,0,0,-0.0554868094383018,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0256381148128173,0.0529538490102952,0,0,0,0.137354550527848,0.0106719324423994,0,0.00569256517491938,0.00917821572152935,0,0,0,0.00488401536873999,0,0
X600011.SH,0,0,0,0.157281548769034,0,0,0.118690563845129,0,0,0,0,0,0,0,0,0,0,0.633444108624684,0,0,0,0,0,0,0,0,0,0,0,-0.235360991522273,0,0,0,0,0,0,0,0.0359824071993795,0,0,0,0,0,0,0,0,0.026739165901806,0,-0.0461605170426298,0,0,8.67361737988404e-19,0.000853750949168849,0,0,0,-0.0605420972302197,0,0
X600309.SH,0,0,0,0,0,0.3650009778579,0,0,0,0,0,0,0,0,0,0,0,0,0.284057590397858,0,0,0,0,0,0,0,0,0,0,-0.19334094559038,0,-0.379949189648192,-0.272509507784084,0,-0.208698243374398,0,0,0.280541887250826,0.214048660286831,0,0,0,0,0,-0.0792536522728021,0,0.414397825441793,0,0.287947678389646,0,-0.373344964556669,-0.0351548003088372,0.0287995519410963,0,0,0,0,0,0
X600010.SH,0,0.136809541536157,0,0.0392417081893109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170331399569796,0,0.124800695145418,0,1.35525271560688e-20,0,0,0,0,0,0,0.183989652105306,0,0.208176854074487,0.0963941670982214,0,0,0,0,-0.115219705349104,0,0,0,0,0,0.0229782897713028,0,0,0,0,0,0,-0.0186756692291199,0,0,0,0.0342679521595389,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0104534013628819,0,0,0,0,0.156662868968482,0,0.532961768560895,0,0,0,0,0,0,0,0,0,0,0,0,0.0397074011259105,0,0,0,0,0,0.135052512180446,0,0,-0.00238619226302729,0.00997334895066603,0,0,0,0.0382245221323567,0,0
X601898.SH,0.119874097723406,0,0,0,0,0,0,0,0,0,0.538165213164443,0,0,0,0,0,0,0,0.180489785538767,0,0,0,-0.00528207952316346,0.0409378081185626,0,0,0,0,0,0.0683965574409513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103895217224137,0,0,0,0,0,-0.018974311538718,0.0398147914750314,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0.13004437646571,0,0,0,0,0,0,0,0.0259058670501743,0,0,0,0.124066758894113,0,0,0,0,0.0563819764436186,0,0,0,0,0.0336651597814598,0,0,0.154445083446262,0,0,0,0,0,0,0,-0.0372887913357846,0.106269995766879,0,0.0143613306116871,0,0,0,0,0.0215565267666157,-0.0195855944494093,0.0299728106545974,0,-3.46944695195361e-18,0,0,0,0
X600688.SH,0,0.0324617751753886,0,0,0,0,0,0,0,0,0,0,0.396793680802426,0,0,0,0,0,0,0,0,0,0,0.0553768263443386,-0.141485508395236,0,0,0,0,0,0,0,0.263452519052044,0,0,0,0,0,-0.00333669590622036,0,0,0,0,0,0,0,0.0552817177452613,0,0,0.152757693742776,0.0742919617444662,-0.0143602061283368,0.0489340747938474,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,-0.11134459178841,-0.198089481749117,0.0305509699133872,0,0,0,0,0,0,0.230487421332583,0,0,0,0,0,0,0,0,0,0.472627479752075,0.113126837660111,0,0.0483772738204545,0,0,0.0371023104933934,0,0,0,0,0,0,0,-0.00628836022639698,0,0,0,0,0,0,0,0.0952760507289756,-0.020472495672162,0.0743197120483543,-0.0557121088441329,0,0,0,0,0
X601600.SH,0.0791880889258469,0,0,0.0520336799822727,0,0,0.0471473187868507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.069942411470944,0.016789708928421,0,0.152115589500356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.191253810866079,0.0417056622830755,0,0,0,0,0,0.0517761681985824,0,0,-0.00520408869447994,-0.0432763058433012,0,0,0,0,0,0
X600886.SH,0,0,0,0.100475656742961,0,0.0124247388968972,-0.042934238820413,0,0,0,0,0,0,0,0,0,0,0.0652722370685235,0,0.067719074425852,0.109440110077094,0.0404143507970898,0,0,0,0,-0.0943543333911436,0,0.13315924225607,0,0,0.0153594779676762,0,0,0,0,0,0,0,0.0710218765262605,0,0,0,0,0.0193207496119415,0,0,0,0,0,0.0598955395207075,0.0148351904056051,-0.0111432206201683,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130771753581304,0,0,0,0,0,0,0.0731299971454586,0.0363429233587614,0,0,0.00241394802621782,0.0520706722046907,0,0,0.0888786282108759,0,0,0,0.0209845252359763,0,0,0,0,0,0,0,0,0.0160856680221321,0,0,0.162205388403672,0,0.00899508205666553,0,0,0,0,0.00263125216053364,-0.00237020189326158,0,0,0,0,0,0
