,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600019.SH,X600547.SH,X600011.SH,X002460.SZ,X000708.SZ,X600660.SH,X601898.SH,X600886.SH,X600010.SH,X601600.SH,X002466.SZ,X600362.SH,X600801.SH,X600188.SH,X002271.SZ,X600352.SH,X000786.SZ,X600795.SH,X601991.SH,X600688.SH,X002353.SZ,X600111.SH,X601992.SH,X600176.SH,X000723.SZ,X600027.SH,X600516.SH,X600426.SH,X600583.SH,X600489.SH,X600299.SH,X000898.SZ,X600219.SH,X601158.SH,X000792.SZ,X000932.SZ,X600612.SH,X000883.SZ,X000553.SZ,X000818.SZ,X000709.SZ,X002080.SZ,X000401.SZ,X000630.SZ,X000629.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0.087180472127299,0.0418492150548633,0,0.064226406983842,0,0,0,0.025886103616856,0,0.0234658637090814,0,0,0,0,0,0,0.38152864415711,0,0,0,0,0,0,0.00130611526442597,0,0,0,0,0,0,0,0,0,0.102749851401645,0,0,0.049259105115702,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0,0.00855781770098204,0.0103657878408091,0,0,0,0,0,0.0316596167580842,0,0,0,0,0,0.0181061371977055,0,0,0.309475396061958,0,0,0,0,0,0,0,0,0.0147886853068073,0,0,0.0603625553963991,0,0,0,0,0,0,0.022873966577037,0.0491359965588784,0,0,0,0,0,0,0,0,0,0,0,0.00843608873946536,0,0
X601088.SH,0,0,0,0,0,0,0,0,0.00752289180145607,0,0,0,0,0,0,0.0253252363513438,0,0,0.190641276766148,0,0,0,0,0,0,0,0,0,0,0.168008796135227,0,0,0,0.0106897177609086,0,0,0,0,0,0,0,0,0,0.0386758909492204,0.0455617433186649,0,0.122717315489805,0,0,0.00852493193778394,0,0,0,0,0,0,0.00586470432537321,0,0
X600585.SH,0,0,0,0,0,0,0,0,0.0284079400357861,0,0,0,0,0,0,0,0,0.556540398969793,0,0,0,0,0,0,0,0,0,0,0.0122372943362969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0.0292296370382233,0,0,0,0.0371813208178231,0,0
X600309.SH,0,0,0,0,0,0,0,0,0.0946745024088802,0,0,0,0,0,0,-0.193067531042096,0.0733217467483509,0.383240881007339,0,0,0,0,0,0,0,0,0,0,0,-0.0571509847577422,0,0,0,0,0,0,0,0.0648303239803778,0,0,0,0,0,0.0137530304411812,0.0770219902984635,0,0,0,0,0.0181473267258615,0.0243286231591201,-0.0175308138664396,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0.00623096735661284,0.0436960113980937,0,0,0,0,0,0.0639591695109091,0,0.0704050160255473,0,0,0,0,0,0,0,0,0,0.0260522340374992,0,0,0,0.202990068464865,0,0,0,0,0,0.264000342732814,0,0,0.00107512388054601,0,0,0,0.0926603134651689,0,0,0.066411178992845,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,-0.0967363777707312,0,0,0,0,0,0,0,-0.0991412437678722,0,0,0,0,0,0,0,0,0,0,-0.0123784880341127,0,0,0,0,0.956528696129088,0.101320477438388,0,0,0,0,0,0.0561021586474105,0,0,0,0,-0.0425644364627384,0,0,0,0.0299499538947789,0.0246901487098436,0.0205116882742336,0,0.000736948306143417,0,0.0755586326302945,0,0
X600011.SH,0,0,0,0,0,0,0,0,0.0378936268539921,0.0533295779673854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.208348177274249,0,0,0.273211557026657,0,0.0702378982387161,0,0.0179261070937163,0,0,0,0,0,0,0,0,0,0,0,0,0.0708285693850689,0,0.081222947958587,0.00809696350090567,0,0,0,0,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.179746524616075,0,0,0,0,0,0,0,0,0,0.0870354807661937,0,0,0,0.32568140874838,0,0,0,0,0,0,0,0,0,0.0726474749677007,0,0,0,0.0856874655671372,0,0,0,0.0312601920484567,0,0,0,0,0.0717476441329261,0,0
X000708.SZ,0,0,0,0,0,0,0,0,-0.156667511064444,0,0,0,0,0,0,-0.0239008639284745,0,0,0,0,0.301921858949477,0,0,0,0,0.202216981406616,0,0,0,0,0,0,0,0.0203972914215874,-0.0349466145435027,0.196027122117626,0,0,0,0,0.328156888371267,0,0,0,0,0,0,0,0,0,0,0,0.0380208604885419,0,0,0,0.0749899830662091,0,0
X600660.SH,0,0,0,0,0,0.0683185455053776,0,0,0.0355210838279935,0.0465011964261409,0,0,0,0,0,0,0,0,0,0,0,0.0463302534999522,0,0,0,-0.0928139111919316,0,0,0,0.0647024401199098,0,0,0,0,0,0,0.212494999330182,0,0,0,0,0,0,0,0,0,0,0,0,0.235227687411237,0,0,-8.67361737988404e-19,0,0,0,0.000988739012393545,0,0
X601898.SH,0,0,0,0,0,0,0,0,0.156631878763695,0.0257890083777371,0,0,0,0,0,0.0275648561260108,0,0.160098244044085,0.0655109705839719,0,0.0480459459491406,0,0,0,0,0,0,0,0,0,0,0.118642615264814,0,0,0,0.0360467168266415,0,0,0,0,0,0.112608546475995,0,0,0.0597173116746838,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,-0.0949544817820099,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0.0845362694230377,0,0,0.218639222087093,0,0.0219215805821093,0,0,0,0,0,0.183203913997923,0,0,0.0230158789916564,0,0,0,0,0,0,0,0.0699649149078545,0,0,0,-0.0352958592505263,0,0,0,0,0,0,0,0.00628495075777783,0,0,0,0,-0.0323211431833017,0,0
X600010.SH,0,0,0,0,0,0.0261643180925824,0,0,0.0575456939960834,0.0746726847765236,0,0,0,0,0.208156891146613,0.0472829540902015,0,0.0302338322356198,0.325439294377622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00195874959419614,0.00763816749920979,0,0,0.0454587574554691,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0.0729189082987235,0,0,0,0,0,0,0,0,0,0.0399215162389679,0.0603481707653854,0,0,0,0.276936586100331,0,0,0,0,0,0.251633477011664,0,0,0,0,0.113086506555271,0,0,0,0,0,0,0,0,0.0627762754975879,0,0,0,0,0,0.0233112290586912,0,0,0,0,0.00917579717721645,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0.0348260619132631,0,0,0,0.744998602322479,0,0,0,0,-0.211431903336525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172196713029343,0,0,-0.309611358018951,0,0.224276807390784,0,0,0,0,0,-0.231518116479677,0,0,0,0,0,0,0,0.0741174764618718,0,0,0,0.173810499206302,-0.173693692965495,0,0,0,0.0624206999904601,0,0
X600362.SH,0,0,0,0,0,0,0,0,5.42101086242752e-20,0,0,0,0,0,0,0,0,0.06538733261038,0,0,0,0,0,0,0,0,0.157955770970282,0,0.0226624273940804,0.0892755330584701,0,-1.73472347597681e-18,0,0,0,0,0,0.40491612675373,0,0,0.0118594005506104,0,0,0,-0.0374218237493661,0,0.0895776253031132,0,0.0588812005580442,0,0,-0.031660033116364,-8.67361737988404e-19,0,0,0,0,0,0
X600801.SH,0,0,0,0.404393640374833,0,0,0.0214908040776505,0,1.38777878078145e-17,0,0,0,0,0,0,0.0170777787244203,0,0,0.0473955483187526,0.206724322627419,0,0,0,0,0,0,0,0,0,0,0,0.0434736034442593,0,0.183068155657621,0,0,0,-2.77555756156289e-17,0,0,0,0,0,0,0,0,-0.281418880116236,0.416313195129378,0,0,0,-0.0886164008524257,0.083841125159976,0,0,0,0,0,0
