,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X601898.SH,X600188.SH,X600660.SH,X600019.SH,X600585.SH,X601600.SH,X600886.SH,X600547.SH,X600011.SH,X000792.SZ,X600010.SH,X600111.SH,X002460.SZ,X600795.SH,X600362.SH,X002466.SZ,X600489.SH,X000301.SZ,X000708.SZ,X600803.SH,X600160.SH,X600027.SH,X601991.SH,X000786.SZ,X000807.SZ,X000983.SZ,X600219.SH,X600426.SH,X002128.SZ,X000877.SZ,X000408.SZ,X601699.SH,X600176.SH,X000630.SZ,X600096.SH,X601168.SH,X600985.SH,X002353.SZ,X000933.SZ,X600157.SH,X600378.SH,X600352.SH,X600995.SH,X002271.SZ,X000831.SZ,X300037.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0.247531512226101,0,0,0,0,0,0,0.205989017194614,0,0,0,0,0.0473232176484716,0,0,0,0.413837238023438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0.0453157458544896,0,0,0,0,0,0,-0.111529515040421,0,0,0,0,-0.0363727628104683,0,0,0,0,0,0,-0.0806848780035555,0,0
X601088.SH,0,0,0,0,0.367968217428656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0133590965953277,0.0670376009645364,0,0,0,0,0,0,0,0.166527654942433,0.0244444691123161,0,0,0,0,0,0,0,-0.0664259377578311,0,0,0,0,0,0,0,0,0
X600028.SH,0.462594000717634,0,0,0,0.246285228630166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00439330264242629,0,0,0,0,0,0,0.0216051315926515,0,0,0,0,0,0,0,-0.0185618616543756,0.130156853620403,0,0,0,0,0,0,0.0821309777204357,0,-0.0242244304540127,0,0,0,0,0,0,0,0,0,0,0,-0.0568036657063879,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0309818549257972,0,0,0,0,0,0.223761121955409,0.143220072876359,0,0,0,0,0,0,0,0.0613444294849152,0,0.0924923122092145,0,0,0.0676750402489262,0.0732913203180478,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0.130823721907355,0,0,-0.0264278062878436,0,0,0,0,-0.00531332150425551,0,0
X601898.SH,0.168289908718473,0.184995069184311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138479623320299,0.0785366581686651,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,-0.0265421287368649,0,0,0,0.0329431371510423,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,-0.0585696138379221,0,-0.020878208866755,0,0
X600188.SH,0,0,0,0,0,0,0,0,0,0,0,0.0776788682232801,0,0,0,0,0,0.137929046834871,0,0.0286821437373035,0,0,0,0,0,0.232943053550333,0,0.00513502799785513,0,0,0,0,0,0,0,0.287341176772824,0,0,0,0,0.0868587245367445,0.0351524703135998,0,0,0.310659649233255,0,0,0,0,0,0,0,0,0.065081553862501,0,0,-0.0468652441539781,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.099645943943373,0,0,0,0.102773813093735,0.0121441458150666,0,0,0.156480667087241,0,0,0,0,0,0.00648351933810937,0,-0.0805048210065352,0,0,0,-0.147608116343936,0,0,0,0,0.122351401452568,0,-3.46944695195361e-18,0,-0.00866648565962246,0,-0.100957947241487,0,0.267983767854595,-0.0820032193046926,0,-0.0811523077893149,0,0,0,0,0,0
X600019.SH,0.238568671779895,0,0,0,0,0,0,0,0,0.134223399869758,0,0,0,0,0,0,0,0,0,0,0,0.0931129892284246,0,0.218404284129803,0,0,0,0,0,0,0,0,0,0.0491199013311083,0,0.0198071377095196,0,0,0,0,0,0,0,0.0468014563319111,0,0,0,0,0.0182117675226866,0,0,0,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0.164705651881637,0.0321109087374478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0980471164038289,0.038452216514505,0.0270118099560399,0,0,0.0596543710703578,0,0,0,0,0,0,0.276548642052348,0,0,0,0,0,0,0.0111754010893208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0327272509769511,0,0
X601600.SH,0,0,0,0,0,0,0.055180876621857,0.231243385356413,-0.253755464132246,0,0,0,0,0,0,-0.185919654035511,0,0,1.11912911505831,0,0,0,0,0,0,0,0,0,0.111922283371335,0,0.264701757045511,0,0,-0.153569644308285,0.230237643027531,0.0662494134404529,0,0,0,0,0,0,0,0,0,0,0,-0.055542794759342,0,0,0,0,0,0,0,0,0.00216153613025356,0,0
X600886.SH,0,0.080740641912276,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0504222462677588,0,0.509705628547042,0,-0.0162817942106455,0,0,0,0.002523704502986,0,0,0.0513250629102981,0,0,0,0,0,0.0484530934073167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.078525972065448,0,-0.0395226811810562,0,0,0.0437762567160382,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0.0785484837764906,0,0,0,0,0,0,0,0,0,0,0.0603041653342324,0,0,0,0.363312334831732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,-0.0211862091731369,0,0
X600011.SH,0,0,0,0,0,0,0,0.109575256045796,0,0.0538145749363246,0,0,0,0,0,0,-0.0144315699222788,0,0,0,-0.0108951000287185,0.0486637959263135,0,3.46944695195361e-18,0,0.352043402980345,0.0117217163264828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0652645632909125,0,0,0.0552484585893232,0,0,0,0,-0.0325806332178895,0,0.0452196672919545,0,0,-0.0231444678345972,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0.195379427093213,0,0,0.16640312246704,0,0.184374805063505,0,0,0.0616579250115465,0,-1.35525271560688e-20,0.0965578283733589,0,0,0,0,0.0415687009233788,0,0,0,0,0,0,0.16228918338074,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0666994235531179,0,0,0,0.0213825484786747,0,0.060866872563258,0,0,0,0
X600010.SH,0.0903250499334349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.277920941509716,0,0,0,0.0312872416937143,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11994235218571,0,0,0,0,0,0,0,0,0,0.127154807518691,0,0,0,0.167708327502215,0,-2.77555756156289e-17,0,-0.0332303222532904,0,0,0,0,0.0732255126640734,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0617900967918834,0,0,0,0,-0.0368576667909879,0,0,0,0,0,0,0,0.00944982823295944,0,0.125376023275342,0,0,0.17021770644585,0,0.467547157364683,0.115470837237664,0,0,0.0684684107079235,0,0,0,0.0200022584481416,0,0
X002460.SZ,0,5.42101086242752e-20,0,0,0,0,0,0,0,0,0,0,0,0.290367574242932,0,0,0,0,0,0.469835467956847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111328980872812,0,0.203648364215387,0,0,-0.0165522558282444,0,0.0255625936950062,0,0.0021392937665732,0,0
X600795.SH,0.0125967045180833,0,0,0,0,0.128935936523415,0,0,0,0.0557171449003996,0.345395658189612,0,0,0,0,0,-0.0536041052654563,0,0,0,0,0,0,0.0695698058967555,-0.0335204422233852,0.139433721922112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0631865442171638,0,0,0,0,0,0,0,0,-0.0522490185648126,0,0,0,0,0,0
X600362.SH,0.103930476538349,0,0,0,0,0,0,0,0,0.122589152107075,0,0,0,0,0,0,0.134094125895383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0308322211051029,0,0.0525007160797048,0,0.24385123228902,0,0,0,0,0,0,0,0,0,0.0290025455352963,0.0195589349105788,0.0825948593494987,0,0,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0.067569033591033,0,0,0,0,-0.0194673523275149,0,0,0,0,0,0.70325379353039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.237092005742726,0,0,0,0,0,-0.256039619524085,0.0702242808660771,0.0678163423538293,0,0,0.0349607678942628,0.0314370389112382,0.147815440678638,0,0,0,0,0,0,0.0446040944174959,0,0
X600489.SH,0,0,0,0,0.283802688168863,0,0,0,0,0,0,0.878904725940124,0,0,0,0,-0.0237836720044028,0,0,0,0,0.0299325957722044,0,0,0,0,0,0,0,0,0.114623493416158,0,0,0,0,0,0,0,0,0,-0.119466886137733,-0.0938751664988184,0,0,0.088551954333602,0,0,0,0.0581293450209041,0,0,0,0.0448011493880151,-0.11489298254301,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.228197103758087,0.0589409671865593,0,0,0,0,0.0534278240509169,0,0,0,0,0,0,-0.262060769657196,0.341728766436821,0,0,0,0,0,0,0,0.204425010969223,0,0.228536214088464,0,0,0,0,-0.287309777338297,0,0.188752794899914,0,-6.93889390390723e-18,0,0.280595176513852,0,-0.0728624320973484,-0.108746077229033,0,0,0,0.0646232776307994,0,0
X000708.SZ,0,0,0,0.0577556629908963,0,0,0,0,0,0,0,0,0,0,0,0,0.0488200649632627,0,0,0,0,0,0,0.0187856416468107,0,0.232932122684833,0,0,0,0.224931140411124,0,0.0851598400294948,0,0,0,0,0,0,0,0,0.0716945070977511,0,0,0.0799609176177023,0,0,0,0.0293084603134226,0,0.150745839472882,0,0,0,0,0,0,0,0,0
X600803.SH,0,0,0,0.535408397314754,0,0,0,0,0,0,0,0,0,0,0,0,-0.039110659820052,0,0,0,0,-0.0660209027984846,0.234173407219527,0,0,0,0,0,0,0.00427203447124562,0,0,0,0.0491404120266659,0,0,0,0,0,0,0,0.0618822040725062,0,-0.0356556186984487,0,0,0,0,0,0.0471208190666142,0,0.0253239106172533,0,0,-0.0376395397145146,0,-0.0829288577107375,0,0
X600160.SH,0,0,0,0,-0.157387100613358,0,0.101605018700438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0859400503158133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.490498913280556,0.253512860142056,0.0980367359115513,-0.0416509128351371,0.364289563534975,0,0,0,0,0,0,0,0.0160426630911703,0,0,0,-0.0693569550700243,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0857320771776403,0,-0.0176025766349364,0,0,0.0309866708462093,0,0.025028328639855,0.169373177471172,0.0644234259753031,0,0.202952161689,0,0,0,0.0425716660438115,0,0,0.0997773569215031,0,0,0,0,0,0,0,0,0,0,0,0,0.106910520190754,0,0,0,0,0,0,0,0,-0.0148566229006435,0,0,0,-0.0233319632172464,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0661787134592245,0,0,0,0.0804780227469611,0,0,0,0,0,0.369170110459813,0,0,0,0,0,0,0,0,0,0,0,0,0.0825458998404541,0,0,0,0.18460654319134,0,0,0,0,0,0.0360139983459268,0.0440967428772568,0,0,-0.00733741917279437,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,0.141795186951938,0,0,0,0,0,0,-0.0558410617293992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00548101826919494,0,0.174963238321713,0,0,0,0,0,0.0340199378218818,0,0,0.0680916415028245,0,0,0,0,0,0,0,0,-0.252070232881749,0,-0.201600398012099,0,0,-0.0204856862842599,0,0
X000807.SZ,0,0,0,0,0,0,0,-0.139758704111498,-0.0973267172601692,0.473121872909802,0,0,0,0,0,0,0,0,0,0,0,0.108139664614459,0,0.054732136026435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0903747646545691,0.329191451521495,0,0,0,0,1.38777878078145e-17,0,0,0,-3.46944695195361e-18,-0.00778770137334771,0,0,0,0.0205339912694284,0,0
X000983.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0.210596711840339,0.102215904510661,0,0,0,0,0,0,0,0,0,0,0,0.409934042053276,0,0,0,0,0.0737510612867762,0,0.0915759212450814,0,0,0,0,0,0,0,0,-0.0428069963471104,0,0,0,0,-0.0277041168464667,0,0
X600219.SH,0,0.0760539468498897,0,-0.0917581667123492,0,0,0.0691807505494713,0.0713822254747054,0,0.498745990176255,0,0,0,-0.0505034427815318,0,0.131486832458448,0,0,0,0,0,0,0,0,0,0.180108376705903,0,0,0,0,0,0,0,0.0690469133187296,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0.0120654090001303,0,0,0,-0.0479832604075398,0,0,0,0,0,0
X600426.SH,0,0,-0.122044927194371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.067050396703629,0,0,0,0,0,0,0,0.287487844081551,0,0,0,0,0.238538223373459,0,0,0,0.243728240145586,0,0,0,0,0.0635566691895643,0.195370991232345,0,0,0,0,0.122663045507776,0,0.0911525183837276,0,-0.0104296548782386,0,0,0,0,-0.0660158784464087,0,0
X002128.SZ,0,0,0,0,0,0,0,0,0,0,0.0255651452633162,0,0,0,0,0,0,0,0,-0.0428760508580332,0.0412403445569667,0.0420190137582424,0,0.146723383756526,0.0985636482716578,0,0,0,0,0,0,0,0,0.00462545138705497,0,0.087702128042222,0,0,0,0,0,0,0.200535312849406,0,0,0,0,0,0,0,0,0,0.0198403089370704,0,0,0,0,0,0
X000877.SZ,0.00253277479889287,0,0.0572412218760495,-0.12372849771048,0,0,0,0.0557714864670524,0,0,0,0,0,0,0,0,0,0,0,0,0.202707924674412,0,0,0,0.0937978579641198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.515564950005856,0.122938057468696,0,0,0,0.0371274753294236,0,0,0,0,0,0
X000408.SZ,0,0,0,0.0576785459731841,0,0,0,0,0,0.0773708030367508,0,0,0,0.0430543574226614,0,0,-1.73472347597681e-18,0,0,0,0,0,-1.73472347597681e-18,0,0.109417899896238,0,0,0,0,0,0,0,0,0,0,0.0444407981438349,0.0558534977285347,0.251306101396955,0,0,0.06366868720394,0,0.0886411533040041,0,0,0,0,0,0.067628853101056,0,0,0,-0.0279098846434111,0,0,0,-0.0151128319738138,0,0
X601699.SH,0,0,0,0,0,0,0.0249025880246766,0,0,0.00899348115435471,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0.0918588053926461,0.177929179345832,0,0,0.087127043275525,-0.135005520178858,0,0,0,0.429810806317331,0,0,0.0548425265452411,0,0.0183521759920291,0,0,0,0,0.140887964920622,0,0.00371713896915415,0,0,0,0,0,0,0,0.0254292054013613,0,0,0,0,0,0,0.0440946901612461,0,0
X600176.SH,0,0,0,0.115350389032551,0,0,0,0,0,0,0,0,0,0,0,0,0.0268982118150914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.520189219852944,0,0.0220681178301476,0,0,0,0,0,0,0.0717777783251057,0,0.0316384312037315,0,0,0,0,0,0.00789280839054822,0,0,0,0,0,0,0,-0.0233337177891429,0,0
X000630.SZ,0.10878901417684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00354208510044107,0,0,0,0.137322427119349,0,0,0,0,0,0,0.325515128603305,0,0,0,0,0,0,0.181494727470033,0,0,0,0,0,0.0197171589220414,0.0778940221403218,0,0,0,1.73472347597681e-18,0,0,0,0,0,-0.0631062603724502,0,0,0,0,0
X600096.SH,0,0,0,0,0.0646383563536558,0,0.036101371582814,0,0.205508222085015,0,0,0,0,0.236558217766406,0,0,0,0,0,0,0.0505606913888537,0.0847251615439679,2.62305243057467e-05,0,0,-1.73472347597681e-18,0,0,0.101473829851865,0,0,0,0.0512141897907313,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,0.155270744007166,0,0,0,0,0,0,0,0,0,0,0,-0.0344277726878496,0,0
X601168.SH,0.158858416029605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127009835833723,0,0,0,0.180773208947551,0,0,0,0,0,0,0,0,0,0.034061314786557,0.00602884542591423,0,0.258357228983072,0,0,0,0,0.0889991378479661,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0132974218663546,0,0
X600985.SH,0,0,0,0,0,0.408191999905811,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0305538919494607,0,0,0,0,0.152458877756652,0,0,0,0,0.307824402357225,0,0,0,0,0.00705171482608682,0,0,0,0,0,0,0,0.0162570053818151,0,-0.0903708694296358,0,0,0,0,0,0,-0.0734255062516555,0,0.0178728359418193,0,0,8.67361737988404e-19,0,0
X002353.SZ,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,1.0842021724855e-19,-0.175911243956563,0,0,0,-0.167941173714872,0,0,0,0,0,0,0.0880115076244941,0,-0.0578801403392852,0,0,0.622467939886271,0,0,0,0.00753365991574736,0,0,0,0,0,0,0,0.27277771035689,0,0,0,-0.0202323175680924,0,0.148407663172141,0,0,0,0
X000933.SZ,0,0,0,0,0,0,0,0,0,0.167743266423833,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0.111900128962026,0,0,0.0805375566238508,0,0,0.0804275936805366,0.287809168386366,0,0,0,0,0,0.02397285974553,0,0,0,0,0,0.122114263575298,0,0,0,0,0,0,-8.67361737988404e-19,0.07049561270774,0,0,-0.0370464418683756,0,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0.0211883180889773,0,0,0,0,0,0,0.325958261409527,0,0,0,0,0,0.0418954589401167,0,0,0,0,0,0,0,0.0222175621768086,0,0,0,0,0.0852629257406883,0,0,0,0,0,0,0,0.0411985171407975,0,0,0,0,0.347821889717047,0,0,0.118358299289461,0,0,0.0378313082823097,0,0,0,0.11169726827477,0,0
X600378.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0663530697521906,0,0,0,0.211694075256907,0.179517956770118,0,0,0.0214223510807899,0.195470776240749,0,0,0,0,0,0,0,0,0,0,0,0,0.0894189803172717,0,0,0,0,0,0,0,0,0,0,0.216473822924511,0,-8.16820547063142e-05,0,0,0.0215697174935059,0,0,0,0
X600352.SH,0,0,0,0,0.0362839381516393,0,0,0.129245742943179,0,0,0,0,0,0,0.0246439778531172,0,0.052329552008671,0,0,0,0,0.0632238934810554,0,0,0,0,0.0134356478804475,0,0,0,0.00530750077819515,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0.0422760685416649,0.063163149056012,0,0.0590955080521118,0.0504570914804408,0,0,0,0,0,0,0,0,0.0129110320349933,0,0
X600995.SH,0,0,0,0,0,0,0,0,0.119609758639989,0,0,0,0,0,0,0,0,0,0,0.0403552009230862,0,0.0883448300696091,0.0664080295551654,0,0,0,0.504974254006977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.100367803215255,0,4.33680868994202e-19,0,0,0,0,0,0.0658907506916218,0,0,0,0,0,0,-0.00458387615577992,0,0
X002271.SZ,0,0,0,0.332293138526453,0,-0.0928218990980429,-0.0754855111549112,0,0,0,0,0,0,0.362127809508317,0,0,0,0,0,0,0,0.145135942597378,0,0,0,0,0,0.234413199312522,0,0,0,0,-0.292825561139158,0.473368079898362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121991469643842,-0.137620802724208,0,0,-0.0308337452330042,0,0
X000831.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.576827513804427,0,0,0,0.128934184828091,0,0,0,-0.00384779573324694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0926329613145465,0,0,0.028443086925215,-6.93889390390723e-18,0.16199869355402,0,0,0,0,0.0285129308270854,0,0,0.00977253660691683,0,-0.066494676468743,0,0.0546878364723017,0,0
X300037.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.206501023121696,0.0215430545240821,0,0,0.368200012315215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0339127024205814,0,0,0.121827839667138,0,0,0,-0.0428116089176041,-0.0933474980929169,0,0,0,0,0,0
Change_TY3M,0,0,0,0,-0.0787195827193393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0626018889085614,0,-0.0108890221811704,0,0,0,0.110419756311688,0.060022947664205,0,0,0,0,0,0.0285138019403235,0.00441873828912477,0,0,0,0,0,0,0,0,0.0749607430267201,0.0138344838390366,-0.0787613442362985,0,0,0,0,0,0,-0.0349069025666018,0,0,0,0,-0.026219751926268,0,0
Slope,0,0,-0.471017446236206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0936881015881943,-0.243331465428487,-0.149517869848228,0,0,0,-0.0865625084206926,0,-0.0275416157136304,0,-0.000926692038018954,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157405239248009,0,0,0,-0.22750988746642,0,0.175835483484908,-0.151837407291439,0,0.131133393561431,0,0,0,-0.173497382004449,0,0
TED,0,0,0,0,0,0,0,0,0.133615528103208,0.0200500197432612,0,0,0,0,0,0,0,-0.100956134526281,0,0.030927088447815,0,0.188347452918486,0,0,-0.0569049582949731,-0.163805172091186,0,0,0,0,0,0,0,0.00207899405893233,0,0,0,0,0,0,0,0,0,0,-0.0869174133604095,0,-0.148885847458392,0.112542265900934,0,0,0,0.922435961286577,0,0,0,0,-0.33523480094218,0,0
RealEstate_excess,0,0,0.113145987112102,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0101503193737268,0,0,0,-0.407906479531045,0.0556357204444558,0,0,0,0,0,0,0,0,0,0,0,0.132829477058307,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,-0.150777098734395,0,0,0.177143320478361,0.0861628842024645,0,0,-0.0231715530374399,0,0,0,0,-0.0341667905642047,0,0
MKreturn,0,-0.357683750850272,0,0,0,-0.0457715352185808,0,-0.127598999162571,0,0,0,0,0,0.0573591506056665,0,0.15687377612366,0,0,0,-0.0601189450003926,0,0.10641173173742,0,0,0.102786404231738,0,0,0,0,0,0,0,0,-0.231742627467887,0,0,0,0,0,0,0,0.0254606423171057,-0.0417009313050347,0.148679845034521,0,0,0,0,0,0,0,-0.097537031123691,0.0686577159218692,0.333100461983161,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0015950883019653,0,0,0,-0.0527432963157543,0,0
