,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600011.SH,X600309.SH,X600010.SH,X601898.SH,X600660.SH,X600688.SH,X601991.SH,X601600.SH,X600188.SH,X600547.SH,X600886.SH,X600795.SH,X600362.SH,X000898.SZ,X002466.SZ,X600027.SH,X601992.SH,X000629.SZ,X600516.SH,X600111.SH,X600176.SH,X002460.SZ,X600299.SH,X300072.SZ,X000709.SZ,X000825.SZ,X600339.SH,X600808.SH,X600352.SH,X000553.SZ,X600583.SH,X600801.SH,X002110.SZ,X600426.SH,X601158.SH,X000786.SZ,X000883.SZ,X000301.SZ,X600219.SH,X000932.SZ,X000792.SZ,X000408.SZ,X601699.SH,X600489.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.182487919929598,0,0,0,0.0904998791906162,-0.0285746932599154,0,0,0,0,0.083177883083901,0,0,0,0,0,0,0,-0.0610665937456102,0,0,-0.0305357371808466,0,0,0,0,0,0,0,0,0.207309671062077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.080208542022015,0.0330824762960029,0.0341934126458658,0,0,0,0,0,0
X600028.SH,0.434253522276578,0,0,0.107150151217133,0.217879672226909,0.0965777019194677,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13660156185461,0,0,0,0,-0.0335174348572249,0,0,0,0,0,0.108130098669119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0600406207813605,0,0,-0.14372789257554,0.0113607375104005,0.00440405791304602,0,0,0,0,0,0
X601088.SH,0,0.102429197643232,0,0,0.0556004290421924,0,0,0,0,0,0,0,0.0764051112745416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0255065006987348,0,0,0,-0.00282550220854849,0,0,0,0,0.0531183640592129,0,0,0,0,0,0,0,0,0,0.0184868596092953,0.326568254059233,0.13728474211436,0,-0.0207307305211318,-0.0346401792900871,0,-0.0777071739006149,0,0,0,0
X600585.SH,0,0.134572577653045,0,0,0.102247450871869,0.0293753230720017,-0.052824060222035,-0.0144128466896733,0,0,0,0,-0.132073982387392,0,0,0,0,0,0,0,0,0,0,0,0,0.0402241453873819,0,0,0,0,0,0,0,0,0,0.034890567739226,0.333748290828324,0,0,0,0.403573912185282,0,0,0,0,0,0,0,0,0,-0.0144929797314975,-0.0204756157551992,0,0,0,0,0,0
X600019.SH,0,0.0368264388177559,0,0.0396886259816309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.544891474600353,0.0259628734096689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.213342585792937,0.00905361621418407,3.46944695195361e-18,0,0,0,0,0,0.0788982898930391,0,0,0,0,0,0,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0261186935882052,0.121324962406126,0,0,0,0,0.765095797223226,0,-0.0373305766669274,0,0,0,0,0,0,0,0,0,0,0.0428794438606105,0,0,0.0396434008221085,0,0,0,0.01880921015175,0,0,0,0,0,0,0,-0.0873069097805839,0,0.0212521726993351,0.0304394362809106,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,-0.383376886724545,0,0.161222207102468,0,0,0,0,0.0876091721998404,0,0,0,0,0,0,0,0,0.36551145871391,0,0,0,0.114387765700325,0,0,0.113122498038746,0,0.0298355364041958,0,0,0,0.0127931024341857,0,0.12525230074561,0,0.159033407331615,0,0,0,0,0,0,0,0,-0.0560125782176409,0.0122529237426611,0.0231533104277743,0,0,0,0,0,0
X600010.SH,0,0,0,-0.0732500677235636,0,0,-0.0135401571163329,0,0,0,0,0,0,0,0,0,0,0,0.252713556685658,0,-0.033515806780162,0.0560890001050906,0.0264762412329283,0.23038107627279,0,0,-0.0342549863357927,0,0,0,0.0497976072626474,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0478657165724994,0.109910749279036,0,0,0,0,0.00538648728753456,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.237793448360677,0.0212566613912142,0,0,0,0,0,0,0,0,0,0.0335728151143828,0,0,0.0725992582289421,0,0,0,0,0,0,0,0,0,-0.0566495432234354,0,0,0,0,0,0.0444454329423118,0,0,0.0239850662666314,0,0.302860314908194,0,0,-0.00533473121890998,-0.000862648248842208,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0.116638729750552,0.0870105512553344,0,0,0,0,0,0,0,0.201083547226395,0,0,0,0,0.127039775058344,0,0,-0.0131934509076128,0,0,0,0.0440737652762369,0.0255582960170682,0,0,0,0,0,0,0,0,0,0,0.0931733557344425,0,0,0,0,0,0,0,0.212228887309131,0,0,0.0367632013775585,-0.00338644318069336,0,0,0,0,0,0,0
X600688.SH,-3.46944695195361e-18,0.254176070403625,0,0,0.107618529219041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0154860758995261,0.0408396813608258,0,0,0.0165101626690136,0,0,0,0.0162587846693158,0,0.0195850909679625,0.0531801327816936,0,0,0,0,0,0,0,0,0,0,0,0.00980090790248802,0,0,0.0312134696078738,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.214753450664127,0.00145897849775201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0576343917903079,0,0,0,0,-0.00657343146999429,0.0202688563787948,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17688917316572,0,0,0,0,0.0416396555455669,0,0,0,0,0,0,0.0927956001753364,0,0,0,0,0,0,0,0,0,0.302841293794847,0,0,0,0,0.00787642881709269,0,0,0.133673832264223,0,0.00430024706977127,0,0,0,0,0.0107887766673024,0.0015997194666052,0,0,0,0,0,0
X600188.SH,0,0.0445202544481577,0,-3.46944695195361e-18,0,0,0,0,0.00404396326914948,0,0,0,0.257796122237997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.057267451906298,0,0,0,0,0,0,0.028080827103907,0,0,0.0881354634224452,0,0,0.0801954016107661,0,0,0,0.130549806060552,0,-5.42101086242752e-20,0.46310073126083,0,0,0,-0.00767865536766706,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0.0421360125443409,0,0,0,0,0,0,0,0,0,0,0,0,0.13669396021797,0.0834814030865295,0,0,0,0,0,0,0,0,0,0.160208553155403,0,0,0,0,0,0,0,0,0,0.0311015611165689,0,-0.0677810160729206,0.0507248900737973,0,0,0,0,0.642307483225379,0,0.0261753978859858,0.0234845507635467,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0.246648517576705,0.0925813756993215,0.130944554864384,0,0.00870435573280468,0,0,0.0598107812397832,0,0,0,0,0,0,0,0.0486971691199121,0,0,0,0,0,0,0,0,0,0.0139396579580554,0,0,0,0,0,0,0,0,0,0.090174379596343,0,0,0,-0.0455153389042265,0,0,0,0,0,0.0185651723834205,0.0135649365045707,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0.0446647280151403,0,0,0,0,0.139599162891354,0.0092587470443899,0.0539450280125386,0.0518110213836012,0.0103201258757854,0,0,0,0.0171138646692297,0.191385219614574,0,0,0,0,0,0,0,0,0,0,0.00920076396595002,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0585429838684859,-0.0796472528712642,0,0,0,0,0.00254341816260358,0,0,0,0,0,0
X600362.SH,0,0,0.195091741570023,0,0.129770951356132,0,0,0,0,0,0,0,0.0591428549910913,0,0.0813853124634764,0,0,0,0,0.0102665120074223,0,0,0,0,0,0,0.00246391049803585,0,0,0,0,0,0,0.0321977096875711,0,0,0,0,0,0,0,0,0,0,0,0.0556613332411213,0,0,0,0,0,-0.0297864892916655,0,0,0,0,0,0
X000898.SZ,0,0.198914774432963,0,0,0,0.0196596458006268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141640496675391,0,0,0,0,0,0,0,-0.0200850751231704,0.507122447383408,0,0,0,0,0.0673718620032637,0,0,0,0,0,0,0.105833231519089,0,0,0,0,0,0.010983927148306,0.0311900210323703,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0.0332224686861845,0,0,0.357077931501971,0,0,0.114270602802669,0,0,0,0,0,0,0,0,0,0,0.0205001805723708,0,0,0.704339685909428,0,0.105781083598792,0.0680997865640769,-0.0885821259655769,-0.103448198379794,0,0,0,0,-0.131737219078416,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0113994393825584,0.0378368031717212,0,-0.0401021335239884,0,0,0,0
