,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X601898.SH,X600886.SH,X600795.SH,X600585.SH,X600688.SH,X601600.SH,X601991.SH,X000709.SZ,X600157.SH,X600027.SH,X002075.SZ,X600111.SH,X600188.SH,X600362.SH,X600583.SH,X000539.SZ,X601992.SH,X600309.SH,X601158.SH,X002353.SZ,X000898.SZ,X000027.SZ,X600352.SH,X000883.SZ,X600021.SH,X601918.SH,X002470.SZ,X000878.SZ,X600660.SH,X600808.SH,X000792.SZ,X600863.SH,X000629.SZ,X600307.SH,X600098.SH,X600578.SH,X000060.SZ,X000825.SZ,X600489.SH,X600315.SH,X300072.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.772846390451182,0.119116514824851,0,0.0573974818611273,0,0,0,0,0,-0.0642381349358051,-0.0410494436433853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0588148083938624,0,0,0,-0.0670623704280404,-0.0405046501050809,-0.00113334341778697,-0.00327126338941217,0,0,0,0,0,0
X600028.SH,0.461139465605927,0,0,0,0,0.160701304239896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0852041487139046,0,0,-1.38777878078145e-17,0.0843332051699204,0,0,0,0,0,0,0.0565414108395273,0,0,0,0,0,0.0103764415771144,0,0,0,0,0,0,0.00699911490659983,0,0,0,0,0.0167273720346583,0.0205164400985913,0,0,0,0,0
X601088.SH,0,0.269548293136667,0,0.0465927937409798,0,0,0.118783280697246,0,0,0,0,0,0,0,0,0,0,0,0.0622777646096783,0,0.0446711585343975,0,0,0.0567536737962917,0,0,0,0,0,0,0,0,0.00594744119958854,0,0,0,0.0636543830785382,0,0,0,0,0,0,0,0,0,0.000791841347971386,0,-0.00384463684489657,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0.0712370782851676,0,0.217660730902074,0,0,0,0,0.0739180805860886,0.0693931796140313,0,0,0.0466822427497391,0,0,0,0,0,0,0,0,0,0,0.0492367347076518,0,0,0,0,0.0257462961843746,0,0,0,0,0,0,0,0,0,0.264217203046921,0,0,0,0,0,0,0,-5.42101086242752e-20,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0.0759247611937117,0,0,0,0,0,0,0,0,0,0,0,0,0.231717283914198,0,0,0,0,0,0,0,0,0,0,0,0.0870611669888047,0,0.0322183659644715,0,0,0.236715496036012,0,0,0,0,0,0,0.165465046116211,0,0,0,0,0,0.00716189725081757,0,0,0,0,0,0,0
X600019.SH,0,0.0635917866737567,0.163443142391234,0.142532985949272,0,0,0,0,0,0,0.0225545122721387,0,0,0,0,0.0434661947388668,0,0,0,0,0,0,0,0,0,0,0.193483668338508,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0.140897937395975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0.254513331279423,0,0,0,0,0,0,0.241128668641584,0,0.141085041308719,0,0,0,0,0,0,0,0,0,0,0.143958714973974,0,0,0,0,0,0,0,0,0,0.0831602850853203,0.0984860295923719,0,0,0,0,0,0.00609304009615139,0,0,0,0,0,0,0
X600886.SH,0,0,0,0.0576580828406015,0,0.104068241169832,0,0,0,0,0,0,0,0.100731669634691,0,0,0,0,0,0,0,0.106788136944648,0,0,0,0,0,0,0,-0.168224915716355,0.0839837933242511,0,0.0806887293948532,0,0,0,0,0,0,0,0,0.144232546314444,0.0705039707422168,0,0,0,0,0,-0.00209776643561915,-0.0323310112713762,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0.0321349041229236,0,0,0.0136477393830771,0.0740454875156385,0,0,0,0.0721195039410803,0,0,0,0,0.0443437007986625,0,0,0,0,0,0,0,0,0,0.188547259616997,0,0,0,0,0,0,0.283001296370414,0,0,0,0.110128282561165,0,0,0,0,0,0,0.00115091108217408,-0.000672644985377128,0,0,0,0,0,0
X600585.SH,0.0693262913198046,0,0.0818174990933799,0.081589606118528,0.0281252076682197,0.0325299196459814,0,0,0,0,0,0.119869105782468,0,0,0,0,0,0,0,0,0,0,0,0.00981434493198047,0,0,0,0.024690251825054,0,0,0,0,-1.73472347597681e-18,0,0.295591756686671,0,0,0.0298545371272,0,0,0,0,0,0,0,0,0,0,-0.00815266701518322,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0245699520874252,0,0.0208370650520693,-0.103083493908299,0,0,0,0.298175062699876,0,0,0,0,0,0,0,0,0,0,0.429643744691843,0,0,0,0,-0.0572164874476006,0,0,0,-0.0536312109133086,0,0,0,0,0,0,0,-0.00574401933906621,-0.0233674613320691,0,0.0113390007049105,0,0,0,0
