,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600011.SH,X600188.SH,X600585.SH,X600019.SH,X002460.SZ,X002466.SZ,X600547.SH,X601898.SH,X000792.SZ,X601600.SH,X600886.SH,X600111.SH,X600660.SH,X600010.SH,X000708.SZ,X000301.SZ,X000877.SZ,X600795.SH,X002271.SZ,X600027.SH,X601991.SH,X600362.SH,X600426.SH,X600803.SH,X601699.SH,X600489.SH,X000983.SZ,X600176.SH,X000807.SZ,X000786.SZ,X600995.SH,X000539.SZ,X000408.SZ,X600160.SH,X600219.SH,X000629.SZ,X300037.SZ,X600688.SH,X600378.SH,X002080.SZ,X002409.SZ,X000932.SZ,X600157.SH,X600612.SH,X600985.SH,X000027.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.740545171279744,0,0,0,0,0,0,0,0.102681991109418,0,0,0,0,0,-0.117744207682726,0,0,0,0.108111529952388,0,0,0,0.0497840408812911,0,0,-0.197891299463797,0,0.137730340914889,0,0,0,0.160685088626995,0,0,0,0,0,0,0,0,0,0,0,0,-0.0508381413237157,0,0.201888453145674,0,0,0,0.0381881987559509,0,0.18432099009198,-0.0703487919422394,0,0,0,0
X600028.SH,0.711613043274234,0,0,0,0,-0.0932699704028735,0,0,0,-0.0830390730693125,0.0877806546263056,0.062388247513739,0,0,0,0,0,0,0,0,0,0,-0.00586116287968937,0,0.0502472962570127,0,0,0,0,0,0,-0.0450151578991188,0,-0.0474395051655346,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00980726415358821,0,0,0,0.00738685926559812,-0.00143846730852498,0,0,0,0,0,0
X601088.SH,0.221718719126661,-1.38777878078145e-17,0,0,0,-0.121396952882454,0,0.0650256948373075,0,0,0,0.314178756682807,0,0.137892037716853,0,0,0,0,0,-0.217360804414113,0,0,0,0,0.046005146934749,0,0,0,0.0416350136911309,0,0,0,0,0.137683861706014,0,0,0,0,0,0,0,0,0.0948419761946976,0.0801928369039433,-0.0617714985680449,0,0,0,0,0,0.000788941283010903,-0.0447065203009959,0,-0.0823255774905214,0,0,0,0,0
X600309.SH,0,0,0,0,-0.152517390659138,0,0,0,0,0,0.0148247854732518,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0.191234618783925,0,0,0,0,0.0442755016391915,0.105873838215058,0,0,0.0158412746403234,-0.0413137088835869,0,0,0,0.0156558004359512,0,0,0,0,0,0,0,0,0,0,-0.00517154636324621,-0.0272661030965857,0.060869270878025,0,0,0,0,0
X600011.SH,0,-0.101184883445434,0,0,0,-0.0232304040240016,0,0,0,0,0,-0.0485684585964909,0,0,0,0,0,0,0,0,0,0.293838434203337,0,0.406009193073403,0.279951088497385,0,-0.00223582419494122,0,0,0,0,0,0,-0.0192954968020754,0,-0.136939805200604,-0.290986564880044,0,0,0,0,0,0,0.145238789142308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600188.SH,0.0783307401175788,0,0.0781298367198051,0,0,0,0,0.019818918525922,0,0,0,0.391450511088857,0,0,0,0,0,0,0.263797694912947,0,0,0,0,0,0,0,0,0.0243332543631836,0.175288789822499,-0.0505463413233143,0,0,0.131506313700346,0,0,-0.0507223955888236,0,0.0765178535120122,0,0,0.246391669037307,0,0,0,0,0,0,0,0.198737831394635,0,0,-0.12194868392898,-0.0824000692444251,0,0,0,0,0,0
X600585.SH,0,0,0,0.102236470448603,-0.0512515061334426,-0.0464591759725849,0,0.0353279936004393,0,0,0,0,0,0.0198671357321523,0,0,0,0,0,0,0.0587458205644781,0,0.03387523908826,-0.0861138025261925,0,0,0,0,0,0,0,0,0,0.231185839842505,0,0.0780700726226097,-0.00892956818117523,0,0,0,0.0262226174431634,0,0,0,-0.0119152880803971,0,0,0,0,0,0,-0.0226339347601984,0,-0.190534016378492,0,0,0,0,0
X600019.SH,0,0.0574939102033164,0,0,0,0.104218312983601,0,0,0,-0.0359144835285975,0.0380130226081516,0,0,0.0936367940720176,0,0,0,0,0,0,0,0,0,0,0.0414893344166511,0.0709712355687075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.259405963406562,0,0,0,0,0,-0.0684435621650242,0,0,0.06144687039791,0.0318263519448332,0,0,0,0,0,0,0
X002460.SZ,-0.0359701811375614,0,0,0,0,0,0,-0.0336454192382473,0,0.607084642017352,-0.105803664719008,0,0,0,0,0,0,0,0,0,0.169676449553445,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0303816477100596,0,0.100559771062537,0.0258580221293162,0,0,0,0,0,0,0,0,0,-0.00323243823303891,0,0,0.246746287109621,0.0394149116093262,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0.248415348344178,0,0,0,0.254266027902936,0,0,0,0,0,0,0.0708977487080125,0,0,0.145804189235536,0,0,0,-0.098659636737167,0,0.287305422428397,0,0.00589672125945209,0,0,0,0,0.0301003363596701,0,0.307868785715438,0,0,0,0,0,0.0674246604750561,0.0869146988259232,0,0,0,0,0,-0.0729297527466824,0,0.0496741088673847,0,0,0,0,0,0
