,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600188.SH,X600019.SH,X600011.SH,X600585.SH,X002460.SZ,X601898.SH,X002466.SZ,X600547.SH,X601600.SH,X000792.SZ,X600886.SH,X600111.SH,X600660.SH,X600010.SH,X000708.SZ,X000301.SZ,X000877.SZ,X002271.SZ,X600795.SH,X600362.SH,X600426.SH,X601699.SH,X600027.SH,X601991.SH,X600176.SH,X000983.SZ,X600803.SH,X600489.SH,X000807.SZ,X000786.SZ,X600995.SH,X600219.SH,X600160.SH,X600688.SH,X000932.SZ,X000629.SZ,X000408.SZ,X000933.SZ,X002080.SZ,X600096.SH,X600985.SH,X600157.SH,X000723.SZ,X600612.SH,X000630.SZ,X600348.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.706155726043022,0,0,0,0,0,-0.00516102003436737,0,0,0,0,0,0,0,-0.160883791502363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168478135390905,0,0,0,0,0,-0.117831730787736,0,0,0.0427147627524609,0,0,0,0,0,0.165968033024156,0,0.0719545344650378,0,0.0790727557023194,-0.0561749169430735,0.135998577085632,-0.167768531674427,0,0,0,0
X600028.SH,0.492354777175903,0,0.00094140079672465,0,-0.183897102829369,0,0,0,0,0.148031077655889,0,0,0.127288165532286,0,0,0,0,0,0,0,-0.0891301354861089,0,0,0,0.0963999827682869,0,0,0.0246075133613655,0,0,0.0272787353376879,0.0545659754900668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0122039109826663,0.0370252578784411,0,0,0,-0.0487029007822418,0,0,0,0,0,0
X601088.SH,0.0988154892080118,0.0869699027095945,0,0,-0.203540258102998,0,0,0,0,0.299462594226926,-0.00891655150611398,8.67361737988404e-19,0.0510348464369089,0,0,0,0,0,0,0,0,0,0,0,0,0.114309783826465,0,0.0940128431753491,0,0,0,0,0,0,0,0,-0.0897984557839758,0,0.0762214934612076,0,0,0.133163245134417,0,0,0,0,0,0,0,0,0,0,-0.0237409482406839,0,0,0,0,0,0
X600309.SH,0.0882499236134686,0,0,0,0,0,-0.0164370209595485,0,0,0,0,-0.0492239096837134,0,0,0,0,0,0,0,0,-0.0574069500083813,0,0,0,0.306202891609904,0,0,0,0,0,0,0,0.102951956541747,-0.102070088845865,0,0,0,0,0,0,-0.087943264273086,0,0,0,0,0,0,0.007086523873052,0,0,0,-3.46944695195361e-18,0.0101349773636413,0,0,0,0,0,0
X600188.SH,0.195768743312685,0,0,0,0,0,0,0,0,0.335119172999466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0540766624183967,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,-0.0819424111191641,0,0,0.168685197647224,0,0,0.251305306760735,0,0,0,0,0.0445112305084576,0,-0.0640791191542795,0,0,0,0,0,0,0
X600019.SH,0,0.116081762466772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0166049226027453,0.0064121285128981,0,0,0,0,0,0.0990751433551865,0,0,0,0.0371279764716278,0,0,0,0.121345440177482,0,0.183173517989678,0,0,0,0,0,0,0,0,-0.0210724615401371,0,0,0,0.0540303641971554,-0.029510416183781,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.202315567990205,0,0,0,0,0,0,0,-0.0284641750564104,-0.100407029144393,0,0,0,0,0.431192891123623,0.0313821153181211,0,-0.169142807627663,0,0.0109423011020865,0,0,-0.0112307638556797,0,0,0,0,-0.0561187148510913,0,-0.0529511610997923,0.0595266239924906,0,0,0,0,-0.20804746785019,0,0,0,0,-0.0172566194517502,0,0,0,0,0,0
X600585.SH,0,0,0,0.0037451215517163,-0.0225774419543173,0,0,0,0,-0.0134583323403416,0,0,0,0,0,0,0,0,0,0,0.309498390904864,0.136219577637778,0,0,0,0,0,0.0242496571521984,0.159448743602752,0,0,-0.01004866786199,0.0282950363534017,0,0,0,0,0,0,0,-0.0603461471054951,0.0699869999329506,-0.0505776221312984,0,0,0,0,0,0,0,0,0.015027608541351,-2.16840434497101e-19,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0.68914523283528,0,0,0,-0.117869244457891,0,0,0,0,0,0.189801243080992,0,0,0,0,0,0,0,0,0,0,0,0,-0.104349666692988,0,0,0,0,0,0,0.059340536736714,0.0281045916680034,0,0,0,0,0,-0.0496275734735173,0,0,0,-0.00599043306245519,0,0,0,0,0,0,0
X601898.SH,0,0.328918909142799,0.298853510039301,0,0,0,0.0767678018892281,0,0,0,0,0,0,0,0,0.0473140176111507,0,0,0,-0.0764068782955803,0,0,0,0,0.300246368729557,-0.252075381820705,0,0,0,0.219228342949251,0.111722710535687,0,0,0,0,0,0,0,0,0,0.0833686225693445,-0.0145868885571612,0,0,0,0,0,0,0,0,0.156026664580866,0.0260960396585224,0,0,0,0,0,0,0
