,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600019.SH,X600795.SH,X600585.SH,X601600.SH,X601898.SH,X601991.SH,X600010.SH,X600688.SH,X600886.SH,X600362.SH,X600111.SH,X600027.SH,X600188.SH,X600157.SH,X600583.SH,X601992.SH,X000709.SZ,X600309.SH,X600021.SH,X601158.SH,X600352.SH,X000898.SZ,X000539.SZ,X600489.SH,X000792.SZ,X600547.SH,X000629.SZ,X000825.SZ,X600660.SH,X600808.SH,X000060.SZ,X000027.SZ,X002353.SZ,X600307.SH,X600578.SH,X600863.SH,X600008.SH,X000831.SZ,X000959.SZ,X002470.SZ,X000630.SZ,X600549.SH,X600219.SH,X000012.SZ,X600315.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.4819245786673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0745838033888795,0,0,0,0.0307471128631013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00329176530657646,-0.0673133416937642,0,0.0639198339705738,0,0,0,0,0,0,0,0.0202166118192801,0,0,0,0,0,0
X600028.SH,0.665784232768924,0,0,0,0,0,0,0.0409466523902629,0.0677405169281635,0,0,0,0,0,0,0,0,0,0,0.0119555125184705,0,0,0.0112631512951528,0.0543319072012397,0,0,0,0,0,0,0,0,0,0,0,0,-0.0507730671055353,0,0,0,0,0,0,0,-0.00879193842581636,0,-0.0475375714898835,0,0,0,0.00577003529639913,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0.363870131680512,0,0.198940711926918,0,0,0,3.46944695195361e-18,0,0,0,0.0745297932320165,0,0.0250879323786859,0.0198446731126141,0.00313784092313434,0,0,0,0,0.0727858442699264,0,0,0,0.0733081945886168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000151363704597019,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0.0692126614783975,0,0,0.0584744897187443,0,0.120610236144594,0.157372825898485,0.0174535040567126,0,0,0,0.261827269498033,0,0,0,0,0,0,0,0.000138851953027237,0,0.183106813113865,0,0,0,0,0,0,0,0,0,0,0,0,0.138475685476948,0,0,0,0,0,0,0,0,0,0,0,0.0101204591504724,0,0,0,0,0,0,0
X600019.SH,0,0,0.00173101529975586,0,0,0,0,0,0.305545155032744,0,0,0,0,0,0,0,0,0,0,0,0.252711044165336,0,0.0609367819469411,0,0,0.137905833643685,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,-0.0436716571193198,0,0,-0.00282634681838092,0,0,0,0,0,0,0
X600795.SH,0,0,0,0.238470398092127,0,0,0,0.0217328153227208,0,0.119302282634952,0,0.0192045247628199,0,0,0,0.213143447377301,0,0,0,-0.0725099639561426,0,0,0.0774232867028577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.246175557101505,0,0,0,0,0,0,0,0,0,0,0,0.0289686912222147,0,0,0,0,0,0
X600585.SH,0,0,0.409848242287576,0,0,0,0,-1.73472347597681e-18,0,3.46944695195361e-18,0,0,0.113133225634932,0,0,0,0,0,0,0.0439340911487253,0,0.166118148179222,-0.0407276419323232,0,0,0,0,0,0,-0.0229734300685627,0,0,0,-0.00824929814114957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0158515123940618,0,0,0,0,0,0,0
X601600.SH,0,0,0.278859097539881,0,0.092488645282878,0,0,0,0.0422841445511319,0.257180664075486,-0.16554100181804,0.0693651671883208,0,0,0.13045116304513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139806152339231,0,0,0.0224459874022731,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00892459993677053,0.0360212451341334,0,0,0,0,0,0
X601898.SH,0,0,0.270532028701977,0,0.125705103850587,0,0,0.106681240715377,0,0.060497243348732,0,0,0,0,0,0,0,0,0,0.111062961288306,0,0,0.0070052804850689,0.155421835708919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0410104656662852,0,0,0,0,0,0
X601991.SH,0,0,0,0.33369109888639,0,0.0417032678175228,0,0.169615949355767,0,0,0,0,0.122347034532225,0,0,0.0659410465150225,0,0,0.113473912350111,0,0,0,0.184185384563332,0,0,0,0,0,0,0,0,0,0,0,0,0.0461452153937841,0,0,0,0,0.0238887636747934,0,0,0,0,0,0.128333189200327,0,0,0,-0.00608141282906669,-0.011883452394108,0,0,0,0,0,0
X600010.SH,0,0,0,0.248005693383676,0.04079982346435,0,0,0,0,0,0,0.0178001601703863,0,0,0,0,0,0,0,0,0.322287459791185,-0.0725069654625887,-0.0879190376685612,0,-0.0347365052450804,0,0,0,0,0,0,0,0.161367316632297,0.0905082660838456,0,0,0.110068016075802,0,0,0,0,0,0,0,0,0,0,0.12922997802582,0,0,0.0488278962225848,0.0596840198106329,-0.071034291516517,0,0,0,0,0
X600688.SH,0.0829237573030679,0.0581346993151388,0,0,0.136558301814503,-0.240398328852739,0,0,0.28906071261363,0,-0.129257262830339,0,0,0,0,0,0,0.0657519774073434,0,0,0,0,0,0.268258549932508,-0.115911971309818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142598012176836,0,0,0,0,0,0.0495456031735807,0.386299682509456,0,0,0,0.0163266202998882,0,0,0,0,0,0
X600886.SH,0,0,0,0,0.0971062548659638,0.040848148791453,0.012886624118536,0,0.098276490230869,0.426987189952721,0,0,0,0,0,0,0,0,0.102721813076351,0,0,0,0,0,0,0.0609373009327322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0611565187246689,-0.112987511766914,0,0,-0.000280997806289859,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0.0936355448114706,0,0,0,0,0,0,0,0,0.083354740598814,0,0,0.0733575172264739,0,0,0,0,0,0,0,0,0,0,0.0217914834260083,0.037152238278069,0,0,0.202000785291655,0,0,0,0.0497872244864987,0,0,0,0,0,0,0.0880483302813326,0,0,0,0,0.00251515964561781,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0.00824024644781915,0,0,0,0,0,0,0,0,0.00640284557087974,0,0.0277255770178221,0,0,0,0,0,-0.0140724930850069,0,0,0,0,0,0.0511405439487163,0.0576043098075905,0,0,0,0.170157749436151,0,0.0412956279272007,0,0,0,0,0,0.0900218261065605,0,0,0.0870266771114515,0,0.126907714422357,0,0,0.0103263276188857,0,0,0,0,0,0
X600027.SH,0,0,0,0.266639699379138,0,0.389239511688754,0,0,0,0.0389930091339244,-0.0366215595940259,0,-8.67361737988404e-19,0,0,0,0,0.00533828026493552,0.00886587192446438,0,0,0,0,0,0,0,0.111663376784573,0,0,0,0,0,0,0,0,0.178018575080522,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,-0.0407195482376797,-0.00860140568260659,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.222478924087622,0.202525381379617,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0.130021822485489,0,0,0.204995472339186,0.00378466601722213,0,0.0490518015625815,0,0,0,0.00167354692049065,0,0,0,0.0277430164781617,0,0,0.155288611398994,0,0,0,0,0,0,0,-2.16840434497101e-19,-0.00339914532308013,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,-0.0374608030351484,0,-0.0603970582921667,0,0,0,0,0.0308330251437253,0,0,0.167914759941847,-0.0656832639847895,0,0,0.0540584938599027,-0.0363029008254691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.230510976336167,0,0.0797191184201598,-0.0485335843963321,0,0,0,0,0,0,0,-0.00684175040824058,0.0573244802949305,0,0,0,0,0,0
