,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600019.SH,X600547.SH,X600011.SH,X600010.SH,X601898.SH,X600886.SH,X601600.SH,X600660.SH,X600188.SH,X600362.SH,X601991.SH,X600795.SH,X600352.SH,X600688.SH,X600801.SH,X600111.SH,X000723.SZ,X600027.SH,X601992.SH,X600489.SH,X000786.SZ,X600516.SH,X002271.SZ,X600176.SH,X000898.SZ,X600299.SH,X002460.SZ,X000709.SZ,X600426.SH,X601158.SH,X600612.SH,X002466.SZ,X000629.SZ,X000883.SZ,X600219.SH,X002353.SZ,X000027.SZ,X600583.SH,X000630.SZ,X000553.SZ,X000825.SZ,X601699.SH,X000401.SZ,X600985.SH,X600315.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158832493614191,0,-4.33680868994202e-19,0.0717697459316265,0,0,0,0,0.00565668819169006,0,0.0408338425108159,0,0.0731904128623056,0,0,0,0,0,0.0152565923538218,0.0891181871292722,0,0,0.0104634914172201,0,0,0,0,0,0,0,0.000179175461603096,0,0,-0.00722255125430547,0.00990695145477132,0,0,0,0,0,0
X600028.SH,0,0,0,0,0.069893675850006,0,0,0,0,0,0,0,0,0.066658142155602,0,0,0,0.0241009214797234,0,0,-0.045689327437755,0,0,0,0,0.0599760723253235,0,0,0,0,0.0603330639606781,0,0,0,0,0,0,0,0,0,0.0238689182727319,0,0,0,0,0,0,0,0,0,0,-0.0280578391536724,0.025375141728386,0,0,0,0,0,0
X601088.SH,0,0,0,0.254835290644934,0,0,0,0,0,0,0,0,0,0.17140787397211,0,0,0,0.0655219519503274,0,0,0,0.0181232988007026,0,0,-0.00664439972456887,0,0,0.103491635191978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000148614911365816,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,-0.0327314547047184,0,0,0,0,0,0,0,0.0240269471874428,0,0.3827562819249,0,0,0,0,0,0,0,0.299644234570723,0,0,0,0,0,0,0,0,0,0.0283449659703622,0,0,-0.0243217837192201,0,0,0,0,0,0,0.0287348322013462,0.0281481072766565,0.0335477328369463,0,-0.014035271668809,0.0205988873777413,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,-0.0610678306652993,0,0,0,0,0,0,0.0564499913512227,0,0,0,0,0,0,0,0.0757715748683335,0,0,0,0,0.215032231910531,0,0,0.0593342180071637,0,0.0836784251321331,0,0,0,0,-1.73472347597681e-18,0,0.113782813616963,0,0,0,0,0.0543702386266027,0,0,0,0,0.0118934304606967,0,0,-0.00388391905296038,0.00435899769287537,0,0,0,0,0,0
X600019.SH,0,0,0,0,0.0201057421546858,0,0,0,0.178497915146169,0,0,0,0.143439866228751,0.00786026763391642,0,0,0,0.0558650112695664,0,0,0,0.00524788626395952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.050717951426149,0,0,0,0,0,0,0,0.107704415432208,0,0,0,0,0,0,-0.0166435216470611,0.0281059979399768,0,0,0,0,0,0
X600547.SH,0,0,0,-0.024572877647987,0,0,0,0,0,0,0,0,-0.503302534214713,0,0,0,0,0,0,-0.117219594453649,0,0,0.182629362447697,0,0.684803672938547,0,0,0,0,0,0,0,0,0,0,0.127203750555399,-0.0372613268074607,0,0,0,-0.0987531811029574,0.0735247592936627,0,0,0,0,0,0,0,-0.192399286996146,0,-0.0613307413998169,0.0359740970242022,0,0,0,0.054995585635083,0,0
X600011.SH,0,0,0,0,0,0,-0.0141065697569047,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0801389397981107,0,0.583838868602871,0.067613348358035,0,0,0,0,0,0,0,0,0,0,0.169326549680726,-0.0794869217551231,0.0585164706131707,0,0,0,0.20889508979207,0,0,0,-0.0154665973063504,0,0,0,-0.0792390164207928,0,0.0380422353720206,0,-0.0181073493786923,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,-0.0281977876222845,0,0,0.0527708278465535,0,0,0,0.00884936435247695,0,0,0,0,0.162938201882086,0,0.106412712714798,0.0834602642676616,0,0,0,0,0.0628588226004581,0,0,0.0700856780037623,0,0,0,0,0,0,0,0.022540644671879,0,0,0,0,0,0.0534260597930088,0.0118702586638911,0.0584116356367567,0,0,0.0744914079109779,0,0,0.00213893466103111,0.00493773064602719,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,1.0842021724855e-19,0,0,0,0,0,0,0.121645914775688,0,0,0,0,0,0,-0.0185301994900064,0.0498262743837794,0,0.18404380773372,0,0,0,0,0,0,0.0234761147578429,0.0231511777929277,0,0,0,0,0,0,0,0,0,0,0,0,0,0.263471710448734,0,0,0.0528611715841316,0,0,0.0370838660047937,-0.0307681691218193,0,0,0,0,0,0
X600886.SH,0,0,0,0,0.102640060423104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.099906213883825,0.0622542837863216,0,0,0.0185146847133108,0,-0.359628582743485,0,0,0,0,0,0,0.198284582574319,0,0,0.382247692819026,-0.0573028095828731,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0.0444348604710833,0,0.013810465774807,-0.0276656589079789,0,0,0,0.0214278651741687,0,0
X601600.SH,0,0,0,0,0,0,0.0246988614655517,0,0,0,0,0,0.023370069040418,0,0,0,0,0,0.144386905113366,0,0.0599601182417511,0.0306131961911902,0,0,0,0,0,0.022526302760209,0,0,0,0.0799870335676625,0,0.149136859408162,0,0,0,0,0,0,-0.00837214136790539,0.22313034369406,0,0,0,0,0,0,0.031032270629512,0,0,0.00128569980286741,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0491051261414856,0,0.0414954688459335,0.218785642260969,0,0,0,0.0124306518448403,0,0,0,-0.000765981755014342,0,0,0,0,0,0.108606796502897,0,0,0,0,0,0,0.0506440175522251,0.157106147835659,0,0.00439910766490636,0,0,0,0,0.00807589388020653,0,0
X600188.SH,0,0,0.184987026881443,0,0,0,-0.107756076242954,0,0,0.108507995026708,0,0,0.0669254484357819,0,0,0,0,0,0,0,0,0,0,0.229716826238053,-0.0312230654626852,0,0.0374080281318214,0,0,0,0.0674543326581412,0.0595097691399573,0,0,0,0,0,0,0,0,-0.0359907278561861,0.144932385275557,0,0,0,0,0,0,0,0,0,-0.018431048574324,0.0254311978428819,0,0,0,0.0178867202357103,0,0
X600362.SH,0,0,0,0,0.0619662155129459,0,0,0,0,0,-0.0331700373017595,0.215464099749251,0,0,0,0,0,0,0,0.134626314401311,0.183786565177004,0.106069851966431,0,0,0.0476414215445322,0,0,0,0,0,0,0,0,0,0,0.0690169206558509,-0.0150525077753716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0237765413258602,0.0381297863124604,0,0,0,-0.0331686172729479,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0938544090457926,0,0,0,0,0,0,0,0.057262176590319,0,0,0,0,0.0105042972639922,0,0.0341132479196438,0.252330196225444,0.0621367183589921,0,0,0,0,0,0.0966986334339358,0,0,0,0.0282620107941319,0,0,0,0,0,0,0,0,0,0,0.0112190742336774,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0.0456035185877261,0,0,0,0,0,0.0238747761761031,0,0,0.0307126768124325,0.00535542339796936,0,0,0.00577768272847588,0,0,0,0.0345862477795999,0,0,0,0,0,0,0,0,0.0394720206989308,0.084323197936054,0,0.0352285754736406,0,0.0538410939087087,0.00338660310993718,0,0,0,0,0,0,0,0,0,0,0,0,0.0180601331649525,0,1.0842021724855e-19,0,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23991292732432,-0.206433871228117,0.677396037982182,0,0,-0.192919487333928,0,0,0,0,0,0,-0.106356468087049,0,0,0,0,0,0,0,0,0.0197537212095823,-0.168893626544283,0,0,0,0,-0.247042393093024,0,0.303032823261625,0,0,0.0628090891772297,-0.0822879999286374,0,0,0,-0.0436059188753381,0,0
X600688.SH,0,0,0,-0.0219428036117566,0,0,0,0,0,0.0691799387503698,0,0,0,0.146719490641613,0,0,0,0,0,0,-0.0286101614209108,0,0,0.00340303987268754,0,0,0.0836077416790694,0,0.10704297300892,0,0,0.0557456603318252,0,0,0,0.0860343624233005,8.67361737988404e-19,0,0,0,0,0.120158037454184,0,0,0.0862938816376405,0,0,0,0,0,0,0.0321544362032566,-0.0140389217592767,0,0,0,0,0,0
X600801.SH,0,0,0,0.629817198784651,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0280324849346901,0,0,0,0.0383743306718544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0542890569952456,0,0,0,-0.0301812319159481,0,0,0,0,0,0.0843041146705105,0.285953433067429,0,0,0,-0.00712180342683807,0.000341860653165302,0,0,0,0.00197269199955675,0,0
X600111.SH,0,0,0,0,0,0,0.0918180592413436,0,0.963351825545714,0,0,0,0,-0.0418130306258869,0,0,0,0,0,0,0,0,0,0,0,0.34840592977425,0,-0.0694905743505704,0,0,0,0,0,0,0,0,0.252791611472005,0,0,0,-0.0681221283028571,0,-0.161690579029219,0,0,0,0,0,0.0592613035522971,-0.318024435970489,0.446609993434433,-0.0117148746379648,0,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0.229565122109679,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0.37352247930523,0,0,-0.0654065798194291,0,0,0,0.164065100477412,0,0,0,0,0,0,0,0,0.450003130507846,0,0,-0.0765185002301391,-0.168378596242176,0.106336199702448,0,0,0,0,0.758517341296781,0,0,-0.0844793613374876,0,0,0,0,0.0215988188271238,0,0,0,0,-0.0560159805897806,0,0
X600027.SH,0,0,0,0,0,0,0,0.151558155434723,0,0,0,0,0.239821005836375,0,0.12254978676997,0,0,0,0,0,0,0.00791661547509759,0,0,0,0.0416409693550998,0,-1.0842021724855e-19,0,0,-0.0133096466773439,0.0775340752056695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00512116637110036,0,0,0,0,0.0869013595535803,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.120379701463051,0.117434998640775,0,0,0,0.141067348669751,0,0,0,0.0306467411092426,0,0,0,0,0.0732058391665857,0,0,0,0.0713574235219809,0,0,0,0,0,0,0.0959657144015611,0,0,0,0.203086077956254,0,0,0,0,0,0,0,0,0,0.00266763880250899,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0.624245149062755,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0137705562851875,0.0758428229923373,0,0,0,-0.0298986408099584,0,0.0293138124874902,0,0,0,0,0,0,0,0.160414591863737,-0.0792304864965905,0,0,-0.156151532597253,0,0.105190092651362,0.259895778060517,0,0,0,0,0,0,0,0.0625598590567584,0.0122642104345372,0.0147203486351983,-0.0206265190364618,0,0,-0.0291343622628559,0,0
X000786.SZ,0,0,0,0,0.125255357925877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0815077536510929,0,0,0,0,0.0956534726158401,0,0,0,0,0,0,0,0,-0.0499468686021154,0,0,0,0,0,0,-0.0831863252993717,0,3.46944695195361e-18,0,0.22922384447585,0,-0.192083959199257,0.287322331468311,0,-0.0177030210559931,0.0204897168541812,0,0,0,-0.00536723631512279,0,0
X600516.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0.234702656784701,0.0380449357709592,0,0.11855411002451,0,0.16033964620054,0,0.0184188860308154,0,0,0,0,0.0999531314063183,0,0,0,0,0,0.233389483580697,0,0,0,0,0,0,0,0,0,0.0430492365283209,0,0.126909256404981,0,0,0.00909163216165849,0,0,0,0,-0.0562694756729103,0,0
X002271.SZ,0,0,0.0171163060441847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0148657166151094,0,0,0,0,0,0,0.101964650473688,0,0.206340097813141,0,0,0,0,0,0,0,0,-0.214831992981781,0,0,0,0,0,0,0,0,0,0,0.026118998428343,0,0,-0.0559014886986417,0.26368900505488,0,0.101900001859884,0,0,0,-0.114449226872883,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015557263377808,0,0,0,0,0.125800014779584,0,0,0,0,0,0.0940172625908784,0.254593499899159,0.00620081732351559,0,0,0.0472032598565363,-0.10350005890055,0,0,0,0,0,0,0,0,0,0,0,0,0.143749842989522,0,0,0,0,0,0,-0.0130601759389772,0.0320856556308943,0,0,0,-0.0405946565967302,0,0
X000898.SZ,0,0,0,0,0.0846286568313956,0,0,0,0,0,0,0,0,0.251520533261652,0,0,0,0,0,0,0,0.0236607579874988,0,0,-0.0101772251176771,0,0.11247007968265,0,0,0,0.0769933994501157,0.0644073918884135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0168078073091052,0,0,0,0.035142445037893,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,-0.0293364444861922,0,0,0.112149088303569,0,0,0,0.0374736151400923,0,0,0,0,0,0,-0.158152284473434,0,0,0,0,0,0.345457784537562,0,0,0,0,0,0,0,0,0.108664290869693,0,0,0,0,0.027607044942076,0,0.0578932151828159,0,0,0.102911250592647,0,0.0868030316269799,0,0,0,-0.0132443794426275,0.00687575192521832,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0.175602826315938,0.24975663944971,0,0,0,0,0,0,0.177916577727032,0,0,0,0,0,0,0,0,0,0,0,0,0.069878062496523,0.148157967763046,0,0,0,0,0,0,-0.0459848167887112,0,-0.124964867256947,0.465545950879422,0.00786278499977187,0,0,-0.137253837333591,0,0,0,0,0,0,-0.137293295955874,0,0,0,0,-0.00712921921427802,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0.0383543275273778,0,0,0,0.0938849826145488,0,0,0,0,0,0,0,0.0498708651695916,0,0.091726660611868,0,0,0,0,0.0712455241776284,0,0,0,0,0,0,0,0.0687727361580176,0,0,0,0,0,0,0,0.0149439123631754,0,0,0,0.0707640440646716,0,0,-0.0118611848713437,0.0325851469998369,0,0,0,0,0,0
X600426.SH,0,0,0,0,0,0,-0.04222716066981,0,0,0,0.235329430188141,0,0,0,0.0689214839119374,0,0,0,0,0.0176103901340153,0.104176088023341,0.0917179705271665,0,0,0,0.0648890263798892,0,0,0,0,0,0.118084184774556,0,0,0,0,0,0.0529776781709441,0,0,0,0,0,0,0,0,0,0,0,0.0487538783034402,0,-0.0132030458089265,0.0312506801113685,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,-0.00614112696721936,0.0199083054327133,0,0,0,0,0,0,0,0,0,0.0197579828638827,0.0104490551258199,0,0,0.0370155776155087,0,0.0803259153070486,0,0,0,0,0.29885088028337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0.0364847978955898,0,0
X600612.SH,0,0,0,0,0,0,0.337867019892218,0,0,0,0,0,-0.238027616377461,-0.0924348392463891,0,0,0,0.0286720979284138,0,0,-0.0399202111310156,-0.00783361906043769,0.390849821346566,0,0.264943957657694,-0.131738819822272,0,0.16705659260526,0,0,0.210977188518136,0,0,0,0,0,-0.0179281221775207,0,0,0,0.159272528695455,0,0,0,0,0.294068168512179,0,0,0,0,-0.0482078517182562,0.0415182058724953,-0.0641410524480541,0,0,0,0,0,0
