,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X601898.SH,X600188.SH,X600019.SH,X600660.SH,X601600.SH,X600886.SH,X600547.SH,X600585.SH,X600011.SH,X600795.SH,X000792.SZ,X600362.SH,X600010.SH,X600489.SH,X600111.SH,X000708.SZ,X600027.SH,X600803.SH,X002460.SZ,X000301.SZ,X601991.SH,X600426.SH,X000983.SZ,X600219.SH,X002466.SZ,X000786.SZ,X601699.SH,X000807.SZ,X600160.SH,X600985.SH,X000630.SZ,X600176.SH,X600096.SH,X002128.SZ,X000408.SZ,X601168.SH,X000933.SZ,X000883.SZ,X600995.SH,X000877.SZ,X600352.SH,X600378.SH,X002353.SZ,X600863.SH,X600688.SH,X600299.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600547.SH,0,0,0,-0.156933127511794,0.00124460327280914,0,0,0,0,0,0,0,0,0,0,0.00789106233891842,0,0.64257592015003,1.73472347597681e-18,0,-0.0537204761329937,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0.176425548183622,0,0,0,0,0,0,0.106655579038484,0,0,0,0,0,0,0,0,0,-0.23734675370198,0,0,0,0,0,0,0.0265670559784764,0,0
X600585.SH,0,0,0,0,0,0,0,0.0355749342528741,0,0,0,0,0,0,0,0,0,0,0,0,-0.0966638291382472,0,0,0.173276106624136,0,0,0,0,0,0.0549739106043495,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0.0722553690757449,0,0.0555343213285056,0.201316439021787,-0.0306763051090785,0,0,0,0,0,0.107584944684748,0,4.33680868994202e-19,0,0,0.0038678741471556,0,0
X600011.SH,0,0,0.182785220681357,0,0,0,4.33680868994202e-19,0.131768140838559,0,0.190770179007647,0,0.0600387549997567,0,0.18128722265168,0,0,0,0,0,0,0.132079182926173,0,0,0,0.0500359439740323,0,0,0.0244359018474966,0,0,0,0,-0.0881501223150404,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0.0313260776473704,0,0,0,-0.0273590447605908,0,0,0,0,-0.0762967129928276,0,0
X600795.SH,0.00010422845683339,0,0,0,0,0,0,0,0.0174235551796325,0.13305995513557,0,-0.0991270522002655,0.123967145432207,0,0,0,0,-0.0135368208416336,0,0,0.126760498212663,0,0,0,0,-0.0543281352321616,0,0,-0.0849145256406544,-0.0357227719695222,0,0,0,0,0,0,-0.0729558488067805,0,0,0,0,0.23948056051729,0,0,0,0,0,0.110965866526604,0,0,0,0,-2.16840434497101e-19,0,0,0,-0.0132736669213525,0,0
X000792.SZ,0,0,0,0.0498295617557162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0553426636433564,0.0355176481879227,0,0,0,0.121708973880696,0.223280913680741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113720697025806,-0.0878822375237296,0.0863006962303272,0,0,0,-0.0455309083824561,0,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0.0662724309373772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0331274048364567,0.00903595716067479,0,0,0,0.0814758435184812,0,0.361746307591617,0.0964430238740732,0,0,0,0,0,0,0,0,0,0,0,0,-0.0159582433930134,0,0,0,0,0
X600010.SH,0,0,-0.0144579766281566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.182848125618002,0,-0.105475989284444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0821396880873671,0,0,0.0193173559480938,0,0,0,0.0531491443627334,0,0.00267287117837951,0,0,0,0,0.0878845594122648,-0.0142247231184112,0,0,0,0,0.0354270587872682,0,0
X600489.SH,0.106656469522498,0,0,0,0,0,0,0,0,0,0.676276503296409,0,0,0,0,0,0.276540261681324,0,0,0,0,0,0,0,0,0,0,0.0271108151063623,0,0,0,0,-0.267069264767764,-0.176916013834886,0,-0.0140278396489334,0,0,0,0.0799135440365767,0.0419706956912104,0,0,0,0,0,0,0.0531421470911094,0,0.283695591946339,0,-3.46944695195361e-18,0.0636994530692821,0,0,0,-0.056621981203823,0,0
X600111.SH,0,-0.0790654054567572,3.46944695195361e-18,0,0,0,0,0,0,0,0.178246380051768,0,0,0,0,0,0.141594983749363,0,0,0,0,0,0.212599696902229,0,0,0,0,0,0.0486681231930491,0,0,0,0,0,0,0,0,0,0.0126879011203989,0,0,0,0.0263476532005804,-0.0999606934546183,0,0.129257899987828,0,0,0,0,0,0,0,-0.0796660508383664,0,0,0.0191680101464844,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0.0269606841250784,0,0.0310435470195158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0642296414040928,0,0,0,0,0,0,0,0.162153212202809,0,0.235021756459955,-6.93889390390723e-18,0,0,0,0,0,0,0,0.318857063953389,0,0,0,0,0,0,-0.0271151152740933,0.0015318731149428,0,0,0,0.00281468772841655,0,0
X600027.SH,0,0,0,-0.137804681877502,0,0,0,0,0,0,-0.234673471282117,0,1.03950565060362,-0.129465120848711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0869288296161871,0,0.241484301761538,0,0,0,0,0.120286527594571,0,0,0,0.168078183566589,-0.051667327207863,0,-0.011973343193213,0,0,0,-0.0186957749586989,0,0,0,-0.141837683951392,0.157434122974162,-0.124123783911523,0,0,0,0.0270204851284615,0,0
X600803.SH,0,0,0,0.0157819805382581,0.156799555473914,0,0,0.0932403137311319,0,0.166546264581839,0,0,0,0,0,0,0,-0.0230288980540926,0,0,0.123620182435781,0,0,0,0,0,0,0,0,0,0,-0.111241473749772,0.0400203956505352,0,0,0,0,0.0781434438039132,0,0,0,0.0566296378964425,0.16021665429898,0.10950439291577,0,-0.0234545354159127,0,0,0,0,0,0.0480299254777641,0.0711675996134691,0,0,0,-0.0333016788860383,0,0
X002460.SZ,0,0.0396877344474724,0,0,0,0.0540992177425187,0,0,0,0,0,0,0,0,0.0472897576260307,0,0,0,0.102974045978797,0,0,0,0,0.119406121896683,0,0,0,0,0.641338455130743,0,0,0,0,0,0,0,0.210493875415256,0,0,-0.0547384515968086,0,-0.203780423332338,0,-0.0427333320499743,0,-0.00468372892159448,0.0873068802365972,0,0,0,0,0.048058212529717,0,0,0,0,-0.00988973105551437,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0,-0.150880897753446,0.0429170724909146,0,0,0.180309499028961,0,0,0.0650571197999247,0,0,0,0,0,0,0,0,0.322815358670478,0,0,0,0,0,-0.00792180178784817,0,0,0,0.0807544225752959,-0.0531652538208275,0,0.0320546028928887,0,0,0,0.0354006142745631,0.16255947654068,0,0,-0.110956185513574,0,0,0,-0.0172915424636866,0,0,0,0,0.0262610512716422,0,0
X601991.SH,0,0.0880086819484278,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0385118018125877,0,0,0,-0.103949662108517,0,0.0979055834080935,0.105626200569289,0.110988640227289,0,0,0,0.550234594230024,0,0,0,0.0117155668062875,0.104951782335874,0,0,0,-0.0209751665260316,0,0
X600426.SH,0,0,0,0.670654740632748,0,0,0,0,0.117146670617112,0,0.00484631351152218,0,0,0,0,0,0,0,0,0.114802602344442,0,0,0,0,0,0,0,0.0250691794714231,0,0,0,0,0,0,0,0.175497731185573,0,0,0,0,0,0,0,0,-0.0705743097854716,0.0389498986326494,0.0871554388359784,0,0,0,0,-0.015812592120301,0,0,0,0,-0.0149709561501749,0,0
X000983.SZ,0,0,0,0,0,0.0673940552525603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0924139287242689,0,0,0,0,0,0.295367631591645,0,0,0.137915731416639,0.106401889307215,0,0,0.00438459722284935,0.0124181879296722,0,0,0,0,0,0,-0.00963304316900182,0.00327172631834513,0,0,0,0,-0.0104815196845143,0,0,0,0,0,0,0
X600219.SH,0,0.0384724177498589,0,0,0,0,0,0,0.103298569613053,0,0,0,0,0,0.095840740531117,0,0,0.0731020002506697,0,0,0,0.146637001674407,0,0.0777394956530727,0,0,0,0,0,0,0,0,0,0,0.137246808982434,0,0.106101694091873,0,0,0.245882117559714,0.0171443078647623,0,0,0,0,-0.00949391697636301,0,0,0,0.00672143134968089,0,-0.00921663022053256,-0.000674927779914285,0,0,0,0,0,0
X002466.SZ,0,0,0,0,-0.0462818636489328,-0.0112632384622078,0,0,0,0,-0.0344675304189374,0,0,0,0,0,0,0,0,0,0,0.148263756368828,0.748576828761458,0,0,0,0,-0.0363792795269876,0,0,0,0,0,0.144284160827471,0,0,0,-0.0162182215234237,0,0,0,0,0,0.076877873842043,0,0.0855382282412148,-0.0303009874824407,0,0,0,0,0,0.0127518063839142,6.93889390390723e-18,0,0,-0.00333100506902141,0,0
X000786.SZ,-0.0267361868531435,0,0,0.05547187905052,0,0,0,0.31010135977346,0,0,0,0,0,-0.0193462622437396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0212459457959184,0,0,0,0,0.357489228847754,0,0,0,0,0,0,0,0.0239799205645189,0,0,0.135949827941149,0,0,0,0.0434563629101621,0,0,-0.0875375180375374,0,0,-0.0310719500679427,0,0
X601699.SH,0,0,0,0,0.15821598646385,0.183156528499365,0,0,0,0,0.0235430584225377,0,0,-0.0866806104419217,0,0,0,0.0243605746928863,0,0,0,0,-0.0813013517523415,0,0,0,0.132736793003004,0,0,0.0696780341845036,0,0,-0.0111472474755388,0.227859088045981,0,0,0,4.33680868994202e-19,0,0,0.190001065913245,0,0,0,-0.0124444118090697,0,0.029970450500477,0,0,0,0,0,-0.042186962570832,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,-0.0531878762238244,0,0.18276850164392,0.116440227988636,0,0,0,0,0.159605574553592,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0778843394262252,0,0,0,0.0726863367016611,0,0,0,0,0,0,0.156070934718655,0.15945041713898,0,0,0.017544088358684,0,0.0213249100617111,0,0.182084039318942,0,0,-0.081667094088844,0,0,0,0,0,0.0426247690703363,0,0
X600160.SH,0,-0.131264927022435,0,-0.115075092726784,-0.502742742121508,0,0,0.0780806760483623,0,0,0,0,0,0,0,0,-0.150005939282333,-0.226211116510147,0,0.392541246976889,0.116912019298452,0,6.93889390390723e-18,-0.0278154686585202,0,0,0,0,-0.221542726483381,0,0,0,0,0,0.315347386800697,0,0,0,0,0,0.530870369987116,0,0,0,0,0,0.318093627806992,0,0,0,0,-0.082131572769115,0,0,0,0,-0.0574191866911634,0,0
X600985.SH,0,0,0,0,0,0.165799548706564,0,0,0.0487602886968456,0,-0.0565569787292327,0,0,0,1.73472347597681e-18,0,0,0,0.052295385610376,0,0.0833386244956138,0,0,0,0,0,0,0,0.0280709725393966,0,0.537009162953838,0,0,0,0,0.145924562512267,0,0,-0.0801986817806418,0,0,0,0,-0.0314469539314035,0,0.0197978934379093,0,0,0,0,0,-0.00609028644850539,0,0,0,0,0.0217789242917168,0,0
X000630.SZ,0.0875446302473367,0,0,0,0,0,0,0,0,0,0,0.0351374510344452,0,0,0,0.219406655406625,0,0.0416711536871922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0843204279012356,0,0,0,0.293374214528949,0.184056395680761,0,0,0.0570775979713699,0,0,0,0,0,0,0,-0.0206281619762914,0,0,0,0,0.001942326224234,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0.150663237969964,0,0,0,0,0,0,0,0,0.0188011268085256,0,0.0873950965999508,0,0,0.0999797626871814,0,0,0,0.269023320229496,0,0,0.120740404144314,0,0,0,0,0,0,0,0,0,0,0.20186459251446,0,0,0,-0.347943235004482,0,0,0,-0.0310323746218831,0,0,0,0,0.0558755237584163,0,0
X600096.SH,0,0,0,0,0,0,0,0.0653307928790339,0,0,0,0,0,0,0,0,0,0.186059137709807,0,0.0805342268253721,0,0,0.10101550691046,0,0,0,0,0.217887498389337,0,0.105728413014267,0,0,0,0,0,0.0400592240102365,0,0,0,0.0320320854706281,0,0,0,0.0445264161531574,0.118238839117814,0,0,0,0.0787320337584666,0.1836302941039,0,-0.0926216542865569,0,0,0,0,0.00149385048321319,0,0
X002128.SZ,0,-0.0204341859730059,0,0.00713812885048041,0,-8.67361737988404e-19,0,0.0352010276418901,0.31893360425906,0,0,0,0,0,0,0,0,0,0,0,0,0.249042286971867,0.173886162932427,0,0,0,0.358439334327534,0,0,0,0,0,0.0682520158837338,0,0,0,0,0,0,0,0.00570777910972325,0,0,0,0,0,0,0,0,0,0,0,-0.0665815884959059,-0.0587425004060162,0,0,-0.0292708521439902,0,0
X000408.SZ,0,0,0,0,0,0,0,0,0.022916562133225,0,0,0,0,0,0,0,0,0.00802344458648891,0,0,0.0146493789502518,0,0,0,0,0,0,0,0,0,0,0,0.0890919637098858,0,0,0,0.0267276881130497,0,0,0.166411212805845,0.0915279466373538,0,0,0,0,0,0.285826458567429,0,0,0.0035393280132764,0,0,-0.0630091819305459,-0.0822124229299713,0,0,0.0417223542625184,0,0
X601168.SH,0,0,0,0,0,0,0,0,0.314247546522661,0,0,0,0,0,0.0731075913583499,0.537902328435345,0,0.124579734607549,0,0,0.11651564610211,0.0801354639454696,0,0,0,0,0,0,0,0,0,0,0,0,0.020325380337326,0,0.14859569575099,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0116979861902861,-0.0203478941103386,-0.0347759613062094,0,0,0,-0.0235526790991287,0,0
X000933.SZ,0,0,0,0,0,0.16513915089301,0,0,0,0,-0.0206524282405995,0,0,0,0,0,0,0,0,0,0,0,-0.0293465160512117,0,0,0,0,0.220895369551424,0,0,0.399725226640797,0.204279801458649,0.140696823895445,0,0,0,0,0.0471931460514823,0,0,0,0,0,0,0,0.00955368051447387,0.155509542112007,0,0,0.0750480616943486,0,0,0.0420801155603424,0,0,0,-0.00940116050472182,0,0
X000883.SZ,0,0.239922593204561,0.129331540147427,0,0,0.0638581180038535,0,0,0.27988137389046,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0690614623790979,0,0,0,0,0,0,0.06349194285807,0,0,0,0,0,0,-0.0745744909118522,0.0158835291561135,0,0,0,0,0,0.139564556242967,0,-0.0308957490899096,-0.0605347244399887,0.314494082646594,0,0,0,0,0.0880402075324895,0,0,0,0,0,0
X600995.SH,-0.00202353524675135,0,0,0,0,-0.0332366533211802,0,0,0,0,0,0,0,0.0266796428811018,0,0,0,0,0.0391422554466184,0,0,0,0,0,0.224008464934664,-0.107307575955761,0,0,0.122112916659386,0,0,0,0,0,0,0,0,0,0,0,0.202577136616415,0,0,0,0,0.0248204527137025,0.0500042534976682,0,0,0,0,0.0496412188915965,-0.0414052508224776,0,0,0,0.0588517388206421,0,0
X000877.SZ,0,0,0,0,0,-0.169168637988163,0,0,0,0,0.183024794709304,0,0,0,-0.108454519803412,0,0,0,0,0,-0.145504865038559,-0.0405663601365509,0.019382491606089,0,0,0,0,-0.0717575097603122,0,0,0,0,0,0,0,0.29993904248625,0,0,0,0,0,0,0,0,0,0.208102022825588,0.074487369417225,-0.104866746185319,0,0,0,0.058197619780694,0.0867858214165264,-0.0155029806562629,0,0,0.0268456729856371,0,0
X600352.SH,0,0,0,0.0434624953344131,0,0,0,0,0,0,0,0.0955664354938898,0,0,0,0,0,0.0543215048763829,0,0.214710903756029,0,0,0.0493057000825376,0.085791175830209,0,0,0,0.0771152232812052,0.0114127142355527,0,0,0,0,0,0,0,0.0067603561102735,0,0,0,0,0,0,0,0,0,0.0347146541676183,0,0,0,-0.0129962379407557,0,0.00694540906145356,-0.0361574862948059,0,0,0.0224487596996017,0,0
X600378.SH,-0.119020462275346,0,0,0,0,0,0,-0.0879713973899487,0,0,-0.0177013670743163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100104951480138,0,0,0,0,0,0,0,0,0,-0.127778237814911,0,0.354311807016948,0,0,0,0,0,-0.0207018086446736,0,0,0.32517131067597,0,-0.04489221507879,-0.0590754809767302,-0.196811882665158,0,0,0.0206776217751067,0,0
X002353.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.090660894609031,0,0,0,0,0,0.383934156930557,0,0.0842546576261198,0,0.139334349201443,0,0.105290304466413,0.00871233161263633,0,0,0,0.0057671671907344,0,0.105491361147351,0,0.137165405340039,0,0.162388821314886,0,0,0,0,0,0,0,0,0,0.0139064028254391,0,0,0,0,0,0
X600863.SH,0.0837479613801648,0,0,0,0.0615907745283258,0.0472648061989789,0,0,0.0238932286703143,0,0.0227248939415673,0,0,0.235923797928947,0,0,0,0.0542876020240147,0,0,0.0388457449635102,0,0,0,0.124197893914244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171040974184891,0,0,0,0,0,0,0,0,0,0,-0.0138137970908802,0,0,0,0.00321265052392483,0,0
X600688.SH,0,0.02278519204003,0,6.93889390390723e-18,0,0,0,-0.212505314290706,0,0,0,0,0,0,0.0913820972854657,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0.0201118607273402,0.0719460405205224,0,0,0.193799013636651,0,0,0,0,0,0,0.0337082462784674,0,0,0,0,0,0.0795460871661724,0,0.0324720424472963,0.0624926785707301,-0.0581085430843835,0,0,0.0188327775854698,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00884592963537566,0,0,0.217734813607038,0,0,0.0138933719592632,0,0,0.0355694773968123,0,0,0,0,0,0,0,0,0.0512794705201613,0,0,0,0.311040617293617,0,0,-0.0850073453680854,0,0,0,0,0.333343759783583,0.0387133024655676,0,0,0,0,0,0,-0.0141731153181054,-0.0899132279451729,0,0,-0.0263290045169483,0,0
Change_TY3M,-0.0239285332774248,0,0,0,0,0,0,0,0,0,0,0,0,-0.111753576819843,0,0,0,0.0573317597543357,0.151488748373619,0.0623064354713984,-0.123106149190428,0,0,0,0,0.0284178094874066,-0.121524173656537,0,-0.0371135374381577,0,0,0,0,0,0,0,0,0,0,0.0632542753322621,-0.0888178838196091,0,0,0,-0.139102101223467,0,0,0,0,0,0,0,-0.0726646635969137,0,0,0,0.0100227150536951,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0798098023416572,0,0,0.119272411748023,0,0,0,0,0,0,0,0.0684967563624603,0,0,0,-0.0345391294488606,0,0,0,0,0,-0.0780455822205892,0,0,0,0,-0.0161273245308536,0,0,0.00868417523886218,0,0,0,0,0,0.71708715138117,0.184001531273918,0,0,-0.0972882507881397,0,0
TED,-0.371884205741994,0,0,0.146443397728266,0,0,0,0,0,-0.0208334618437852,0,0,0,0,0,0,0,0,0,0.0470780913992225,0,0,0,0,0,0,0,0,-0.198829503857988,0,0,0,0.0522281823688324,0.212460273506549,0,0,0,0,0,0,0,0,0,0,0.0496376135415229,0,0,0,0,0,-0.307358792957154,0.719837895489182,0,0.196537426167109,0,0,-0.209790525782987,0,0
RealEstate_excess,0,0,0,0,0,0,0,-0.0817631209665658,-0.000474394957334499,0,0,0,0,0,0,0,0,-0.0479199218550526,0,0,-0.0582157110764103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.146141734736519,0,0,0,0,0,-0.0122177407764906,0,0,0,0,-0.0115252450124062,0,0
MKreturn,0,-0.0137885984138112,0,0,0,0,0,0,0,0,0,0,-0.100326191271167,0,0,0,0,0,0,0,0,0,-0.00218071815249249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0765294419113766,0,0,0,0,0,0,-0.0207094630021948,0.0456066873022032,0,0,-0.0227413168854724,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0.000167184386363067,0,0.00238178507960037,0,0,0,0,0.000909722699308626,0,0,-0.00113085650601685,0.00031207465989571,0,0,0,0,0,7.14668192570196e-05,0,0,-0.00050272127573586,0,-0.000485554877348208,0,0,0,0,0,0.000419478613502769,0,0,0,0,0,0,-0.00109485688530359,-1.6940658945086e-21,0,0,0,0.00130958259686698,0,0.000332545166806351,0,0,0,-0.00355031850983038,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000135432646675423,-0.896696097970193,0,0,0.184563246666429,0,0,0,0,0,0,0.057379202902172,-0.0617463546740742,0,0,0,0.0860671430468783,0,0,0,0,0,0.390739978843456,0.0958567119414069,0.00108973381267698,0,-0.380254344019031,0,0,0,0,0,-0.116500643479175,0,0,0,0,8.90499459650089,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,-0.00218835053651439,0,0,0,0,0,0,0,0,0,0,-0.0031845256913559,0,0,0,0,0,0,0,0,0,0,0,-0.00803333117627325,0,0.0187151995781668,0,0,0,0,0,0,0,0,-0.00671280290893472,0,0,-0.0066697798773002,0,0,0,-0.00539800696336214,-0.0695828479516876,0.0374534770844826,0,0,0,0.0206152284578815,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,-0.00051575938811972,0,0,-0.0022749759276403,0,0,0,0,0,0,0.00627473250718971,0,0,0,0,-0.000901732807986872,0,0,-0.00220299858559598,0,0.000388355653422893,0,0.00208548548782478,0,0,0,0,0,0,0,0.00469942522193832,0,0,0,0,-0.00534353814451603,0,0,0,0,0,-0.0273466500647352,0.0102034865567557,0,0,0,0.0125617308624914,0,0
