,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600309.SH,X600011.SH,X600010.SH,X600547.SH,X601600.SH,X601898.SH,X601991.SH,X600688.SH,X600660.SH,X600886.SH,X600362.SH,X600111.SH,X600188.SH,X600795.SH,X600352.SH,X000723.SZ,X600801.SH,X601992.SH,X000898.SZ,X600027.SH,X000629.SZ,X600176.SH,X000709.SZ,X000786.SZ,X002460.SZ,X002271.SZ,X600516.SH,X600489.SH,X002466.SZ,X000883.SZ,X600299.SH,X600219.SH,X000553.SZ,X601158.SH,X600808.SH,X600985.SH,X000630.SZ,X601699.SH,X600583.SH,X000027.SZ,X000301.SZ,X600339.SH,X000401.SZ,X000825.SZ,X600426.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0.0716054798455396,0,0.0528739217363761,0,0,0,0,0,0,0,0.0749579577129342,0,0,0,0,0,0,-0.00873006554877291,-0.0122671634097335,0.0548993179523153,0,0,0,0,0,0,0,0,0,0,0,0.0664024778155654,0,0,0,0,0,0.00255213614041049,0.0669507379433943,0,0,0.0544933902387376,0,0,0,0,0.00527436081715853,0,0,0,-0.00254298552032258,0,0,0,0,0,0
X600028.SH,0,0,0.162336695435219,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0242445196796851,0,0,0.0161094739029967,0,0.0136902264173037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00935753110685067,0,0,0,0,0,0,0,0,0.0509055230751542,0,0,0.151312779371833,0,0,-0.0212329792677414,0,0,0,0,0,0
X601088.SH,0,0,0,0,0.295235821142129,0.100099806122851,0,0,0,0,0,0,0,0,0,0,0,0.117807243419702,0,-0.125784056056741,0,0.0234669766522015,0,0,0,0,0,0,0.00547575120744501,0,0,0,-0.0642743242365568,0,0,-0.0857803047805831,0,0.020801282638079,0.30288681232433,0,0,0,0.0962235928693726,0,0,0,0,0.0478412509940633,0,0,0,0.0177837074276296,-0.0285932925356647,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0.15051158631854,0,0,0.0278274124635815,0,0,0,0,0,0,0,0,0,0,-0.0198638892635229,0.0496128041618621,0.402240695381982,0,0,0,0,0,0,0,0,0,0.0402257035746117,0,0,0,-0.0764088197420711,0,0,0,0,0,0,0,0,0,0,0,0.0624243630777405,0,0,0,-0.0263151452521635,0,0,0,0,0.0187015596650575,0,0
X600019.SH,0,0,0.0766747280750879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0108940619949143,0,0,0.0573546532047005,0.22770024904787,0,0,0,0,0,0,0,0,0,0,0,0,0.102218689530981,0.0533014593349034,0,0,0,0,0,0.00876750229817761,0,0,0,0,0,1.73472347597681e-18,0,0,0,-0.00573014797588779,-0.0457301525738614,0,0,0,0,0,0
X600309.SH,0,0,0,0.200850413163728,0,0,0,0,0,0,0,0,0,0,0.12188117557759,0,0,0,0,0.233120989310744,0,0,0,0,0,0,0,0,0,0,0,0.214911241039345,0,0,0,0,0,0,0,0,0,0,0.136074804681473,0,0.545061934306081,0,0,-0.205758347704488,0,0,0,0,0,-0.124088623482976,0,0,0.00645677904704102,0,0
X600011.SH,0,0,0,0,0,0.0355788283269585,0,0.135657249566374,0,0,0,0,0,0,0,0,0,0,0,0.138850091377348,0.0310830257321274,0,0,0,0.317556578086156,0,0,0,0,0,-0.0537486441926149,0,0,0,0,0,0,-0.0866297277704671,0,0,0,0,0,0,0,0,0.0992052555387658,0,0,0,0,0.029509197908736,0,0,-0.161631971405895,0,0.0208171962189987,0,0
X600010.SH,0,0,0,0,0,0,0.184609820777107,0,0,0,0,0,0,0,0,0.0980073310552239,0,0,0,0.0996413367784587,0,0.0781829153253168,0,0,0,0.210263765879481,0,0,0,0,0,0,0,0,0,0,0.24577506789739,0,0,0,0.0316867128051346,0,0,0,0,0,0.0244511655339696,0.101328784628628,0,0,0,0,-0.0776439668675938,0,0,0,-0.0290303324910981,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0419772544821468,0,0,0.016275657135135,0.0131789864683618,0,0,0,0,0,0,0,0,0,0,0,0.949258682688423,0,0,0,0,0.0595964468217202,0,0,-0.0173691936036705,0,0,0,0,0,-0.0144403918014067,0,0,-0.00281688951442169,-0.0659190541097122,0.00622844856269195,0,0.0687863890586941,0,0,0.0218226925800386,0,0
X601600.SH,0,0,0,0,0,0,0,0.258341562660217,0,0,0,0,0,0,0,0.158161195872828,0,0.0359882250901964,0,0,0.0156411604968692,0.0449100148606831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0220322543197545,0,0.198588852255999,0,-0.0115882935090767,-0.0385609484186587,0,0,0,-0.0343073854170042,0,0
X601898.SH,0,0,0.0628961160790964,0,0,0,0,0,0,0.0241067614220827,0,0,0,0,0,0,0,0,0,0,0,0,0.0427242904503954,0,0.101725845310704,0.0847890403638591,0.0307928560119372,0,0.044771135951537,0,0,0,0,0.146639384167908,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151734008333487,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0301860069661335,0,0,0.0156925650472231,0,2.16840434497101e-19,0.193070080880967,0,0.132121306884443,0,0,0,0,0,0,0.000222907588326441,0,0,0,0,0,0.016692592451511,0,0,0.034008780669549,-3.46944695195361e-18,0,0,0,0,0,0,0.0311772833161737,0.0833561971005574,0,0.0211310356417464,-0.0622780752994449,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0169040733365315,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0514072722949531,-2.71050543121376e-20,0,0,0,0.0254726033917755,0,0,0,0.141030213329423,0,0,0.0884037668684224,0,0,0,0,0,0.0416899202186171,0.0402280363508012,0,0,0,0,0,0,-0.00096605385908934,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0278503735583046,0,0.0815728285410516,0,0,0.23664225277766,0,0,0,0,0,0,0.0283382086826859,0,0,0,0,0,0.0247120920838514,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0408011644347324,0,0,0,0,-0.0230424856918467,0,0
X600886.SH,0,0,0,0,0,0.0614502647716023,0,0,0,0,0,0,0,0,0,0,0,0.0393593346584036,0,-0.0617849860597244,0,0,0,0,0.0927384771692476,0,0,0,0,0,0,0,0,0,0,-0.141411231280729,0,0.159613008934574,0,0,0.114820146011879,0.171483109572926,0,0,0,0,0,0,0,0,0,0,0.0261897273658631,0,0,0,-0.0147899397297779,0,0
X600362.SH,0,0,0,0,0,0,0,0.190544752928402,0,0.0765091598185068,0,0,0,0,0,0,0,0,0,0,0,0.137758672291538,0,0,0,0,0.0784347168923968,0,0,0,0,0.0485774611919648,0,0,0,0,0,0,0,0,0.0176339786579257,0,0,0.112149546912223,0,0,0.022463769851764,0,0,0.12755407381287,0,-0.0266097666689323,-0.0329381592440403,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0.054321321247335,0,0.142014700027736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.431419132721079,0,0.235374275904455,0,-0.00178333819281934,0,0,0,0,0,0,0.0752911075383928,0,0.0679306007495352,0,0,0,0,0,0,0,0.437491766595458,0,0,0,-0.0517335139607196,-0.200184896056261,0,0,0,-0.174094985931067,0,0
X600188.SH,0,0,0,0,0,0.0100600048687786,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0.0789625271853114,0,0,0,0,0.0402492793377151,0,0,0,0,0.0318542734723942,0,0,0,0,0,0,0,0,0,0.0634560034285368,0,0,0,0,0,0,0,0,0.302605448782068,0,-0.00273011662913481,-0.0440804617008618,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0.118238511997813,0,0,0,0,0,0,0,6.93889390390723e-18,-0.0364759976844825,0.0320557002000351,0,0,-0.00673357993656899,0,0,0,0.109317202701295,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0.119685493401239,0,0.0826714236326677,0,0,0,0,0,0,-0.0334989557839834,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47654334332376,0.1744959472107,0,0,0,0,0,0,0,0,0.244922944419981,-0.145210578018947,0,0,0,0,0,0.460628714476234,0,0,0.0974571857712353,0,-0.760326969478989,0,0,0.599356544236634,0,0,0,0,0,-0.0672595416211079,0.297414465919982,0,0,0,0.110843720174698,0,0
X000723.SZ,0,0,0,0,0,0,0,-0.261754531299006,-0.0245518139896889,0,0,0,0,0,0,0,0,0.262214234790738,0,0.508794435686438,0,0,-0.0492284798376351,0,0,0,0,0,0,0,0.59848359631523,0.446671375348411,0,0,0,0.401720067190911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0406628801259933,0.0218822912061167,0,0,0,-0.0921316911215926,0,0
X600801.SH,0,0,0,0.528715872553761,0,0,0,0,0,0,0,0,0,0,0,0.00575435457897482,0.0648090541532203,0,0,0.102511208484408,0,0,0,0,0,0,0,0,0,0,0.00195427933215042,0.273229659958879,0,0,0,0,0,0,0,0,0.0118286671563807,0,0,0,0,0,0,0.21005620411585,0,0,0,-0.00996112137473477,0.0157622894862795,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0217030414171709,0,0,0,0,0.0996440995042546,0,0,0.00184722850947272,0.127627472650686,0,0,0,0,0,0,0,0,0,0.00174410846095768,0,0,0,0,0,0,0,0.143927088142198,0,0,0,0.216120482382581,0.0440502627457797,0.0940572246084824,0,-0.0127565167323607,-0.0510424304038489,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0,0,0,0.127061746821626,0,0,0,0,0,0,0.00900483460572465,0,0,0,0.0409400763930062,0.0747417957635449,0,0,0,0,0.00824060110185886,0,0,0,0.113560892906344,0,0,0.286738620048318,0,0,0,8.67361737988404e-19,0,0,0.0139347176447076,0,0,0,0,0,0,0,0.0763069483258139,0,0,0,0,0,0,0,0.0216837780269793,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0,0,0.228760098402044,0,0,0,0,0.159070605807934,0,0,0,0.0496402084199965,0,0.0280117038275673,0,0,0,0,0,0,0,-0.0989487901329189,0,0,0,0,0.122714848928825,0,-1.73472347597681e-18,0.035617732470942,0,0,0,0.00280524021863239,0,0,0.0963063141808206,0,0,0,0,0,-0.0452086297869125,-0.0180084919382119,0,0,0,-0.0306391869586669,0,0
X000629.SZ,0,0,0,0,0,0,0,0.0136881346252259,0,0.351990978789323,0,0,0,0,0,0,0,0,0,0,0,0.0152824701750248,0.0122921839918796,0,0,0,0,0,0.024763914490442,0,0,0.161442872940463,0,0,0,0,0,0,0,0.0104861497663118,0,0,0,0,0,0,0,0,0,0.0399358033891134,0,0.0273243915213586,-0.052908471312223,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0429983596993297,0.0508789983368221,0,0,0.0235531088106306,0.0804571225071058,0,0,0,0,0,0,0,0,0,0.000163209568103413,0,0,0,0,0,0.079638813514147,0,0,0.0918680894672793,0,0,0,0,0.0422220018817558,0,0.0836778958487587,0,0.373233986755238,0,-0.00522730932039779,-0.00883003652434295,0,0,0,0.00586059253696611,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0466916558753489,0,0,0.0187618747363661,0.0227340661880003,0.0760488702468583,0,0,0.112322564892243,0,0,0,0,0,0,0.0581158679520102,0,0,0,0.00185564040805366,0,0,0,0,0,0,0.0505086034642553,0,0,0,0,0,0,0.0949138157880377,0,-0.0125282727312525,-0.0139503096791779,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0.117502144235611,0,0,0,0,0,0.152898568789955,0,0,0.146202524642857,0,0,0,0.0769977743031352,0.0468042332705018,0,0,0,0,0,0,0,0.0296933696901532,0,0,0.198611005609358,0,0,0,0,-0.13682826741662,0,0,0.0950975534343238,0,0,0,0,0,0,0.214576959762676,0,0,0,0.0612253595913612,0,0,0,0,0.0738053328924572,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0212177716580141,0,0,0,0,0,0,0,0.160927333054747,0,0.0057630020974425,0.0821235569905091,0,0.945400212362682,0,0,0,0.0521360752816293,0,0,0,0,0,0,0,0,0,0.0132853316319712,0,0,0,0.0109566738234851,-0.0260549114702206,0,0,0,0.0156917228872325,0,0
X002271.SZ,0,0,0,0.00337783086359972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171975795756199,0,0.867277672867509,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0.0526290936461583,0,0,0,0,0,0,0,0,-0.00246380262963613,0,0,0.0236678862937869,0,-0.0441857921916776,1.38777878078145e-17,0,0,0,0.0239067111351945,0,0
X600516.SH,0,0,0,0,0,0,-0.293869951627031,0,0,0,0,0,0,0,0,0,0.124200761809848,0,0,-0.00651864494916458,0.0813416245063061,0.178060301129106,0,0,0,0,0,0,0,0,0,0,0,0.738551638661046,0,3.46944695195361e-18,0,-0.0326388995292546,0,0,-0.0601522243834505,0,0,0,0,0,0,0,0,0,0,-0.155668951087214,0,0,0,0,-0.0672611242598651,0,0
X600489.SH,0,0,0,0,0,0,0,0,0.750909356630765,0,0,0,0,0,0,0,0,0,0,0,0.0238928023340997,0,0,0,0,-0.0793325616339872,0,0,0,0,0,0,0,0,0,-0.000559408472287342,0,0,0,0.0669389565256065,-0.0344949519444258,0,0,0.062197413029369,0,0,0,0,0,0,0,-0.00276106278483678,0.018788997733367,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,-0.266291982614111,0,0,0,0,0,0,0,0,0,0,0,0,0.00416807063941539,0,0,0,0,-0.0126048193460728,0,0,0,-0.0110078093228791,0.650239725376051,0,0.150360261297426,0.254057955514898,0,0,0,0,-0.0168555710279558,0,0,-0.180013679230268,0,0,0,0,0,0.105649309436546,0,0,0,0,0,0,0,0,0,-0.00424929770576155,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0.0454666505914544,0,0.368110746844934,0,0,0,0,0.0361941070189491,0,0,0,0.0160661171528386,0,0,0,0,0,0,0,0,0,0,0.03053411690916,0,0,0,0.0754413189001843,0,0,0,0,0,0,0,0,0,0,0.284232062894753,0,0,0,0,0,-0.0460278806668031,0,0,0,0,0,0
