,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600011.SH,X600585.SH,X600010.SH,X601898.SH,X600688.SH,X601600.SH,X600547.SH,X600795.SH,X600362.SH,X600309.SH,X300072.SZ,X600188.SH,X601991.SH,X600157.SH,X600027.SH,X600886.SH,X601992.SH,X600660.SH,X600111.SH,X600489.SH,X000898.SZ,X600299.SH,X600339.SH,X000709.SZ,X601158.SH,X000959.SZ,X600583.SH,X000792.SZ,X002466.SZ,X000630.SZ,X000408.SZ,X600098.SH,X600352.SH,X000883.SZ,X600219.SH,X000539.SZ,X000723.SZ,X600021.SH,X000825.SZ,X000027.SZ,X002092.SZ,X000983.SZ,X601699.SH,X600623.SH,X000937.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.366916830155345,0,0.0885923856338839,0,0,0,0,0,0.0127978372889419,0,0,0,0,0,0,0,0,0,0,0.0282258013663697,0,0,0,0.0537970117970351,0,0,0,0,0.00445180214350275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110438961342795,0,0,0.00464870947397729,-0.00774321914096578,0,0,0,0,0,0
X600028.SH,0.693324334945516,0,0,0,0,0.194469940956268,0,0,0,0,0.0241067902576033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0412486243914165,-0.0285923909576042,0,0,0,0,-0.0101170199177276,0.00509423621937889,-0.0741103956459154,0.0469973527665299,-0.02626657036775,0.0724260638060975,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0.129123901669394,0.094057774413225,0,0.0759101631641938,0.0887888492184909,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020622306607328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.061071083466553,0.000225065658222106,0,0,0,0,-0.127597635059752,0.149613522931429,0.0128503064142481,-0.0457177763075247,0.0322246566649008,0,0,0,0.0638838650785559,0,0
X600019.SH,0,0,0.0503151657408808,0,0,0.0245160658508117,0,0,0,0,-0.0927939461464875,0,0.0750263039785718,0.0265747593462458,0,0,0,0,0,0,0,0,0,0,0.163819509395962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103900895207059,-0.0246069564755186,0,0,0,0,-0.14039965335226,0,0,-0.0167275181167206,0.0190553997037137,0,0,0,-0.447199526849751,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,-0.0537932911965682,0.267383590848617,0,0,-0.0444912737362078,0,0,0,0,0,0,0,0,0,0,0,0,-0.126296072481148,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023884935602726,-0.0637941037136937,0,0.120119324841405,0,0,0,0,0.00631958971803771,-0.00858076160363246,0.0070151703592529,0,0,0,0,0,0
X600585.SH,0,0,0,0.192759800293533,0,0,0,0,0,0,0,0,0,0.117906310653134,0,0,0,0,0,0,0,0.0494136607174705,0,0,0,0,0,0,0,0,0,0,0,0,-0.283346472325163,0.0497010737661273,0,0,0,0,-0.0315953036678365,0.0277159229956275,0,0,0.0464957403329932,0,0,0,0,-0.276386175953161,-0.0411483816243171,0.0382002175478341,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0.0602713008555451,0,0,0,0.0427367437269505,0,0,0,0,0,0,0,0,0,0,0.201317788122328,0.0218198473536052,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0.0783047647070957,0,0,0,0,-0.0102783436618807,0,0,0,0,0,0,0.0879811731970492,0.0679160429939117,0,-0.0224206393164798,0.0069044866251603,0,0,0,0,0,0
X601898.SH,0,0,0.280077794440223,0,0,0,0,0,0,0,0,0,0,0,0,0.181921328608332,0,0,0,0,0,0,0,0,0,0,-0.058281908761884,0,0,0,0,0,0,0,-0.0335431263874496,0,0.171493981299779,0,0,0,-0.020913064278629,0,0.0368476327680057,0,0,0.325165447492594,0,0,0,-0.0586541813970928,0,-0.00728490570309452,0,0,0,0.144398529944206,0,0
X600688.SH,0,0.311627237550605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0298147538154552,0,0.0108071964391934,0,-3.46944695195361e-18,0,0.144768835041455,0,0.0346231448356836,0.0352453560470432,0,0,0,0,0,0,0,0,0,0.100910138745501,0,0,0.120210484192363,0,0,0.00529291605746482,0.00884256678176516,0,0,0.000917310739938118,0,0,0,0,0,0
X601600.SH,0,-0.0901326999587432,0,0,0,0,0,0,0,0,0.0158519567768998,0,0.246409749864308,0,0.0400144719824205,0,0,0,0,0,0,0,0,0,0,0,-0.0157917399806783,0,0,0,0,0,0,0.296583566661162,0,0,0,0,0.2142038182047,0,-1.73472347597681e-18,0,0.00740012833929454,0,0,0,1.73472347597681e-18,0,0,0,-0.0407756314110222,0.0358604353827608,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0.0445036557157565,0,0,0,0,0.0488353155190027,0,0,0,0,0,0,0.0378680984684351,0,0.760940646345329,0,0,0,0,0,0,0,0,0,0,0,0.0531329439604414,0,0,0,0,0,0,0,0,0.106262199575586,-0.109462588452701,0,0,0,-0.0310205720045382,-0.0469876482858964,0.0223555721937236,0,0,0,0,0,0
X600795.SH,0,0,0,-0.0854333943079587,0.252092988888124,0.0681286304033337,0,-0.022700575309712,0,0,0,0,0.102091949357441,0,0.0665370765153291,0,0,-0.0269415683988177,0,0,0,0,0,0.0418289552593165,0,0,0,0,0,0.0964933273216221,0,0,0,0,0,0,0,0,0,0,-0.0108568883365722,0,0,0,0.0438429447854391,0,0,0.043282481551982,0,0,-0.0177283499416624,0.014212979951787,0.0103869633955964,0,0,0,0,0
X600362.SH,0,0,0,-0.120378245445715,0,0,0,0,0,0.226195802204041,0,0,0,0,0.144926517011385,0.0140818613558953,0,0,0,0,0,0,0,0,0,0,-0.167774266823793,0,0,0,0,0,0,0.539992791932365,0,0,0,0,0.0950899556975365,0,0,-0.143994332706058,0,0,0.00738039200558794,0,0,1.73472347597681e-18,0.116595519162149,0,0,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0.160008496204482,0,0,0,-0.197569163022518,0,0,0,0,0,0,0,0,0.156800134776736,0,0,0,0,0.0252518835139031,0,0.0947262556668761,0,0,0.146205157106043,0,0,0,0.128533709593159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.129007952973124,0,-0.0087486514158334,-0.00826814325061234,0.0385547729899339,0,0,0,0,0
X300072.SZ,0,0,-0.0298960816362615,0,0,0,0,0,0,-0.0536208871781558,-4.33680868994202e-19,0,0.154924340091689,0,0,0,0,0,0,0,0,0,0,-0.0327754958259867,0,0,0.111309703327334,0,0.137788733179785,0,0,0.0947655183748633,0,0,0,0,0,0,0,0,0.0223638208647247,0,0,0,0,0,0,0.0264807719869693,0,0.0994066911054642,0,0.0236857573665605,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0.467260084969567,0,-0.171342582994132,0.113339063758914,0,0,0,-0.0456868576656653,0,0,0.154323836496993,0,0,0,0,0,0,0.079683273506613,0,4.33680868994202e-19,0,0,0,0.176543288861233,0,0.165061006730123,0,0,0,0,0,0,0,0,-0.107315312494712,0.0711846408368423,0,0,0,0,0,0.0523042495235558,0.0493898081966483,0.00634460270429594,0,0,0,0,0,0,0
X601991.SH,0,0,0,-0.0143527648765893,0,0,0,0,0,0.0566489423036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0871578848455642,0,0,-0.0359981741663844,0,0,0,-0.00837019483901211,0,0,0,0,0,0,0,0,0.0527977029245981,0,0.0330153999801368,0,0.0395427759071139,0.0892447341064117,0,0,0.0130722678035203,-0.0199157239863945,0,0,0,0,0,0
X600157.SH,0,-0.0394160877848278,0,0,0,0,0,0,0,0,0,0,0,0,0,0.602954741568534,0,0,0,0,0,0.0821621433855041,0.0778608423974977,0,-0.0680633332669699,0,0.286597808160013,0,0,0,0,0,0,0,0.0251222045395214,0,0,0,0,0,0,0.0723027739473467,0,0,0,0,-3.46944695195361e-18,0,0,-0.0182520632514454,0.0112622208054745,0.0105585923349149,0,0,0,0,0,0
X600027.SH,0,0,0,0,0.106535351319587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0116068253112071,0,0.00376300933229289,-4.33680868994202e-19,0.0923575955301035,0,0,0,0,0.0402628851912657,0,0,0,0,0,0,0,0,0.000372506399750128,0,0,0,0.0192795570352105,0,0.00443631919818115,0.00477341571473961,0.0121195280809497,0,0,0,0,0
X600886.SH,0.111937847547375,0,0,0,0,0,0,0,0,0.0947526947501008,-0.0178699540834134,0,0,0.174807016854544,0.00708361505410635,0,0,0,0,0,0,0.155010727090942,0,0,0,0,0.0724717782809414,0,0,0.0306401335128078,0,0,0,0,0,0.120577966833298,0,0,0.0178561060780953,0,0,0,0,0,-0.0846863061828489,0,0,0,0,0,0,0.00242166847121861,0,0,0,0,0,0
X601992.SH,0,0,0.251401416907597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0402762417813327,0,0,0,0,0.0239028054282196,0,0,0,-0.0349351499299355,0,0,0,0,0,0,0,0.0196598952968624,0,0,0.0724909239638606,0,-0.00814334924314804,0.335286525095954,-0.0362823677094576,0,-0.0044415596028755,0.00278184097373143,0,0,0,0,0,0
