,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600188.SH,X600011.SH,X600585.SH,X600019.SH,X002460.SZ,X002466.SZ,X601898.SH,X600547.SH,X000792.SZ,X600886.SH,X601600.SH,X600660.SH,X600111.SH,X600010.SH,X000708.SZ,X000301.SZ,X000877.SZ,X600795.SH,X002271.SZ,X600027.SH,X600426.SH,X601991.SH,X600362.SH,X600803.SH,X000983.SZ,X601699.SH,X600176.SH,X600489.SH,X000807.SZ,X600995.SH,X000786.SZ,X000539.SZ,X600160.SH,X300037.SZ,X000408.SZ,X600219.SH,X000629.SZ,X600378.SH,X002409.SZ,X002080.SZ,X600688.SH,X600157.SH,X000932.SZ,X600612.SH,X600985.SH,X600348.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.716315132961549,0,0,0.186648548697839,0,0,0,0,0,0,0,0,0,0,0,-0.126599598101943,0,0,0,0,0,0,0.00519912623846699,0,0,0,0,0,0,0,-0.0669985553708494,0.142610563621399,0,0,0,0,0.034434884466038,0,0,0,0,0,0,0,0,0,0.206003297324505,0,0,0,0.0304752089161356,-0.0298556681796778,0.353859130149769,0,0,0,0,0
X600028.SH,0.686993027034285,0,0,0,-0.107812275815655,0,0,0,0,-0.101721121994809,0.0733523370878446,0.131469908978637,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0123851710066276,0,0,0,0,-0.0267931985645175,0,0,0,-0.0311280604594159,0,0,0,0,0,0,0,0,0,0,0,0,-0.0158187120026907,0,0,0,0.0159177890119489,-0.0219728951425446,0,0,0,0,0,0
X601088.SH,0.242314099907675,0,0,0,-0.266777236230678,0,0,0,0,0.00466466305257019,0.373448844670291,0,0,0,0.0335731396040717,0,0,0,0,0,0,0,0,-0.0144202163024814,0,0,0,0,0,0,0,0.072684199550682,0.000842445297294237,0,0.116261912336219,0,0,-0.0487404262167352,0.143130324454892,0,0,0.110418458564835,-0.0601579053977232,0,0,0,0,0,0.119853485847903,0,0,-0.011872194026991,-0.0367325389941394,0,0,0,0,0,0
X600309.SH,0,0,0,0,0.00247173899409135,-0.102890757183026,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.120339668266368,0,0,0,0,0.128923006313451,0,0,0,0,0,0,0,0.0326273494011937,0,0,0.0275885492621272,0,0,-0.0404351559209726,0,0,0,0.0180390882664862,0.0407680387852545,0,0,0.0483783597284245,0,0,0,0,0,-0.0140651404387194,0.0996596978542028,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0,0,0.342658795220243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185247598011749,0.0506626410725046,0,0,0,0,0.129318846746692,0,0,-0.0497707328351619,0,0,0,0,0,0,-0.0200006179447138,-0.0752061373984159,0,0,-0.0237990609359942,0,0,0.3060274664646,0,-0.075951539332854,0,0,0,0,0,0,0
X600011.SH,0,-0.081634605579282,0,0,0,0,0,0,-0.0972998559899755,0,-0.0872565252410777,0,0,0,0,0,0.00220145459968622,0,0,0,0,0.358119916329296,0,0.313733989985751,-0.0168420172056442,0.247659352263379,0,0,0,0,0,0,0,0,0,-0.0876653563626159,0,3.46944695195361e-18,-0.212002902664453,0,0,0,0,0.142287285366002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,-0.0101575078865012,0,0,0,0,0,0,0,0,0,0.0333724944784228,0,0,0,0,0,0.123348125868124,0,0.119192552556935,0,0,0,0,0,0,0,0.0550574090401657,0,0.119434862597915,0,0.116836403729893,0.0908184411198969,-0.0400010059065784,0.0129660446053284,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00738017921633901,0.00260097071285618,0,0,0,0,0,0
X600019.SH,0,0.103733338011498,0,0,0.0563407834672409,0,0,0,0,0,0,0.111732781286919,0,0,0.111065454942382,0,0,0,0,0,0,0,0.0539737431129985,0,0,0.0463438476455452,6.93889390390723e-18,0,0,0,0,0,0.0300603200641639,0,0,0.0176140391547248,0,-0.0672743535146325,0,0,0,0,0,0,0.0160589881989807,0,0.0446225617534955,0,0,0,0.0746884782786408,0.0691109861651028,0,0,0,0,0,0,0
X002460.SZ,-0.0881915886227709,0,0,0,0,0,0,0,0,0.7233636110201,0,0,0,0,0,0,0,0,0,0,0.0694973754482676,0,0,0,-0.026141456805691,0,0,0,0,-0.10673376903748,0,0,0.0418005290030803,0.0644372933981139,0,0,0.033321111369447,0,0.0330005284632414,0,6.93889390390723e-18,0,0,0,0,0,0.194616920404771,0,0,0,0.0913132810654034,0,-0.0386816386894703,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0.383960552862449,0,0,0,0,0,0,0,0,0,0,0.0817443820154315,0,0,0.112194004758964,0,-0.124990018739153,0,0,0,0.136430511396544,0.242157144037928,0,0,0.0110399436249466,0,0,0.0362230742023114,0.352020655741386,0,0,0,0,0,0.0869088900581511,0.0706876379765651,0,0,0,0,0,0,-0.107686631520064,0,0,0,0,0,0,0,0
X601898.SH,0,0.198090607951281,0.383797547256639,0,0.276683202831293,0,0,0,0.0756571106282952,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0524678536661848,0,0.0706999827401033,0,0,0.397587156707212,0,-0.103093267399176,0,0,-0.272869725698045,0,0,0,0,-0.0671728560612005,0,0,0,0,0.124649696313169,0,0,0,0,0,0,0,0,0,0.0262579565141668,0,0,0,0,0,0
