,X601857.SH,X600028.SH,X600585.SH,X601088.SH,X600309.SH,X600547.SH,X600019.SH,X000708.SZ,X002271.SZ,X002460.SZ,X600011.SH,X600660.SH,X600886.SH,X601600.SH,X600801.SH,X601898.SH,X000786.SZ,X600362.SH,X600010.SH,X600352.SH,X600188.SH,X600111.SH,X600489.SH,X601991.SH,X002466.SZ,X600688.SH,X600176.SH,X600795.SH,X600426.SH,X600027.SH,X601992.SH,X600299.SH,X600529.SH,X002080.SZ,X600219.SH,X600612.SH,X002353.SZ,X600315.SH,X002409.SZ,X000301.SZ,X000932.SZ,X000027.SZ,X600126.SH,X000723.SZ,X600486.SH,X600516.SH,X601158.SH,X000883.SZ,X000401.SZ,X000898.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0513588276995758,0.0253089522964984,0,0,0.0314906196006323,0,0,0,-0.0206670548958326,0.130160748134391,0,0,0,0,0,0,0,0,0,-0.0122762766892109,0,0,0,0.1124473733902,0,0,0,0,8.67361737988404e-19,0,0.0065872285683895,0,0.0369078078618351,0,0,0,0,0.00194242882480833,-0.000442002300006175,-0.00898003948677959,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0,0.0185387369905787,0,0,0,0,0,0,0,0.0166411947405595,0.0127724772686207,0,0,0,0,0,0,0.0174754345037454,0,0,0,0,0,0,0,0,0.0352155559053648,0,0,0.0835862907800834,0.0143982808526416,0,0,0,0,0.00928852973329495,0.0876967052262999,0,0.0594004121545803,0,0,0,0,0,-0.00162351493163101,0.00638754034575063,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0.0970324080325978,0.0722708412036803,0,0,0,0,0,0.140904197840475,0,0,0,0,0,0,0,0,0,0.00895495400584457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0396986011652261,0,0,0,0,0,0.361856416121905,0,-0.0617784293281656,0,-0.00400023729657447,0,0,0,0,0,0
X601088.SH,0,0,0,0,0.0577489951612257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.262267518067172,0,0,0,-0.0477559534433458,0,0.0448574700634778,0,0.132700925853281,0,0,0.0889479099331165,-0.025610932093763,0,0,0,0.0935846280155528,0,2.16840434497101e-19,0.0654494636747781,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0.00185927578116374,-0.00698420249280825,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0.0614954586139498,0.0553883641243501,0,0.135773771531805,0,0,0.0228406445040054,0,0.0845324461679791,0,0,0,0,0,0,-0.00647549814811295,0,0,0,0,0.237190820865673,0,0,0,0,0,0,0,0,0,0.0816364883297573,0,0,0,0,0,0,-0.00396465882120476,0,0,0,0,0,-0.00730337718028213,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0.0733832778358259,0.014727825217088,0,0,0,0,0,0,0,0,0,0,0,0,0.85013977667993,0,0.0337888091929696,0,0,0,0,0,0,0,0.0288934440295271,0.0221218716496395,0,0.0625706955456105,-0.0380585930269876,0.0503768744743633,0,0,0,0,-0.0584824370916029,0,0,0,0,0,0,0,-0.0625395031919313,-0.00250369168331539,-0.0199576155727759,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23298206056151,0,0,0,0,0,0,0,0,0,0,0,0,0.0967921137578011,0,0.0243162528997636,0,0,0,0,0,0,0,0,0,0.00804253448451319,0,0,0,-0.00994560574030685,0.16110695151177,0,0,0,0,0,0,0,0.00514447523077341,-0.00916314058038999,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.203546516505029,0,0.608008388649306,0,0,0.0241679461141704,0,0,0,0,0,0,0,0,0,0,0,-0.0640538525292981,0,0,0,-0.0792216977083929,0,0,0,0.0329002274322866,0,-0.0575064795411644,0,0,0,0.0851461143226989,0,0,0,0,0,0.0454460601391436,0,-0.0311085342620397,-0.0132610513501088,-0.00996527810410763,0,0,0,0,0,0
X002271.SZ,0,0,0.15298263103856,0,0.158648826091243,0,0,0,0,-0.0458200316618458,0,0,0,0,0,0,0.182537789357345,0,0,0,0,0,0,0,0.0615208983839128,0,0,0,0,0,0,0,0.0307512450509917,0,0,0,-0.0675072609621572,0.0982127530100686,0,0,0,0,0.0101105312000392,0,0.285534677398929,0,0.137924768458591,0,0,0,0,-0.0177347294002607,-0.0180202863661063,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0.0465742876910019,0,0,0,0,0,0,0,0,0,0,0,0,0.0982507486283345,0,0,0,0,0,0,0.0359874834582407,0,0,0,0,0,0,0,0.356201701143187,0.253606411231984,0,0,0.0827422097338202,0,0.0462751380064812,0,0,0.424061284625815,0,0,0,0,0,0,0,0,0,-0.0188678651723513,-0.000485762080829273,0,0,0,0.208519926180068,0,0
X600011.SH,0,0,0,0,0,0.0710147194831967,0,0,0,0.0417581553487599,0,0.0298795331190891,0,0,0,0,0.0102880207071042,0,0,0,0,0,0,0.0983140888244044,0,0.0616934942520324,0,0,0.0279793126642677,0.0864650447745204,0,0,0,0,0,0,0,0.0332564241319897,0.0494924316653419,0,0,0,-0.0284305014376351,0,0,0,0,0,0,0,4.33680868994202e-19,-0.011083026826791,0.0188308250387704,0,0,0,0,0,0
X600660.SH,0,0,0,0,0.0907415621387363,-0.00971195680329923,0,0,0,0.108742413390805,0,0,0,0,0,0,0,0.0999286379668093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.100679142031566,0.0444114003227562,0.057565819681303,0.0585916072449419,0,0,0,0,0,0,0,0,0,0,0.0162833172942615,0,0,0.0251931271827157,0,0,0,0,0,0
X600886.SH,0,0,0,0.00703539520549467,0,0,0.0517458692802596,0,0,0,0,0.0990518752994073,0,0.131639024577687,0,0,0,0,0,0,0,0,0,0,0,0,0.0765546978480641,0,0,0.212845096236482,0,0,0,0,0,0,0,0,-0.0463078706812115,0,0,0,0.00235264332476388,0,0,0,0,0,0,0.0152567552497183,0.0108051027247131,0,-0.00743557025385092,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0.150742879139822,0,0.0350168019189303,0,0,0,0,0,0,0,0,0,0.0841275954346913,0,0,0.280404185530201,0,0.0182104347418563,0,-0.0167159643541879,0,0,0,0,0,0,0,0,0,0,0,0.0648730155482561,0,0,0,0,-0.0100660009656974,0,0.172431250822133,0,0.136602446468256,0,0,0,0,0,0.00124550720763672,0,0,0,0,0,0,0
X600801.SH,0,0,0.183813759880174,0,0,0,0,0,0.109679309236503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.276574688735814,0,0,0,0,0,0,0,0,0,0.0320191143420657,0,0,0.087945237649395,0,0,0,0.206076201863582,0,0.0134854890556279,0,0,0.228895161441546,0,0.0260966896724395,-0.0368796030009841,0.0467702645711626,0,0,0,0.10008326926465,0,0
X601898.SH,0,0,0,0,0,0.0669534676385712,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0.00963183970977262,0.162983901135562,0,0,0.304575989567256,0,0,0,0,0,0,0,0,0,0,0,-0.0984966293996368,0,0,0,0,0,0.00392218568494467,0,0,0,-0.0458043071903882,0.041884621765799,0,0,0,0,0,0,-0.0130648590223548,0.00346902905002042,0,0,0,0,0,0,0
