,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600585.SH,X600019.SH,X002460.SZ,X000708.SZ,X002271.SZ,X600660.SH,X600547.SH,X601898.SH,X600362.SH,X000786.SZ,X600010.SH,X600111.SH,X600011.SH,X000301.SZ,X600886.SH,X600176.SH,X600188.SH,X601600.SH,X600426.SH,X002466.SZ,X600803.SH,X601991.SH,X000027.SZ,X600801.SH,X600352.SH,X000932.SZ,X600795.SH,X600219.SH,X600489.SH,X000883.SZ,X002080.SZ,X600688.SH,X600486.SH,X000898.SZ,X600299.SH,X600027.SH,X002353.SZ,X600157.SH,X600516.SH,X300037.SZ,X600315.SH,X000807.SZ,X601992.SH,X000830.SZ,X601168.SH,X000723.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.300172383784632,0,0,0,0.0284323126519924,0,0,-0.0018780821975458,0,0,0,0.0199186556262656,0,0.021497527787875,0,0,0.0139407654724188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0375247750557897,0,0,0,0,0,0,0.00743535795416154,0.0411812939300162,0,0,-0.0020806554518329,0,0,0,0,-0.00430986958078835,0,0
X600028.SH,0,0,0,0,0,0,0,0.00828472710775372,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0668448413782613,0.0724613704418948,0.046378556323862,0,-0.0704654266714398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0626071040016378,0,0.0313562802788642,0,0,0,-0.0292254636944241,0,0,0,0,0,0,0
X601088.SH,0,0.0762354780827603,0,0,0,0,0.0202882150310085,0,0,0,0,0,0,0,-0.0139946935555898,0,0,0.0381658112634183,0,0,0.205514614109202,0,0,0.12665019149154,0,0,0.0362286801648288,0,0,0.0369900060825814,0,0,0,0.0636037252401239,0.0303724991590639,0,-0.0851393223539074,0,0.0493448303346049,0,0,0,0,-0.0658294683639821,0,0.0191333901932255,0,0,0,0,0,0,-0.00441705247661473,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0.257170394591754,0,0,0,0,0,0,0.116200382510063,-0.0983673023427895,0.105486109797098,0,0,0,-6.93889390390723e-18,0,0,0,0.0547170418532298,0,-0.0942379743451742,0,0,0,0,0,0,0,0,0,0,0.1046350491838,0,0,0,0,0,0,0,0.186363519939911,0,0,0.137210437991413,0.0448889848881873,0,0,0,-0.0109822806430279,0,0,0,0.042736141297049,0,0
X600585.SH,0,0,0,0.0310521871408377,0,0,0,0.0264730774694757,0,0,0,0,0,0,0,0,0,0,0,0,0.0421175599164499,0,0,0,0,0,0,0.276249232147858,0,0.0277677149115264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0339501157627771,0.028650198126594,0,0.0204213216514327,0.0520050004558114,0,0,-0.0192949753232368,0,0,0,0,-0.0561937277736448,0,0
X600019.SH,0,0,0,0,0,0,-0.0794518445371244,0,0,0,0,0.167476412117491,0,0,0,0.185253718793568,0,0.129619984906926,0,0,0.0370880246069145,0.0279242761629236,0,0,0.0800976944285808,0.0850618050201364,0,0,0,0.231610431353459,0,0,0,0,0,0,0,0.108309733405703,0,0,0,0,0,0,0.025217040971804,0,0,0,0,0,-0.0596545429072583,-0.00841403661875701,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107596203480824,0,0.112491747000162,0,0.310254885914843,0,0,0,0.106489198048118,0,0,0,0,0,0,0,0,0,0,0,0,0.248599611450284,0,0,0,0,0,0,0.127809620217688,0,0,0,0,0.401275358440278,0.0926291581853111,0,-1.0842021724855e-19,0,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0.407906636918198,0,0,0,-0.33234766268256,0,0.10092782307796,0,0,0,0,0,0,0,0,0,0,-0.000461555286266374,0,-0.0609538126754519,0,0,-0.176464241442047,0,0,0,0,0.180513457662016,0.310781693287004,0.474293924248973,0,0.163004377288032,0,0,-0.0470522218382678,0,-0.2935557110263,0,-0.289808942754482,0,0,-0.173681903981481,0,-0.0628214831841246,0,0,0,4.33680868994202e-19,0,0
X002271.SZ,0,0,0,0.113601307139685,0,-0.379177589339806,0.0310197331071693,-0.00339098859398843,0,0.11792547019431,0,0,0,0,0,0,0,0,0,0.0986813223806363,0,0,0,0,0,0,0,0,0,0,0,0,-0.165222986936367,0,0.0352712175890248,0,0,0,0,0,0,0,0,0,0,0,0,0.0939796711273808,0,0,0,0,-0.0285479907794294,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0.104932421259773,0,0.169231911613771,0,0,0,0,0,0,0,0,0.0479605028217453,0,0.00930514573508265,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0.0163213818863241,0,0,0.0756930318126708,0,0.265552263753474,0,0,0,0,0,0,0.114253369553041,0,0,0,0,0,-0.0666519705304324,0,-0.00953327006149817,-0.016449788017235,0,0,0,-1.0842021724855e-19,0,0
X600547.SH,0,0,0,0,0,0.0224276090622864,0.0297160660497965,0,0,0,0,0,0.114507776396264,0,0,0.112651993481597,0,0,0,0,0.0309573437074267,0.00411860522714573,0,0,0,0,0,0,0,0,0,0,0.183028829208653,0,0,0,0,0,0,0,0,0,0,0,0.0251050074384459,0,0,0,0,0,0,0.00836735778377757,0,0,0,0,-0.0103067065422581,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,-0.0238852246921282,0,0,0.0851831850117425,0,0,0,0,0,0,0,0.184742051584204,0.108033905417523,0,0,0,0,0,0,0,0,0,0,0,0,0.101164679516563,0,0,0,0,0,0,0,0,0,0,0.0270514937094225,0,0,0,0,0,-0.0123388752624974,0,0,0,0,-0.0708123200135515,0,0
