,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X600585.SH,X600688.SH,X601898.SH,X601600.SH,X600795.SH,X601991.SH,X600188.SH,X600027.SH,X600362.SH,X600623.SH,X600111.SH,X600157.SH,X601992.SH,X600886.SH,X002466.SZ,X600547.SH,X600299.SH,X600660.SH,X601158.SH,X000792.SZ,X600309.SH,X000709.SZ,X600352.SH,X600489.SH,X600583.SH,X000898.SZ,X000539.SZ,X000883.SZ,X300072.SZ,X000027.SZ,X000629.SZ,X000630.SZ,X000983.SZ,X000060.SZ,X002470.SZ,X000959.SZ,X002075.SZ,X600021.SH,X000723.SZ,X600176.SH,X600022.SH,X600098.SH,X000012.SZ,X600549.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0.197596319903627,0,0,0,0,0,0,0,0,0,0,0,0.017785587862547,0,0,0,0,0,0.0977596094921431,0,0,0,0.0872439508510075,0.0579619387818947,0,0,0,0,0,0,0,0,0,0,0,0,0.0231367309900009,0,0,0.0280225869225154,0,0,0,0,0,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0.119305359900726,0.0313440509574574,0,0,0,0.0547332567353287,0,0,0,0,0,0,0,0,0,0.00817920756925644,0,0,0,0,0,0,0,0.174492299710209,0,0,0,0,0,0,0,0.0184753381676035,0,0,0,0,0,3.46944695195361e-18,0,0,0.0344685259383368,0,0,0,0,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0.117386753086151,0,0,0,0,0,0,0,0.000865879404073747,0.0183637779125849,0,0,0,0,0,0,0,0,0,0,0.279593171884011,0,0,0,0,0,0,0,0,0,0.204808867024482,0,0.128269400915064,0,0,0,-0.0387037039060656,0,0.00262724554773276,0,0,0,0,0,0,0,0,0,0.0428872045507444,0,0,0,0
X600011.SH,0,0,0,0,0,0,0.0440401011998041,0,1.38777878078145e-17,0,0,0,0,0.351646684395583,0,0.0184565613961937,0,0,0,0.0530142771073349,-8.67361737988404e-19,-0.0109824171499074,0,0,0,0,0,0,0,0,0.129359526596858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00850716577689751,0,0,0,-0.00118391949086125,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0.0230167211127485,0,0,0,0,0,0,0,0,0,0,0.267922239191662,0,0,0,0.0131849517244745,0,0,0,0,0,0,0.192143524297942,0,0,0,0.0917852636199685,0,0,0,0,0.0492930844658268,0.0986822164436664,0,0.0231914565201925,0,0,0.0479929207295463,0,0.0663167010261077,0,0.00319505739138113,0,0,0,0,0.00529339600550578,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0.0677870082726253,0,0.395900858479127,0,0,0,0,0,0,0,0,0.0875762168467906,0.00452278646366425,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0.125379715043435,0,0,0,0,0,0,0.0705329793852498,0,0,0.0859020983009235,0,0,0,0,0,0,0.0419206986964086,0,0,0.0440433935028199,0.0717004643817995,0,0,0,0,0,0
X600585.SH,0,0,0.0443003449879328,0,0,0,0,0,0,0.0916355995431715,0,0,0,0,0,0.0236250276577013,0,0,0.111085581327214,0,0.0105439951061152,-3.46944695195361e-18,0,0,0,0,0,0,0.121971636287575,-0.0292148570601731,0,0,0,0,0,0,0.132531782217141,0,0,0,0,0.103911508077591,0,0,0,0,0.104767052852844,0,0,0,0,-0.0240301117849223,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0.0228611839970574,0,0,0.0560357270489948,0,0,0,0,0,0,0,0,0.491965286150038,0,0,0,0,0.138575578741554,0.0912117317490992,0,0,0,0,0,0.104340275862554,0,-6.93889390390723e-18,0.112354829309875,0,0,0,0,0,0,0,0,0.0391436838579955,0,0,-0.027292443260967,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0442351201228744,0,0,0,0,0.058749508228992,0,0,0.0505017328157891,0,0,0.0445701608144363,0,0.0804348087860406,0.255769715942307,0,0,0,0,0.10916048721678,0,0,0,0,0.0204844977696031,0,0,0,0,0,0.0989392356448968,0.0254849230359242,0.117222907181016,0,0.00753948612489608,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.176641744781533,0,0,-0.00696822203225494,0,0.174319638767201,0,0,0,0,0.209774481402064,0,0,0,0,0,0,0,0,0,0,0.11537132974222,0,0.0594982241724062,0,0,0,0.0448539195635919,0,0,-0.0103116259700344,0,0.0791015045689472,0,0,0,0,0.0188703392412596,0,0,0,0.32055644938964,0.0643324193624203,0,0,0,0
