,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X002466.SZ,X002460.SZ,X600585.SH,X600011.SH,X601898.SH,X000792.SZ,X600019.SH,X600111.SH,X000301.SZ,X600660.SH,X600010.SH,X000708.SZ,X600795.SH,X600886.SH,X000877.SZ,X600547.SH,X601600.SH,X601991.SH,X600027.SH,X002271.SZ,X600426.SH,X000983.SZ,X600362.SH,X600803.SH,X600176.SH,X600348.SH,X000629.SZ,X000408.SZ,X601699.SH,X600160.SH,X000723.SZ,X600096.SH,X000786.SZ,X600985.SH,X600995.SH,X600219.SH,X600378.SH,X600157.SH,X002080.SZ,X600688.SH,X600141.SH,X600489.SH,X000933.SZ,X600549.SH,X002353.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0.702471372925843,0,0,0,0,0,0,0.167976609040987,0,0.0368747604121445,0,-0.0493259798984065,0,0,0,0,0,0,0,0.0321130302256173,0,0,-0.0764084673866933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0.0296654403009242,0,0,0,0.0745894452343828,0,0,0,0,0.0847284869171696,0,-0.0181817655953374,0.0267704349151725,0,0,0,0,0,0
X601088.SH,0,0,0,0.118861683253822,0.35785514619708,0.0524203716763603,0,0,0.00920664887550241,0.194072331780062,0,0,-0.144731299145857,-0.0332098386200713,0,0,0,0,0,0,0,0,0,0,0,0,0.108221305416664,0,0,0,0.059456370777803,0,0,0.109488619588496,0.0316020891602968,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.107437583439804,0,0,0,-0.0189305207634865,0,0,0,0,0,0
X600028.SH,0.350355496449873,0,0,0,0,0.0164230317318159,0,0,0,0.0563504828889744,0,0,0,0,0,0,0,0,0,0.0298867312432937,0,0.133312015971449,0,0,0,0,0,0,0.0675162589407076,0,0,0,0,0,0,0,0,0,0,-0.00611794258499489,0,0,0.00146690934088303,-0.00258418225468323,0,0,0.074067659510446,0,-0.0117278120631401,0,0,0.00519555115742746,0.00670604169778339,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17675306786557,0,0,0,0,0,0,-0.0257266714859454,-0.0989173604676886,0,0,-0.0133153621918826,0,0,0.528869806021318,0,0,0,0,0,0,0,0,0.395949825612775,0,0,0,0,0.0369427713166127,0.0423098691437133,0,0,0,0,0,0
X600188.SH,0,0.660743524025676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129241251111195,0,0,0,0.0646651205942855,-0.0223687050300951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165891998836575,0,0,-0.0957422048911821,0.0330451205317335,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0.524429896367342,0,0,0,0,0,0,0.0983773190477211,0,0,0,0,0,0.0809681205753603,0,0,0,0,0,0,0,0,0.0626615254364164,0,0.0196403710627614,0,0.198143862116752,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,-0.1569201115869,0.277851889819179,0.0622920578484569,-0.12609016937629,0,0,0,0.126075330731328,-0.016579691200893,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0.382446264131724,0,0,0,0,0,0,0,0.0285666460610215,0,0,0,0.195594870765781,0,0,0,0,0,0,0,0,0,0,-0.212634304060813,0,0.0115077846889953,0.0502901838212284,0,0,0,0,0,0,0,0,0,0.0226888584432433,0,0,0,0,0,0.129485120395028,0.0932838774576913,0.0466953421739936,0,0.070418523234871,-0.0470580869902339,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,-0.0650893293789018,0,0,0.055710993012196,-0.030133470083578,0,0,0,-0.0435840646948457,0,0,0.0668812200731727,0.123528307170277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135062526481681,0.303100740638946,0,0,0,0,0,0.0756756898292379,0,0,0,0.0502817422410636,-0.0716543660130369,0.0548663677066311,0,0.0390500586879818,0.0201272830013821,0,0,0,0,0,0
X600011.SH,0,0,0,0,-0.000839762179260363,0.00151810338255696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.274929604453561,0,0,-0.0667938859759554,0,0.138238273739076,0.160252644795763,0,0.0092661009208065,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0.354190674976368,0.0696443067435262,0,0,0,-0.113795241349337,0,0,0,0,-0.0292839976745578,0,0,0,0,0,0
X601898.SH,0,0,0.0195591809489617,0,0,0.0441245432361575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0175907889195506,0,0.395461160509135,0,0.160594760594594,0,0,0,0,0,0,0,0,0,0.138976798310393,0,0,0,0.111709557678182,-0.0883714973311711,-0.000862280746993235,0,0,0.181247297350895,0,0,0,0,0,0,0,0,0,0,0
