,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600011.SH,X600010.SH,X601898.SH,X300072.SZ,X601600.SH,X600688.SH,X600547.SH,X601991.SH,X600795.SH,X600309.SH,X600362.SH,X600660.SH,X600188.SH,X600886.SH,X601992.SH,X600027.SH,X600157.SH,X600111.SH,X002466.SZ,X600489.SH,X600339.SH,X000898.SZ,X000709.SZ,X600299.SH,X000959.SZ,X601158.SH,X000792.SZ,X600583.SH,X000630.SZ,X000408.SZ,X000883.SZ,X002460.SZ,X600352.SH,X000983.SZ,X600219.SH,X000539.SZ,X000825.SZ,X000027.SZ,X000723.SZ,X002092.SZ,X600578.SH,X601699.SH,X600021.SH,X600176.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600309.SH,0,0,0,-0.277035365585099,0.0793146744359267,0.217482076001106,0,0,0,-0.148585013980119,0,-0.268938946320505,-0.0148082051174025,0,0,-0.000474749094492915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0506816932136648,0,0,0,0,0.2386560454332,0,0,0,-0.116816604071009,0,0,0.11336124174113,0,0,0,0.380628795383362,0,-0.0117799890037206,-0.0114675320625383,0,0,0,0,0,0
X600362.SH,0,0,0,0,0.057542191456725,0,0,0,0,0.282463168716021,0,0,-0.143629478611255,0,0,0,0,0,0,-0.0826189510660132,0,0,0,0,0,0,0,0,0,0,0,0,0,0.730336649814979,0,0,0.0256756354520333,0,0,0,0,0.0867374084634986,0,0,-0.0436137973697386,0,0,0,0,0.048884279542002,0.0044178580397432,0.00624393081981305,0,0,0,0,0,0
X600660.SH,0,0.111209215824787,0,0.392826254309924,0,0,0,0,0,-0.0143666152177422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0211573981002524,0,0,0.310211200869003,0,0,0,0,0,-0.0228089816716058,0,0.133947634276039,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,8.67361737988404e-19,0,0.0100944249009394,0.00318643681781955,0,-0.353905800908605,0,0,0,0
X600188.SH,0,0,0,-0.0109052967086992,0,0,0,0,-0.0426824675792522,0,0,0,0.0429879147796411,0,0,0,0,0,0,0.0833801369909695,0,0,0,0,0,0,0.0703099909175688,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0.442557156801749,0,0,0,0,0,0,0,0.0419462445132345,-0.15875537569543,0,0,0.00115634070177148,0.00192481842367729,0,0,0,0,0,0
X600886.SH,0,0,0.0940898314029757,-0.0524747654296733,-0.178033589241421,-2.16840434497101e-19,0,0.0732687549837652,0.0203071007360362,0,0,0,0.0478528693452473,0,0.0719819941739062,0,0,0,0,0,0,0,0,0,-0.129518565049308,-0.00812399388736369,0,0.0398361142378922,0,0,0,-0.194739674287649,0,0,0,0,0.0338559533015337,0,0,0.0622815814224356,0,0.0618920677523593,0,0,-0.128815417139232,0,0,0,0,0,0.0246202980809974,-0.0118132597169246,0,0,0,0,0,0
X601992.SH,0,0,0,-0.141955382623549,0.109749383543575,0,0,0,0,-0.03898471686744,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0877019570357921,0,0.285582195392595,0,0.374174092419151,0,0,0,0,0,0,0.135559447659989,0,0,0,0,0,0,0.0737795363620212,0,0,0.155664334983904,0,0.0056237678061868,0,0,0,0.0163930690773302,-0.0149650243289947,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0.261587316408761,0,0,0,0.0409379904892802,0,0,0.0570391316471015,0,-0.0452611175435061,0,0.0837506480547021,0,0,0,0,0,0,0.0296879867004436,0,1.73472347597681e-18,-0.0403928733168169,0,0,0.0570503699164965,0,0,0,0.0106724783916411,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0.0322862948461409,0,0,0,0,0,-0.00477911280925082,-0.00298892418803028,0,0,0,0,0,0
X600157.SH,0,0.108090390310236,0,0,0,0,0,0,0,0,0,0,0.0132988168563624,0,0,0.0245116330579865,0,0,0,0,0,0,0,0,0,0.0618115893911914,0,0,0,0,0,0,0,0,0,0,0.0198478608728598,0,0.0952918878141297,0.0754024216065089,0,0,0,0,0,0,0.0851508757213203,-0.0177955029647806,0.0523610162481787,0,-0.00155364802987178,0.00348544453948183,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0.0814882396632902,0,0,0,0,0,-0.0555050021205604,0,0,0.0755730317306588,0,0,0,0,0,0,0,0.000246565397657578,0,0.0474251049729239,0,0,0,0,0,0,0,0,0,0,0,0,0.127102446180791,0,0,-0.00750099041470337,0,-0.00468579133705263,0.132419866760566,0,0,0,0,0,0.0134685727220436,-0.00126735704664059,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,-0.0264955122543958,0.220145002633446,0,0,-0.0200105599140367,0,0,0.01564374386467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.277937077468276,0,0.188599329525315,0,0,0.0338615518117279,0,0.0351294436522483,0.125904772387007,0,0,-0.17818564674318,0,0,-0.0157583638305098,0.0136956179878454,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0.0104842575626487,0,-0.00447423733212177,0,0,0.763421682713569,-0.00954829138646396,0,0,0,0,0,0,0,0,0,0,0.0289840853365818,0,0.00577809487905918,0,0,0,0,0,0,0,0,0.0641947370937146,0,0,0,0.00168700706668054,0,0,0,0,0,0.0133869387541536,0,0,0,0,0,0.00771216264347145,-0.0016548824909166,0,0,0,0,0,0
X600339.SH,0,0,0,0,0.0831236753406302,0,0,0.233772386312806,0.235511349644305,0,0,0,1.73472347597681e-18,0,0,0,0,0.186654464189918,0,0,0,0,0,0,0,0,0,0,0,0.123911407851566,0,0.0310437287625636,0,0,0.0609809381405511,0,0.194145117858819,0,0.0236322650828679,0,0,-0.106900150367063,0.336730794856197,0.0761791711780777,0,0,0,0,0,0,0.0344126969326926,-0.0166788068119935,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0.00548549103615143,0,0,0,0,0,0,0,0,0,0.0673705342750042,-0.00635100272887973,0.0462150349594588,0,0,0,0,0,0,0,0,0,0.169541304378199,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124638292070552,0,-0.0812341483093399,0,0,0.362182871783997,0.0480290076789905,0,-0.172803490818204,0.0230621806901156,-0.0116966722660427,0,0,0,0,0,0
X000709.SZ,0,0,-0.000759665692690016,0,-0.148948154330053,0,0,0,0.0345896021465354,0,0,0,0,0,0,0,0,0,0,0.326444336991752,0,0,0,-0.0395209181391643,0,0,0.452055446105567,0,0,0,0,-0.00805332419391588,0,0.296264982997826,0,0,-0.0358851195639698,0.0908644204182417,0,0,0,0.0804634496188342,0,0,0,0,0.0467797229470931,0,0,0,0,0,0,0,0,0,0,0
X600299.SH,0,0,0,0,-0.0472108276754003,0,0,0,0,0.0551970417781267,0,0,0.0289716298866017,0,0,0.0740510205069698,0,0,0,0,0,0,0.0206254163856316,0.0549312812760019,0.159619997358681,0,0,0,0,0.0521998095259148,0,0,0.0697424161268402,0,0,0.0120856133127519,0,0,0,0,0,-0.0825746666254937,0.0193052561954098,0.0736629911129945,0,0,0,0,3.46944695195361e-18,0,0.00469294677121662,-0.00196128169575476,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0,0,0,0.0672939551433255,0,0,0,0,0,0,0,0,0,-0.0351290218018222,0.297605185973672,0,0,0,0.146326989867125,0,0.328451565966542,0,0,0,0,0,0.00426202819161051,0,1.73472347597681e-18,0,0,0.07913841217291,0,0,0,0,0.0239684180932695,0,0.0612917686527251,0,0,0,0,0,0,0.0283575687726053,-0.00473645495814779,0,0,0,0,0,0
X601158.SH,0,0,0,0.0334575274982278,0,0,0,0,0,-0.0210087334537674,0,0,-0.0887314405840986,0,0.0246810836926927,0,0,0,0,-0.0468601470779694,0,0,0,0,0,0,0,0,0,0,0,0,0.238903658579353,0,0,0,-0.0365186351417332,0,0.127378238944707,0,0,-0.0338865695229831,0,0,0,0,0,0.132375317478563,0,0,0,-0.00188480352333487,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.310121122218289,0,0,0,0,0,0,0,0.0159022758702546,8.67361737988404e-19,0.0032726812703071,0,0.14994522348933,0,0,0,0,0,0,0.126950431407749,0,0,0,0,0.0442666393305825,0,-0.0459158790386241,0.0214457517083143,0,0,0,0,0,0.0234141025257729,0.00596883922512433,0,0,0,0,0,0
X600583.SH,0,0,0,0,0.0570260700284906,0,0,0.365142466764237,0,0.0668320814804245,0,0,-0.0306820158269673,0,0.0937408543031515,0,0,0,0,0,0,0,0,0.0932764731523744,0,0,0,0,0.0631944260560256,0.0536921189819075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.281225132639974,0.081493105593047,0,-0.0100885686448858,0,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.352724353337238,0,0,0,0.065943224585757,0,0,0,0,0,0,0,0.0551680909317292,0,0,0,0,0,0,0,0,0,0,0.060081359940177,0.0654712542038638,0,0,0,-0.0370891415537087,0,0,0.0330054700474501,0,0,0,-0.0232660367002253,0.0041370327667947,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0,0.00762888419998329,0,0,0,-0.020973498670061,0,0.0635707623358897,0,0,0,0,0,0,0,0,0,0.259243798786355,0,0,-0.0542004235891925,0,0,0,0,0,0,0,0,0,0,0.14429630282302,-0.442448119656402,0,0,0,0,0,0,0,0,0,0,0.0142388334741945,0.00216805962607479,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,-0.0460995925089691,0,0,0.0379593303930534,0,0.102094330848078,0,0,0,-0.00277010065559379,0.0328128254545048,0,0.0555273568893099,0,0,0,0,0,0,0,0,0,0,0,0.123844091694327,0,0,0,0,0.0416840599771178,0,-0.084163139059229,0,0,0,0,0.0165578937588946,0.184419713557195,0,0,0,0,0,0,0.00725944268715353,0,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,-0.0326774850435691,0,0,0.00823208051712952,0,-0.00778471270725256,0,0,0,0,0,0,0,0,0.784646265848958,0,0.259804608998255,0,0,0,0,0,0.0336843528612039,0,0,0,0,0,0,0,0,0,0.0900853474038574,0,0,0,0,-0.101057025710086,0,0,0,0.0145511584927479,0,0,0,0,0,0,0
X600352.SH,0,0,0,-0.153560037615294,0,0,0,0,0.028385584202639,0,0,0,0,0,0.0680086555165653,0.0925365610435635,-0.0174804788213955,0,0,0.0741533974802633,0,0,0,0,0,0,0,0.10052439671561,0,0.0926001976494483,0,0,0,0.0519601455885978,0,0,0,0,-0.0451916564620285,0,0,-0.14764193855253,0,0,0,0,0,0,0,0,0.00532215019448362,-0.00192119559688843,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0,0,-0.00123631035132501,0,0,0,0,0,0,0.0140538272727084,0,0.106885203710238,0,0,0,0,0.291313480689886,0,0,0.0250138328280596,0,0,0,0,0,0,0,0.122094287487453,0,0,0,0,0,0,0,0,0,0.00376343650335883,0,0,0.201191120247066,0,0,0,-0.0245718271961034,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0.125084244211504,0,0.129625355121791,0,0,0.00474242734536637,0,0,0.0718556599195213,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0588454325561522,0,0,0,0.175856600317178,0,0,0.0649575730261567,0,0.0327114641322362,0,0,0.0345204295062292,0,0.0288344657552219,0,0,0,0,0.0969178713484516,0,0.00385873225840443,0,0,0,0,0,0,0
X000539.SZ,0,0.0631908596277904,0,0,0,0,0,0,0,-0.135440138650531,0,0,0.0727255499034883,0,0,0,0.0460656406163983,0.0744734010731393,0,0,0,0,0,0.0245992219797699,0,0,0,0.0897117825922025,0,0,0,0,0,0,0,0,0.05566455906664,0,0,0,0,-0.0188627462738123,0,0,0,0,0,0.185628183885903,0,0,0,-0.00534787643785,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.00778118966624486,0,0,0,0,0,0,0.469499973010096,0,0,0,0,0,0,0,0.0509007039185509,-0.0461411895093606,0,-0.250199339049818,0,0,0,0,0,0,-0.0751081729704203,0,0,0,0,0.0996071440557249,0.313659166602883,0.0161665955495101,0,0,0,0,0,-0.0276320549001294,0.00640130604933814,0,0,0,0,0,0
X000027.SZ,0,0,0,-0.0263285591526615,-0.0177391446430651,0,0,0,0.0955476619834974,0,0,0,-1.73472347597681e-18,0,0,0.0380598811923479,0,0.00843889767122091,0,0,0,0,0,0,0,0.0844817269149055,0.0276310079172053,0.0525648287495166,0,0.0382519669371628,0,0.307746338426286,0,0,0.0736726098196825,0.104966832026231,-0.0178813898589866,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00715492398475602,0.00313231088629126,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,-0.13083827871267,0,-0.0294033996045411,0,0.580909185380014,0,0,-0.112300279545949,0.14629897639726,0,0,0,0,0,0,0,-0.0970179119222931,0,8.67361737988404e-19,0,0,0.337129327762005,0.364676590375171,0,0,0,0,0,0,0,0,0,0,0,0.496475317387236,0,0,0,0,0,0,0,0,-0.0656805298488566,0.0597443655193661,0,0,0,0,0,0
X002092.SZ,0,-0.0902283177341069,0,-0.0823535774096066,0,0,0,0,0.0739260533105518,0,0,0,0,0,8.67361737988404e-19,0.123454878426798,0,0,0,0,0,0,0,0,0.030671220230002,0,0,0,0,0,-0.0625981926856449,0.501125764218643,0,0,0.231647440835428,0,0,0,0,0,0,0.090584192667444,0,0,0,0,0.0397178606494924,0,0,0,0.00874384169125872,-0.010378161949856,0,0,0,0,0,0
X600578.SH,0,0,0.0423080686250133,0,0,0,0,0,0,0,0,0,0,0.0647664570920218,1.73472347597681e-18,0,0,0,0.0336635993410173,0.105208378894334,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0.024982857821048,0,0,0.0431681699247202,0,0,0,0,-0.000351166484489834,-0.0087899998790473,0,0,-0.013981923994542,0,0.0294022349954101,0,0,0,0,0.100951437967038,0.092593008478718,0.00550350386720034,-0.00289419028137338,0,0,0,0,0,0
X601699.SH,0,0,0,0,0,0,0,0.0377338354771845,-8.67361737988404e-19,0,0.26517666094483,0,0,0,0.0308840853210649,0.0426278204229532,0,0.182605526751723,0,0.100884323528332,0,0,0,0,-0.14998705457281,0,0,0,0,0,0,0,0,0,-0.107057932753803,0,0.0865916798233023,0,0.363882801114938,0,0,0,0,-0.0103782482026871,0,0,0,-0.000893768568225621,0,0,-0.0139567664368248,-0.0100236082246309,0,0,0,0,0,0
X600021.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.301986441759965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0471905155900225,0.0807349511462932,0,0.0550719102241629,0,0.0418649541552284,-0.118870534401772,-0.0112272333875449,0.0112104832682557,0,0,0,0,0,0
X600176.SH,0,0,0.127442078438701,0,0.20407850435976,0,0,0,0,0,0,0,-0.044605965861225,0,0.0999275627228689,0,0.019677918962147,0.0273218970492707,0,0,0,0,0,0.0860604290545718,0,0,0,0,0,0,0,0,0.302347923299331,0,0,0,0.0437195559619759,0,0,0,0,-0.0315512295247706,0,0.0606639383402941,0,0,-1.73472347597681e-18,0,0,0,0.0295020254832971,-0.0130152124572721,0,0,0,0,0,0
Change_TY3M,0,0,0.10927090320705,-0.0640965753407868,0,0,0,0.0283057021708733,-0.0586183420196375,0,0,-0.0877145251983466,0.0205707803211521,0,0.0484944375738284,0.135521645230198,0,0,0.125975187930896,-0.160775010650191,0,0,0,0,0,-0.0725792733241254,0,0.108695947536481,0,0,0,0,0,0,0,0,0.0995862294184841,-0.419098628487554,-0.252594800661164,0,0,0.128760244561889,0,0,-0.144381346435161,0,0,0,0,0,0.00305941359832224,0.0265056798257998,0,0,0,0,0,0
Slope,0,1.58207744580552,0,-6.93889390390723e-18,0.269730079942041,0,0,0,0,0.128917067237613,0,0,-0.0592516928420542,0,0.0152417475711167,0,0,-0.210767125885482,0,0,0,0,0,-0.427768622697973,1.08216176410947,0,0,0,0,0.350641999749468,0,0,0,0,0,0,0,0,-0.0462820704267826,0,0,0,0,0,0,0,0,0,0.204234253161546,0,0,0.125048136233848,0,0,0,11.7105892593091,0,0
TED,0,-0.133509807649966,0,-0.274890377442818,0,0,0,0,0,-0.731870914771419,-0.946466196115516,-1.71841881842317,0,0,0,-0.531254330456055,1.08165179418259,0,-0.7534143582248,0,0,0,0,0.34642872980796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.77555756156289e-17,0,0,0,0,0,-1.2439688954106,0,0,1.22784055153235,0,0,0,0,0,-38.3592191268297,0
RealEstate_excess,0,0,0,0.0885267179220719,0.0559814552467117,0,-0.0121584968133909,-0.175376590945012,-0.301049150006247,-0.136393977472673,0,-0.250242293025423,0.0510673103202505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124235616541036,0,0,0,0,0,0,0,0,0,0,0,-0.0447945196774945,0,0.071612595780588,0,0,0.132980026583281,0,0,0,-0.00112195347511954,0.00431095618181712,0,0,0,0,0,0
MKreturn,0,0,-0.0252849018100946,0,0,-0.0375128406018747,0,0,0,0,0,0,-0.0283092506111674,0,0,0,0,0,0,0,0,0,0,0,0.00193955645412419,0,0,0,0,-0.028811910535964,-0.0643003512668112,0,0,0,0,0,-0.0435564025437272,0,0,0,0,-0.00522730439599316,0,-0.0376853823137688,0.0371572217571799,0,0,0,-0.0578549360417226,0,0.00493127778364575,-0.000734377167467573,0.0180596721349928,0,0,0,0,0
MKvol,0,0,-0.00115034320157715,0,0,0,0,0,0,0,0,0,0,0,0.00131654502141886,0,-0.000462892845863491,0,0,0,0,0,0,0,-0.00284163598992784,0,0,0.00133163846035466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00148365326066026,0,0,0,0,-0.00121501229467257,0,0,0.00275048412754077,-0.0018363826670006,0,0,0,0,0,0
CarbonVol_Shenzhen,0,-0.00636837271839044,0,0,0,0,0,0,0,-0.0290782164209499,0,0,0,0,0,0,0,0,-0.0111439794779354,0,0,0,0,0.0406371467063384,-0.00759807266179879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00201935751565426,0,0,0,0,0,0,0,0,0.023790924506883,-0.000379714990284853,0,0,0,0,0,0
CarbonVol_Guangdong,0,-0.0261398583725643,0,0,-0.00851390137188846,0,0,0,0,0,0,0,0,0,0,-0.00123970915038777,8.67361737988404e-19,-0.000740229942278988,-0.0237321235390133,0,0,0,0,0,-0.0148520863164016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0137392336204413,0,0,0,0,-0.0130539707351996,0.0199125322640891,-0.0213358975564076,0,0,0,0.0610308853415441,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0.00830160871765924,0.0149918057714034,0,0,0,0,-0.00240792296997326,0.00673867043623258,0.0125702087509191,0,0,-0.00882376669494211,0,0,0,0,0,0,0,-0.0276108840452468,0,0,-0.0261412691568544,0,0,0,0,0,0,0,0,0,0,0.0094730539247712,0,0.000193667141194627,0,0,0,0,0,0,-0.0110604374958687,0.00674694884296731,0,0,0,0,0,0
