,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X601898.SH,X600188.SH,X600019.SH,X600011.SH,X600886.SH,X601600.SH,X600547.SH,X600585.SH,X600660.SH,X600795.SH,X000792.SZ,X600362.SH,X600489.SH,X600027.SH,X000708.SZ,X600160.SH,X600803.SH,X600010.SH,X600111.SH,X601991.SH,X000983.SZ,X002460.SZ,X600426.SH,X601699.SH,X000301.SZ,X002128.SZ,X000933.SZ,X000807.SZ,X000786.SZ,X000630.SZ,X600219.SH,X000877.SZ,X002466.SZ,X601168.SH,X600985.SH,X600176.SH,X000408.SZ,X000883.SZ,X600096.SH,X002353.SZ,X000027.SZ,X600348.SH,X600282.SH,X600612.SH,X600483.SH,X002409.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0.3847560643823,0,0,0.0796049232078843,0,0.0630162699620926,0,0.229127573480618,0,0,0,0,-0.130030145591432,0,0.0384299663584738,0,0,0,0,0,0,0,0,-0.0159256762370572,-0.146678011595877,0,0,0.0116946842613711,0.0171280959107968,0,0,0,0,0,0,-3.46944695195361e-18,0,-0.0951760373483062,0,0,0,0,0,0,0,0,0,0,0,0.0256822850475414,1.73472347597681e-18,0,0,0,0,0,0
X601088.SH,0.391999314426541,0,0.0250448876934228,0,0,0.0921840052305157,0,0,0,0,0,0,0,0,0.0815146002880693,0,0,0,0,0,0,0,0,0,0,0.0302916649309782,0,0.1300841218155,0,0,0,-0.0166864495184162,0,0,0,0,0,-0.044740391089438,0,1.73472347597681e-18,0,0,0,0.138633163163111,0,0,0,0,0,0.0328213094751721,0,0.0282524882910579,0,0.0524969072922305,0,0,0.0769639865676723,0,0
X600028.SH,0.406245616077484,0.148226466073735,0,0,0,0,0.0713900983064561,0,0,0.0496195559225579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.142514045349519,0,0,0,0,0.0359892913658591,0,0,0,0,0,-0.0364903882761832,0,-0.0153813863357205,0,0.0108150007361868,0,0.0283990969244917,0,0,0,0,0,0,0,0,0,0,0.00553079555676752,0,0,0,0,0
X600309.SH,-0.151674175716116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120436983577561,0,0,0,0,0,0,0,0,0,0,0,0.0140527216439809,0,0,0,0,0.0995664289183403,0,0,0,0,0,0,0,0,0,0.140397161258847,3.46944695195361e-18,0,0,0,0,-0.0369367940175264,0,0,-0.0362711628752429,0.0166640720599204,0,0,0,0.0497925717083829,0,0
X601898.SH,0.0475279388672522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0349493624589031,0.0834543441545643,0,0,0,0,0,0,0,0.258798029445379,0,0.0566191833152669,0,0,0,0,0,0,0,0,0.28597004881481,0,0,0,0,0,0,0,0,0.00622314135940103,0.0186923623712788,0,0,0,8.67361737988404e-19,0,0,0,0,0,0
X600188.SH,0.14452766643262,0,0,0,0.322706634996628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0210707573487077,0,0,0,0,0,0,0,0.222370054795562,0,0,0,0,-0.187017205911052,0,0,0,0,0,0.146392736849183,0,0,-0.296472848849309,0,0,0,0.260890640211426,0,0,0,0,0,-0.0218834595658137,0,0,0,0,0.0445226270392969,0,0
X600019.SH,0,0,0,0,0.0771804752342928,0,0,0,0,0,0,0.0183138718420521,0,0,-0.0639294635474554,0,0,0.0673479489508576,0.32741576463695,0.0910531491728106,0,-0.0927244133936205,0,0,0,0,0,0,0,0,0,0,0.0754816390754347,0,0,0,0,0,0,0,-0.0589025649590305,0,0.014502667239014,0,0,0,0,0.252876822719241,0,0,0,0.0458644381546122,0.0644857765680545,0,0,0,0,0,0
X600011.SH,0.0263819561227639,0,0,0,0,0,0,0,0,0,0,0,0,0.300045567878241,0,0,0,0.0932704669776849,0,0,0,0,0,0.226975934099146,0,0,0,-0.116792352472399,0,0.170476500725947,0,0,-0.162018000607052,0,0,0,0,0,0,0,0,0.0679312037374181,0,0.0446337130153464,0,0,0,0,0,0,0,0.0466180468577748,0.0247509909722253,0,0,0,0,0,0
X600886.SH,0,0,0,0,0.0360335329163696,0,0,0,0,0,0,0,0,0,0,-0.0399270579565223,-4.33680868994202e-19,0.281378021160634,0,-0.0451043294302599,0,0,0,0.0834996775643144,0,0,0,0,0,0,-0.12292929264615,0,-0.0769681444334685,0,0,0,0,0,0,-0.0203078551115804,0,0,0,0,0,0.142383238518645,0,0,0,0,-0.164169228795775,-0.00430269070288748,0.00733957980824504,0,0,0,0.0690510311278782,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143900283730699,0,0,0.023802319180445,0,0,0,0,0,0,0.0103406449217129,0.180223784036757,0.36871405618688,0,0.313627350284732,0.0381235752193788,0,0,0,0,0,0,0,0,0.0487585041792819,0,0,0,0,0,0,0,0,0.000568812763871057,0,0,0,0,0,0
