,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600585.SH,X600019.SH,X002460.SZ,X002271.SZ,X000708.SZ,X600660.SH,X600547.SH,X601898.SH,X600362.SH,X000786.SZ,X601600.SH,X600010.SH,X000301.SZ,X600886.SH,X600111.SH,X600188.SH,X600176.SH,X600011.SH,X002466.SZ,X600426.SH,X600803.SH,X601991.SH,X000932.SZ,X600801.SH,X000898.SZ,X600352.SH,X000027.SZ,X600219.SH,X600795.SH,X600489.SH,X600688.SH,X600486.SH,X000723.SZ,X600157.SH,X002080.SZ,X000807.SZ,X600516.SH,X000883.SZ,X600027.SH,X000825.SZ,X300037.SZ,X600299.SH,X002353.SZ,X601168.SH,X000630.SZ,X601992.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601991.SH,0,0,0,-0.0270946574318531,0,0,0,0,0,0,0,-0.096386913726468,0,0,0,0,0,0,-0.0632479276863342,0,0,0.288336523678932,0,0,0,0,-0.0730101204080349,0,0,0,0.210497777228016,0.179638800219423,0,0,0,0,-0.107531620578272,0,0,-3.46944695195361e-18,0.139385805919106,-0.120864652167397,0,0,0,0,0,0,0,0,0,-0.00346688621404611,0,0,0,0,0.0219538289079096,0,0
X000932.SZ,0,0,0,0,0,0.396990411645927,0.151067146324936,0,0,0,0,0,-0.0567097559342518,0,0,0,-0.0218147575916605,0,0.0230139288431617,0.200838083036438,0,0.0504378645574185,0,0,-0.0772362896295473,0,0,0,0.300377861656712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0240603934595504,0,0,0,0,0,0,-0.035342995275998,1.73472347597681e-18,0,0,0,0,0,0
X600801.SH,0,0,0,0,0.297334044174838,0,1.73472347597681e-18,0,0.000230179617668616,0.0254103056011662,0,0,0,0,0.0120985905422456,0.103267033001346,0,0.207580688469645,0,0.0100828397815673,0,0,0.0312042525555329,0,0,0,0.108130781319531,0,0,0,0,0,0,0,0,0,0,0,-0.0122851938176834,0.0161925716721462,-0.010528404501194,0,0,0,0.00189589701135367,0,0,0,0,0,0,0,0,0,0,0,0.00715949677988436,0,0
X000898.SZ,0,0,0,0,0,0.259903290652054,0,0,0,-0.0489075643606849,0,0,0,0,0.0597896907371186,0.0855538927226188,0,0,0,0.0607030127052478,-0.045441866546818,0,0,0,0,0,0.126940843746448,0,0,0,-0.0303226882876593,0,0,0,0,0,0,0,-0.0703989918218801,0.0270614760791819,0,0.0484473409775088,0,0.0586871673361869,0,0,0,0,0.224101777238397,0,0,0,-0.0133733111720583,0,0,0,-0.0321138337740825,0,0
X600352.SH,0,0.045805290039962,0,0,0,0,0,0,0,0,0,0,0.0966803196285216,0,0,0.0295171524882078,0.157679046589499,0,0,0,0,0,0,0,0,-0.0598202063390498,0,0,0,0,0,0,0,0,0.0506096187872158,0,0,0,0,0.0525804757931281,0,0,0,0.0515419423154258,0,0,0.129377979165645,0,0,0,0,0,0,0,0,0,-0.0111944787803775,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109619439685437,0.128263445968762,0,0,0,0,0,0,0.571646955842535,0.0823766188345339,0,0,0,0,0,0,0,0,-0.0536127544319385,0,0,0,0.150853335513627,0,0,0,0.0514138120475144,0,0.188403278914022,0,0,0,0,0,0.0270425789880512,0.00592930695762537,0,0,0,0.133979062338916,0,0
X600219.SH,0,0,0,0,0,0,0,0.135859870340411,0,0,0,0,0.111828594888651,0,0.169196144792463,0,0,0,0,-0.174712264035695,0,0,1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.251454488870268,0,0.072437927290629,0,0.194688681555583,0,0,0,0.0730923316401613,6.93889390390723e-18,0,0,0,-0.0681723888027587,0,0,0,-0.0769130533132816,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0374790854012977,0,0,0.249605058175461,0,0,0.0432403602435391,0,0,0,0,0,0.0133448845511579,0,0,0,0,0,0,0,0,0.0990064356552052,0,0.0332285783038302,0.165802517639666,0,-0.012755199308842,-0.0267280155072837,0,0,0,0,0,-0.022523846986703,0.0249932991057569,0,0,0,0.0266717555760507,0,0
X600489.SH,0,0,0,0,0,0,0.00327322890892591,0,0,0,0.428871848455037,0,0,0,0,0,0,0,0,0,0,0,0.00939408468363782,0,0,0,0,0,0,0,0,0.0653680849138395,0,0,0,0,0.0494286758287225,0,0,0.112739306432975,0,0,0,0,0,0.0713096491352192,0,0,0.0427593405205569,0,0,0.00223212985737951,0,0,0,0,-0.0166354231974437,0,0
X600688.SH,0,0.106456273315769,0,0,0,0,0,0.0813256727064961,0,0,0,0,0,0,0,0.0243578291536023,0,0,0.0806980652150687,0.0385845812686581,0,0,-0.0251453101468331,0,-0.0174528505751657,0,0,0,0,0,0,0,0,0.251391544642568,0,-0.0909945093575937,0.00197577570772896,0.0543298514620414,0,0,0,0,0,-0.0295913926366144,0,0,0.0321181809151094,0,-0.0237358887643642,0,0,0,-0.0127609134430938,0,0,0,-0.0320589389190487,0,0
X600486.SH,0,0,0,0.148211301219264,0,0,0,0.252061112416163,0,0,0,0,0,0.250745719895234,0,-0.0321071361603863,0,0,0,0.15576762058825,0,0,0.125878420522531,0,0,0,0,0,0,0,-0.120677453468454,0,0,0,0,0,0,0,-0.0143030087084292,0,-0.0858464177999618,0,0,0,0,0,5.42101086242752e-20,0,0,0,-0.0187174757773759,0.0302304480000085,0,0,0,0,-0.00399183319243197,0,0
X000723.SZ,0,0,0,0,0,0,-0.0193072674824779,0,0.269807390414829,-0.0715958650174662,0,0,0,0,0,0,0,0,1.38777878078145e-17,0.166486162289648,0,0,0,0,0,0,-0.120767164063605,0,0,0,0.0140965659472686,0,0,0.0497688520800177,0,0,0,0,0,0,0.203281827628425,0.144526542317692,0,0,0,0,0,0.102883015414024,0,0,0,0.047791741385815,-0.0296570104291944,0,0,0,-0.040827107466136,0,0
X600157.SH,0,0,0,-0.0637484480195688,0,0,0,-0.0811728915398871,0,-0.123163196960922,0.0108280464944553,0,0,0,0,0,0,0,0,0.0671554764784994,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,-0.0139366225804928,0.0446450360878505,0,0,0,0,0.0233751634179696,0,0,0,0,0,0.021476980378415,0,0.22113644943945,0,-0.0419752174511305,0.0232013514499667,0,0,0,-0.0141624467281125,0,0
X002080.SZ,0,0,-0.028069707813887,0,0,0,0,0,0,0,0,0,0.176561190480519,0,0,0,-0.00109954855012731,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0300030800722171,0,0,0,0,0,0,0,0,1.73472347597681e-18,0.227717949239594,0,0,0,0.370946178391129,0,0,0,0.135821046033311,0,0.169739901620161,0,-0.0262765513700273,0,0,0,-0.00685659177520533,0,0
X000807.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.405751091907382,0,0,0,0,0,0,0,0,0,0,0.00916520756296602,0,0,0,0,0,0.188584137117735,0,0.0494255474703048,0,0,0.0896077458530457,0,0.0351165379804673,0,0.168083397376011,0,0.0446333138702728,0.274875711481678,0,0,0,0,0,0,0.0686407411918811,0,-0.0457256049328584,0,0,0,0.0457080247513609,0,0
X600516.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.275066132920198,0,0.111826108709199,0.197884559118709,0.0016781826949715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22643728767557,0,0.138403538783744,0.045086286098924,0,0,0,0,0,0,0,0,0,0,0,0.0723911013892313,0,0,0,0,-0.00666980912114414,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0289072336346032,0,0,0,0,0,0.271122322801071,0,0,-0.17200590628973,0,0,0,0.00874786010152927,0.134296493168602,0,0,0,0,0,0,0,0,0,-0.00730361367650383,-0.0339681957724808,0.0270890531622008,0,0,0,0.166469806827468,0,0
X600027.SH,0,0,0,0,0,0,0,0,-0.0111843937006588,0,0,0,0,0,0,0,0.022047411066439,0,-0.00865299094857178,0,0,0.258668370502049,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0.166473365261004,0,0,0,0,0,0,0.0892341581597244,0.0124105642753384,0.0640427331121237,0,0.035676584209065,0,0,0,0,0,0,-1.73472347597681e-18,0,0.0220997356849701,0,0,0,0.0251844054165849,0,0
X000825.SZ,0,0,0,0,0,0.38916299203701,-0.117756198052615,0,0,0,0,0,0.0979673568396911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.221766723040449,0.138906055171207,-0.055367981484189,0,0,0,0,0,0,0,0,0.0623749234061337,0.0319422184625149,0,0,0,0,-0.0624663640034248,0,0.0179147277127772,0,0.217049300957941,0,0,0,0,0,0,0.0414320974291961,0,0
X300037.SZ,0,0,0,0,0,-0.0924602927792449,0.269848916429126,-0.0919117619529819,0,0.117655395746294,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0220782480549525,0,0,0,0,0,0,0,-0.0740846475031732,0,0,0,0,0,0,0.336915630949848,0,0.116997713087072,0,0,-0.0856486350554589,0,0,-0.272791572600964,0.151431224691044,0,0,0,-0.0394775532546933,0,0,0,0,-0.0240511938707468,0,0
X600299.SH,0,0,0,0.0779638241764509,0,0,0,0,0.0595168073647768,0,0,0.0438966462870643,0,0,0,0,0,0,0,0,0,0,0.0412834626958853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0430938480221969,0,0,0,0,0,0.125886223340745,0,0,0.101096392313789,0,0,0,0,0,0,0,0,0.0189053198401599,0,0
X002353.SZ,0,0,0,0,0,0,0,0,0.132663369505528,0,0,0,0,0,0,0,0,0,0.459491600264879,0,0.0725004741535006,0,0.224069242183947,0,0,0,-0.117981392632613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.208133370477811,0,0,0,0,0,0,-0.0714308577783225,0,0,0,-0.0281441869565,0,0
X601168.SH,0,0,0,0,0,0,0.0470217281697988,0,0,-0.0436617530529197,0,0,0.227188333700971,0,0,0,0.307483183463768,-0.0915341975576231,-0.00410931063121971,0,0,0,0,0,-0.139539025553488,0,0,0,0,0,0,0.0705263432742117,0,0,0,0,0,0,0,0.0741417370815586,0,-0.0234403304208717,0,0,0,0.090802918194581,0,0,0,0,0,-0.0438590204449961,0,0,0,0,-0.05669537102615,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,-0.128853067104307,0,0,0.457227074048183,0,0,0.0588451722147592,-0.0503648410209402,0,0,0,0,0,0.036555109760034,0,0,0,0,0,0.00658110010648936,0,0,0,0,0.294258744509772,0,0,0,0,0,0,0,-0.0766192962362865,0,0,0,0,0,0.0726377643964758,0,0,0,-0.00299353804380427,-0.0073134846648705,0,0,0,0,0,0
X601992.SH,0,0,0.0468543886041424,0,0,0,0,0,0,0,0,0.0223741426222044,0,0,0.000991625559515274,0.109733825887116,0,0,0.0461959761031372,0,0,0,0.033315609674704,0,0,0,-0.0354116050630189,0,0,0,0,0,0,0,0,-0.16385060245548,0,0,0,0,0,0,0,0.0443957600123035,0,0,0,0,0,0,0,0.0139428123462956,0,0,0,0,0.00357483409043613,0,0
Change_TY3M,0,0,0,0,0,0,-0.0084242168735985,0,0,0,0,0,0,0,0,0,-0.0413368053166173,0,-0.0179914502196194,0,0,0,0,0,0,0,0,-0.066286895506837,0,-0.230346728587592,0,0,0,0,0,0,0,0,0,0.238529855269661,0,-0.0062424577842081,0,-0.0196973443667529,0,0,0,-0.103769681822147,0,0,0,0.104481750118322,-0.110049293442095,0,0,0,-0.00402954847820021,0,0
Slope,0,0,0,0,0,0,0,0,-0.0174421360218743,0,0,0,0,0,0,-0.20687741249181,-0.10487653891932,0,0,-0.0695307410133059,0.0477569234720621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0144288855617426,0,0,0.45886981215323,0,0,0,0,0.038839073245344,0,0.185771660430008,0,0.359208038660602,0,0.993442154616574,0,0,0,-0.291426414111721,0,0
TED,0,0,0,0,0,0,0,0,0,-0.00599931174275884,0,0,0,0,0,0,0,0,-0.204601544440817,0,0,0,0,0,6.93889390390723e-18,0,0.126233845214751,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0.0752506111116003,0,-0.0214311364251268,0,0.0215580711456225,0,0,0,0,0,0,0,0,-0.846589989062877,0.818633467127203,0,0,0,0,0.0418849133052975,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0.00734700467677953,0,0,-0.0518359670269633,0,0,0,0,-0.011000160001366,0,0.031677241387096,0,0.0251151601235232,0,0,0,0,0,0.0106587637360366,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125522751100957,0,-0.088382743440345,0.0668974463035523,0,0,0,0,0,0,0,0,-0.0114016113932799,0,0
MKreturn,0,0,0,-4.33680868994202e-19,0,0,-0.0197830734857984,0,0.0729205174646769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0531080775414359,0,0,0,0,0,-0.0113836886681643,0,0,0,0,0,0,0,0,0,0.0185063752308296,0,0,0,-0.0692864835555811,0,0.0357948212043134,0,0,0,-0.100361563020963,0,-0.016381393938579,0,0,0,-0.0173754153310112,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0015914463214045,0,0,-0.00123774686420678,0,-0.000950338571047725,0,0,0,0,0,0,0,0.00335101343192263,0,0,0,0,0,0,0,0,0,0.000988538027687462,0,0.000670897845906302,0,0,0,0,0,0.000504974405733951,0,-0.00156811349991859,0,0,-0.00127916885415831,0,-6.1103677837311e-05,0,0,0,0,-0.00447799007159233,0,0.0105130727042876
CarbonVol_Shenzhen,0,0,0,0.545818350600042,0,0,0,0,0,0,0,0,0,0,-0.462938817594455,0,0,0,0,0,0,0,-0.202294463872845,0,0,0,0,0,0,0,0.0123142085837183,0,0,0,0,0,0,-0.704259751013792,0.16329606242898,0,0,0.678439332980995,0,-0.0940964551251619,0,0.898127815621032,0,0,0,0,0,-0.963109286962741,1.13233649522758,0,0,0,0,0,-8.98767820761926
CarbonVol_Guangdong,0,0,0,0,0,-2.71050543121376e-20,0,0,0,-0.00321311095683068,0,0,0,0,0,0,-0.00709349331739742,0,0,0,0,0,-0.00443886069490771,0,0.00262406585555149,0,0.00645688335038665,0,0,0,0,0,0,0,0,0.00342503099425427,0.00158712434830233,0,0.00612007168263067,0,0,0,0,0,0.00427544988788078,0,-0.00561194893424291,0,0,0,0,4.03850454064049e-05,0,0,0,0,-0.00625923064104609,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0.00226785052748138,0,-0.00384530238412043,0,0,0,0,0,0,0,0.0142625025080183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0329990277757312,0,0,0.000425825788183316,0,-0.00787852523441274,0,0,0,0,-0.029624114812172,0.0194428136319864,0,0,0,-0.0788645596723432,0,0
