,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600188.SH,X600019.SH,X600585.SH,X600011.SH,X600547.SH,X601898.SH,X601600.SH,X600660.SH,X002466.SZ,X002460.SZ,X000792.SZ,X600886.SH,X600111.SH,X600010.SH,X000708.SZ,X000301.SZ,X600426.SH,X600795.SH,X600362.SH,X000877.SZ,X002271.SZ,X600176.SH,X601699.SH,X000983.SZ,X600803.SH,X600489.SH,X000807.SZ,X600027.SH,X000786.SZ,X601991.SH,X600160.SH,X000932.SZ,X000630.SZ,X000933.SZ,X600219.SH,X000408.SZ,X000629.SZ,X600985.SH,X300037.SZ,X600688.SH,X002080.SZ,X601168.SH,X600096.SH,X600612.SH,X600801.SH,X002409.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,1.02005750680142,0,0,0.0413375109596108,0,0,-0.0243680126720987,0,0.0571729973641509,0,0,0,-0.00593740034531381,0,0,0,0,0,0,0.022298149802769,0,0,0,0,0,0,0,-0.126604109277507,0,0,0,0,0,0.157269321239955,0,0,0,0,0,0.161412070619509,0,-0.0156064773520676,0,0,0.0323882006563005,0,0.0891026515666441,-0.100068104237341,0,0,-0.00226390344888671,2.16840434497101e-19,0.0724377468597882,0,0,0,0,0
X600028.SH,0.571211045826158,0,0,0,0,0.110801649487487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0784022480664678,0,0,0,0,0.0449420831097713,0.0408748457259752,0,0,0,0,0,0,0.00714926641008519,0,0,0,0,-0.177432536884979,0,0,0,-0.0170414279991712,0.00346877847495362,0,0,0,0,0,0,0
X601088.SH,0,0.0107878479995788,0,0,0.277254536239602,0,0,-0.0173310302226902,0,0,0,0,0,-0.0646377952124292,0,0,0.366632336286055,0,0,0,0,0,0,0,0,0.0586371496440611,0.0418083287487409,0,0.0162730442098339,0,0,0,0,0,-0.0300869590494776,0,0,0,0,0,0,0,-0.00695694361231625,0,0,0.0873895239289373,0,0,0,0,0,0,0,0.0515178018159465,0,0,0,0,0
X600309.SH,0.065000154752785,0,0,0,0.0427150791237028,0,0,0,0,0,0.159519478501298,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0724017641332733,0,0,0,0,0,0.0755668391664652,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0213829951940979,0.0730352397306913,0.0297354870218299,0,0,0,0,0.0298368265863691,0,0,0,0,0,0,0
X600188.SH,0,0,0.813733184089078,-0.175921965079832,0,0,0,0,0,0,0.117166230948515,0,0,0,0,0,0,0,0,0,0.00541846887850987,0,0,0,-0.154889405559628,0,0.362687381100786,0,0,0,0,0,0,0,0,-0.0248113278099718,0,0.214596589326059,0,0,0,0,0,0,0,0,0,-0.147867083504268,0,-0.128068021242043,0,0,-0.0222103724410272,0,0,0,0,0,0
X600019.SH,0,0.0443879613028519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144667403353272,0,0,0,0,0.0309743202034227,0,0,0,0.0768137660158886,0.114638810496782,0,0,0,0,0,0,0.307355862420567,0,0,0,0,0,0,-0.167482206922888,0,0,0,0,0,0.0897553532414964,-0.0447968203876283,-0.0417989973589944,-0.00229409783591638,0.0275373266733414,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0.132157328708149,0,0,-0.243312744049022,0,0,0,0,0,0,0,0,0,0,0.0825436106863297,0,0,0,0,0,0,-0.0910116424185223,0,0,-0.0315282874055238,0,0,0,0,0,0,-0.018147719861664,-0.0276383168439062,0,0,0,0,0,0.537660537111522,0,0,-0.0156613321728386,-4.33680868994202e-19,0,0,0,0,0,0
X600011.SH,0,0,0,0,-0.155346266436833,-0.0912631062034477,0,0,0,0,0,0,0,0,0,0.307117810215503,0,0,0,0,-0.0295671526520559,0,0,0,-0.0666349389081497,0,0,0,0,0,0,0.749675633748575,0,0.036927379412252,0.0954383787180132,0,0,0,0,0,0,0,0.136389331449932,0,-0.0387333380677484,0,0,0.0155308868459378,0,0.0306207422026661,-0.161237843202341,0,-0.0188944558676832,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,-0.173371641880065,0,0,0,-0.123198416049874,0,0,0,0,0,0,0,0,0,0.0174396492801358,-0.0314706631354777,0,0,0.0633947772078177,0,0,0,0.207601175377171,0.66387084031441,0,0,0,0,0,0,0,0,0,0,0,0,0.0898784201438756,0,0,0,0.0107946234699754,0,-0.0212323838931553,0,0,-0.00664787646619534,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0.0853286134893931,0,0,0.122650331504895,0.152220473213722,0.0958762497532295,0,0,0,0,0,0,0,0.14922524273839,0,0,0,0.122456383518834,0.0543317507971654,-0.14504234397828,0,0,0.0568373119133652,0,0,0,0,0,-0.0100715222050552,-0.00502518392259328,0,0,0,0,0,0
