,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600585.SH,X600019.SH,X002460.SZ,X000708.SZ,X002271.SZ,X600660.SH,X600547.SH,X601898.SH,X600362.SH,X000786.SZ,X600010.SH,X600011.SH,X600111.SH,X600886.SH,X600176.SH,X601600.SH,X600188.SH,X000301.SZ,X600426.SH,X002466.SZ,X601991.SH,X000027.SZ,X600801.SH,X600803.SH,X600352.SH,X600795.SH,X600219.SH,X000932.SZ,X600489.SH,X002080.SZ,X600688.SH,X600486.SH,X600299.SH,X600027.SH,X002353.SZ,X000898.SZ,X000883.SZ,X600157.SH,X600315.SH,X600516.SH,X601992.SH,X300037.SZ,X000723.SZ,X601168.SH,X000807.SZ,X000630.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.258785125181456,0,0,0,0.0162463793326174,0,0,-0.00686064480944471,0,0,0,0.0150839841217338,0,0.0146740029259371,0,0,0,0,0.00807707032398461,0,0.0256083079753461,0.00938914358955464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0452453874770389,0,0,0,0,0,0,0,0,0.0509207642096167,0.01016340928114,0,0,-0.00203946638204716,0,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0.0324806689068393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0876870354149139,0.030848087107646,-0.100768317089707,0,0,0,0,0,0.0619990308007284,0,0,0,0,0,0,0,0,0.0420272551224055,0,0,0,0,0,0,0,-0.0128749557312517,0.087003068622535,0,0,-0.015412838848843,-0.00645239597826293,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0.0364115595743026,0,0,0,0,0.0614587252825927,0,-0.081842969500877,0.104310842816953,0,0,0,0,0.177610535798233,0.0183280003463603,0,0.0317638961647237,0,0.0120400160758403,0,0,0,0,0.0850662071388705,0.0209766872744531,0,0,0,-0.0126148537495606,0,0,0.0257126669279739,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0.0679007714008249,0,0.0643068674781609,0.0247622974612972,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0.329828083761692,0,0,0,0,0,0.0703148764380672,0,0,0,0,0,0,0,-0.0246840512024707,0.186529199325085,0.0218719620336213,0.0659078103575977,0,-0.0488700969287429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.252445539056468,0,0,0,0,0.0245279223669581,0,0,0,0,-0.0177198834518788,0,0,0,0.12207715049434,0,0
X600585.SH,0,0,0,0.0102936112993869,0,0,0.0327453551199063,0,0,0,0,0,0,0,-0.0115644257645157,0,0,0,0,0,0.145765399991113,0,0,0,0,0,0.145547400823152,0,0,0,0,0.0377783887856172,-0.0296423797568516,0,0,0,0,0,0,0,0,0,0.0588731407743761,0,0,0,0,0.0123866376115016,0,0,0,-0.0157677776468654,0,0,0,0,-0.00588506369138166,0,0
X600019.SH,0,0,0,0,0,0,-0.151303959590855,-0.040893733680098,0,0,0,0.0906597186868724,0.0888025724922947,0,0,0,0.0369577224457882,0,0,0.00694237546605305,0,0.261765367011583,0,0.0862553030395461,0,0,0.0193349992846497,0.100895282800274,0,0,0,0.358324293452674,0,0,0,0,0,0,0,0.162285203784258,0,0,0.0812563518651529,0.0652945672171131,0,0,0,0,0,0,-0.0735078653748884,-0.0242618880278727,0,0,0,0,-0.0241309435980256,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.191098198314096,0,0,0.0574562771969822,0,0.263997274796162,0,0,0.0739851057970961,0,0.180207521801813,0,0,0,0.0437810304578513,0,0,0,0,0,0,0,0.20866511125466,0,0,0,0,0,0,0,0,0,0.136003658592622,0.160113679537085,0.384490507049981,-0.0289769303605023,0,0,0,0,0,0,0,-0.0828315909950044,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.796965739687699,-0.0254760017623969,0,0.367168494903367,0,0,0,0,0,0,0,0,0,0,0,-0.278518759221923,0,-0.120939832421015,0,0,0,0,0.277204182310414,0.201928336021788,0,0.00270538361799351,0,0,0,0,0,0,0,0,0.102451345340623,-0.0475231195895179,0,0,0,-0.0648023002180501,0,0,0,0,0,0
X002271.SZ,0,0,0,0.126730115853591,0,-0.334808862825707,0,0,0,0.161007562995146,0,0,0,0.0373007464747412,0,0,0,0,0.125199117893472,0,0,0,0.107314968990406,0,0,0,0,0,0,0,0,0,-0.111285541611613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00855956582371052,0,-0.0253897216287817,0,0,0,0,-0.04966610408609,0,0
X600660.SH,0,0,0,0,0,0,0.173298838393593,0,0.0612403998648573,0,0,0,0,0,0,0,0,0,0,0,0,0.0915315997056187,0,0.0205155623212026,0.0528467196918106,0,0,0,0,0,0,0,-0.169183482755772,0.0992598525435203,0,0.253295154092348,0,0,0,0,0,0,0,0,0,0.0842685055715236,-0.0336313556193402,0,0,0,0,-0.0137880655593813,-0.0256960990583616,0,0,0,0,0,0
