,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600547.SH,X600019.SH,X000708.SZ,X600011.SH,X002460.SZ,X002271.SZ,X600801.SH,X600886.SH,X600660.SH,X601898.SH,X600010.SH,X000792.SZ,X601600.SH,X600362.SH,X600489.SH,X600688.SH,X600188.SH,X000786.SZ,X600352.SH,X601991.SH,X600795.SH,X600027.SH,X601992.SH,X600111.SH,X600176.SH,X600299.SH,X002075.SZ,X600426.SH,X600486.SH,X000723.SZ,X000401.SZ,X002466.SZ,X600529.SH,X600126.SH,X600315.SH,X601158.SH,X002353.SZ,X600219.SH,X000898.SZ,X000932.SZ,X600612.SH,X000883.SZ,X600516.SH,X002409.SZ,X000553.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.0868283792560484,0,0,0,0,0,0,0.128246675387448,0,0,0,0,0,0,0,0,0,0,0,0.0402305201695183,0,0.120193530651469,0,0,0,0,0,0,0,0,0.0563833080412963,0,0,0,0,0.0304952143540725,0,0,0,0,0,0,0,0,-0.0152029066283786,0,0,0.0410466280656121,0,0,0.00182236901233943,-0.0111355251131219,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,-0.0843186894014789,0.0579701790345445,0,0,0,0,0,0,0,0,0,0,0.106846201951109,0,0,0,0.0206656071757512,0,0,0,0,0,0,0.0100110736281917,-0.0511953621413623,0,0,0,0,0,0,0.0235821437007224,0,0,0.0504186294775124,0,0,0,0,0,0.039933993620186,0,0.00896449736165922,0,0.00809886708255845,0,0,0,0,0,0,0
X601088.SH,0,0,0,0.212697847257853,0,0,0,0,0,0,-0.0356842034440854,0,0,0,0,0,0,0,0,0,0,0.338205888295388,0,0,0,0,0,0.0808645650544301,0,0.0536363330107244,0,-0.156597363045316,0,0,0,0,0.054103057343816,-6.93889390390723e-18,-0.0488926344276921,0,0,0,0,0,0,0,0,0,-0.0813468652531708,0,0,0.00667180341430684,0.0266511145564798,0,0,0,0,0,0
X600585.SH,0,0,0,0,0.17179642542431,0,0,0,0,0,0,0.487098044148379,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,-0.0338977740301543,0,0,0,0,0.0245592051654368,0,0,-0.00649177498953064,0,0,0,0,0,0,0,0,0,0,-0.0748557238131446,-0.0010046600518534,0.00271023047026719,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0.00961618699511549,0,0,0,0,0,0,0,0,0,0.0132372586245822,0,0,0,0,0,0,0,0,0.0900423050589438,0,0,0.246355086464431,0,0,0,0.144728319278419,0.00817811665404,-0.0166000213517629,0,0,0.00678292251068517,0,0,0,0.304141031135216,0,0,0,0,0,0.00691530088096137,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,-0.0401522048636957,0,0,0,0,0,0,0,0,0,0.80715256126001,0.056522919196288,0,0.0411193659094559,0,0,0,0,0,0,0,0,0,0,0,-0.0481098507582909,0,0.0586851738109661,0,0,0,0,0,0,0,0,0.334906388231737,0,0,0.00844428091909182,0.0363799319038225,0.0372036551345109,0.016283065642614,0.0687391618218224,0,0,0,0,0,0
X600019.SH,0,0,0,0,0.0749390854743996,0,0,0,0,1.73472347597681e-18,0,0,0,0.00762350151368342,0,0,0,0,0,0,0.102478950791967,0,0.108120104239561,0,0,0,0,0,0,0.0447915594909066,0,0,0,0,0,0,0.0452793996784294,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0.0211442534377434,0.0375849477454777,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0.0284658194021461,0,0,0,0,0.196518574420937,0,0,0,0,0,0,0,0,0.0719852042083834,0.0739461790876526,0,0.0648920709454862,0,0,0,-0.133721317213466,0,-0.00900367403461893,0,0,0.0387587975505679,0,0,0,0,0.0176151304760767,0,0.0750012602743589,0,0,0.193125800942019,0,0,0,0,0,0,0,-0.0581577787592182,-0.0921314425248327,-0.00325907469091653,0,0,0,0,0,0,0
X600011.SH,0,0,0.398820763122477,0,0,0,0.150341590429332,0,0,0,0,0,0,0.047561331532445,0,0,-0.150447049209515,0,0,0,0,0,0,0,0,0,0.167676331382331,0,0,0,0.168695687100559,0,0.0286519490408096,0,0,0.0271798064129504,-0.0670865845279484,0,-0.0426168898615052,0.0793631982846673,0,0,0,0,0,0.0835716762885593,0,0,0,0.114484187999582,0,-0.00577619525881062,0.0290426863064235,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194376169589552,0,0,0,0,0,0,-0.0279916298958629,0,0.0339173971954651,0,0,0,0,0,0.153066142774246,0,0,0.0538050500489595,0,0,0,0,0.0719761614142266,0.204327077595658,0.000236583116289955,0,0,0.147767990613066,0,0,0,0,0,0.035419507747091,0.143925814796927,0,0,0.0155111545703861,0,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.030114248536483,0,0,0,0,0,0,-0.0491032398005344,0,0.165168240031942,0,0,0,0,0,0,0,0.148699089027434,-0.149349948713135,0.0796633516618354,0,0,0.0804264973746559,0,0.243833614268414,0.0757537908964279,0,0,-0.136696372183534,0,0,0,0,0,0,-0.0380679265901227,-0.0364772091593483,-0.0527146866373405,0.00887046496977895,0,0,0,0,0,0,0
X600801.SH,0,0,0,0.0767167964597731,0.003917424796647,0,0,0,0,0,0.0264213555358492,0,0,0,0,0,0,0,0,0,0,0,0.0370343853856832,0,0,0,0,0,0,0.120650064390777,0,0,0.0267461767139532,0,0.066138512077044,0.322820956944881,0,0,0.046325704916036,0,0,0,0,0,0,0,0,0,0.00843196922064671,0,0,0.00801199542383445,0,0,0,0,0,0,0
