,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600585.SH,X600188.SH,X002460.SZ,X000792.SZ,X600019.SH,X002466.SZ,X601898.SH,X600111.SH,X002271.SZ,X600011.SH,X000877.SZ,X600660.SH,X000708.SZ,X600010.SH,X000301.SZ,X600547.SH,X601600.SH,X600886.SH,X600426.SH,X600176.SH,X600362.SH,X600795.SH,X000983.SZ,X000786.SZ,X600096.SH,X000408.SZ,X000723.SZ,X600803.SH,X601991.SH,X600801.SH,X600486.SH,X601699.SH,X600219.SH,X600141.SH,X600027.SH,X000932.SZ,X600295.SH,X000807.SZ,X002080.SZ,X000830.SZ,X300073.SZ,X600985.SH,X600157.SH,X600688.SH,X000630.SZ,X600489.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0.0925602623414324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0825436275134386,0,0,0,0,0,0,0.117469517283369,0,0.0881612195436509,0,0.094093400562809,0,0.0638749989797765,0.026362019537887,0,0,0,0,0,0,0,0,0.121718608129461,0,0.00574780007972993,-0.0445019206175569,0,0,0,0,0,0
X601088.SH,0.192674418082291,0,0,0,0,0.239474960120537,0,0,0,0,0.222514773449791,0,0,0,0,-0.0550054853077136,0,0,0,0,0,0,0,0,0,0.0907570838720216,0,0,0,0,-0.0451679524588484,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0518018153688847,0.110656923891277,0,0,0,0,0,0.0440364755813441,0,0,0,0,0,0,0
X600028.SH,0.0243993759608698,0,0,0,0,0,0,0,0,0,0.0527152078344971,0,0,-0.0801477109295141,0,0,0,0,0,0,0.0433424996728644,0,0.0251072948352433,0,0,0,0,0,0.013765923127914,0,0,0,0,0,0,0,0.100963496862984,0,-0.00528520468394314,0,0.0477447155969277,0.00430709984496479,0,0,0,0,0,0,0,0,0,0,-0.0197075213807485,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0.0119215175055118,0,0.028556497390359,0,0.0746119135445066,0.0665743317555945,0.122355075659173,0,0.190119231314493,0,0,0,0,0,0,0,0,0,0,0,0,0.0996297059135739,0,0,0.0415135601076367,0,0,0,0.000160066490824156,0,3.46944695195361e-18,0,0.0136383635752507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600585.SH,0,0,0,0.107184153901401,0,-0.0144752228003077,0.00901866344938135,0,0,0,0,0,0.0536508772606957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34664069809507,0,0,0,0,0.0584525043779988,-2.16840434497101e-19,0,0,0.035806988759918,0,0,0,0,0,0,0,0,-0.0175911767192736,0,0,0,0,0,0,0
X600188.SH,0,0.162996859322125,0,0,0,0,0.106179625371533,0,0,0,0,0,0,-0.0749573950878702,0,0,0,0,0,0,0,0,0.0944455780754503,0,0,0,0.0277872118007646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0716511611503822,0,0,0,0.616672956944499,0,0,0,0,0.135796298713749,0.0861791685926224,-0.00906163552458595,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0.0671402782046008,0,0.55131801786535,0,0.261384480738147,0,0.0346507149773751,0,0,-0.0596624369445896,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,-0.0217369653055993,-0.0776269645414719,0,0.0626300024824288,0,0,0,0,0.012341319450808,0,0,0,0,0,0,0,0,0.0531588338699866,0,0,0,0,0,0,-0.0967110077814236,0.0565848260063326,0.022384772406455,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0.202692383934034,0,0,0.172171301076373,0,0,0,-0.0207981339526808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106102555220278,0,0.168833018734188,0,0,0,0,0,0.238812591837344,0,-0.10391941577769,-0.0113345208324861,0,0,0,0,0,0,0,0.264712320476923,0,0,0.0304889963420569,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0380129775248318,0.0379368384511532,0,0,0,0,0,0,0,0,0,0,0,0,0.0340504923258947,0,0,0,0,0,0,0,-0.067202106338332,0,0,0,0,0.524842144159978,0,0,0,0,0,0.0888446800079167,0,0,0,0,0,-0.0046209515646901,-0.021540958051411,0,0,0,0,0,0
X002466.SZ,-0.0465098080576872,-0.124522746881247,0,0,0,0,0.812075760869687,0,0,0,0,0,-0.0516720011333829,0,0,0,0,0,0,0,0,0,0,0,0,0.111988098825341,0.0968724480720267,0,0.0139733460072159,0,0,0,0,0,0.104871519359638,0,0,0.0272377191218769,0,0,0,0,0,-0.0472219379580793,0,0,0,0,0,0,0,-4.33680868994202e-19,0.00598711987599739,0,0,0,0,0,0
