,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600011.SH,X600585.SH,X600010.SH,X601992.SH,X300072.SZ,X600688.SH,X601898.SH,X601991.SH,X600795.SH,X600309.SH,X601600.SH,X600660.SH,X600886.SH,X600547.SH,X600362.SH,X600188.SH,X000709.SZ,X600027.SH,X600339.SH,X002466.SZ,X600157.SH,X600111.SH,X000898.SZ,X601158.SH,X000959.SZ,X600008.SH,X600489.SH,X600299.SH,X002460.SZ,X000883.SZ,X600352.SH,X600219.SH,X600583.SH,X000723.SZ,X600578.SH,X002271.SZ,X000630.SZ,X000408.SZ,X000539.SZ,X600176.SH,X600021.SH,X000027.SZ,X000792.SZ,X600160.SH,X600808.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.232721052221071,0.0780028866305842,0,0,0,0,0.0340663778677712,-0.0103706711523744,0,0,0,0,0,0.158602405434487,0,0.0995079237619538,0,0,0,0,0,-0.0202832015524732,0,0,0,0,0,0,0,0.0286682713062638,0,-0.021201513586567,0,0,0,0.0206928142322481,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0123778789092441,0.00347368544631455,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0.0734010118923573,0,0.0339346677330405,0.10791070371793,0,0,0,0,0,0,0,0,0,0.00996466828902106,0.0777100909517723,0,0,-0.0521991712108948,0,0,0,0,0,0,-0.00479099584016125,0,0,-0.0440156258827334,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0.0338562266859772,0,0,-0.00984864635869245,0,0,-0.0083090949261157,0,0,0,0,0,0,0
X601088.SH,0,0,0,0.0569404112415044,0,0,0,-0.0425196459047344,0,0,0,-0.0367981015363158,0,0.00501136063665245,0,0,0,0,0,0,0,-0.025350047358239,0,0,0,0,0.159016644863646,0,-0.00895672995475215,0,-0.0877697501320163,0,0.00644530288869561,0,0,0,0,0,0,0,0,0,0,0,0.194661607221001,0,0,0,0,0,0,-0.00354740371273043,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0.0452118093256253,0,-0.0272209324831345,0,0.244633674984661,0,0,0,0,0,0,0,0,0,0,0.554622004282485,0,-0.0418526082067091,0,0.0208581918910499,0.0305726221019797,0,0,0,0,0,0,0.0325318635973813,-0.0852408554396171,0,0,-0.0757460387438637,-0.00800341341754184,0,0,0,0,0.0274139023597623,0,-0.0140273749692866,-0.0279685438667118,0,0,0,0,0,0
X600011.SH,0,0,0.148744023690786,0,0,0,0,0,0,0,0,0.0820480709082772,0,0,0,0,0,0,0,0,0.0401338930284032,0.37107088889542,0,0.00753691950475076,0,0,0,0,0,0.0763011695280718,0,0,0,0,0,0,-0.0115767994064428,0,0.116156829927251,-0.103224044975912,0,0,0,0,0,0,0,0,0,0,0.074973449793371,-0.0488524053032892,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,-0.0220449042753336,0,0,0,0,0,0,0.245117124634231,0,0,0,-0.0501143319066697,0.0386736998599028,0,0,0,0,0,-0.0319897133392898,-0.0326947020950747,0,0.125332633358028,0,0,0,0,0,0,0.147589579170359,0,0,0,0,0,0,0,0,0,0,-0.0439302509937134,0,0,0,0,0,0,0
X600010.SH,0,0,0,0.144170953784676,0,0,0,0,0.0269651215982047,0,0,0,0,0,0,0,0,0,0,0,0.04264296819978,0,0,0,0,0,0.095328972116301,0,0,0.0752857666925651,0,0,0,0,0,0,0,0,-0.00302663771147822,0,0,0,0,0,0,0.0393497081560736,0,0,0,0,0.0239139855202364,0.0116950820592857,0,0,0,0,0,0
X601992.SH,0,0,0,-0.197611450676839,-0.0808202798240071,0,0,0,-0.0407014230151508,0,0,1.73472347597681e-18,0,-0.208882332294776,0.0435249422117134,0,0,0,0,-0.00353784859344763,0.762479612186372,0,0,-0.158051272380516,0,0,0,0,0.134479496802501,0.268907506555411,0,0,0,0,0,0,0,0,0,0.0490302013800047,0,0,0,0.297780348667742,0,0,0,0.314413747698007,0,0,0.00384639226854072,0.0949368482591522,0,0,0,-0.713724274781915,0,0
X300072.SZ,0,0,0,0,-0.716483376851985,-0.126493819474361,0,0,0,0,0,0,0,0.574086943079582,0,0.0346947432300639,0,0,0,0,0,0,-0.104970604677753,0,0,0,0,0,0,0.103929334250359,0,0,-0.25188480640679,0,0,0,0,0,0,0.314288915279602,0,-0.087317198218018,0.405763196109032,0,0,0,0,0,0,0,0.0703188604809248,0.0192073958684833,0,0,0,0,0,0
X600688.SH,0.366084636062502,0.0287188882035351,0.0034244741279651,0.00582411191313277,0,0,0,0,0,0,0,-0.100991265672825,0,0,0,0,0.0920975634941623,0,0.0424875238314038,0,-0.00500270448152556,0,0,0,0,0,0,0,0,0,0.0151480958505667,0,-0.0495404219708998,0,0,0,0.117204901595872,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,-0.00305318017150124,-0.00962832677113355,0,0,0,0,0,0
