,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600019.SH,X600547.SH,X600011.SH,X600010.SH,X601898.SH,X601600.SH,X600886.SH,X600660.SH,X600188.SH,X600362.SH,X601991.SH,X600352.SH,X600795.SH,X600688.SH,X000723.SZ,X600111.SH,X600801.SH,X600027.SH,X601992.SH,X002271.SZ,X600516.SH,X600489.SH,X000786.SZ,X600176.SH,X000898.SZ,X002460.SZ,X600299.SH,X000709.SZ,X002466.SZ,X601158.SH,X600426.SH,X600612.SH,X000883.SZ,X000629.SZ,X600219.SH,X002353.SZ,X600583.SH,X000027.SZ,X000630.SZ,X000553.SZ,X000825.SZ,X600985.SH,X601699.SH,X000401.SZ,X600315.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160792531662447,0.0714044992870433,0,0,0,0,0,0.00556582706422944,0,0,0.0409860611025898,0,0,0.0725302588223006,0,0.0154736269000052,0,0,0,0,0.0899475483645133,0,0.0100391935018176,0,0,0,0,0,0,0,0,0,0,-0.00741931065187933,0.0103299829760857,0,0,0,0,0,0
X600028.SH,0,0,2.16840434497101e-19,0,0.0874100045646281,0,0,0,0,0,0,0,0,0.0556089226769008,0,0,0.00629728404164629,0,0,0,-0.0470658438519598,0,0,0,0,0.022653032823843,0,0.0498672739153007,0.0180026849038177,0,0,0.0591068099027694,0,0,0,0,0,0,0,0,0.0266134972233243,0,0,0,0,0,0,0,0,0,0,-0.0300823533352284,0.0288459372459862,0,0,0,0,0,0
X601088.SH,0,0,0,0.332250320362729,0,0,0,0,0,0,0,0,0,0.127155505085615,0,0,0.0641838068880911,0,0,0,-0.0148707691418376,0,0,0,0.0704906343538197,0,0,0,0,0,0,0,0,0,0,0,-0.00810494798481969,0.0841487909109657,0,0,-0.0165814885604645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0066755869716799,0,0
X600585.SH,0,0,0,0,0,0,0.0510689590028413,0,0,0,0,0.0462334536582221,0,0,0.0332391515159689,0,0.149097878179655,0,0,-0.0789350775264749,0,0.390642498015931,-0.102334712677784,0,0.159867038437427,0,0,0,0,0,0,0,0,0,0,0.0628978634134413,0,0,0.0219385350147641,0,0,0,0,0,0,0,0,0,0.0291207406706118,0,0,-0.00431870192238478,0,0,0,0,0.0302858260430701,0,0
X600309.SH,0,0,0,0,0,0,-0.0447613841968429,0,0,0,0,0,0,0.0781994473599522,0,0,0.0182515304740348,0,0,0.086331692424046,0,0,0,0,0,0.229132156673488,-0.0266959243393964,0,0,0.0364833019432117,0.0445915693386284,0,0,0,0,0,0,0.100972719660391,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00200077542127835,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0.0416961297558897,0,0,0,0.180282079976265,0,0,0,0.0771179601610697,0,0,0.0375027215124488,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0584549699758239,0,0,0,0,0,0,0,0,0,0,0.175885307007704,0,0.00528935713586648,0,0,0,0,-0.0153059901465352,0.0288775313081695,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.523446520759569,0,0,0,0,0,0,0,0,-0.128967626626435,0.192795254283066,0,0,0,0.694622085663729,0,0,0,0,0,0,-0.036681894544283,0,0,0.123592186636001,0,0,0,-0.106978540417578,0,0.0608049476517127,0,0,0,0,0,0,-0.160639487700486,0,-0.0605597666214206,0.0394123483781697,0,0,0,0.0456360576801003,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0358233161323135,0,0,0,-0.126286772655081,0.146259429577973,0.540370833633427,0.0287212713844364,0,0,0,0,0,0,0,0,0,0.0859820468095927,0.0974347586882357,0,-0.024106647022966,0,0,0,0.183090123682441,0,0,0,0,0,-0.110179509556112,0,0,0,0.0344875893606124,0.0148546818964136,-0.0281315478869267,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,-0.0247692425791153,0,0,0,0,0,0,0.0153718108667786,0,0,0,0,0.142950014779793,0.0859631606954804,0.12153304474703,0,0,0,0,0.052979529792563,0,0,0,0.024204528153654,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0325280109203682,0.110734679544231,0.0860775368307616,0.108272126255159,0,0,0,0,6.23580888220388e-05,0.00843725953632668,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164741707676588,0,0,0.023103204962038,0,0,0.0527133114289229,0,0,0,0.152512261693964,0,0,0,0,0,0,0.0145307799966334,0.0128077061707525,0,0,0,0,0,0,0,0,0,0,0,0,0,0.298809716474076,0,0,0,0,0,0.0377831888733221,-0.028222499214781,0,0,0,0,0,0
