,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X601898.SH,X600019.SH,X600011.SH,X600886.SH,X601600.SH,X600585.SH,X600547.SH,X600660.SH,X600795.SH,X000792.SZ,X600362.SH,X600489.SH,X000708.SZ,X600027.SH,X600803.SH,X600160.SH,X600010.SH,X600111.SH,X000983.SZ,X600426.SH,X601699.SH,X002460.SZ,X601991.SH,X000301.SZ,X000786.SZ,X002466.SZ,X000877.SZ,X002128.SZ,X000933.SZ,X000807.SZ,X000630.SZ,X600985.SH,X600219.SH,X600176.SH,X601168.SH,X000883.SZ,X000408.SZ,X002353.SZ,X600348.SH,X600096.SH,X000027.SZ,X002271.SZ,X600995.SH,X600612.SH,X000932.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.114303333702835,0.463990796671906,0,0,0,0,0.0844048763767735,0,0.180945977113318,0,0,0,0,-0.103775467511797,0,0.0622645602411376,0,0,0,0,0,0,0,-0.0690876117989832,0,0,0,0,0,0,0,0,0.0417180725771768,0,0,0,0,-0.0610230188277609,0,0,0,0,0,-0.0614917354108041,0,0,0,0,-0.000276208847396636,0,0,0,0,0,0,0,0,0
X601088.SH,0.235690398920112,0,0,0,0,0,0,0,0,0,0,-0.0208016971515062,0,0,0.00523367285712251,0,0,0,0,0,0,0,0,0.343347722191137,0,0.00338794359555604,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0159187083002481,0,-0.0398978757441968,0.118640275272361,0,0.0433788200541782,0,-0.0485344448003305,0,0,0,0,0,3.46944695195361e-18,0.0650465616494643,0,0,0.0620578491043206,0,0
X600028.SH,0.343241916069552,0.124959832864432,0,0,0,0,0.0814638418989008,0,0,0,0,0,0.0337580846472348,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.176014744615577,0,0,0,0,0,0,0.0610134989952789,0,0,0,0.0639982233293739,0,0,0,0,0,0,0.0170339134996452,0,-0.00807752833658204,0,0,0,0,0.0112627502100338,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0.0090325685208134,0,0,0.0242899610278156,0,0,0.180034558251698,0,0,0.0536679570129877,0,0,0,0.00869861137383186,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0.0591747355826776,0.0307238961544664,0,0,0,0,0,0.0188012630110176,0.0352647895790726,0,0,-0.0964426525429081,0,0,0,0.00820549945428152,0,0,0,0,0,0.00485616296883114,0,0,0,0.035604566882339,0,0
X600188.SH,0,0,0,0,0,0.147265007800217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0231146252508811,0,0,0.144371488081434,0,0.270125313136467,0,0,0,-0.150769757032567,0,-0.0168789223105062,0.126647918238103,0.0484344774282713,0,0,0.101362784181756,0,0,-0.0337744311338798,-0.0442628038120781,0,0,0.0916993825826597,0,0,-0.158181508527565,0,0,-0.0671310115340569,0,-0.149638131195865,0,0,0,0,0,0,0
X601898.SH,0.0273612544505901,0,0.195951769209503,0,0.104347279372097,0,8.67361737988404e-19,0,0.0658530667553156,0,0,0,0.0174377857091529,0,0,0,0,0.0148964965804018,0,0,0.123890855101307,0,0,0,0.258876397380114,0.0891812044709069,0,0,0,0,0,0,0,0,0,0,0.425445412633453,0,0,0,0,0,0,0,0.10356286655991,0,-0.0625115652916464,0,0,0,0,0.0536591617785709,-0.0461480900474854,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0.0614416191585848,0,0,0,0.0493465517173841,0,0,0,0,0,0,0,0.183893882705502,0.0231854210166339,0,0.00755286050820061,-0.0971316847811943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00735535203771588,0,0,0,0,0,0,0,0.0240065233664216,0,0.122589281326974,0.471525150609089,0,0,0.00555004033994719,0,0,0,0.0185370535315205,0,0
X600011.SH,0.0165645609489614,0,0,0,0,0,0,0,0,0,0,0,0,0.166820770271351,0,0,-8.67361737988404e-19,0,0.186284997140992,0.0767527332609591,0,0,0,0,0,-0.174313256033443,-0.0154428474421757,0.217755873809239,0,-0.115797502009898,0,0,0.112138122569376,0,0,0,0,0,0,0.00618488215247587,0.184405083226401,0,0.0194421930768211,0,0,0,0,0,0,0,0,0.0559282591580176,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0.0438742201728739,0,0,0,-0.0449287675173455,-0.0795805079224004,0,0,0.275693349530452,0,0,0,0,0.0231766516868356,0,-0.0419566271558836,0,0,0,0,0,0,0,0,-0.0935959497563377,0,0.0235152431748082,0,-0.0543828226507867,0,0,0.0259843424305769,0,0,0,0,0,0,0.055277758712914,0,0,0,0,0,0,-0.193321186518271,0,0,0,0,0,0.0726993008577319,0,0
X601600.SH,6.93889390390723e-18,0,0,0,0,0,0,0.00913509138253974,0,0,0,0,0,0,0,0,0,0,0,0.0747317592286128,0.0850267158954085,0,0,0,0,0,-0.0786878026200607,0,0,0,0,0,0,0.295649648964014,0.106106304312614,0,0.0248547606435597,0,0,0.318059500988091,0,0,0,0,0,0,0,0,0,0,0,0,0.00340501558841022,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0.0138066160407767,0,0,0,0,0.0642129449805454,0,0,0,0,0,0,0,0.0369615799416913,0,0,0,0.0239665440205041,0,0,0.0911580842607444,0,0,0,0,0,0,0,0.0651103962559469,0,0,0,0,0,0,0.15508193606975,0,0.0923540094471743,0,0,0,0,0,0,0,0,0,0.0623967303526344,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,-0.0180626576318228,0,0,0,0,0,0.754385866975094,0,0,0,0,0,0,-0.0373068847333829,0,0,0.0440009845664683,0,0,0,0,-0.0662335183156188,-0.00240328277773357,0.152755764240808,-1.38777878078145e-17,0,0,0,-0.0377598598282452,0.113205871240454,0,0,0.0435180755575313,-0.0844090319934345,0,0,-0.0135806346338496,0,0,0,0,-0.0379539354660015,0.0360545323340887,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0.12107873443016,0,0,-0.0914940286711625,0.251738533222524,0,0,0,0,0,0,-0.0538255192575971,0,0,0,0,0,0,0,0,0,0,0.00784435486832341,0,0.056238825480981,0,-0.0485227382406471,0,0.0218441168442464,-0.104002323381088,0,-8.67361737988404e-19,0.0146317496071385,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0.406944422841439,0,0,0,0.0259810012933328,0,0,0.0759011291283004,0,0,0,0.2658000645342,0.0425515009057954,0,0,0,0,0,-0.00207315924396227,0,0.0142459068731684,0,0,-0.0202223705298402,0,-4.33680868994202e-19,0.0354987024991357,0,-0.0766674359549373,0,0,-0.0197944274022803,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0249651219063604,0.00100040667900384,0,0,0,0,0
X000792.SZ,-0.0419165876542989,0,0,0,0.198879576193354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00553664822456099,0.0202538536398779,0,0,0,0,0,0.315678800999455,0,0,0,0.109385895527982,0,0,0,0,0,0,0.045069766848426,0,0,0,0.105402510111406,0,0,0,0,0,0,0,0,0,-0.007094940342856,0.0603138790166972,0,0,0,0,0,0
X600362.SH,0.100484104607257,0,0,0,0,0,0,0,0,0,-0.171811243024516,0.074134787393445,0,0,0.0394888141989991,0,0,0,0,0,0,0,0.0351508063241962,0,0,0,0,0,0,0,0,0,0,0,0,0.579650087817496,0,0,0,0.24637603188477,0,0,-0.0561889509768771,0,0,0,0.0219933304166482,0,0,0,0,0,-0.0481554183065276,0,0,0,-0.0254509269456358,0,0
X600489.SH,0,0,0,0,0,-0.0865387378769918,0,0,0,0,0,0.646710133539563,0,0,0,0,0,0,0,0,-0.041787871858288,0,0,0,0,0.120036701213295,-0.0349201371053811,0,0,0,0,0,0,0,0,0,0,0,0,0.137481929210113,0,0,0,0,0,0,0.0182887862511161,0,0,0,0,0,-0.0217996731744152,0,0,0,3.46944695195361e-18,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0.236145080269461,0,0.184137936419447,0,0,0,0,0,0,0,0,0,0,0,0,0.0675827146523172,0,-0.0202692194153469,0,0,0.018644772245342,0,0.11802853288221,0,0,0,0.0474886897099546,0,0,0,0,0.083066209694875,0,0,0,0,0,0,0,0,0,0,0.00725380775513215,0,0,0,0,0,0,0
