,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600547.SH,X600019.SH,X000708.SZ,X002460.SZ,X600011.SH,X002271.SZ,X600886.SH,X600660.SH,X601898.SH,X600801.SH,X600010.SH,X601600.SH,X600362.SH,X600188.SH,X600489.SH,X600352.SH,X601991.SH,X600688.SH,X600795.SH,X000786.SZ,X600126.SH,X600529.SH,X002466.SZ,X600111.SH,X600027.SH,X600299.SH,X601992.SH,X600315.SH,X600176.SH,X002353.SZ,X600426.SH,X002075.SZ,X002080.SZ,X000723.SZ,X600486.SH,X600612.SH,X600219.SH,X002409.SZ,X601158.SH,X600516.SH,X000932.SZ,X000898.SZ,X000883.SZ,X000959.SZ,X300037.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600660.SH,0,0,0,0,0,0,0,0,0,0.0252902457922925,0,0,0,0,0,0,0,0,0,0,0,0,0.0204764214100278,0,0.290352104973395,-0.0449083176884545,0,3.46944695195361e-18,0,0,0.0930830446135993,0,0,0,0.0464029988307908,0,0,0,0.183791644396357,0,0,0,0.0228740963800231,0,0,0,0,0,0,0,0.0344505730228356,0.0196006472333081,-0.00675173654685491,0,0,0,0,0,0
X601898.SH,0,0,0.00167854497861409,0,0,0,0,0,0,0.0220637752928145,0,0,0,0,0,0,0,0,0,0,0,0,0.0199608917031483,0,0.0177766254430442,0,0,0.0419637912155647,0,0.0562624232718014,0,0,0,0,0,0.0970707147644907,0,0,0.0852022188087486,0,0,0,-0.00695613198958503,0,1.73472347597681e-18,0,0,0,0,0,0,0.00446132800707406,0.00236082167073397,0,0,0,0,0,0
X600801.SH,0,0,0,0.168947928054926,0,0,0,0,0,0,0.131919786078708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.125595471898569,0,0,0,0.0785422142399504,0.149166045595944,0,0,0.055479157095079,0.319568542483351,0.0699482096297876,0,0,0,-0.0481849309482154,0,0,0,0,0,0,0,0,-0.00743060468199556,0.0236644883497376,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0.0772630080417762,0,0.0542183774999539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0161432802321066,-0.088915195626224,0.0349284890907441,0.0481794212763902,0.00720653002689545,0.150708088651308,0,0.0302282140208788,0,0,0,0.00855533154484375,0,0,0,0,0,-0.0296630048943552,0,0,0,0,0,0.0884030266461867,-0.123200541918439,0,0.00171850950308432,0.000298896127741266,0,0,0,0,0,0
X601600.SH,0,0,0,0,0.0238950445789802,0,0,0,0,0,0,0,0,0,0,0,0,0.0739615880392998,0,0,0,0,0,0,0.0511177681116407,-0.0185613537765919,-0.0728675247555779,0,0,0,0,0,0,0.0246243108290602,0.00647541883421631,0,0,0,0.120068930519888,0,0,0,0,0,0.129495984960837,0,0,0,0,0,0,-0.00225230968761464,-0.00126032133470743,0,0,0,0,0,0
X600362.SH,0,0,0,0,0.030976036105761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.237173127464943,0,0.0154611602645936,0.0302575620132722,0.0695007186192611,0,0,0,0,0,0.0230959999311536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101236744458767,0,0,0.00326748346325872,0,0,0,0,0,0
X600188.SH,0,0,0.228399838749508,0,0,0,0,0,0,0.0716728838586446,0,0,0,0,0.0770869116721081,0,0,0,0,0,0.111671367021328,0,0,0,0,0,0,0,0.120560416678143,0,0.105593247256685,0,0,0,0,0,-0.0158008523297094,0,0,0.0120020056537509,0,0,0,0,0,0,0,0,0,0,0,-0.000917050963118214,-0.00171487917675151,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0.731691351746783,0,0,-0.0053050505810534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0357581096736712,0.109960866360648,0,-0.0386964711218459,0,0,0,0,0,0,0.0472089057001075,0,0,0,0,0,0,0,-0.0121211564692808,0,0.177223453066015,0,0,-0.0577439693487524,0,0,-8.67361737988404e-19,-0.000780875123888772,-0.00847689531678348,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0.0649420830107347,0,0,0,0,0,0.0671230800316019,0,0,0,0,0,0,0,0,0,0.0256912592207038,0,0.00986603669509854,0.0474162152236129,0,0,0.050782421203089,0,0,0,0.0209007900528532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0119761184094389,0.00117082922978816,0,0,0,0,0,0
X601991.SH,0,0,0,0,-0.130452914380646,0,0,-0.183266306146201,0,0,0,0,0,0,0,0,0,0,0,0.129022100515386,0,0,0,0,0,0,0,0.0204428441422209,0,0,0,0,-0.00350742095921343,0,0,0,0.147248530550869,0,0,0,0,0,-0.143409440072391,0,0,0,0,0,0,0,0,-0.0120862581953849,-0.00410220268555552,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0.148067720428962,0,0,0,0,0,0,0,0,0.324746912732181,0,0.0734475047261849,0,0,0,0,0,0,0.0105546898249209,0,0,0.103860206005448,0,0,0,0.141995796550338,0.190025461382811,0,0,-0.107138311305996,0,0,0,-0.0491787913343143,0,0.0945210856422783,0,0,0,0,0,0.0100135562830486,-0.00907625418612097,-0.00873801069507632,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0.0478719813671922,0,0.0250289663847606,0.0193368490127427,0,0.0825776707937798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0386916436173984,0,0.0173964096905901,0,0,0,0,0,0,0,0,-0.0161029134320936,0,0,0,0.0302199418450847,0,-0.0482672577535452,0,-0.00122658301436569,0,0,0,0,0.0441516978010353,0,-0.00634213190073069,0.0198680666399592,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0,-0.115874440501641,0,0,0,0,0,0.134666676551041,0,0,0.400279381169633,0,0,0,0,0,0,0,0.124961544702555,0.0193785392320924,0.149362874678332,0,0,0,0,0.0570702947358858,0,0,0,0,0,0,0,0,0,0.125982287177573,0,0,0,0,0,0,0,0.0233196986242516,-0.00903128739604036,0.00179727042371605,0,0,0,0,0,0
X600126.SH,0,0,0,0.319602741794591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.118243591595947,0,0.358364877029045,0,-0.134435535893516,-0.0585775757674222,0,-0.0670128516235724,0,0,0,0,0,-0.0416756460094449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.232907212784342,0,0.0131072899848515,0,0,0,0,0,0
X600529.SH,0,0,-0.0297136795854441,0,0,0,0,0.0869594383208675,-0.071713611982285,0,0.237279692816069,0,-0.015567803176113,0,0,0,0,0,0,0.0101596562769477,0,0,0,0,0,-0.0285903825085343,0,0.0752124233078272,0,0,0,0,0,0,-1.0842021724855e-19,0,-0.0470733916305564,0,0,0,0,0,0,0,0,0,0,0,0.164008861680876,0,0,0,0.0153647441596582,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0.336553480819232,0.456497378313779,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186456257728729,0,0,0.059450601402472,-0.313973846098576,0,0.325335174453692,-0.0549548051206053,0,0,0,0,-0.19462597071554,0.473094822905723,0.111645407737098,0,0,0.232232507823988,0,0,0,0,0.0072099801090224,0,0,0,0,0.00467940542999475,0,0.0147751485453094,-0.0505183868878145,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0326800836658632,0,0,0,0,0,0,0,0.0636387465954027,0,-2.16840434497101e-19,0.0163953490620531,0,0,0,0,0,0,-0.0763145873326933,0.186655060188348,0,0,0,0,0,0,0,0,0.0230014112062481,0,0,0,0,0,0,0,0,0,0.0145594035697921,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,-0.102493609723382,0,0.420193251242239,-0.0238663080994128,0.0888495493000587,0,0,0,0,0,0,0,0.175776074828111,0,0,0,0,0,0.025817340220253,-0.0520332725423917,0,0.0202615249597754,0,0,0,0,0,0,0,0.0187464631740654,0,0,0,-0.0836399418147888,0,-0.0294204134819156,0,0.102821470815339,0,0,0,0.0907269999831137,0,0,-0.021451683691394,0.037023692899388,0,0,0,0,0,0
X600299.SH,0,0,0.0374908143548915,0,0,0,0,0,0.267354574639047,0,0,0,0,0,0,0.112183249549365,0,0,0,0,0,0,0,0,0,0,0.116821031360321,0,0,0,0,0,0,0.0168221077860185,0,0.339038957464626,-0.0581254672554881,0,0,0,0,0,0,0,0,0,0,0,0.00590752091507589,0,0,-0.0101746668237682,0,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0.0284720768726034,0,0,0,0.0728165285762791,0,0.152618477014312,0,0,0,0,0.129795302067726,0,0,0,0,0.111182270433513,0.00662859929119031,0,0.0431610958586154,0,0,0.105660974374809,0,0,0,0.0215636076253416,0,0,0,0.0161864269986321,0,0,0,0,0,0,0,0,0,0,0,0,0.00889934909959827,-0.0133417020251987,0,0,0,0,0,0
X600315.SH,0,0,0,0,0,-0.247344850536228,0,0,0,0,0.520686640672981,0,0.166958152202705,0,0,0.277487593466004,0,0,0,0,0,0,-0.363119379057887,0,0,0,0,0,0,0,0,0,0,0,0,0,0.257132299446956,0,0,0,0,0,-0.144265753357702,0,0,0,0,0,0,0.235887026393729,0.142620607103167,0.0475166684103689,0.0222221653453663,0,0,0,0,0,0
X600176.SH,0,0,0,0,0.147011827172104,0,0,0,0,0,0,0,0,0,0.219930757736946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0266602519616243,0,0.12612839835823,0,0.0808428916333866,0.0211008377889697,0.191657455023837,0,0,0,0,0,0,0,0,0,0,0,0,-0.00739972850315484,0,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0,0,0,0,0,0,-0.0883749047327642,0,0,0,0,0,0,0,0,0.0866575442406728,0,0,0.823767867023595,0,0,0,0.0852710821841115,0.0014704804687294,0,-0.149678921820766,0,0,0,0,0,0,0.0364165690216761,0,0.360535007862164,0,0.0398225001651815,0,0.141556417586717,0,0.289684902991466,0,0,0,0.246224022487175,0,0,-0.0231773271126015,0.00308102864408373,0,0,0,0,0,0
X600426.SH,0,0,0,0,0.016285633664666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0501423986826717,0,0,0,0,0.0201847458531669,0,-0.00758795384559918,0.19372567824526,0,0,0,0.11694016517557,0,0.0572700186646776,0,0,0,0.143733676706672,0,0,0,0,0,0,0,0.0901956441447869,0,0,0.00407363122293529,0,0,0,0,0,0,0
X002075.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.339297424697975,0,0,0,0,0.190350965682905,0.203079011580189,0,0,0,0,0.154414749178558,0.0323552946037118,0,0,0,0,0,0,0,0,0.165267655607498,0,-0.0392313036889786,0,0,0,0,0,0,0.0101578351126432,0,0,0,0,0,0,0
X002080.SZ,0,0,0,0,0.173225451600097,0,0,0,0,0,0.0708354086638315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0223388896307437,0.068898158990607,0,0,0.0433922366216851,0,0,0.31517167579357,0.0187050886428877,0,0.000127229352178333,0,0,0,0,0,0.00597652191508462,0,0,0,0,0,0,0,0,-0.0121552763744642,0,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,0,-0.149276116253551,0,0,0,0,0,0,0,0,0.274866797563543,0,0,0.0805840039950885,0,0.043905131856333,0,-0.0804049735340321,0.108957274079016,0,0,0,0,0,0,0.200652704369252,0,-0.0123641676741574,0,0,0,0,0,0.0799981783806678,0,0.3117640575763,0,0,0,-0.0641208853524333,0,-0.0888956125645986,-0.0196632583666015,0.00347928844757468,0,0,0,0,0,0
X600486.SH,0,0,0,0,0,0,0,0.0712491677407326,0,0.14153536890322,0.279738896632371,0,0,0,0,0,0,0,0.114605199179771,0,0,0,0,0,0,-0.00686104741696558,8.67361737988404e-19,0,0,0,0,0,0,0.0267079862096903,0,0,0,-0.301283481195514,0,0,0,0,0.00980328294857604,0,0.136182439637756,0,0,0,0,0.144392993464985,0,0.0200255449795564,0.0051969280649716,0,0,0,0,0,0
X600612.SH,0,0,0,0,0,0.0408522579751357,0,0,0.0260436205925793,0,0,0,0,0,0.0402432606902039,0,0,0,0,0,0,0,-0.105854784522756,0,0,-0.0227386750421127,0.0456441386679002,0.0554406179069713,0,0,0,0,0,0,0.0116777227006532,0,-0.0630248046162667,0,0.0764888300992612,0,0,0,-0.0430357709161591,0,0.109689063031039,0,0,0,0.0610366045727686,0.167070573746053,0,0.0103564090943899,-0.00856612708685816,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0110597884981359,0,0,0,0,0.108146994711042,0.0270047144961022,0,0,0,0,0,0,0,0,0.0611761572527532,0,0.0408043917998419,0,0,0,-0.0388922406931362,0,0.0153858620739391,0,0,0,0,0,0.00323973626886083,0,-0.00309173561691585,-0.00216820624465868,0.00104417781264439,0,0,0,0,0,0
X002409.SZ,0,0,0,0,0,0,0,-0.0758460051608524,0.470649987481211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.249242659240583,0,-0.10230352894949,-0.0904862195166332,0,0,0,0,0,0,0.13364036093416,0,0.136407509482206,0.458868577369217,0,0,-0.0769924744674692,0,0,0,0,0,0,0,0,0,-0.269491005263218,0.0200489892323535,-0.00661556992658846,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00836582911506028,0,0.0419059074635844,0,0,0.0591471174025221,0,0.00879289074080859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0400540511471764,0,0,-0.000423246394847006,-0.000637224856941492,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0,0,0,0.0283567164463423,0,0,0,0,0,0,0,0,0,0,0.0439079996041701,0.246162788475109,0,0.0413789162740535,0,0,0,0,0.122656743540878,0,0,0,0,0,0.0745492361947072,0.144220241577299,0,0,0,0,0,-0.0683475786013274,0,0,0,0,0,0,0,0,0,0,-0.0317304051903661,0.0310542525669446,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0,0,0,0,0,0.0335902169533655,0,0,0,0,0,0,0,0,0,0.0842346831751294,0,0,0,0,0.0205852887749388,-0.10726697076769,0.108037707398278,0,0.141337930628767,0.0889390813616379,0,0.0597028777172183,0,0,0,0,0,0,0,0,0,-0.0488620352267425,0,0,0,0,0,0,0,-0.0236592478320882,-0.00390029041688057,0.010381110637591,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0.0255247680148794,0,0,0.0362251245484529,0,0,0,0,0,0.0814283480875984,0.0362271587697842,0,0,0,0,0,0,0.0564373232822226,0,0,0.0263878179917441,-0.050351481077736,0,0,0,0.0339180379490501,0,0,0,0.0746533279279467,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0101121112429821,0,0,0.0209536232410301,0.00143028054303634,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,-0.0219617149038894,0,0,0,0,0,0,-0.0219915799404346,0,0,0,0,0.0250096895351966,0,0.0291214322090137,0,0,0.105814858442155,0.0245723414790859,0,0,0,0,0,0,-0.0020452097755776,0,0.0575614946179224,0,0,0,0.0154600723856901,-0.0397763030651145,0,0,0,0,0,0,0,0,-0.0285456432393216,0.0173622883101989,-0.0526066086602597,-0.00650603303915101,-0.00573464489605733,0,-0.0429048246689779,0,0,0,0
X000959.SZ,0,0,0,0,0,0,0,0,0.00782771221413773,0,0,0,0,0,0,0.103657872984571,0,0,0,0,0,0,0,0,0,0.0549819058128131,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,-0.0456817592366379,0,0,0.0775466448347956,0,0,0,0,0,0,0.729586647817572,0,0,0,0,0.0607406835710667,1.0842021724855e-19,0,0,0,0.182495366435236,0,0
X300037.SZ,0,0,0,0,0,0,0,0,0.468123678840916,0,0,0,0,0,0,0,0,0,0,-0.205652230942688,0,0,0,0,-0.120612984346604,-0.0813984319020242,0,0.0987862047573185,0,0,0,0,0,0.200284522422189,0,0,0,0,0,0,0.204128303670469,0,0.0777941719641919,0,0,0,0,0,0,0,-0.187784476936083,-0.0101875463891269,-0.0230137083834819,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0.0566597926206948,0.445963252475961,0,0,0.0645001320739436,0,-0.173576165607468,0,0.353782941096048,0,0,0,0,0,0,0,0,0,0,0,0,0.0140077989413695,-0.282037948491547,0.05801394974522,0,0,-0.387644340569181,0,0,0,0,0,0,0,0,0,0,0,-0.234907135866644,0,0,0,0,0,-0.0217753075931415,0,0,0.0360636277841102,-0.122445189386028,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.290189321665292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.366335919610198,0,0,0,0,0,0,0,0.027236255709905,0,0.605590727823388,0,0,0,0,0,0
TED,0,0,0,0,0.499587800655589,-0.218409266855173,0,0,-0.410204899455528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.215581339180503,0,0,0,0,0,0,0,0,0.121690313557334,-0.811888158217523,0,0.336143645422471,0,0,0,0,0,0,0,0,-0.14655767263573,0,-0.876166403460694,0.316632642042843,0,0,0,0,6.36776714795094,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0.011074220881755,-0.0494282454244209,-0.0234320012106397,1.73472347597681e-18,0,0,0,0,0,-0.0381167185944064,0,0,-0.00615322818256484,0,0.0754339131295667,0,0,0,0,0,-0.0737701468169302,0,0,0,0,-0.0184074503928895,0,0.00482855418219983,-0.00990556767158209,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,-0.0096573289516319,0,-0.0727827579650662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0103050450256471,-0.0390453921937116,-0.118696566232701,0,0,0,0.0197282508777241,0,0,0,0.10924125829842,0,-0.0644821850908592,0.011660292239079,0,0,0,0,0,0,-0.122298988218387,0,0.0125529466639976,0,-0.00168020448397295,0.00772243738098428,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00409822065681873,-0.00639244393437453,0,-0.00621216909064467,0,0,0,0,0.00573682201184499,0,0,0.000854663949076959,0,0,0,0,0,-0.0165826189892488,0,0,0,0,0,0,0.00431753738316416,0,0.00504449490897316,-0.0034915989050804,0,0,0,0.0349080940135902,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,-0.0556456489379957,0,-0.126385569994465,0,0,0,0,0,0,0,0,0,0,-0.196563224209841,0,0,0,0,-0.0458501612240855,-0.0280406735532365,0,0,0,0,0,0,0,0,0,0.136045538057444,0,0,0,-0.0772651004520739,0,-0.0212428535008969,0,0,0,0,0,0,0,0.0238843778810628,0.0199749581231145,0.0950218752333985,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,-0.00767072689252337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00331672266292463,0,0.00067432391775539,0,0,0,0,-0.00153134019611478,0,0.000475250818112377,0.00211571564418494,0.00191632801139541,0,0,-0.00949965608759673,0,0,0,0,0,0,0,0,0,0,0,-0.00476910393183106,0.00375667555403691,0,0,0,0.0587096085300808,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0.00647063691588871,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0.000285030223963681,-0.000589117698664873,0,0,0,0,0,0.012993742483023,0.00681427198864406,0,0,-0.00899665640498678,0.000992936872852497,0,0,0,0,0,-0.0005420689633731,0,0,0,0,0,0,0,0,0.00125185114067116,-0.000114828651235544,-0.00230917326717624,0,0,0,0,0
