,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600011.SH,X600585.SH,X600010.SH,X601898.SH,X601992.SH,X600795.SH,X600688.SH,X600309.SH,X601600.SH,X300072.SZ,X600660.SH,X601991.SH,X600188.SH,X600362.SH,X600547.SH,X600886.SH,X002466.SZ,X600027.SH,X000709.SZ,X600157.SH,X600111.SH,X600339.SH,X000898.SZ,X000959.SZ,X600489.SH,X601158.SH,X600008.SH,X000723.SZ,X600299.SH,X002460.SZ,X000883.SZ,X002271.SZ,X600176.SH,X600219.SH,X600352.SH,X000630.SZ,X600578.SH,X000539.SZ,X600583.SH,X000408.SZ,X000792.SZ,X000027.SZ,X000786.SZ,X600021.SH,X600808.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.0995224904451148,0,0,0,0,0,0,0.0140021491865833,0,0,-0.0182605882407621,0.196442818766132,0,0,0.0408285992423002,0,0,-0.0567951484498453,0.0125720722392161,0.0383385409553186,0,0,0,0.0094520057536041,-0.0208060061328418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0394850648605158,0,0,0,-0.00856294094853331,0.000381341960193346,0,0,0,0,0,0
X600028.SH,0,0,0,0.078559737095823,0,0,0,0,-0.00630570002646699,0,0.0656829063722224,0,0,0,0,0,1.73472347597681e-18,0,-0.133620860500047,0,0,0,0,0,0,-0.0602623214058539,0,0,-0.0988504542802156,0,0,0,0,-0.0378997495718132,0,0.0243548067917833,0.0444310098516833,0,0,0,0,0,0,-0.00691096656689089,0,0,0,0,0.0944482805325023,0,-0.00072375797705389,0.00607327309995066,0,0,0,0,0,0
X601088.SH,0,0,0,0.121663024769598,1.0842021724855e-19,0,0,0,-0.0214802216931493,0,0,0,0,0,0,-0.03778050388703,0,0,0,0,0,0,0,0,0,-0.0314749551861695,0.173047762561591,0,0,0,0,0,0,0.00536747839317165,0,0,0,0,0,0,0,0,-0.0187954346486717,-0.0599973048906662,0,0,0,0,0,0,-0.000197975971209852,-0.0205180478094494,0,0,0,0,0,0
X600019.SH,0,0,0.0360963314932066,0,0,0,0,0,0,0,0,0,0,0,0.0435020607932885,0,0.130924368076797,0,-0.0172825099459469,0,0,0,-0.0470180013981383,0,0,0.122624343965455,0.280481107152698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0274338888007558,0.00735841582453003,0,0,0,0,0,0
X600011.SH,0,0,0.156138822351266,0,0,-0.0864903795153928,0,0,0,0.109702834162018,0,0,0,0,0,0.210924104749969,0,0,0,0,0,0.252986581247887,0,0,0,0.086475593092109,0,0,0,0,0.0531867052309134,0,0,0,0,-0.0452696405287056,0,0,0,0,0.241132876469111,0,0,-0.0868988437010488,0,0,0,0.0415056629581288,0,0,0.0415648037636284,-0.0460403986608745,-0.0363393421358479,0,0,0,0,0
X600585.SH,0,0,0.101592823411888,0,0,0,0,0,-0.0102239736921804,0,0,0,0,0,0.0441362189615113,-0.0863479917107389,0,0,0,0.0574905246941069,0.167886093888369,0,0,0,0,0,0,0,0,0,-0.0225288598713217,0,0,0,0,0.118871624340219,0,0,0,0,0,0,0,0.168949040346612,0,0,-0.058878678589113,0,0,0,0.0361617910878141,0.00283906514979696,0,0,0,-0.276910510103662,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,-0.0124017562177344,0.0704069034026378,0,0,-0.0115285796472023,0,0.0477534711945076,0,0,0,0,0,0,0,0,0.127584658829695,0,0.0832075468399351,0,0.121922599616944,0,0,-0.0200811440629567,0,0,0,0,0,0,-0.0647919506305156,0,0,0,0,0.0306681802271856,0,0,0,0,-0.0215639355730173,0,0,0,0,0,0,0
X601898.SH,0,0,0.0601624456918968,0,0,0,0,0,0,0,0,0.0148466411346462,0,0.006141041565316,0,0,0.0133100170252526,0.264672806978132,0,0,0.0256332997253244,0,0,0,0,0,0,0.0179414035448884,0,0,0,0,0,0,0,0,0.216635705385825,0,0,0,0.182771366328169,0,0.0787580638837993,0,0,0,-0.0786315183152635,0,0,0,-0.00896631593615517,4.33680868994202e-19,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,-0.139874434829843,0.116809359173309,-0.162464182492074,0,0,0,0,-0.198494897132937,0,-0.291031052817113,0,0.497203750058567,0,0,0,0,0,0.208294885234166,0,0.471072379125554,0,0,0,0,0.0654351683586595,0,0,0,0,0,0,0.150045138534016,0,0,0,0.140250845151025,0,0,0.0302321413861635,-0.0446701601435463,0.0635253676461187,0,0,0,0,0,0
X600795.SH,0,0,0,0,0.079803802712426,0,0,0,-0.00250140164284221,0,0,0.0211163134165153,0,0,0,0.0220177617813961,0,0,0.0423505387294806,0,0,0,0.0382422180100796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0441685197616617,0.151322871232748,0,-0.0780337476500864,0,0,0,0,0,0,-0.0140894380197201,0.00695269864086656,0,0,0,0,0,0
