,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600011.SH,X600019.SH,X601898.SH,X601991.SH,X600111.SH,X601600.SH,X600362.SH,X600886.SH,X600795.SH,X600010.SH,X600188.SH,X600688.SH,X600309.SH,X600027.SH,X600583.SH,X002353.SZ,X601992.SH,X000792.SZ,X601158.SH,X000898.SZ,X000883.SZ,X600315.SH,X600490.SH,X600489.SH,X000629.SZ,X000709.SZ,X600547.SH,X000831.SZ,X600352.SH,X000825.SZ,X000539.SZ,X600660.SH,X601699.SH,X000630.SZ,X000983.SZ,X600549.SH,X600307.SH,X000937.SZ,X002470.SZ,X000027.SZ,X600578.SH,X000960.SZ,X600863.SH,X000959.SZ,X000761.SZ,X600516.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.0932617249932533,0,0,0,0,0.271975071167523,0,0,0,0,0,0,0,0,0,0,0,0,0.0477056067736778,0,0,0,0,0,0,0,0,0,0,0,0.0262569275136998,-0.00860078301341431,0,0,0,0,0,0,0.0339124356034048,0,0,0,0,0,0,0,0.0082716611529356,-0.000829296099864072,0,0,0,-0.000739335139552796,0,0,0,0,0,0
X600028.SH,0,0,0,0.137130916941434,0,0,0,0,0,0,0.075870296677415,0,0,0,0,0,0,0,0,0.077446927060607,0,0.0824544013539232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0452603577482827,0,0,0,0,0,0,0.0594074048368396,0,0,-0.00522025401975219,0,0.0429069668058146,0,-0.0106867465658233,0.0126216042368295,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,0.0427016223711041,0,-0.045618878894308,0,0,0,-0.00980655129228373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012569307801481,0,0.314327135301326,0,0,0.0545230029366227,0,0,0.0934622690921076,-0.025681190828342,0,0,0,0,0,0,7.24402640028527e-05,0,0,0,0,0,0
X600585.SH,0,0.144717465504903,0.243413971616413,0,0,0,0.0240161555114309,0,0,0.0111428863401944,0,0,0,0,0,0,0,0.0744490107158703,0,-0.0395784918521027,0,0.262354064867188,0,0,0,0,0,0.0709630432812882,0,0.00980553739692536,0,0.0545067400105626,0,0,0,0,0,0,0,0,0,0.018764419580828,0,0,0,0,0,0,0,0,0,0,-0.00596940300123162,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0.0450891126847009,0,0,0,0,0,0,0,0.0682647191834488,0,-0.16869509682596,0.0126474095537483,0,0,0,0,0.217871534376979,-0.11287789908678,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0324656147254294,0,0,0,0.0950376426160972,0,0,0.172827008941985,0,0.0349525271565719,0,0,0.0332042308170782,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0.0457245899625136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.241164307530596,0,0,0.0569919074926622,0,0,0.00889091574003715,0,0,0,0,0.143625203378852,0,0,0,0.107414031550083,0.00346449998012499,-0.140316630763656,0,0,0,0.270505868488305,0.127866157166539,0,0,0,-0.0259196884127743,0.034051129841409,0,0,0,0,0,0
X601898.SH,0,0,0,0,0.0316299677531698,0.117675995654863,0,0,0,0,0,0,0,0.0135393167858,0,0,0,0,0,0,0.0729557774108286,0,0,0,0,0,0,0.122449790688428,0.0450798845954659,0,0,0.15133824528534,0,0,0,0,0,0,0,0,0,0.120587213268909,0,0,0,0,0.0177915431962013,0.0432127595122492,0,0,0,0.000828741305029688,-0.000585649911633284,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,-0.0371073485094285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0337263333946924,0,0.151616400073661,0,0,0,0,0.0258124254585367,0,0,0,0,0,0,-0.0242145866966032,0,0,0,0.205494369754398,0.0126882976309752,0,0,-0.000690936328227871,0,0,-0.000603856103675027,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0.0270545086630176,0,0,0,0,0.0561940009039234,0,0,0,0,0,0.0492524837177463,0,0,0,0,0,0,0,0.0130674394113093,0,0,0,0,0.0385607607668272,0,0,0.0768640555696514,0,0,0.240083242087792,0.0735290855327708,0,0,0,0,0.0633680948630338,0.00701868778953643,0.00378278667716679,0,0,0,-0.00565686599912934,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0522940465837484,0,0,0.162000745028744,0,0,0,0,0,0.11251322242464,0,0,0,0,0,0.253409346650311,0,0,0,0,0,0,0,0,0,0,0.236975519678277,0.119574684281009,0,0,0.144978745576512,0,-0.184618356571593,0,0.114997415277414,0,0,0,-0.04538452588693,0.027362285718734,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0.125133544019999,0.015699670892654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146999284731841,0.0288490954069693,0,0,0,0,0,0,0,0.0528777331324796,0.0166376658042043,0,0.0698942268004942,0,0,0,0.0536096675482007,0.0392943463961017,0,0.030446714234845,0,0.0221783514537276,0,0,-0.00418574653593052,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0763411812371758,0.11621259934822,0,0,0,0,0.00774835852894556,0,0.00124041548371232,0.0697076036575868,0,0,0.103906317624753,0,0,0,0,0,0.0153273729797202,0,-0.0293963098278861,0,0.159658780067172,0,0,0,0,0,0,0,0,0,0.0347745146620264,0,0,0,0,0,-0.0283888532815778,0.0408987015542327,0,0,0,0,0,0
X600795.SH,0,0,0,0,0.0690284428761965,0,0,0,0,0,0,0,0,0.0154736721817299,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,-0.0510516676706086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.096038532986206,0,0.157385903799907,0.0124876979346574,0.0154034679793339,0.0712023237104494,-0.0410812370228322,0.0686192456395246,0,0.000433360949883863,0.00886094899048187,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0.217466821162376,0,-0.323329276189402,0,0,0,0,0,0,0,0,0,0,-0.315553244750517,0,0,0,-0.0822262256518078,0,0.00382639052559825,0,0,0.113552958705519,0,0,0,0,0.158308405024302,0,0,0,0,0,0.0547254257214536,0,0,0,0.176192563033166,0,0,0,0,-4.33680868994202e-19,0.0410633998060052,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0,0,0,0.00535263170667907,0,0,0,0.0558472903312648,0,0,0,0.0565503985556907,0,0,0.0142687120135805,0,0,0,-0.0206005190747016,0,0,0,0,0.116758259764313,0,0,0,0,0.18972234117051,0.0566626521570534,0,0,0,0.17849158701755,0,0.134801363831426,0,0,0.172066360896895,0,0,0.074596710025592,0,-0.00719838841037188,0.0196831875196647,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0.187580676432302,0,0,0.00092644143802955,0,0,0,0,0.160730448667737,0,0,0.018447615140834,0.156502350513261,0,0,0,0,0,0,0,0,0,0,0,0,0.22062413408704,0,0,0,0,0,0.0508237110815242,0,0,0.103467764864589,-0.115963694151258,0,-0.0293352073407859,0.042921682834153,0,-0.00371220926936245,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0.0362405070871874,0,0,0,-0.144261128061918,0.0214438975465818,0.0193384424411704,0,0,0,0,0,0,0,0,0,0,0.0259689950868913,0,0,0,0,0,0,0,0,0,0,0.161541748788791,0,0.015111765100992,-8.67361737988404e-19,0,0,0,0,0,0,0,-0.0799211441059404,0,0,0.00630056589434222,0.0336909760732368,0,0,0,0,0,0
X600027.SH,0,0,0,0.0610048275410579,0.345652020751898,0,0,0,0,0.0608551021322003,0,0,0,0.0101881572977573,0,0.0658722835290053,-0.0668165732117516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.170574915977699,0,0.0562392923733033,0,0,0,0,0,0,0,0,0,0,0,0.0397807337823962,0,0,0,0.0284429679371044,0,-0.00274318387131823,0,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0224035404907358,0,0,0.043172826863447,0,0,0.0145664387698709,0,0,0,0,0.0270179604761787,0,-0.0188134804794407,0,0,0,0,0,0,0,0.120954603180694,-0.0192272845868798,0,0,0.04917945875335,0,0,0,0.137791505088122,0,0.0179365207686742,-0.0200277030329663,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0,0,0,0,0,0,0,0.301923999610261,0,0,-0.0562413448056802,0,0,0,0,0,-0.220460392902031,0.106093096967063,0,0,0,0,0,-0.106314407531488,-0.0537084213704725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.426023971998063,0.0395269780679368,0,0,0,0.238794291034032,0,0.0201237134453888,-0.0248327892480542,0,0,0,0,0,0
X601992.SH,0,0,0,0.127876442065371,0,0,0,0,0,0,0,0,0,0,0.10968747854571,0,0,0,0,-0.0464766660109901,0,0,0,0,0,0,0,6.93889390390723e-18,0.00365336763158738,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0.121946017656386,0,0,0.252210897255367,0.0072492633551752,0,0,0,0.0117839308398285,0,-0.0446806330170816,0,0,-0.00247188881064501,-0.0296057976463087,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0.0410758699879479,0.0374646579153283,0,0,0,0,0,0,0,0,0.126163736185299,0.0565437983553243,0,0,0,0,0,0,0,1.73472347597681e-18,0.128455823552936,0.137018638420338,0,0,-0.0449441136141767,0.0020519647459352,0,0,0,0.0372197402896854,0.0953106901746971,0,0,0.127318214807569,0,-0.0306218988689549,0.0148650171074243,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0.00107831032146195,0,0,0,0,0,0.0841541979962479,0,0,0,0,0.045196378782779,0,0,0,0.0795107551205111,0,0,0,0,0.0142362443484056,0.0618345418859863,0,0,0,0,0,0.0057770905284878,0,0,0,0.0686157008215674,0,0,0,0.0292216051769814,0,0,0.018212193974209,0.00849961779363438,0,0,0,0,0.0316795392702972,0,0,0,0,0,0
