,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600188.SH,X600019.SH,X600585.SH,X600011.SH,X601898.SH,X600547.SH,X601600.SH,X600660.SH,X600886.SH,X000792.SZ,X002466.SZ,X002460.SZ,X600111.SH,X600010.SH,X000708.SZ,X000301.SZ,X600795.SH,X600426.SH,X600362.SH,X000877.SZ,X002271.SZ,X601699.SH,X600803.SH,X600489.SH,X600027.SH,X000983.SZ,X601991.SH,X000807.SZ,X600176.SH,X000786.SZ,X600160.SH,X000932.SZ,X000630.SZ,X600219.SH,X000933.SZ,X600985.SH,X000408.SZ,X600688.SH,X000629.SZ,X300037.SZ,X600612.SH,X600096.SH,X000723.SZ,X002353.SZ,X002128.SZ,X600157.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600111.SH,0,0,0,0,0,-0.0481756852049571,-0.147903600140081,0,0,-0.105428890091036,0.278721279141065,0,0,0,0.195079174609689,0,0,0,0,0,0.0674500041832875,0,0,0,0,-0.0408386330235346,0.0538390542925005,0,0.109559883358635,0,0,0,0,-0.045048931430095,0.0292789746080339,0,0,0,0,0,0,0,0.309338925816589,0,0,0,0,0,0,0,0,-0.0139015962489569,0.0389738028521526,0,0,0,0,0,0
X600010.SH,-0.0539710160676682,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0318645756853222,0,0.245124576104945,0,0,0,0.214843461149149,0,0,0.00502035837556847,0,0,0.000124545860396073,0,0,0,0.126764577100473,0,0,0,0.0517653388087653,0,0,0,0,0,0,0,0.235567038007362,0,0.0191427626408433,0,0,0.0537915999552018,0,0,0,0.0155555634498267,-0.00260593880949737,0,0,0,0,0,0
X000708.SZ,0.172493977726262,0,0,0,0,0.109584945511974,0.126979475769617,0.00121329229885006,0,0,0,0,0,0,0,0.0380559183440234,0,0,0,0,0.144737062336367,0,0,0,0.272951094410751,0,0,0,0.0422457683650529,0,0,0,0.0320883097000157,-0.298528338163066,0,0.294581507195353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0468049727203839,0.00196425006745346,0.0150510911337439,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0,-0.0151839231444868,0,0,0,0,0,0.20772229187887,0,0.0284671534844631,0,0,0,0,0,0.141728264379034,0,0.0957488677419563,0,0,0,1.73472347597681e-18,0,0,0,0,-0.0586882427945339,0,0,0,0,0,0,0,0,0,0.0100083344643946,0.107021576840124,0,0,0.111933644888103,0,0,0.0579518714447507,-0.00462736456556662,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0.262737823140584,0,0,0,0,0,0,0,0,0.142382168931894,0.134334587098352,0.173478888494581,0,0,0,0,0.0686948697785297,0,0,0,0,0.000115148803666182,0,0,0,0,0,0,0,0,0,0.0118602022560447,0,0,0,0,0.00809376511965635,0,0,0.0949469477149159,0,0,0,-0.140181762987457,0,4.33680868994202e-19,-0.167745661461886,0,0,0,0,0
X600426.SH,0,0,0,0.0316322333456718,0.0991153786001149,0,0,0,0,0,0,0,0,0,0,0.0555294692920783,0,0,0,0,0.0671785712984197,0,0,0,0,0,0.00290145618910204,0,0.149658150289298,0,0,0,0,0,0.136045775596815,0,0,0,0.101234027023312,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,-0.00871817241315833,0,0,0,0,-0.230363869577001,0,0
X600362.SH,0,0,0,0.147161481507584,0,0,0,-0.0383901698066317,0,0,0.0598351267851001,-0.0334051590091937,0,0,0,0,0,0,0,0,0,0,0,0,0.0398606594339386,0,0.00575804110828724,0,0,0,0,0,0,0.0685103397623145,0,0,0,0.0418026791837348,0,0,0,0.183768808214502,0.0832596581929176,0,0.108124231392366,0,0,0.0394814347732665,0,0,0,-0.00144464044866002,0,0,0,0,0,0,0
X000877.SZ,0,0,0,0,0,0,0.470719709764124,0,0,0,0,0,0,-0.109280124224857,0,0,0.0676384474137614,0,0,0,0,0,0,0,0,0,0.0471163425431356,-0.130629360183382,0,0.131044089371678,0.0355395643639749,0,0,0,0,0,0.14250156601987,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.102724386789861,0.00284412732854535,-0.0131194188799501,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0.427557412282611,0,0,0,0,-0.127633051218291,0,0,0.155898442651127,0,0,0,0.0881740810374405,0,-0.278609020758387,0,0,0,0,0,0,-0.0877030946889877,0.0617581971308092,0,0,0,0,0.129225399168205,0,0,0,0,0,0.0989636065878125,0,0,0.225767231781516,0.142086069014645,0,0,0,0,0,0,0.023086545526165,-0.000933528578050223,0,0,0,0,0,0,0
X601699.SH,0,0,0,0,0.153937224709502,0,0,0,0,0.110311452154903,0,0,0,0,0,0.0264366655707418,0,0,0.0641446652688446,0.0658075953539674,0,-0.0358666518113099,0,0,0,0,0,0.109559651556328,0,0.264242284097429,0,0,0,0,0,0,0,0,0.0520977605104228,0,0,0,0,0,0,0,0,0.191056916699921,0,0,-0.120826162090861,-0.0211163945523369,0,-0.021981449314921,0,0,0,0,0
X600803.SH,0,0,0,0,0,0,-0.0620711326756603,0,0,6.93889390390723e-18,0,0.196233433368711,0.112958211829387,0,0,0,0,0,0,0,0,0,0,0,0,0.3487651213444,0,0,0,0.143115323973613,0.536375801824647,0,0,0,0.0433210633070649,0,0,0,0,0,0,0,0,0,-0.129282401154407,0,0,0,0,0,0.399936105982949,-0.0235252605917346,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0.656632492457294,0.124126355985494,0,0.0464072279106065,0,8.67361737988404e-19,0,0,0,0,0,0,0,0.104617804522804,0,0,0,0,0,0.101072574329255,0,0,0,0,0,0.0699620132149449,0,0,0,0,0,0,0,0,0,0.0972542454078345,0,0,0,0,0,0.035711504152149,-0.00499650378275716,0,0,0,0,-0.0017067930930662,0,0
X600027.SH,0.131771352687095,0,0,0,0,0,0,0.505377352010892,0,0.0995125214855971,0,0,0,0,0,0.0736136278969394,0,0,0,0,0.0380948275424294,0,0,0,0,0,0,0.0762599589292603,0,0,0.14066655332226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0147607290811977,-0.00160611567494692,-0.0261224247698707,0,0,0,-0.0884980096251436,0,0
X000983.SZ,0,0,0,0,0,0,0,0,0,0,-0.133379594651091,0,0,0,0,0,0,0,0,0,0,0,0,0.772089783179797,0,0.592366412908603,0,-0.0361169778062424,-0.123980411078282,0,0,0,0,0.110958643071268,-0.0540862170017507,0,0,0,3.46944695195361e-18,0,0,0,0,0,-0.00296538767993559,0,0,0,0,0,0,0.029646314923481,0.00665530747079284,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0.146993717609078,0,0,0,0,0,0,0,0,0.0568384662850113,0,0,0,0,0,0,0,0,0,0.18885789610324,0,0.26630176690604,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0.0706337551912031,0,0.0717544697147407,0.0833282605383341,0,0.0625368147579123,0.100394177712833,0,0,0,-0.00236204578645651,-0.00870863764677641,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,0,0,0,0,0.300484465034622,0,0,0,-0.0508598650950463,0,0,0,-1.0842021724855e-19,0,-0.102668479382064,-0.0958352888527271,0,0,0.081591393584166,0,0,0,-0.30676124614496,0,0,0,0.209342860889544,0,0,0,0.198292146695833,0,0.0789591186591697,0,0,0,0,0,0,0,0.21343203050561,0,0,0,-0.0496757778704355,-0.00223265102337434,-0.0082977913046078,0,0,0,0,0,0
X600176.SH,-0.0714385280185537,0,0.357044821142911,0,0,0,0.725313382034173,0.0566868094492052,0,0,0,0,0,0,0,0,0,-0.563446408852511,0,0,0,0,0,-0.281946433371314,0.0415310797958749,-0.125301310437375,0,0,0.0835333400756385,0,0,0.461414339261938,0,0,0.109507584879619,0,0,0,0,-0.150336598473219,0,0,0,0,0,0,0,-0.0267640349769764,0,0,0,0.0881041304980026,-0.129121429903711,0,0,0,0,0,0
X000786.SZ,0,0,0.116790462832293,0,0.124105361096402,0.0849270368249892,0.103487757324727,0,0,0,0,0.214864705964649,0,0,0,0,0,0,0,0,0,0,0,0,0.0806552114776472,0,0,-0.0294716204055956,0,0.129775332684855,0,-0.0474851838499082,0,0,0,0,0,0,0,0,0,0,0,-0.024195305040714,0,0,0,0,0,-0.0301865049215509,0,0,0.0420122651587906,0,0,0,0,0,0
X600160.SH,-0.588078808242649,0,0,-0.180332660343042,0,1.38777878078145e-17,0,0,0,0,0,0.34735322108133,0.446199140298714,0,0,0.152372829612091,0,0,0,0,0,0.275116435494376,0,0,0,0,-0.0899190820568878,0.0618501678963253,-0.268838824351992,0,0,-0.195608062454751,0,0,0,0,0,0,0,0,0,0,0,0,0.424018295452903,0,0.441651524959999,-0.239866214834311,0,0,0,0.0496683409880179,-0.105004637142454,0,0,0,0.288590122245718,0,0
X000932.SZ,0,-0.194583279003052,0,0,0,0.432033049735503,0,0,0,0,0,0.155034429474822,0,0,0,0,0,0,0.0355577743393648,0,0,0,0,0,0.0534593830686664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102432806463463,0,0,0,0,0.157828563618807,0,0,0,0,0.307014585491969,-0.0296143381159102,0.0148434364769268,0,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0.0938384768492289,0,0,0.285869136847409,0,0,0,0.0685156797581625,0.0383406093043476,0,0,0,0,0,0,0,0,0,0.173495661071275,0.0545054421085788,0,0,0,0.00483458319188824,0.0937882496733763,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,-0.0527407703484167,0,0,0,0,0,0,4.33680868994202e-19,-0.00386944994355934,0,-0.0187098070934061,0,0,0,0,0
X600219.SH,0,0,0,0,0.00307015224090971,0.106234738025735,0,0,0,0,0.150137435559339,0,0,0,0,0.0306410054053482,0,0,0,0,0,0.245838255436736,0,0,0,0,0.0632290512302106,0,0,0.0537238501659705,0,0,0,0,0,0,0,0,-0.00151908417765861,0,0.0966419510403916,0,0,-0.0179388595635983,0,0,0,0,0,0,-0.0329384554799111,0,0.00236119173619532,0,0,0,0,0,0
X000933.SZ,-0.149133296343888,-0.0417342618353987,0,0,0.282788154461722,0,0,0,0,0,0,0,0,0,-0.0293270300645193,0,0,0,0,0,0,0.0768378036791738,0,0,0,0,0,0,0,0.0430697854509591,0,0.388592330354776,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014440604356407,-0.0154699983235905,0,0,0,0,0,0
X600985.SH,0,0,0,0,0.0113974396042144,0,0,0,0.233811046264212,0,0,0,0,0,0,-0.00719724835732051,0,0,0,0,0,0,0,0.398679000782799,0.0196686294800164,0.0893477496859367,0,0,0,0.175536673656594,0,0,0,0,-0.154608478085458,0,0,0,0,0,0,0,0,0,-0.0434509841710905,0,0.108131690455663,0,0,0,0,0.0148849246219571,0.00567292722248318,-0.203850210629078,0,0,-0.130702550349292,0,0
X000408.SZ,0,0,0,0,0,0.16672968573829,0,0,0,0,0,0.0851443848826893,0,0,0.311135301648969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.337254909183017,0,0,0,0,0,0.201580093588607,0,0,0,0,0,0,0,0,0,0.091873389164263,0,0,-0.139901986675644,0.0560439155132045,-0.086606960225781,0.0373703476371519,0,0,0,0,0
X600688.SH,0,0,0,0,0,0.124553689314393,0,0,0,0,0,0,0,0,0.0196393992601725,0,0,0,0,0,0.0656057139481749,0,0,0.121606290330732,0,0,0,0,0.0609563316064797,0.018328575388951,0,0,0,0,0,0,0,0,0,0,0,0,0.0760404987371058,0,0,0,0.149720691653979,0.177204587214002,0.0494432059401776,0,0,0.0246997527408135,-0.0408473724264138,0,0,0,0,0,0
X000629.SZ,0.0129054047582465,0,0,0,0,0,0,0,0,0,0.0352906555342653,0,0,0,0.164941595246976,0,0,0,0,0.177989963154074,0,0.134696539829299,0,0,0,0,0,0,0.0571441858072608,0,0.022719663948526,0.0572008888662457,0,0,0,0,0,0,0,0,0,0,0,0,0.0657603437660894,0,0.0158767677743949,0,0,0,0,0,0,0,0,0,0,0,0
X300037.SZ,0,0,-0.153499390401314,0,0,0,0,0.153482890243267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.280019120189364,0,0,0,0,-0.100159023977328,0,0,0,0,0.0495934995490717,0,0,-0.164059164349798,0,0,0,0,0,0,-0.0374754129198792,0,0,0,0,0,0,-0.0982996605560607,0.136080796650552,0,0,0,-0.233057276491089,0,0
X600612.SH,0,0,0,0,-0.144186227800445,-0.0544048428430056,0,0.101991765379893,0,0,0,-0.0916683930980458,0,0,0.0204458778723181,0,0,0,0,0.42464049295417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0159032493456175,0,0,0,0,0,0,0,0.0142052134873142,0.00191398249424587,-0.00951502849310601,0,0,0,-0.0314539653183779,0,0
X600096.SH,0,0,0,0,0,0,0,0,0,0,0.187287234001113,0,0,0,0,0.134126077240455,0.201628470359032,0,0,0,0,0,0,0,0,0,0,0,0,-0.0200864978790183,0,0,0.0257021685964195,0,0.0284756932079861,0.0310477942730023,0,0,0.0833541785978386,0,-0.022799738382567,0,0,0.0335231146310392,0,0,0.140086183932447,0,0,0,-0.00822188477724159,-0.00931529131066367,0,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0.0738059406753136,0,0,0,0,-0.144943501772648,0,0,0,0,0,0.108500301310451,0,0.0272736429453423,0,0,0,0,0,0.0858568336025427,0,0,0,-0.0265761933521137,0,0,0,0,0,0,0.156680841187522,0,0,0,0,0,0,0,0.352270796884713,0.0786459684709824,-0.109086871611733,0.198119029264974,0,0,0,0,0,-0.025354814634574,4.33680868994202e-19,0,0,0,0,0,0
X002353.SZ,0.0660657958809948,0,0,0,0,0,0,0,0,0.108658659288563,0,0,0,0,0,-0.143717934078288,0,0,0,0.399001363138487,0,0,0,0,0,0.0604025646227209,0.446572376773375,0,0,0,0,0,0,0,-0.354063846386137,0,0,0,0,0,0,0,0,0,0.410064012332767,0,0,0,0,0,-0.0666485297440924,-4.33680868994202e-19,0.0016868767627703,0,0,0,0,0,0
X002128.SZ,0.0886623395931978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149472707322158,0,0,0,0,0,0.0476928039155647,0,0.29558309595385,0,0,0,0,0.0299785046579879,0,0,0,0.00619631279243337,0,0,0.388423459973206,0,-0.0401174904984402,0.0198304971968335,0,0,0,0,0,0,0.00487219677813167,0,0,0,0,0,0,0
X600157.SH,0.000253234446055799,0,0,0,-0.0195360317707576,0,0,0,0.0200452645720033,0,0,0,0,0,0.113005914084188,0,0,0,0,0,0,0.00439857111464502,0,0,0,0,0,0,0,0.0733829604476546,0.0811432980465015,0,0,0,0,0.0829734739390599,0,0,0,0,0,0,0,0,0,0,0.033058140142477,0,0,0,0.0651518232392748,0,-0.0226101961038603,0,0,0,0,0,0
Change_TY3M,0,0,0,0,-0.02596033263466,0,0,0,0,0,-0.0704834190007276,-0.735654028160513,0,0,0,0.095268970781842,0,0,0,0,0,0,0,0,0,0,0.0646355818083331,0,0,0,0,0,0,0,-0.0774410467009771,0,0,0,0,-0.0936623196673623,0,0,0,0,0.188148596042197,0,0,0,0,0,0,0,-0.00836792055444613,0,0,0,0,0,0
Slope,0,0.845394706832408,0,0,0,0,0,0,0,0,0,0,-0.347493913626905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.05671713321912,-0.352830364132,0.536801344226822,0,0,0,0,0.0514410983515315,0,0,0,0,0,0,0,0,0,0,0,0,0,1.20999080526958,0.0433101943469021,0,0,-1.21059101231201,0,0
TED,0,0,0,0,-0.00403129575286394,0,0.0686738860353145,0,0,0,-0.147533439186014,0,0,0,0,0,0,0,0,0,-0.0138150743662454,-0.0187688143421727,0,0.325211010332562,0,0,0,0,-0.0812096810277539,-0.226567100697053,0,0,0,0,0,0,0,0,0,0.196519787173885,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,-0.202122155940568,0.566649134090129,0,-0.111595644537566,-0.351871279380787,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0.0940393208051899,0,0,0,-0.0824478956215918,0,0,0,-0.0657686197263334,0,0,0,0.10597446833298,0,0,0,0,0,0,0,0.0355287693705676,0,0,-0.101659906494362,0,-0.241835297016859,0,-0.050187032724887,0,0,0,0,0,0,0,0,0,0,-0.00351867565802354,0,-0.0149767842249262,0,0,0,0,-0.00187657855312498,-0.00732607779279508,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,-0.123780215798211,0,0,0,0.155431776922245,0,0,0,-0.018729017211638,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0212760012898495,-0.0444363478347725,0,0.0705486241011933,-0.0283403648094747,0,0,0,0,0,0,-0.0925733696550475,0,0,0,-0.0683861769198328,0,0,0,0,0,0,-0.0081654752599634,0,0,0,0,0,0,0
MKvol,0,0,0,0,-0.000439923761838823,0.00243392634621434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00211347755935603,0,0.00039197586464191,0,0,0,0,0,0,0.000216044772648944,0,0,0,0.0014835887198421,0,-0.000697238606381076,0,0,0,0.000624463786548781,0,-0.00118879843874522,0,0,0,-0.00683791632971863,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0014843620894258,-0.00789640804985387,0.00333370609877275,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0.0229253767177052,0.00178761715930765,0,0,0,0,0,0,0,0,0,0,0.000759587728133629,0.00800905798250972,0,0.00330916954674682,0,0,0.00405454118963773,0,0.00609708469513471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000720470968470218,0,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00187420754476773,0,-0.00453820030616766,0.00236379403191607,0,0.000507228507414114,0,0,-0.00547576388576793,0,0,0,0,0,-0.00353056160061377,0,0,-0.00527480175429507,0,0,0,0,0,0.000132866150499758,0,0,-0.00441968257528721,0,0,0,-0.0155054765213867,0.0118822482085277,-0.00242996831185079,0,0,0.0433903800364005,0,0
