,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X002460.SZ,X600585.SH,X600019.SH,X000792.SZ,X600111.SH,X600010.SH,X000301.SZ,X600188.SH,X002466.SZ,X601600.SH,X600011.SH,X600660.SH,X601898.SH,X000708.SZ,X002271.SZ,X600547.SH,X600362.SH,X600886.SH,X600176.SH,X600426.SH,X002080.SZ,X601991.SH,X000825.SZ,X300037.SZ,X600795.SH,X600803.SH,X000786.SZ,X000408.SZ,X600219.SH,X600141.SH,X600295.SH,X000807.SZ,X000959.SZ,X000932.SZ,X002326.SZ,X000983.SZ,X600096.SH,X002353.SZ,X600027.SH,X000898.SZ,X600688.SH,X000723.SZ,X601699.SH,X000027.SZ,X600352.SH,X600801.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000301.SZ,0,0,0,0,0,-0.0988029874008511,0,0,0,-0.0210650140673975,0,0,0,0,0,0,-0.0869678832961134,0,0,0,0,0,0,0,0,0,0,0.108329280083145,0,0,0,0,0,0,0,0.184402629311893,0,0,0,0,0.372554254905562,0,-0.0591727409409015,0.067593256021073,0.162019318721564,-0.199798519926156,-0.118804298254106,0.29696782989654,0,0,0,0.0176586120010758,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0,0.0897200620414442,0,0,0,0,0,0,0,0,-0.0404481131321082,0,0,0,0,0,0,0,0.416054899093252,-0.063209113627093,0,0,-0.119063938835834,0.0704994485129082,0,0,0,0,0,0,0,0.0341064515950947,0,0,0,0,0,0,0.427458696194417,0,0,0,0,0,-0.0295028869598556,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0.376670801573511,0,0,0,0.277039818931552,0.0133338169076166,0,-1.73472347597681e-18,0,0.181691020755501,0,0,0,-0.0334354861199224,0,0,0,0,0,0,0,0,0,-0.0398780783389374,0,0,0,0.190952784399727,0,0,0.0276678591520358,0,0,0,0.15113019746073,-0.0163431425255499,-0.0449274210079032,0,0,0,0,0,0,0,0,0,0,0,-0.0259600936054947,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0.0202002675276618,0,0,0,0,0,0.101288550468022,0,0,0,0,0.215531828389192,0,0,0,0,0,0,0,0,0.0882210083516516,-0.0791238688104349,0,0,0,0,0,0,0.0285547770731896,0.33659870434479,0,0,0.119693600901767,0,0,0,0,0,0,0.00748844457361025,0,0,0,0.00900167624048214,0,0,0,0,0,0,-0.0920709361287945,0,0
X600011.SH,0,0,0,0,0,0,0,0.0461154161600532,0,0,0,-0.0476418637735064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0402245478053815,0,0,0,0,0.0906386542002227,0,0,0,-0.0890285507799806,0,0,0.0399994245270687,0,0,0.083862624242584,0.398153995686014,0,0,0,0,0.0599822142056295,0,0,0,-0.0106036618531097,0,0,0,0,-0.0834503195011074,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0.00622789867553308,-0.0630764489569086,0,0.0393797252326218,0,0,0,0,0.0205742175211127,0,0,0,0,0,0,0,0,0,0.157163330719481,0,0,0,0,0,0,0.00645887688183123,-0.108655364705849,0,0,0.0495902836954117,0,0.110539791340186,0,0,0,0,0,0,0,0,0,0,-0.0142186669550917,0,0,0,0,0,0,0
X601898.SH,0,0,0.192006628001566,0,0,0,0,0,0,0,0,0,0,0,0,-0.0106927216461522,0,0,0,0,0,0,0,-0.0424774596616488,0,0,0,0,0,0.053135343658559,0,0,0,0,0,0.140321100968607,0,0.242034570198745,-0.12187953964053,0,0,0,0.0575525955960848,0,0,0.201263188685613,0,0,0,0,0,0,-0.0421860203022624,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0.214141003302529,0,0,0,0,-0.0329584088259038,0.0480553494404761,0,0,0.111949396984785,0,0,0,0,0,0,0,0,0,0,0,-0.0622810673174366,-0.000898790016008091,0,0,0,0,0,0,0,0,0,0,0,0.142011101528556,0.136758216771065,0,0,0,0.071856337384839,0,0,0,0,0,-0.00532205062169972,0,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0,0.0533281593355909,0,0.0741100089855524,0,0,0.205366038533482,0,-0.0605778984226634,0,0,0,0,0,0.196816858492896,0,0,-0.0582187694478225,0,0,0,0.240440980744389,0,0,0,0.134377097257866,0,0.0444619080268796,0,0.00625623015633096,0,-0.00997560416430431,0,0,0,0,-0.041933825978275,0,0,0,0,0,0,0.00355429964770478,0,0,0,-0.168753347957647,0,0
X600547.SH,0,0,0.116022368117348,0,0,0,0,0,0,0,0,0.0233517359005791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.108223188013342,0,0,0,-0.0677369070372626,-0.162487531891049,0,0,-0.0497285516386702,0,0,0,0.127349184825267,0.0594774607985294,0,0,0,0,0,0.116691146004116,0,0,0,0,0,-4.33680868994202e-19,-0.0384981285353934,0,0,0,-0.0487313321237386,0,0
X600362.SH,0,0,0,0,0.169969226563712,0,0,0,0,0.0459862296290918,0,0,0.0103046693582969,0.291824650583315,0,0,0,0,0,0,0,0,0,0.170524334166759,0,0,1.38777878078145e-17,0,0,0,0,0,0.112490599910168,0,0.0188666631480446,0,0,0,0,0,0.0112250032503563,0,0,0.0618701237198638,-0.0750925228369285,0,0,0,0,0,0,0.00933198831233707,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,-0.0282046678828414,0,0,0.049122870415623,0,0,0,0,0,0,0,0,0,0,0.301419584487521,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,-0.270370666535001,0.142983210213184,0.221207420920707,0.0412218414633043,0,0,0,0,0.0124543828009434,0,0,0,-0.0211584357192841,0,0,0.0404632601474782,0,0,0,0,0,0,0,0,0,0
X600176.SH,0,0,0,-0.0518958172069365,0,0,0,0,-0.0316167372219664,0,0,0,0,0,0,0,0,0.0261461653028247,0,0,0,0.0263209176209439,0,0,0.18777791753119,0,0,0,0,0,0.121282407346527,0,0,0.0241141834173285,0,0,0.172976267329313,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00375583930908203,0,0,0,0,0,0
X600426.SH,0,0,0,0.306982647182571,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0679412945314968,0,0,0,0,0.156919060917529,0.0926585792931321,0.0518417045172966,0,0,0,0,0,0.0532882584267767,0.128401665415274,0,0,0,0.0414335893479724,0,0,0,0,0,0,-0.0252030384570842,0,0,0,0,0,0
X002080.SZ,0,0,0,0,0,0,0,0,0,0,0.00410760253404746,-0.136319304273178,0,0,0,0,0,0,0,0,0,0,0.045798723641119,0,0,0,0,0.160905860553474,0,0,0,0.00911651010679719,0,0,0,0.211232271152096,0,0,0.0156580711273936,0,0.175311043704848,0,0.127585099971579,0,-1.73472347597681e-18,0.0177179237311759,0,0,0,0,0,0,-0.000260386665895222,0,0,0,-0.0943604333277701,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0836431237000611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0386266988152209,0,0.0267230542194472,0.0435433119992862,0,0,0,0,0.0234837971828139,0,0.18062731506447,0,0,0,0,0,0,0,0,0.00969434086747142,0.0321645367469995,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0.000458104511779129,0.14188602565384,0,0,0,0,0.402941497419651,0,0,0,0,0,0,-0.0291903189707753,0,0,0,0,0,0,0,0,0.0195224919041218,0,0,0,0,0.48830384950432,0.000502560518454632,0,0,0,0,0,0,0,0.0830432223237209,0,0,0,0,0,0.0189165991685497,0,0,0,0,0,0
X300037.SZ,0,0,0,0,0.0363844016256663,0,0,-0.058529737253058,0.146922876209438,0,-0.0475250413234373,-0.0195641326312804,0,0,0,0.1620440308447,-0.0319437885886782,0,0,0,0,0,0,0.0964692006573206,0,0,-0.0621228536076029,0,0,0,0,0,0,0,-0.149908681535873,0,0,0,0.0677839496846745,0,0,0,0,0,0,-0.0446486216146484,0,0,0,0,-0.379057676515711,0,-0.0389615374951623,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,-0.0188799996615941,-0.00497622419547537,0,0,0,0,0,0,0,0,0,0,-0.22414965422895,0,0,0.272083501028019,0,0,0,0,0,0,0,0,-6.93889390390723e-18,6.93889390390723e-18,0,0,0,-6.93889390390723e-18,0,0,0,0.372659507983444,0,0,0,0,0,0,0.126826072277232,0,0.0348650716043354,0,0,0,0,0,0,0
X600803.SH,0,0,0.120576200430455,0,0,0,0,0,0,0,0.167167779363077,0,0,0,0,0,0,0.0990790688684296,0,0,0,0,0.0798554668785347,0,-0.112135876087027,0,0,0,-0.0666841956723885,0,0,0,0,0,0,0,0,0,-0.112198485474155,0,0,0,0,0,0.350012562769208,0.0417272805484368,-0.00343419540042317,0,0,-0.0639986184918122,0,0,0,0,0,0,-0.0557885000298659,0,0
X000786.SZ,0,0,0,0,0,0,0.0151265804906977,0,0,0.0474393270386562,0,-0.0997369386327525,0.0156380176947306,0.0343312426661591,0,0,0,0,0.399765716199029,0,0,0,0,0.105590344589,0,0,0,0,0,0,0,0,0,0,0,0,0.0200911291053513,0,0.0186119782376425,0,0,0,0,0,0,0,0,0,0,0.347656372083494,0,-0.0361349731917445,0,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0.111622016583431,0,0.144409514052456,0,0,0.579642680450866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105239727581619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0807603857909701,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0
X600219.SH,0,0,0,0,0.0488138468033377,0,0,0,0,0,0,0,0.0153744374443232,0,0,0,0,0,0,0,0.217598760684877,0,0,0,0,0,0.169757688566952,0,0,0,0,0.0607194101713568,0,0,-0.0913972221681321,0.0330420004843409,0,0,0.00844040407009903,0,0,0,0,0,0,0,0.348096976099299,0.160364530897862,0,0,0,0.0625203328712654,0.0308843277988776,0,0,0,0,0,0
X600141.SH,0,0,0,0,0.156132631887085,0,0,0,0.0647231115879868,0,0,0,0,0,0,0,0,0.0919485844019674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0386866103140149,0,0.0818352368010759,0.104174459624961,0,0,-0.0627635400207379,0,0.410128381696148,-1.73472347597681e-18,0,0,-0.0785740107869975,0,0.185596400376615,0,0,0,0,0.0182282523915513,0,0,0,0,0,0,0
X600295.SH,0,0,0,0,0,0,0,0.179410244949034,0,0.317243692613098,0,0,0,0,0,0,0,0.186577381051499,0.0928472975651413,0,0,0,0,0.397656711780407,0,0,0,0,0,0,0,0,0,0,0,-0.0473860732895418,0,0,0,0.0224560765308636,0.127207083185379,0,0.0145199163719696,0,0,0,-0.108185247401706,0,0,0,0,0,-0.00726491086232256,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,0,0,0.201206235517103,-6.93889390390723e-18,0.0554515955228637,0.0815551872059208,0,0.150932175319294,0,0,0.082920496466369,0,0,0,0.130296817033471,0,0,0,0,0,0.0456759227729079,0,0,0,0,0,0,0,0.1058619173556,0,0.0823739312144443,0,0,0,0,0,0,0,0,0.046390464281974,0,0,0,0,0,0.0841370842113399,3.46944695195361e-18,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0,0,0,0,0,0.150634964208796,0.0151799298207356,0,0.0532402849263019,0,0,0,0.0458166131892155,0.0462710745687909,0,0,0,0.0745440263319804,0,0,0,0.244547654902789,0,0,0,0.0584905722119354,0,0,0,0,0.095746488781493,0,0,3.46944695195361e-18,0,0,0,0,0,0,-0.0409979495596776,0,0,0,0,0,0,0,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0,0.0586224736136325,0,0,0,0,0.0292445133387885,0,0,0,0,0.133753616024205,0,0,0,0,0,0,-0.0044288662001745,0,0,0,-0.0380762818000247,0,0,0,0,0,0,0,0,0.0558016043702423,0,0,0.0913771792034511,-0.00226649526982849,0,0,0.511158711644766,0,0,0,-0.02260554632137,0,0,0,0.0323832185951746,0,0,0,0,0,0,0
X002326.SZ,0,0,0,0,0.0854820034015678,0,0,0.109570398303829,0,0.393850717782925,0,-0.0365985190158874,0.0163429904241636,0,0,0,-0.173432564377624,0,0,0,0,0,0.647865321332424,-0.0153502578157931,0,0,0,0,0,0,0,0,0,0,0,0,0.0656986698892972,0,0,0,0,0,0,0,-0.0385515983237673,0,0,0,0,0,0,0,-0.0593796292076806,0,0,0,0.0384637884800337,0,0
X000983.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0298440018621831,0,0,0,0,0,0,0.262884813226371,0,0,0.113996385820206,0,0,0,0,0,0.20436136912088,0,0,0.280733269994099,0.234881963097123,0,0,0,0,0.0145567489013919,0,0,0,0,0,0
X600096.SH,0,0,0,0,0,0,0,0,0,0,0.0974325386686497,0.0348629701911713,-3.3881317890172e-21,0.0937388359700328,0,0,0,0.208038738446066,0,0,0,0,0,0.291426453627055,0,0,0,0,0,0,0,0,0,0.44113006565978,0,0,0,0,0.0107003532688692,0,0,0,0,0,0,0,0.0931076483051353,0,0,0,0,-0.0229237642284996,-0.000831995219955894,0,0,0,-0.0760615055453757,0,0
X002353.SZ,0,0,0,0,-0.0622766233120933,0,0,0,0,0,0,0,0,0,0,0,0,0.064670581338261,0,0.0316692596661714,0,0.122120046178709,0,0.0922908435725643,0,0,0,0,0,-0.0271747642974274,0,-0.140014221150833,0,0.291332237450752,0,0,0,0,-0.0727160771903763,0,0,0,0,0,0,0,0,0.128468853680667,0,0,0,-0.0198123989594108,0,0,0,0,0.00602478287468189,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153235771369403,0,0,-0.0176820104259365,0,0,0,0,0,0,0,0.262472159576366,0,-0.0448355086269733,0.321220096088924,0,0,-0.0452011291254483,0,0,0.136570729304983,0,0,0,0,0,-0.0175695213949073,0,0,0,0,0,0,0,0,0.0133247232665133,0,0.00915532698232039,0,0,0,0,-0.104554388179304,0,0
X000898.SZ,0,0,0,0,0,0,0.145043279883532,0,0,0.0517188450033064,0.0914847868354825,0,0,0,0,-0.0458677276130586,0,0,0,0,0,0,0,0,0,0,0.15696657079665,0,0,0,0,0,0,0,-0.00475264313716133,0,0,0.587592557520442,0,0,-0.0160306327070609,0.0287271019457738,0,0,0.0649154721897938,0.0898038702934971,-0.0409430031406654,0,0,0,0,0,0,0,0,0,-0.0300306924456947,0,0
X600688.SH,0,0,0,0,0,0,0,0.217655049940154,0,0,0,0,0.0301789337967859,0,0.0332933251127235,0,0,0,0.00557540094035785,0,0,0,0,0,0,0,-0.0208712137165509,0.0288988376439642,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0378754754048422,0.0414124385051931,0,0,0.0968216105991155,0,0.100521497071967,0,0.147940718244606,0,0,0,0,0,0,-0.123776056936931,0,0
X000723.SZ,0,0,0,0,0.0148990504095816,0,0,0,0,0,0,0,0,0,0,0.0919639535319351,0,0,0,0,0,0,0,0.133629113909782,0,0,0,0,0,0,0,0,0,0.000196189163458572,0.212120352578948,0.326748564289338,-0.0846275381141084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0754086342206979,0,0,0,0.0459155751870923,0,0
X601699.SH,0,0,0,0,0.0516093551451317,0,0,0,0,0,0,0.245120299533412,8.67361737988404e-19,0,0,0,0.230850837555792,0,0,0,0,0,0,0,-0.0526029522877331,0,0.0268203618845179,0,0,0,0,0.0629604059827369,0,0,0,0,0,0.038794767272612,0,0.463428098488715,0,0,0,0,0,0,0,0,0,0,0,-0.0730003660106044,0.060456519019853,0,0,0,0.0226512081573344,0,0
X000027.SZ,0,0,0,0,-0.0100444355966335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147229641141672,0,0,0.00899572315180075,-0.0134582261832591,0,0,0,-0.0855563579487211,0,-0.0334052075526477,-0.0178665998853078,0,0,0,0.145415936920452,0.150755961283102,0,0,0,0,0.0886531008337957,0,0,0,0,0,0,-0.0530992207697956,0,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0.0117063157644053,0,0,0,0,0,0,0,0,0,0,0,0.100040746437909,0,0,0,0,0,0,0,0.118128021757624,0,0,0.162076561140105,0.0707879141538652,0,0,0,0,0,0,0,0,0,0,0,0,0,0.308179115968899,0,0.00840488211458719,0,0,0,0,0,0,0
X600801.SH,0,0,0,0,0,0.489142052584069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0495025968960523,0,0,0,0,0,0.0753750837374084,0,0,0,0,0.0446215673690376,0.0379797006590817,0,0.0267737193236963,0,0,0,0.00856377712374024,0,0.121296499296129,0,0,0,0,0,0.103113494236249,0,0,0,0,0,0,0,-0.13860797415691,0,0
Change_TY3M,0,0,0,0,0.00856749943446433,0,0,0,0,-0.190610327046612,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,-0.0737867743571719,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000746876487312403,0,0.104524481218959,0,0.00758217791817707,0,0.055746986329911,0,0,0,-0.0140156928183968,0.0127820594858139,0,0,0,-0.0634563932744743,0,0,-0.0287179108118497,0,0,0,-0.0709157090122979,0,0
Slope,0,0,0,0,0,0,0,0,0.0629289089252067,0,0,0,0,0,-0.161357505170236,0,0,-0.163995279958052,0,0,0,0,0,0,0,0,0,0,0,0,-0.17756745994403,0,0,0,0.190243554082976,0.140710548210474,0,0,-0.0641438580001396,-0.0674073594319473,-0.0493515133770815,0,0,0,0,-0.166987302691628,0,-0.0198754923441053,0,0,0,0,0.890787276888667,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0.0214643602931756,0,-0.105214265811709,0,0,0.0853854085155702,0,0,0,0.0753002894721097,0,0,0,0,0,-0.0316961945514038,0,0,0,0,0,0.0665260304910809,0,0,0,0,0,0,0,-0.0343726999016794,-2.77555756156289e-17,0,-0.0552682578293285,0,0,0,0.0584232333596436,0.184775481659797,0,0,0,0,0.719539371538205,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0.0397540882789897,0,0.0695486375550004,0,0,0,0,0,0,0,0,0,0,0,0,-0.0182758201020739,-0.0549071240038745,0,0,0,0,0,0.0159895897519553,-1.35525271560688e-20,-0.0303534421828065,-0.0115442898416526,0,0,0,0,0,-0.0106259676812348,0,-0.0150280902497097,0.170383316286403,0,0,0,0,0,0,-0.0158970137041898,0,0,0,0,0,0,0,-0.0209156964480953,0,0
MKreturn,0,0,0,0,-0.0583941479906733,0,0,-0.0654073586799707,0,0.0418020845751566,0,-0.0138996008203002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0.012273393711199,0,0,0,-0.00910533437721554,-0.00800167112696565,0.0504276117669637,0,0.048271579676851,0,0,0,0,0,0,0.0663061717931679,0,0,0,0,0,-0.0173230984202257,0,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,-0.000721007499223214,0,-0.000625612538280556,0,0,0.00153847668786959,0,-0.00111540046895832,0,0,0,0,0,0,0,0,-0.000562574683737633,0.0016979613114575,0,0,0,0,5.42101086242752e-20,0.000955414781863085,0,0,0,0,0,0,0,0,-0.000666173088975448,0,0,0,0,0,0,0,0,-0.00446863312429512,-0.0010112370285689,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,-0.11857027264541,0,-0.00477083919893194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0121702947166534,0.049501559772158,0,-0.0121102066122269,0,0,0,0.00221520653433244,0,0,0,0,0,0,0,0.0580296702039013,0,0,0,0,-0.194092331488365,0.154680328432371,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,-0.00288604980210975,-0.00319698167845498,0,-0.0026955644731539,0,0,0,0.00182991955422128,0,0,0,0,0,0,0,0,0,0.00408053771457145,0.00287173112595184,0,0,-0.000398963568856621,0,0.00139758173282949,0.00058227767203141,0,0,0,0,0,0,-0.00042316518652738,0,0,0,0,0,0,0,0.00431874029091519,0,-0.0132952762816772,0.00271900064255328,0,0,0,0.00950658307132921,0,0
CarbonVol_Hubei,0,0,0,0,-0.0008111670696945,0,0,0,0,-0.00102766047215436,0,0,0,0,0,0,0,0,-0.0021165135978281,0,0,0.00332137985297972,0.00335558570596273,0.0118713305223693,0,0,0,0,0,0,0,0,0,0,-0.00291290690171534,0.000294871712293177,0,0,6.80550121679379e-06,0,0,0,0,0,0,0,0,0,0,0,0,0.014014518515272,0,0,0,0,-0.0148433512844957,0,0
