,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600309.SH,X600011.SH,X600010.SH,X601898.SH,X600660.SH,X600688.SH,X601600.SH,X601991.SH,X600188.SH,X600795.SH,X600886.SH,X600362.SH,X000898.SZ,X600547.SH,X600516.SH,X002466.SZ,X601992.SH,X600111.SH,X600027.SH,X600176.SH,X600352.SH,X600299.SH,X002460.SZ,X300072.SZ,X000709.SZ,X600808.SH,X002110.SZ,X000553.SZ,X000786.SZ,X600801.SH,X600339.SH,X600583.SH,X000932.SZ,X600426.SH,X601158.SH,X000883.SZ,X000301.SZ,X600219.SH,X000629.SZ,X000792.SZ,X601699.SH,X000539.SZ,X002271.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601992.SH,0,0,0,0,0,0,0,0.097052757825948,0.157808568560368,0,0,0,0,0,0,0,0,0,0,0.159256842280681,0,0,0,0,0,0,0,0.116386782884847,0,0.217679082705781,0,0,0,0,0.0545089525097857,1.73472347597681e-18,0,0.0981520636037852,0,0,0,0,0,0,0.10637142523581,0,0,0,0,-0.00352967158206148,-0.0174656291324865,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0.108029572124263,0,0,0,0.215529324312065,0,0,0,0,0,0,0,0.0529738693031067,0,0.00618947254409505,0,0.0340630181669558,0,0.0242957842720676,0,0,0,0,0,0,0,0,0,0.0624174427607558,0,0,0.0144188751202268,0,0,0,0,0,0.0310179434949581,0,0,0.0335932098287198,0,0,-0.00290353312262584,0,0,0,0,0,0
X600027.SH,0,0,0,-0.184710534054206,0,0.106615401322309,0.282913991559823,-0.0445885428695148,0,0,0,0,0,0,0,0.257258768341574,0,0.439398629150605,0.0907284064617939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0605835659131388,-0.09333848350846,0.115202036699948,0,0,0,0,0,0,0,0,0,-0.0117043659404899,-0.0234878579547754,-0.000370522583635597,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0.0278082321031858,0,0,0,0,0,0.210201242587339,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0.231675561198002,0,0,0,0,0.0511961672383699,0.129974977802666,0,0,0,0,0,0,0,0.0723206100702612,0,0,0.0461404000755248,0,0,0,0,0.00829053634270315,0,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0.0995335364519572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30347311100094,0,0,0.00968236985675306,0,0,0,0.125983462679789,0.0476410475830989,0,0,0,0,0,0,0,0,0.0131176964938405,0,0,0,0,0.0164477757967569,-0.014276971874641,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0.0837073016918711,0,0.267876036598596,0,0,0,0,-0.0834996271065785,0,0,0,0,0.479689804847297,0,-0.315183437547234,0.0999161351761756,0.030374454909076,0,0,0,0.0454200821986655,0,0.136621629386266,0,0,0,0,0,0.55699933044309,0,0,0,0,0,0,0,0,-0.028672336233723,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0.121906874412955,0,0,0,0,0,0,0,0,0,0,0,0.0665197244871695,0.270578397028814,0.392372728920903,0.158410308714245,0,0,0,0,0,0,0,0,0,0.135417000984821,0.024543459673319,0,0,0,0,0,0,0,0,0,0,0,0.133178094664953,0,0,0,0.0631160755207707,-0.0210905537569876,-0.0486635010179077,0,0,0,0,0,0
X300072.SZ,0,0,0,-0.00484335595810316,-0.0461587095361499,0,0,0,0,0,0,0,0,0,0,0,0,0,0.467276404021147,0,-0.475544328284176,0,0,-0.800724867880382,0,0,0,0,0,0,0,0,0,0,0,0.158808991462705,0,0,0.437862674113452,0,0,0,0,0,0.108174848085153,0,0,0,-0.539022838959078,-0.0692474257802862,-0.0946306114911464,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0.190261808392169,0,0,0,0.039173311923962,0,0,0,0,0,0,0,0,0,0.112918020573265,0,0,0,0,0.0296870250152924,0,0,0,0.25163382389208,0,0,0,0,0,0,0.0191107754656263,0,0,0,0,0,0.0249835636150398,0.065501439256413,0,0,0,0,-0.000235230286811225,-0.0216042679428717,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0.0945885149113146,0.0137946209602388,0,0,0,0,0,0,0,0,0.0675306573597382,0,0,0,0.102908500990668,0,0,0,0.090743312722262,0,0,0,0.178812111657886,0,0.262487880020336,0,0,0.0874473904034486,0,0,0.072763010968169,0,0,0,0,0,0,0,0,0,0.0376666995682299,0,-0.00247003326684523,-0.00223383157937512,0,0,0,0,0,0
X002110.SZ,0,0,0,0,0.494720003004782,-0.0797088450791641,0,0,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,-0.00234569363254645,0,0,0,0,0,0,-0.150965596854415,0,0,0,0,0,0,0.0547802298140792,0.158688280028551,0,0,0.466178162983602,0,0,0,0,0,0,0,0,0,0,0,0.00748831894415023,0.0158708064120205,0,0,0,0,0,0
X000553.SZ,0.209246686680339,0,0,0.407959060032436,0,0,0.15643803589526,0,0,0,0,0,0,0,0,0,0,0,0,0,0.190999271314157,0,0,0,0,0,0,0,0.145907362267269,0,0,0,0,0.0370860964761579,-1.38777878078145e-17,0,0,0,0.278556646759912,0,0,0,0,0,0.111011487382696,-0.106913884078301,0,0,0,-0.0350270093967729,-0.0320154745823927,0,0,0,0,0,0
X000786.SZ,-0.362225836314226,0,0,0.298797403556377,0,0,0,0,0,0.0550823163622465,0,0,0,0.130900297600142,0,0,0,0,0,0.191212873687757,0,0,0,0.153657326468267,0.143713794896704,0.0555771387901355,0,0,0,0,0,0.0515233045887495,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0.216461631290296,0,0,0,0,0,0.337965821805969,0,0.0346696083405775,0.0121056974543454,0,0,0,0,0,0
X600801.SH,0,0,0,0.289282555810717,0,0.0126150384641054,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0.214556809338744,0,0,0,0,0,0,0,0,0,-0.176573272954087,0,0,0,0,0.176723732878914,0,-0.0149238444475398,0,0.145647230867782,0.0850286750242399,0,0,0,0,0,0,0,-0.0125981340573155,1.0842021724855e-19,0,0,0.0366797931779429,0,0,0,0,0,0
X600339.SH,0.0903453032239843,0,0,0,0,-0.0292085028852322,-0.00269993830636876,0,0,0,0,0,0,0,0,0,0,0,0,0.227357938585365,0,-4.33680868994202e-19,0,0,0,0,0,0,0.167955445322176,0,0,0,0,0,0,0,0.632290455722463,0,0,0,0,0,0,0,0,0.0579288846073677,0,0,0,-0.0141597596823627,-0.0208691824831324,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0,0,0,0.0403715643674929,0,0,0,0,0,0,0,0.0586640477804924,0,0.105050921895753,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,-0.015082636126234,0.36974831534902,0,0,0.086782001563193,0,0,-0.071556033241619,0.08972005074972,0,0.11383496746381,0,0,0.0844265890195424,0,0.00396249054638401,0.00534630899967794,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0.136605048713903,0,0,0,0,0,0,0,0,0.109101982790339,0,0,0,0,0,0.0758812117103622,0,0,0,0,0,0,0,0,0,0,0,0.489268179080856,0,0.0418939272902316,-1.0842021724855e-19,0.00911212935794974,0,0,0,0,0,0,0,0,0,0,0,0.0303362870686621,0,-0.00166933957027956,-0.00892818618392896,0,0,0,0,0,0
X600426.SH,0,0,0,0,0,0.129625220159621,0.108621707406863,0,0,0,0,0,0,0,0,0,0,0,0,0.260526937198114,-0.0445756287371717,0,0,0,0.173853838909904,0,0.109365041923322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161254569637917,0,0,0.0369941143278872,0,0,0,0,0.00185308896693148,0,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0.0541760061028945,0,0.0566674109309401,0,0,0.00970709949387153,0,0,0,0,0.0693785362929943,0,0,0.0661029394811486,0,0,0,0,0.126697107973525,0.0628608543451057,0,0.0553330082997327,0,0,0,-0.0072015148497945,0,0,0,0.0102465454870748,0,0,0,0,0,0,0,0,0.0440987603853493,0,0,0,0,-0.00422218298089808,-0.0232995058773178,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0.0280358227585422,0,0.0193965160210386,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0.0334934615167345,0.0655518466784158,0.0244452602333656,0,0,0,0,0,0.0381186122454256,0,0.0893788291900473,0.000193407581340504,0.13383083178914,0,0,0,0,0,0,0,0.0635416972596774,0,0,0,0,-0.00235278906093937,0.00910631865184668,0,0,0,0,0,0
X000301.SZ,0,-0.183689783227867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.307599227570654,0,0,0,0,0,0,0,0,0,0,0.232539779049302,-0.0186715989649157,0.105179957974989,0,0.00917777236920494,0.264116085987457,0,0,0,0,0,0,0,0,-0.0848316893182758,0.0794417805784576,0.0450979574548796,0.0224515762108399,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0.0439272941556913,0,0.0841400039615039,0,0,0,0.376205884515017,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0738549464080456,0,0.0215849510694551,0,0,0.0299246973229428,0,0.0243387463255373,-0.0547907125376804,0,0,0,0,0,0,0,-0.150022642784475,0,0,0.0801996536191015,0,0,0.00290538754776469,0,0.0155345373324857,0.0322938015802709,0,0,0,0,0,0
X000629.SZ,0,0,-0.128786539733895,0,0,0,0,0,0,-0.398962377533755,0,0.0219731424107159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.054538531523757,0,0,0,0,0,0,-0.390879836272728,0,0,0.238720748867978,0,0,0,0,0,0,-0.0753372539780152,0,0,0,0,0.00430310578672913,0.0858776931382781,0,0,0,0,0,0
X000792.SZ,0.12087581255137,0,0,0,-0.138883749521866,0.0772142170031436,-0.314089025283462,0,0,0,0,0,0,0,0,0,0,-0.0969316639529956,0,0,0,0,0,0,-0.314281616461187,0,0.351291549533987,0.437681373350514,0.383999432628084,0,0,0,0.514302269696176,0,0,0.334470400460227,0.0752556058581391,0,0,0,0,0,0,0,0,0,0,0,-0.15247795068339,0.0396163968222212,0.0799260226402623,0,0,0,0,0,0
X601699.SH,0,0,0.0572891252138447,0,0.303799272605065,0,0,0,0,0,0,0,0,0.254641837684936,0,0,0,0,0,0,0,0.178619367183508,0,0,0,0,0,0,0,0.18313477897851,0.0474401035075412,0,0,0,0,0,0,0,-0.00877151619223074,0,0,0,0,0,0,0,0,0,0,0.00184565154886608,-0.00596277342788385,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0.0367350909618648,0,0,0,0,0,0.0164737662813533,0,0,0,0,3.46944695195361e-18,0.107644571760222,0,0,0,0,0,0,0,0,0.0197372832185312,0,0,0,0.0223512942344594,0,0,0,0.0477063416898944,0.103118007227607,3.46944695195361e-18,0,0,0,0,0,0,0.0469270013655298,0,0,0,-0.00644014039818767,0.000638117792522155,0.00458542172374847,0,0,0,0,0,0
X002271.SZ,0,0,0,0.367857382526232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0277447919580702,0,0.0646660535623403,0,0,0,0.14174951948602,0,0,0,0.0720241233335034,0,0,0,0,0.017589466659746,0,0,0,0,0,0,0,0,0,0,0.0533944095261245,-6.93889390390723e-18,0,0,0.246354993394582,0.0606879431809046,0.0478327999658796,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.21430002349687,0,0,0.23161663599372,0,0,0,0,0,-0.102158850343333,0.17279816537464,0,0,0,0,-0.212011141956427,0,0,0,-0.1026998443707,0,-0.119499539327955,0,0,0,0,0,0,0,0,0,0,-0.0156567719639616,-0.0863765401760072,0,0,0,0,0,0
Slope,0,0,0,0,0,0,-2.77555756156289e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.77325124344244,0,0,0,-2.47246938996554,0,0,-1.08132495133523,0,0,0,-1.62077776391804,0,0,-0.806035200985895,0,0.858865031852725,0,0,0,2.96464004566592,0,0,0,2.80791906671675,0,1.3496418687129,-0.948349294711184,0,-0.676527238407364,0,0,0,10.0994152344956,0,0
TED,0,0,0,-0.605434886834995,0,0,-6.93889390390723e-18,0,0,-0.190124342150737,0,-0.13444448184566,0,0,0,0,0,0,0,-0.940852922681405,0,0,0,0,0,-1.30229226379528,0,0,0,0,0.981959255332584,0.422438599579803,0,0,0,-0.97953597612566,-2.77555756156289e-17,0,0,0,0,1.23093035350375,0,0,-6.93889390390723e-18,0,0,1.16000360510775,1.38777878078145e-17,-0.450764937695746,0,0,0,0,-0.898567594661513,0,0
RealEstate_excess,-0.0777307843806014,0,0,0,0,0,0.0775424750792822,0,0,0,0,0,0,0,0,0.00919612248058044,0,0,0,0,0.139287999969489,0,0,0,0,0,0.0234802972084921,-0.0486763321334227,0,0,0,0,0,0.085726455525378,-0.138586717127916,-6.93889390390723e-18,0,0,-0.0495769227844466,0,0,0,0,0,0,0,0,-0.0689452365025373,0,0.00643888247857408,-0.00335733329518036,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,-0.0378373129303292,0,-0.122965788627688,0,0.0812950753677517,0,0,-0.0593464102579194,0,0,0,0,0.0832832100487219,0,0.0982666327849292,0,0,0,0,0,0,0,0.105357701090185,0,0,0,0,0,0,0,0,0,0,0,0,-0.0105811996182862,0,0,-0.0461112789507454,0,0,0,0.0071110116026449,-0.00190594163110396,-0.0189096976086558,0.103990102120905,0,0,0,0,0
MKvol,0,0,0,0,0,0,0.000769595673612366,0,0.00133401467854048,-0.00177308044261083,0,0.00290778268500006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000905631510787098,0,0,0,0,0,-2.93874375667673e-05,-0.000491056606239725,0,0,0,-0.000208149734911364,0,0,0,0,0,0,0,0,-0.00047517671760385,0.000936123415155949,0.00080942375498474,-0.00136312215601485,0,0,0,0.019689821592216,0,0
CarbonVol_Shenzhen,0,0,0,0.0158999468272433,0,0,0,-0.018472419501498,0,0,0,0,0,0,0,0,0,0,0.00619107986823714,0,0,0,0,0,0.0297760410045589,0,0,0,0,0,0,0.00270115052623558,0,0,0,0.0192112746745154,0,0,-0.0312988869575596,0,0,-0.056203037842038,0,-0.0657433267569946,0,0,0,0.0263827201319994,0,0.0167981403908964,-0.0454612438116632,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0.00831634967255814,0,0,0,0,0,0,0,0,0,0,-0.00794413634011496,0,0,0,0,0,0,0,0,-0.00075660574936443,0,0.00433486724504477,0,0,0.00640894316960173,0,0,-0.00695162099781456,0,0.00666158211468835,-0.0148869973896361,0,0,0.00336736862237844,0,0,0.0121593755701517,0,0,0.00138619922259436,0,-0.00451216178874704,0.00342825323246477,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,-0.00439835830216683,0,0,0,0.0171370536050201,0,0,-0.010283905319736,0,0,0,0,0,0,-2.71050543121376e-20,0,0,0,0,0,0.0342376020651841,-0.0168430404818752,0,0,0,-0.00827698323959073,0.00244681589878949,0.0124836609155412,0,-0.0065472700941284,0,0,-0.0179093858092309,0,-0.00144900126185263,0,0,0,0,0,0,0,0,0.00286838557687031,0.00196227486126989,-0.0017077454897731,0,0,0,0,0,0
