,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600019.SH,X600547.SH,X000708.SZ,X600011.SH,X601898.SH,X600886.SH,X600010.SH,X002460.SZ,X002271.SZ,X601600.SH,X600801.SH,X600660.SH,X600362.SH,X000786.SZ,X600688.SH,X600188.SH,X600352.SH,X600795.SH,X601991.SH,X601992.SH,X600111.SH,X002466.SZ,X600027.SH,X600299.SH,X600489.SH,X000723.SZ,X000401.SZ,X600176.SH,X000553.SZ,X000898.SZ,X601158.SH,X600219.SH,X000792.SZ,X600516.SH,X600426.SH,X002075.SZ,X000932.SZ,X000883.SZ,X000709.SZ,X600583.SH,X002353.SZ,X600126.SH,X000027.SZ,X000630.SZ,X600612.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0.144411391015228,0,0,0,0,0.0811706234536334,0,0,0,0,0.0899827695275722,0,0,0.137514454211474,0,0.106545654342576,0,0.0979042611779226,0,0.00690936287924355,0.136295999928636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0155954779280097,0,0,0,0,0,0,0,0,0
X600028.SH,0.133685473776999,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0851376280827417,0,0,0,0,0,0,0,0,0,0,0.140117429248929,0,0,0,0,0.131723527100236,0,0.0237258413917319,-0.00390250047267033,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0.021340063643568,0.347600428569981,0,0,0,0,0,0,0,0,0.0222760627990364,0.0912853123888681,0,0.095129142231276,0,0,0,0,0,0.0885540532850951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0382077026546582,0.0435370406734461,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0.433738751066588,0,0.13703079017042,0,0,0,0,0,0,0,0,0.0255035912152274,0,0,0,-6.93889390390723e-18,0.125922055548905,0,0,0,0,0,0.00357273620560351,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0.0111960058682828,0,0,0,0.00503448166634883,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0663796497554727,0,0.2236674557948,0,-0.0206058706222504,0,0,0,0,0,0,0,0,0,0,-0.0197838649644716,0,0.313784653874265,0,0,0,0,0,0.0958503800797694,-1.38777878078145e-17,0,0,0,0,6.93889390390723e-18,0.085615163868832,0,0,0,0,0,-0.00506297230679315,0.00696482600566414,0,0,0,-0.186238195575605,0,0
X600019.SH,0,0,0,0,0,0,0,0.00590634777930631,0.0611333512323655,0,0,0,0,0,0,0,0,0.169756241598379,0.0641694836737671,0.0668693668851706,0,0,0,0,0.0610096417796034,0,0.0710364250498417,0,0.0448142435476754,0,0,0.0122698419263206,0,0,0.288710168880893,0,0.0446042888256456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.073742493226414,0,0,0,0,0,0,0,0,0,0.776563323970706,-0.0242088031563694,0,0,0.0218803798628118,0,0,-0.127368636405383,0,0,0,0,0,0,0,-0.0757630059169258,0,0,0,0,0.367949826543874,0,0.0232883735586712,0.0186822126571692,0,1.0842021724855e-19,0,0.0586530819179051,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0.0265223204718861,0,0.131617722132268,0,0,0,0,-0.0863791066953958,0,0.270809930399141,0,0,0.358047877160245,0,0,0,0,0,0,0,0,-0.0528916679035134,0,0,0,0.271935300646041,0,0.106872309375165,0,0,0,0,0.0186878191880037,-0.0115410184761875,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0434011549547301,0,0,0,0,0,0.0206406564971562,0.0075531939526437,0,0.0522247362425173,0,0,0.0934258003776865,0,0,0.550870730590844,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107275015923371,0,0,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.00363587325753359,0,0.17875913479675,0,0,0,0,0.0195139579457018,0.37463405440627,0,0,0,0,0,0,0,0.0778657309500743,0,0,0,0,0,0,0,0.0370059644884436,0,0,0,0,0,0,0,0.00877492367093687,0,0,0.0488036555884738,0.140115212725564,0.040951840881983,0,0,-0.000759834321342055,0,0,0,0,0,0
