,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X601898.SH,X600188.SH,X600019.SH,X600547.SH,X600660.SH,X600886.SH,X601600.SH,X600585.SH,X600011.SH,X600795.SH,X000792.SZ,X600489.SH,X600362.SH,X600010.SH,X600111.SH,X000708.SZ,X600803.SH,X600027.SH,X002460.SZ,X000301.SZ,X601991.SH,X600426.SH,X600160.SH,X000983.SZ,X600219.SH,X601699.SH,X000786.SZ,X002466.SZ,X000807.SZ,X000630.SZ,X600176.SH,X002128.SZ,X600096.SH,X000408.SZ,X601168.SH,X600985.SH,X000877.SZ,X000933.SZ,X000883.SZ,X600378.SH,X600995.SH,X600352.SH,X600688.SH,X002353.SZ,X600299.SH,X600863.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.592929178845976,0.0665267686976538,0,3.46944695195361e-18,0.0738580331226363,0,0,0,0.198510481994727,0.0465738197333772,0,0,0,0,0.108966810893069,0.216187355801075,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0212257678948961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0648430309477879,0,0,0,0,-0.0723992096926747,0,0,0,-0.0437507625162882,0,0
X600028.SH,0.319714632746461,0,0.196928139445248,0,0.144584975290874,0,0.103758169495588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.105105876475141,0.045875176664917,0,0.134454779805563,0,0,0,0,0,0,0,0,0,-0.00385321536926701,0,0,0,0.0137827696368852,0,0
X601088.SH,0,0.433484325025178,0,0.0034968950500233,0,0.21400911659165,0,0,0.113956418963247,0,0.0525137949276426,0,0,0,0,0,0,0,0,0,0.0525719180882272,0,-0.0857611151509133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0131788168917661,0,0.0200556158295401,0,-0.0469688952086216,0,0,0,0,0,0.048778204081379,0,0,0,0.0169911266548892,0,0,0.0148005317124775,0,0
X600309.SH,0,0,0,0,-0.0795918212205915,-0.00204352774967399,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0.239254165444109,-0.225895491694311,0,0,0,0.167748560654982,0,0,0,0,0,0,0,0,0,0.329793828264241,0,0,0,0,0,0,0,0.123972642721127,0,0,0,0,0,0,-0.045178000944177,-0.0265300430938959,-0.0363481499877919,0,0,0,-0.0189511228439888,0,0
X601898.SH,0,0.29196778333982,0.00491515875980141,0,0,0.191760865939856,0,0,0,0.0988906396246949,0.182900348310277,0,0,0,0,0,0,0,0,0,0,0.117512637440634,0,0,0,0,0,0,0,0.106748869348171,0,-0.0115989690478476,0,0,0,0,0,0,0.0507785708946341,0,0,0,0,0,0,0,0,0,0,0.0759480406406629,0.0506315318270809,0,0,0,0,0,0.00777370582503466,0,0
X600188.SH,0,0,0.219284502197787,0,0.0845986477166733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.154894208630977,0,0,0,0,0,0,0,0.605247436200179,0,0,-0.0973585987750917,0,0,0,-0.121473051610414,0.133673368043503,-0.0261768446486968,0.414414494659875,0,0,-0.0172075317878626,0,0,0,0,-0.0889859588333561,0,0,0,0,0.0547320043570683,0,0,0,0.0154642873573226,0,0
X600019.SH,0,0.380515544499057,0,0,0.11912590516159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.358694647056457,-0.0191526141991982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0615076557973453,0,0.0739342456932175,0,0,0,0,-0.167466844967976,0,0,0,-0.0159542222182599,0,0,0,0.112841333713837,0,-0.221203759966901,0,0,-0.00894535159447567,0,0
X600547.SH,0,0,0,-0.104117782410274,0,0,0,0,0,0,0,0,0,0,0,0.718581613728312,0,0,0.0925115052509264,0,0,0,0,0,0,0,0.208251474249344,0,0,0,0,0,-0.0941674805282803,0,0,0.00130214374500512,0,0,0,-0.0141062157422894,0,0,0,0,0,0,0,0,-0.200267167761952,0,0,-0.0559739675045647,0,0,0,0,0.0278578038199101,0,0
X600660.SH,0,0,0,0,0,0,-0.0871808736073107,0,0,0,0,0,0,0,0.1752330616266,-0.0957641790819683,0,0,0,0,0,0.151197990640023,0.122663730112779,0,0,0.00297497127861034,0,0,0,0,0.341679635532343,0.0735793860352846,0,0,0,0,0,0,-0.0739445686422648,0,0,0,0,0,0,0,0,-0.146635561273895,0,0,0,0,-0.0627702187804129,-0.00702548403642654,0,0,-0.0649441477919331,0,0
X600886.SH,0.270782202190142,0,0,0,0,0,-0.0763398705125493,0.122828347024803,0,0,0,0,0,0.209146081242599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.190366635940938,-0.105839914902779,0,0,-0.0499202389084778,0,0,-0.231115254617033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0180435929912444,0.0752618604370449,0,0,-0.0129300139617962,0,0
X601600.SH,0.0496876328779372,0,0,0,0,0,0,0,0,0,0,-0.0815887790831963,0,0,0,-0.000236138909610643,0.412684476835955,0,0,0,0,0,0,0,0,0,0.0509932917855473,0,0.367051664042995,0,-0.040100658529194,0,0.0170990293903597,0,0,0.307488434610466,0,0.0243730269854099,0.188636674028304,0,0,6.93889390390723e-18,0.119037989950818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122906378208544,0,0,0,0,0,0,0.130653135013067,0,0,0,0,0,0,-0.0508241246834027,0,0,0.0328173825291705,0,0.0502340145733835,0,0,0.260031105990746,0,0,0,0,0,0.0994114178695784,0,0,0,0,0.0114314745743641,0,0
X600011.SH,0,0,0.29289868697483,0,0,0,0,0,0.0456600578087346,0.0899929017763179,0,0.115202187347175,0,0.100649271765527,0,0,0,0,0,0,0,0.0244871058443812,-0.133257556684769,0,0.347709113587696,0,-0.0720030007191719,0,0.0194779733813271,0,0,0,0,0,0,0,0,0.113217450308064,0,0,0,0,0.0173854599144116,0,0,0,0,0,-0.0693370383352457,0,0,0.0300110518289322,0,-0.0512072796507354,0,0,-0.0390877525595517,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0.0453341713866079,0,-0.0467653414618026,0.168215408285937,0,0,0,0,0,0,0,0,0.215692276484073,0,0,0,-0.00952121286664436,0.00892014978228422,0,0,-0.0670835044772933,-0.106995038112593,0,0,0,0,0,-0.0765445655355776,0,0,0,0,0,0.335572442811482,0,0,0,0,0,0,0,-0.0016927724196452,0,0,0,0,0,-0.0107946098231073,0,0
X000792.SZ,0,0,0,0.0233133961406716,0,0,0,0,0.0205263032915585,-0.0339523428738949,0,0,0,0,0,0.0747161487376836,0,0,0,0,0,0,0,0.133637979184121,0,0.0252793008848445,0,0,0,6.93889390390723e-18,0,0.372434849417967,0,0,0,0,0,0,0,0,0,0,0,-0.125489859322005,0,0.0175300317244836,0,0.0552913228878074,0.0414329643505818,0,-0.0741230533815699,0,0,0,0,0,-0.0101778624009319,0,0
X600489.SH,0.146814903704665,0,0,0.0937468338510471,-0.0211697739758879,-0.009065576298128,0,0.488855112649742,0,0.181470959850023,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0.128392414380334,0,-0.207055175494584,0,0.120534789522006,0,0,0,0,0.235505141418534,0,0,0,0,0,0,0,0,0,-0.0457328553958366,0,0,0,0,0.0558168739407989,0,0,0,0,0,0,0,-0.0415006293905522,0,0
X600362.SH,0.0290046169108752,0,0,0,0,0,0,0.0094842554922097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0714317543359016,0,0,0,0.0112179057191328,0,0.407743046301137,0,0.0559984241940319,0,0.011077541156987,0.255806357932134,0,0,0.0104824399681393,0,0,0,0,0,0,0,0,0,0.0288844520497551,0,-0.0549933839533761,0,0,0.0100254093979551,0,0
X600010.SH,0,0,-0.095979165067053,0,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0.135275490673519,0,0,-0.0523476291679921,0,0,0,0,0,0,0,0,0,-0.00599458539285444,0,0,0,0,0,0,0,0,0.0251752311997207,0,0.0676606468134811,0.0881054098803444,0,0,0.172778836890067,0,0,0,0.0126251760520819,-0.0097275150202164,0,0,0,0,0.054565758514574,0,0
X600111.SH,0,0,-0.114404874858623,0,0,0,0,0.174846682605845,0,0,0,0,0,0,0,0,0,0.0424806880398732,0,0,0,0,0.155619756256027,0,0,0,0,0,0,0,0,0.103363750690389,0,0,0,0,0,0.00488566963930032,0,0,-0.0995986830533101,0,0,0.117405952746434,0.0505309590513603,0,0,0,0,0,0,0,0,-0.0964547242319335,0,0,0.0141847309399153,0,0
X000708.SZ,-0.0480587023805179,0,0,0.0470238145779456,0,0,0.125627454986658,0.077390873713852,0,0,0.0500554919900506,0,0,0,0,0,0,0,0,0,0,-0.0731286593822903,0,0.059384576232273,0,0,0.022759444171967,0,0,0,0,0,0,0,0,0,0,0,0,0.0949528584470669,0,0,0,0.0613874292515914,0,0,0.405195005926789,0.0657097167125985,0,0,-0.0371933021269608,-0.0192430125037928,0,0,0,0,0.0181251974500198,0,0
X600803.SH,0,0,0.0331680958473457,0.0315255355376982,0.0614935163443654,0,0,0,0.037218076905449,0.142678587210268,0,0,0,0,0,0,0,0,0,0,0,0.193343114095054,0,0,0,0,0.0554732634593584,0,0,0,0,0,-0.040754817579063,0,0,0.0655356254523789,0,0,0,0,0.0505693351091442,0,0,-0.0278629102408904,0.118828790524334,0,0,0,0,0,0,0.0929302701414341,0.045361944830809,0,0,0,-0.0407245498116349,0,0
