,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600011.SH,X600585.SH,X600010.SH,X601992.SH,X601898.SH,X600795.SH,X600688.SH,X601991.SH,X300072.SZ,X601600.SH,X600309.SH,X600660.SH,X600547.SH,X600886.SH,X600188.SH,X600362.SH,X600027.SH,X000709.SZ,X600157.SH,X002466.SZ,X600339.SH,X600111.SH,X000898.SZ,X000959.SZ,X601158.SH,X600489.SH,X600299.SH,X600008.SH,X000883.SZ,X600352.SH,X002460.SZ,X600219.SH,X600578.SH,X600176.SH,X000723.SZ,X002271.SZ,X600583.SH,X000630.SZ,X600021.SH,X000408.SZ,X000539.SZ,X000792.SZ,X000027.SZ,X600808.SH,X600160.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600688.SH,0.192711280052694,0.139571885079953,0,0,0,0,0,0,0,-0.0339351685436634,0,-0.0505680141367814,-0.0367854656690878,0,0,0,0,0,0,0,0,0,0,0,-0.036131399271228,0,0,0,0,0,0,0,0,0,-0.0381097097653706,0,0,0.0553086571364136,0,0,0,0,0,0,0,-0.0437116073213457,0,0,0,0,0,-0.00814187231261052,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.221388371048251,0.108305074944368,0,0.110465481721328,0,0,0,0,0,0.138269900800881,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.245691501877119,0,0.142614597366711,-0.154285608139234,0,0,0,0,0,0
X300072.SZ,0,0,0.0216675616457401,0,-0.629841624502513,-0.164593955285302,0,0,0,0,0,0.321359156812285,0,0,0.742976290941946,0,-0.0374428888559078,0,0,0,0,0,0,0,0.0894120935645832,0,0,0,0,-0.117217823265948,0,0.236229889296438,0,0,-0.32764693718567,0,0,-0.0561876164001422,0,0,0,0,0,0,0,0,0,0,0,0,0.116555449704847,0.027417032821814,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0.0324138621371027,0,0,0,0,-0.0297823557199703,0,0,0,0,0,0,0.203109560461396,0.323611236746393,0,0,0,0.116839595481135,0,0.214550753895865,0,0,0.106561079912676,0,0,0,0,0,0,0,0,0,-0.0106919602176897,0,0,0,0,0,0,0,0,0,0,0.00718862191566886,0.00675816212873612,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0.0499233099504862,0,0,0,0.0529103804490901,0,0,0.185163107205367,0,0,0,0,0,0.050591699754484,0,0,0.0407999927082994,0,0,0,0,0,0,0,0,0,0,0,0,-0.0674310201738315,0,0,0.112257120270187,0,0.113359151031728,0,0,0,0,0.282292960771784,0.333144587271314,-0.121546023877099,0,0,0,0,0.00641861773333261,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0.264849481573043,0,0,0,0,0,-0.00165061829903292,0.0904459390657401,0.0420872310632699,0,0,0,0,0,0.0402137970159647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0924396564851124,0,0,0,-0.151324126022846,0,0,0,0.163398902191056,-0.0948416197551662,0,0.0235215246367955,-0.0205755793485459,0,0,0,0,0,0
X600547.SH,0,0,0,0,0.27098046937401,0,0,0,0,0,0,0.0716457703804728,0,0,-0.0831560523551841,-0.0266187913112488,0,0,0,0.217252857888346,0,0,0,0,0,0,0,0,0,0,0.535963809664055,0.170146777740784,0,0,-0.040135373048036,0,0,0,0,0.0191201147739089,-0.724618461754612,0,0,0.177843340122733,0,0,0,0,0.0875133205448482,0,-0.0622381752223343,0.0905725199350001,0,0,0,0,0,0
X600886.SH,0,0,0.117237168626362,0,0.0673011521084928,0,0,-0.00815526519029611,0,0.320535672173851,0,0.0229949287640991,0,-0.0725975356814775,0,0,0,0,0,0,0,0.00428147206683019,0,0,-0.022135952499828,0,0,0,0,0,0,0.062048551551235,0,0,0.0639146797519703,0,0.0654623966933025,0,0,8.67361737988404e-19,0,0,0,0.012314950552397,0,0,0,0,-0.138714463000406,0,0.0394098733190918,-0.0270951239578753,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0.203623768649551,0.642150825949407,0,0,0.112475345204241,0,-0.0814240665592143,0,0,0,0,0,0,0,0.0538175210575133,0,0.0268548257857805,-0.313046581756573,0,0,-0.00956640202600956,0,0,0,0,0,0,0,0,0.102626410885339,0,0,-0.117220783092928,0,0.099689422036098,0,0,0,0,0,0,0,0,0,0.0446748459917029,0,0,0,0,0,0
X600362.SH,0,0,0,0.138927890488187,0,0,0,1.73472347597681e-18,0,0,0,-0.18224040124456,0,0,0,0,0.0250788101087987,0,0.0412060779277604,0,0,0,0,0.166641868361537,-3.46944695195361e-18,0,0.232402144192729,0,0,0.0685667077418952,0,0,0,0,0,0,0,0,0,0,0,0.0240379566197376,0,0,0,0,0,0,0,0,-0.0200996389217623,-0.0034551832088178,0,0,0,0,0,0
X600027.SH,0,0,0,0,0.350661851308228,0,0,0,0,0,0,0.0420348624069209,0,0.298316917998808,0,0,0,0,0,0,0,0,0,-0.0931516609956926,0,0,0,0,0,0,0,0.0602985884907039,0,0,0,0,0,0,0,-0.121176005353259,0.0405797856593463,0,0.102994638101717,0,0,0,0,0,-0.0745864126114175,0,-0.0322165855886372,0.0455654063131914,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0.247156768275196,0,0,0.124688137536342,0,0,0,0,0,0,0.0444627988021588,0,0,0,0.117362739157005,0,0,0,0,0,0,0,0,0.48912919584307,0,0,0,0.293942911468033,0,0,0.00647309770437101,0,0.185148037357897,0,0,0,0,0,0,0,0.227875409425287,0.380617181583719,0,0,-0.209519436719045,0,0,-0.00529495281428603,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0.0048720637028461,0,0,0,0,0,0,-0.0390016038512118,0,0,0,0,0,0,0.040065345058006,0,0.0621597486839747,-0.0151542903745122,0.0560957764409552,0,0.0185970791772831,0,0.104236178656554,0,-0.0307646405295381,0,0,-3.46944695195361e-18,0,0,0,0,0,0.0292071859642598,0.0458118260462713,0,0,0.0952317007561545,0,0.0368622895770885,0,0,0,-0.0142234757053388,0.0258094704129376,0,0,0,0,0,0
X002466.SZ,0,0.114294190711217,0,0,0,0.306627836359605,0,0.0859418444296071,0,0,0,0,0,0,0.0157007077840525,0,0,0,0,0,0,0,0,0,-0.0153338081562321,0,0,-0.00590761581846162,0,0,0,0.0122893107588295,0,0,0.701407198552469,0,-0.0594462544407383,0,0,-0.019138988420451,0,0,0,0,0,0,0,0,0.0844499666788107,0.0692019594787942,-0.0106236494748581,0.00308651101684335,-0.157156181305865,0,0,0,0,0
X600339.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170395253615092,0,0,0,0,0,0.426257032998047,0,0.0288031990535628,0,0,0,0,0,0,0,-0.147202407040802,0.226468480545214,0,0,0.356561082386289,0,0,0,0,0.340788289757905,0,0.0127454516360748,0.0781482400136368,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0.00513675714310642,0.0475045102590916,0,0,0,0,0,0,0,0,0,0,0.0639500495577029,0.0191327941818484,0,0.0485541484875422,0,0,0.388654464282784,0,0,0,0,0.129400003035673,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0725794687894512,0,-0.00399381400452852,0.00616340845032146,0,0,0,0,0,0
X000898.SZ,0,0,0.0922174420052188,0.525350277403279,0,0,0.212032056199754,0,0,0,0,0,0,0,-3.46944695195361e-18,-0.0400200442225869,0,0,0.0133353622152227,0.130301446006185,0,0,0,0,0.146489055084624,0,0,0.0404941864881583,0,-0.0773426341857458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0556600629745337,0.0370133138712766,0,-0.0277731587891163,-0.0349196719374714,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0.11810973035537,0,0,-0.0594367443105911,0,0,0,0.293617630503309,0,0,0,0,0,0,0,0,0.0872193537540972,0.104205664065993,0,0.315959560342493,0,0,0,0,0,-0.158059459313973,0,0,0,0,0,0,0,0.0396700727681338,0,0,0.215177244968074,0,0,0,-0.425461285039559,0,0,0.256142713917313,0,0,0.0382574795667125,0.0672438833261802,0,0,0,0,0,0
X601158.SH,0,0,0,0.0402579159467081,0,0,-0.023064229197843,0,0,0,0,0,0,0,0,0,-0.0199271122575359,-0.0210302940328551,0.0926824501623041,0,0,0.042006174200056,0,0,0,0,0,0.0893019851049702,0,0,0,0,0,0,0.0361799846198168,0,0,0,0,0.0427841035405448,0,0,0,0,0.0947432024011257,0,0.0203351745715157,0,0,0,-0.0143630272841508,-0.00341959003580099,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,-0.0485753151103217,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0923951699108505,0,0.0235113031438935,0,0.133373014794305,0,0,0,0,0,0,0.103228966958752,0,0.0192277037883519,0,0.023867029985706,0,0,0,0,0.509633383423265,0,0.102860400214393,0,0,0,0.0119111268175479,0,0,0,0.0125709513188608,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,-0.0516191047400385,0,0,0,0,0,0,0,0,0.196600334438268,0,0,0,0,0,0,0,0,0,0,0,0,0.226245744245557,0,0,0,0,-0.000682977297344662,0,0,0,0,0.0560160302013288,0,0,0,0.13508159989309,0,0,0,0,0.0891855031147578,0,4.33680868994202e-19,0.00707716748367969,0,0,0,0,0,0
X600008.SH,0,0,0,0,-0.0487997380925427,0.0810319837940831,0,0.840999449007592,0,0,0,0,0,0,0,0,0,0,-0.241517731810719,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0.0749788354099607,0,0.673578941241856,0,0,0.0442118980887483,0,0,0,0.399012700654378,0.0686944030723264,0,0,-0.0479658936814686,0,0,-0.00774368862165772,0.0288984559457016,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0413330207166028,0,0,0,0,0,0,0,0,0,0.0294140219322012,0,0,0,0.112691313696826,0,0,0,0,0,0,0,0,0.00293676111538435,0,0.0564267398065846,0,0,0.0691838193134672,0,0,0,0.00867572045069913,0.146965596974048,0,0,0.10505688951609,0,0,-0.0261372206389191,0,0.028704480988763,0,0,0,0,0
X600352.SH,0,0,-0.0129079789845692,0,0,-0.0315439496882725,0,0.073529647776477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0516577381387858,0,-0.0280047713418321,0,0,0,0,0.0341800055498516,0,0,0,0.0960043127129762,0,0,0,0,0,0,0,0,0,0.00888069487624657,0.0239855939684798,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,-0.131978481679682,0,0,0,0,0,0,-0.0413096248061862,0,4.33680868994202e-19,0.132248244182788,0,0,0,0,0,0.658916379071248,0.0721054438274054,0,0,-0.0966686662946837,0,0,0,0.0971321787801371,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0.0579312128951696,0,0,-0.091339880882776,0.278536599277059,0,0,0.00619307707273074,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.256541672306333,0,0.0513498562715402,0,0,0,0.0252944552238083,0,-0.00373337611279873,0,0,0,0,0,0,0,0.000102131351431847,0,0.0257586170973024,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,-0.0305184741736276,0.0107099639406093,0.0625345046913723,0,0,0,0,0
X600578.SH,0,0,0,0,0,0,0,-0.134419290250065,0,0,0,0,0.0473111202754836,0,0.0483728781882426,0,0,0,0,0,0,0.235437681363976,0,0,-0.0443069483672397,0,0,0,0,0.308722572929415,0,-0.0103055562479779,0,0,0.0189335015335508,0,0,0.13434972770148,0,0,0,0,0,0,0,0.375199966576844,0,0,0,0,0.0249165065224407,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0.0352334623723004,0.00826180804143956,0,0.332978966283806,0,0,0,0,0,0,0,0,0,0,0,0,0.117602114012519,0,0,0,0.0169252173505082,0,0,0.145721662748439,0,0.056906054978856,0,0,0.192414886586014,0.0563485559627229,0,0,0,0,0,0,0,0,0,-0.00552728588745298,-0.0245637313568724,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00402739166884134,0.0073863787235892,-0.0051177167539615,0.00698661176919718,0,0,0,0,0,0,0.00562586953749778,0.00669411806863107,0,0,-0.000812392212178098,0,0,0,0.00552536998077894,0,0,0,0,-0.00404918690425644,0,0,0,0,0,0,0,0,0,0,0,0,0.0155570391274088,0.00208255799608236,5.90714863923474e-05,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0.0589440692748896,0,0,0,0,0,0,0.0284507367154946,0,0,0.191625145077637,0,0,0,0,0,0,0,0,-0.0805075912217709,0,0,0.0942443357058732,0,0,0.015539893149331,-0.00306730877388466,0,0,-0.127677883241879,0,0,0.45988038234014,0,0,0,0,0,0,0,0,3.46944695195361e-18,0.0276206470402248,0,0,0.0734238889481502,-0.0231637658755959,0,0,0,0,0,0
X600583.SH,0,0,0,-0.043284117954158,0,0,0,0.085095418936229,0.269381671572774,0,0,0,0,0,0,0,0,0,0,0,0,-0.103067439356949,0,0,0.26024582796055,0,0,-0.00349851571753436,0,0,0,0.165442530531958,0,0,0,0,-3.46944695195361e-18,0.166408541912165,0,0,0,0,0,0.0608086015686282,0,0,0,0,0,0,-0.0534171328326234,0.0872729905685585,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0980360396431171,0,0,0,0,0,0,0.117012404338247,0.0807697420488887,0.0239838513230841,0,0,-1.73472347597681e-18,0.0864434747476522,0,0,0,0,0.080794070184672,0.0407590453412966,0,0,0,0.0962473308870125,0,0,0,0,0,0,0,0,0.0152709750344263,0,0,0.0599123826414083,0.0462152004700126,0,0,-0.00295338731233166,-0.0189995647367176,0,0,0,0,0,0
X600021.SH,0.0981063850941158,0,0,0,0.0561249971060873,0,0,0,0,0,0,0,-0.008577001438772,0.226172648731632,0,0,0,0,0,0,0,0,0,0,-0.000192772093019151,0,0,-4.33680868994202e-19,0,0,0,0.0573236013761245,0,0,0,0,0,0.0282076057517033,0,0,0,0,0,0,0.0554607326584195,0,0,0,-0.229655315966677,0,-0.0058799094996402,-0.0108297357240093,0,0,0,0,0,0
X000408.SZ,0,0,-0.070168099289373,0,0,0.00585108394428211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.308246186227243,0,0.119996303726811,-0.0650518673105015,0,0,0,0.158299294641384,0,0,-0.0680176555539972,0,0,0,0,0,0.203031196780052,0,0,0,0.0313265843150819,0,0,0,0,0,0,0.0696876307716992,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0727120624317167,0.043773971704234,0.278318562808101,0,0,0.138124950228306,0,0,0.219182484664685,0.138518919411197,0,0,0,0,0,0,0,0,-0.0306607462598933,0,0,0.0426656350019642,0,-0.271437985234951,0,0,-0.0011827837454958,0,0.0492023674435727,0,0,0,0,0.253705983245833,0,0,0,0.00330689860423003,0.0239058149832132,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0.0440187256713606,-0.0415106905470079,0,0,0,0,-0.0668174243355617,0,0.0080482119352406,0,0,0,0.304378642012177,0,0,0.0552083278707067,0,-0.152369706397998,0,0,0,0.0212930193891927,0,0.172181962998581,0,0.0178185696344064,0,0,0,0,0.129562987937182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03283843533653,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,-0.0731978996489309,0,0.00185263349718762,0,0,0,0,0,0,0,0,0,0,0.14688614463984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,-0.120364316235548,0,0,0,0.261702971376479,0,0,0.165135233827427,0.117993558224582,0,0,0,0.0171219088921593,0,0.0204524258126685,0.012883174800567,0,0,0,0,0,0
X600808.SH,0,0,0,0.10968243996327,0,0,0,-0.0118960120182046,0,0,0,0.00549941357664923,0,0,0,0,0,0,0.0697841317726927,0,0,0,0,0.079181806184373,0.0826463129212182,0.0871826861111598,0,0,0,0,0,0,0,0,0.0571494915150986,0,0,0,0,0.16722633724239,0,0.0744786980856461,0,0,0,0,0,0,0,0,-0.0134037998724661,-0.0104644993953984,0,0,0,0,0,0
X600160.SH,0,0,0,0,0,0,0,0.192110329423013,0,0,0,0,0.0218591703621796,0,0,0,0.314220180683192,0,0,0,0,0,0,0.170986709455082,0.0787127878342041,0,0,0.015875410949428,0,0,0,0,0,0,0.0900254578226852,0,0,0,0,0,0,0,0,-0.0812570008370519,0,0,-0.0221133519769037,0,0,0,0.00596235422199318,0.0447810385974618,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0.00911010046696592,0,0,0,0,-0.00925173060138122,-0.0732269733639214,0,0,0.109898334039786,-0.000863462281199572,0,0,0,0,0,0.0433720740319398,0.0449620385776221,0,0,0.0304593031143684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0581566035927122,0,0,0,0,0,0,0.0152925845929658,-0.00685995019102145,0,0,0,0,0,0
Slope,0,0,0,0,-0.136566080126644,0,0,-0.187807937191032,0,0,0,0.0704360768319812,0,0,0,0,-0.292198289527516,0,-0.141705874281785,0,0,0,0,0,0.4326141160205,0,0,0,0,0,0,0,0,0,-0.543281965715164,0,-0.893678649945125,0,0,0.617953816596817,0,0,-0.769388919312568,0,0,0,0,0,0,0,0,0.158667676721267,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0.0853154074218166,0,0,0,0,0,0,-0.04060556281608,0,0,0,0,0,0,0,0,0,0.0440105121283888,0,0,0,0,0,0,0,0,0,0,0,0,-0.183521132974931,0,-0.159834025966859,0,0,0,0,0,0,0,0,0,-0.367330544552796,0.315333937560297,0,0,0,0,2.06361101880358,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0.00275390108933614,-0.0586331419662608,0,-0.0182755165408093,0,0,0,0,0,0,0,0,0,0,0,0,-0.0314589665007777,0,0.127438917534158,0,0.00648080394280714,0,0,-0.0323215213385376,0,-0.103428668066592,0,0,0.114864279299528,0,0,0,0.00364041405625818,0,0,0,0,-0.0710283918518793,0,0,0.0548042272624471,0,0,0,0,0,0
MKreturn,0,0,-0.0121737412299512,0,0,0,0,0.00122391947067548,0,0,0,-0.0401531508071327,0,0,0,0,0,0,0,0,0,0.0500914333763138,0,0.00177862452161795,0.0158600295959452,0,0.037215623303212,0,0,0,0,0,0,0,0,-0.0705862923983663,0,0,0,0,0.00978705275046747,0,0,0,-0.0751986666463107,0,0,0,-0.0582585731897711,0,-0.00164708275458838,0.00221585271121189,0,0,0,0,0,0
MKvol,0,0,-0.00073254334476738,0,0,0,0,0,0,0,0,4.86010128662604e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,5.52612279511829e-05,0,-0.000313436528223635,0,0,0,0,0,0,2.2148428080034e-06,0,0,0,0,0,0,0.0012393253853583,0,0,0,0,0.000341912201981152,0,0,0,0.00210506880468689,-0.000853962223392978,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0.0165710969855288,0,0,0,0,0,0,0,0,-0.0163281182412944,0,0,-0.0236996887640272,-0.0138302504555618,-0.0356660989569574,0,0,0,0,0,0,0,-0.00823060256422796,0.0528775897928279,0,0,0,0,0,0,0,-0.049027578151843,0,0,0,0,0,0,0,0,0,-0.020306410355178,0,0,0,0,0.0495325286193726,0,0.00633634038660343,0.102054363571586,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,-0.00256196247764937,0,0,0,0,0,0,0,0,0.00297537901774465,0,0,-0.000777592272360371,-0.00170802310369416,-0.00281304359411932,0,0,0,0,0,0,0,0,0.00370464318075526,0,0,0,-0.0226931902732419,0,-0.0070183859505585,0,0,0.00911095350896194,0,0,0,0,0,0,-0.00524143904721005,0,0,0,0,0,0,0,0,0.00565146626611857,0.0360110798858545,0.00252875276878117,0,0,0.0373611199467699,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,-0.10712033876167,0,0,-0.00179808449546775,0,0.00958658345037059,0,0,0,0,0,-0.0378276320578721,0.0246558008286318,0,0.0255723663101467,0.0262827108208825,0,0,-0.002031830052993,0,0,0,0.0106661100875844,0,0,0,0,0,0.00114816590888449,0,0,0,0,0,-0.0256828989631177,0,-0.0748881936069426,0,0,0,0,0.0261394402319115,0,0,0,0,0,0,0
