,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600188.SH,X600585.SH,X600019.SH,X002460.SZ,X600011.SH,X002466.SZ,X000792.SZ,X601898.SH,X600547.SH,X600111.SH,X601600.SH,X600660.SH,X000708.SZ,X000301.SZ,X002271.SZ,X600010.SH,X600886.SH,X000877.SZ,X600426.SH,X600362.SH,X601699.SH,X600795.SH,X600803.SH,X600176.SH,X000983.SZ,X601991.SH,X600027.SH,X600489.SH,X600160.SH,X000786.SZ,X000807.SZ,X600995.SH,X000629.SZ,X002080.SZ,X600378.SH,X000933.SZ,X000723.SZ,X600219.SH,X600096.SH,X000408.SZ,X000932.SZ,X300037.SZ,X600688.SH,X000831.SZ,X600157.SH,X600985.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.172714818740232,0,0,0,0,0,0,-0.00677530673633595,0,0,0,-0.0338434250658205,0,0.0949662466451842,0,0,0,0.102812936271559,0,0,0,0,0,0.0685349195970077,0,0.0112498870117462,0.0446781440777119,0,0,0,0,0,0.0438413078522393,0,0,0,0,0,0,0,0,-0.024315239138435,0,0,0,0,0,0,0,0,0.0519170497533994,-0.0691192475118539,0,0,0,0,0,0
X600028.SH,0.325596460905668,0,0.262412899674194,0.0996271019933293,-0.0985541411730331,0,0,0,0,0,0,0.116796834043259,0.13540753720684,0,0,0,0,0,0,0,0,0,0.0519500900474886,0,0,0,0.0502070469215285,0,0,0,0.00679345437393654,0,0.0337136969095711,-0.00859927671872872,0,0,0,0,0,0,-0.020396379986082,0,0,0,0,0,0.011396793206798,0,0,0,0,0.019817863612194,-0.0303223500865044,0,0,0,0,0,0
X601088.SH,0,0.238614264897225,0,0,-0.129040925596019,0,0,0,0,0,0,0.132770032193917,0,0,0,-0.147690643447079,0,0,0.0416036324648574,0,0,0.0209801918183707,0,0,0.126806666918215,0,0,0,0,0.17239183367262,0,0,0,0.0557507436676243,0,0,0,0,0.0352319911803368,0.133205514498151,0,0,0,0,0,0,0,0,0,0,0,0.0041156650329388,0.0150454432719265,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0648046839484116,0,0.13697143127309,0,0,0.278319571695814,0,0,0,0,0,0,0.088345153699459,0,0,0,0,-0.00124808329193905,0,0,0,0,0,0,0,0,0,0,0,0.0252907800176222,0,0,0.0257210220743293,-0.176393314493064,-0.0110665265819683,0,0,0,0,0,0,0
X600188.SH,0,0,0.0859142707207305,-0.205254198511396,0,0,0,0,0,0,0,0.310357642658357,0.140882643994067,0,0,-0.164158192154047,0,0,0.0219864550133548,0,0.104201691729503,0,0,0,0.0831403977371133,0,0.0603405456621916,0,0.0397840107562118,0,0,0,0,0.0975978541696035,0.022628367063629,0,0,0,0,0.093721800483456,-0.409815013437224,0,0,0,0,0,0,0,0,0.518266915448938,0,-4.33680868994202e-19,0.0298823468887759,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106250280323918,0.0611169997290451,0,0,0.447992008063188,0,0,0,0,0,0,0,0.00506174352627878,0,0,0,0,0,0,0,0,0,0.0889287256564307,0,0,0.069563023705561,0,0.0131229183634372,0,0,0,0,0,0,-0.0016517393722269,0,0,0,0,0,0,0
X600019.SH,0,0.105027259528577,0,0,0.018466002123021,0,0,0,0,0,0,0.133709546452388,0,0,0.0234973047607949,0,0.0847420705628902,0.245950045632052,0,0,0,0.245424542670841,0,0,0,0,0,0.20319958606019,0,0,0,0,0,0,0,0,0,-0.108819338350205,0,0,0,0,0,0,0.0998643203152509,0,0,0,0,0,0,0,-0.0070010632346389,0,0,0,0,0,0
X002460.SZ,-0.0234950859963069,0,0,0,0,0,0,0,0,0.613247824925549,0,0,0.0387223848991966,0,0,0.013103556412799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0380914051964227,-0.0814640153728708,0.0543422600532927,0,0,0,0,0,0,0,0,0.1874114846014,0,0,0,0,0,0,0,0,0.0261241606595811,0,0,0,0,0,0
X600011.SH,0,-0.0659546541894439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00825939252931781,0,0,-0.038520506124019,-0.0630364291666377,0,0,0,0,-0.164685705688817,0,0,0.467372125371129,0,0,0.0458728612640264,0,0,-0.0599010133502818,0,0.0917138367661103,-0.0955356415702776,0,0,0,0,0,-0.024566784385162,0,0,0,0,0,-0.0125317727587886,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0.536568761241487,0,0,0,0,0,0.0108078380098232,0,0,0,0,0,0,0,0,-0.0693882385819342,0.146210861523991,0,0,0,0,0,0,0,0,0,0,0,0,0.0696182888307411,0,0.0417249607610898,0,0,0,0,0,0,0.00958878501565659,0,0,0,0,-0.0143870869096552,-0.0150468511474174,0.0146763031609509,0,0,0,0,0,0
