,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600019.SH,X600547.SH,X600011.SH,X600010.SH,X601898.SH,X600886.SH,X601600.SH,X600660.SH,X600188.SH,X601991.SH,X600362.SH,X600795.SH,X600352.SH,X600688.SH,X600111.SH,X600801.SH,X000723.SZ,X600027.SH,X601992.SH,X600489.SH,X000786.SZ,X002271.SZ,X000898.SZ,X600176.SH,X600516.SH,X600612.SH,X600299.SH,X000709.SZ,X002460.SZ,X600426.SH,X601158.SH,X002466.SZ,X000883.SZ,X000629.SZ,X600219.SH,X002353.SZ,X000630.SZ,X000027.SZ,X600583.SH,X000825.SZ,X600315.SH,X000553.SZ,X601699.SH,X600985.SH,X000401.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0242136667301026,-0.0156005770772502,0,0.0536164812909174,0,0,0,0,0,0,0.0558013681646334,0.088275660947968,0,0.0812446115646145,0,0.00373628629882928,0,0,0,0,0.0806029186718168,0,0.0116314991584935,0,0,0.0742319731869552,0,0,0,0,0,0,0,-0.00242311079375357,0,0,0,0,0,0,0
X600028.SH,0,0,0,0,0.0677408284272001,0,0,0,0,0,0,0,0,0.0660464141117881,0,0,0,0.0252354084349958,0,-0.0456103020654243,0,0,0,0,0,0.0630493539609126,0,0,0,0,0,0.0594053261644885,0,0,0,0,0,0,0,0,0.0234421455163821,0,0,0,0,0,0,0,0,0,0,-0.0279085278266796,0.0252816610399377,0,0,0,0,0,0
X601088.SH,0,0,0,0.350603134635335,0,0,0,0,0,0,0,0,0,0.156461994516598,0,0,0,0.0674097597003209,0,-0.029662927028488,0,0,0,0,0,0,0.0224319478860933,0,0,0,0,0.000399606323907154,0,0,0,0,0,0.0326934235543279,0,0,-0.0556196819375037,0,0,0,0,0,0,0,0,0,0,0.00648511683230443,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,-0.0153496549332037,0,0,0,0,-0.00942134187662239,0,0,-0.00798841819963227,0,0,0.00913888565486525,0,0,0,-0.0415931654612071,0.384975222890304,0,0,0,0,0,0.303346395314257,0,0,0,0,0,0,0,0,0,0,0,0.0342655014874545,0,-0.0606199242466433,0,0,0,0,0,0,-0.0106211393566646,0.0652253081334196,0.0572898968960109,0,-0.0117270611738194,0.0160495385297582,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,-0.0455848308107637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0633817977421523,0,0,0,0,0,0,0,0.289370932025234,0,0,0,0.0876668766076923,0,0,0,0.0677445304802071,0,0,0,0.171562358415538,0,0,0,0,0.138814776676815,0,8.67361737988404e-19,0,0,-0.0101249159697302,0.0245507653145768,0,0,0,0,0,0
X600019.SH,0,0,0,0,0.10829785207268,0,-4.33680868994202e-19,-0.0615049215171011,0.0212226412707115,0,0,0,0.109518711808954,0,0,0,0,0.0628811314578411,0,0,0,0,0,0,0,0,0.00193057843059858,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0.157097231039088,0,0,0,0,0,0.0299143553917386,0,0.0451024903495741,0,0,0,0,-0.0223064639335155,0.031768046812206,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.296293955468414,0,0,0,0,0,0,0,-0.144958741217722,0,0,0,0.658696708291332,0,0,0,0,0,0.111612106899065,0,0,0,0,0,0,0.123635372056371,0,0,-0.0884144152934728,0,0,0,0,-0.216969853125143,0,0,0,-0.00183348499617445,0,-0.0395812989438011,0.0172451345515014,0,0,0,0.00555851932298527,0,0
X600011.SH,0,0,0,0,0,0,-0.0574789195876686,0,0,0,0,0,0,0,0,0,0,-0.0162521664323717,0,-0.0987558159721521,0.128582527144944,0,0.586676272201364,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,-0.00249501575029173,0,0.0822344024914358,0,0.0309850965229003,0,0.190908128084692,0,0,0,0,0,0,0,-0.148370057125995,0,0.0392501578625511,0,-0.0130151852292591,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0300575499243995,0,0,0,0,0.104354008375642,0.0575763496124377,0,0.0941078425573939,0,0,0,0,0,0,0,0.0334576951864555,0,0.010339182516042,0,0,0,0,0,0,0,0,0,0,0,0,0.106155785793735,0,0.15852387321171,0,0.119185744291171,0,0,0.00693534572252269,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.201317810426177,0,0,0,0,0,0,0,0.0702640700874376,0,0.185861165565522,0,0,0,0,0,0,0,0.0553835456804382,0,0,0,0,0,0,0,0,0,0,0,0,0.2442857032754,0,0,0,0,0,0,0.0371216186615097,-0.0385177052148052,0,0,0,-0.00810496326447039,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036464590084763,0.0917886336050903,0,0,0,0,0,0,0,-0.0942840580501476,0.0070780514013035,0,0,0,0.084882989618,0,0.123777821963154,0,-0.0238466167376163,0,0,0,0,0,0,0,0,0,1.0842021724855e-19,0.00543187961535353,0,0,-0.0113565442161393,0,0,0,-0.0209701736541385,0,0
X601600.SH,0,0,0,0,0,0,0.0110323392057986,0,0,0,0,0,0,0,0,0.0625723008090525,0,0,0.113726775251576,0.0562688599129944,0,0.0435105836194135,0,0,0,0,0.0807118849443965,0,0,0,0,0,0,0.113383545089261,0.102989551470765,0,0,0,0,0,-0.00275559457667981,0,0.0549637934245286,0,0,0,0,0,0.0664559463350984,0,0,8.95131777832629e-05,0,0,0,0,0.00891315765473926,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0669265004729889,0,0,0,0.0151034061214229,0,0,0.0234718414686121,0,0,0,0,0,0.0816054386369588,0,0,0,0,0,0,0.0553353307860167,0,0,0,0,0,0,0,0,0.0226817052847196,0,0,0.0699410389005754,0,0,0.0871054662160028,0.0219045668572779,0,0.0117981642340235,-0.0299993739529127,0,0,0,0.0994287344287722,0,0
