,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600019.SH,X000708.SZ,X600547.SH,X600660.SH,X002460.SZ,X002271.SZ,X600011.SH,X000786.SZ,X600886.SH,X600176.SH,X600362.SH,X601600.SH,X600426.SH,X601898.SH,X600010.SH,X600801.SH,X600352.SH,X600188.SH,X600489.SH,X000301.SZ,X600111.SH,X600795.SH,X601991.SH,X600688.SH,X600803.SH,X002075.SZ,X600299.SH,X600486.SH,X000932.SZ,X600027.SH,X600219.SH,X002466.SZ,X601992.SH,X300037.SZ,X002080.SZ,X002353.SZ,X601168.SH,X000898.SZ,X000630.SZ,X002409.SZ,X000027.SZ,X600315.SH,X000883.SZ,X000807.SZ,X000878.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,-0.00348442565429683,0,0,0,0,0.0110757462024575,0.0201916855281232,0,0,0,0,0,0,0,0,0,0,0,0,0.00751958124607971,0,0,0,0,0,0,0,0.0521938857518475,0.0145403379212615,0,0,0,0,0.0148872076742558,0,0.071276112716613,0,0,0,0,0.0552254215258552,0,0,0,-0.0148547294071528,0,0,0,-0.00862504681349626,0,0
X600028.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02382089603104,0,0,0,0,0,0,0,0,0.0312667034517019,0,0,0,0,0.000503882841428228,0,0,0,0,0,0.0430496846558699,0,0,0,0.0159538819092411,0,0.0302133184577666,0,0,0,0,0,0,0.0330046142698943,0.0163928349757158,0,0,0,0,0,0,-0.0107960676093825,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,0.108756667211015,0,0,0.0219568864519324,0,-0.0219290014678844,0,0,0,0,0,0,0.00694539451994656,0.253278141049709,0,0.0203544918319694,0,0,0.0547017054007868,0,0.00944097985766588,0,-0.058164405018549,0,0,0,0,0,0,-0.0368571084068319,0,0,0,0,0,0,0,0,0,0.0541537898188113,0.0219494008221154,0,0,0,0,0,0,-0.00740224037273468,0,0
X600585.SH,0,0,0,0,0,0,0,0.0947894657331423,0,0.103704991826893,0,-0.0345932525448731,0,0,0,0,0,0.054980132842605,0.00214504658477859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0609575263208458,0,0,0,0,0,0.0298636073077829,0,0,0,0,0.0126826807525794,0.00915533010793225,0,0,0,0.0102920420248241,0,0
X600309.SH,0,0,0,0,0,0,0.0954529652033922,0.0185897773041041,0,0,0,0,0,0,0,0,0,0.328546775915462,0,0,0,0,0,0.119038923692516,0,0,0,0,0,-0.157542670615037,0.18004152646918,0,0.17172475918934,0,0,0,0.00955452734712596,0,0.188287122547027,0.0482365466846751,0.286020473579854,0,0,0,0,0,0,0,0,0,0,0.0156267364278772,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0741248456526641,0.0609010145530433,0,0,0,0,0,0,0,0.0377099741120589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102823615363636,0.0215274171568998,0,0.053854429149741,0,0,0.0755884887571079,0,0.0415942261077754,0.0564898393868958,0,0,0,0.00866681815007944,0,0
X000708.SZ,0,0,0,0,0.0538500601114194,0,0,0,0,0,0,0.0619359196239048,0.0513353873542391,0,5.42101086242752e-20,0,0,0,0,0,0.0242737153729142,0,0,0,0,0,0,0,0,0.0961293798702319,-0.0606041855378721,0,0,0.116095058757383,0,0,0.19234504654599,0.137168297406121,-0.108429363726294,0,0.000332214832309516,0,0,0,0,0,0.04100980200053,0,0,0,0,0,0,0,0,0,0.0543817287352899,0,0
X600547.SH,0,0,0,0,0,0,2.16840434497101e-19,0,0,0.133578640242666,0,0,0,0,0,0,0,0.0584896476762837,0,0,0,0,0,0.574141168909188,0,0.0303793640470954,0,0,0,0,0,0,0,0,0,0.0549825579207132,0.0294731529184416,0,0.0115634367906846,0,0,0,0,0,0,0,0.0197491583591102,0,0,0,0,-0.0117615825106664,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,-0.107305985008174,-0.020681093212741,0,0,0,-0.0614645367963374,0,0,0,0,0,0,0,0,0,0,0.108135424830746,0,0,0.0248243682295256,0,0,0,0,0.205709691830369,0,0,0,0,-0.0964713872208326,0,-0.00952625914841237,0,0.241277584572756,0,0,0,0,0,0,0,0,0,0,0.0207395046646948,0,0,0.0633997403617095,0,0,0,0.00693772519122366,0,0
X002460.SZ,0,0,0,0,0,0.382466554472446,0,0,0.0646316267416874,0,0.157668739428039,0,0.0157746109712241,0,0,0,0,0,0,0,0,0,0,0.082486643078029,0,0,0,0.126279369367468,0,0,0,0,0,0,0,0,0.187754531702431,0,0.262924653726848,0,0.175866618271119,0.00157362876338416,0,0,0,0,0,0,0,0,0,-0.0550727843746928,0,0,0,0,-0.100630843627666,0,0
