,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X002460.SZ,X600585.SH,X600111.SH,X002466.SZ,X000792.SZ,X600019.SH,X600010.SH,X600660.SH,X600188.SH,X000877.SZ,X000301.SZ,X000708.SZ,X002271.SZ,X600011.SH,X601600.SH,X600547.SH,X601898.SH,X600362.SH,X600886.SH,X600176.SH,X600426.SH,X002080.SZ,X000723.SZ,X600803.SH,X600219.SH,X300073.SZ,X000408.SZ,X600688.SH,X002326.SZ,X300037.SZ,X601991.SH,X000786.SZ,X600516.SH,X600399.SH,X600795.SH,X000825.SZ,X000831.SZ,X600141.SH,X600096.SH,X600352.SH,X600489.SH,X000959.SZ,X600157.SH,X600486.SH,X600295.SH,X000155.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0.0548088061685706,0,0,0,0,0,0.0793570462722065,0,0.0751680826058673,0,0,0,0,0,0,0,0,0,0.0283484747354741,0,0,0,0,0,0,0.147519369683507,3.46944695195361e-18,0,0,0,0.0160505953610271,0,0,0,0,0,0.0167766078141381,0,0,0,0,0,0.123470296725002,0,0,-0.0294819229456857,0,0,0,0,-0.0901752304803957,0,0
X600028.SH,0.208288251466726,0,0,0,0,0,0,-0.0106073375160792,0,0.0341902591260963,0,0,0.0304151408434706,0,0.0297165025932171,0,0,0,0,0,0,0,0,0,0.0597898435902965,0,0,0,0,-0.0693816802395754,0,0.062711165084989,0,0,0,0,0,0,0,0.0486110639840965,0,0,0,0,0,0,0.0704747898346206,0,0.0993202316039939,0,0,0,-0.0124229909954205,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,0,0.00175129652345922,0,0.197887278096089,0,0,0.0859180040373358,0,0.102906039545,0,0,0.473413398323442,0,0.0543252887806207,0,0,0,0,0.0477447174142276,0.02936675476408,0,-0.0573059220390286,0,-0.0200010609833008,0,0,0,0,0,0,0,0,-0.0191273123482337,0,0,0,0,0,0.111206995984915,0.0565847576622147,0,0,0,0.00460285108197773,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0.0414063628459993,0,0,0,0,0,0,0,0.0569478156269314,-0.00351706716816048,0.0578071775530008,0,0,0,0,0,0.178012319723035,0.0799573641762371,0,0,0,0,0,0,-0.0986780254740236,0,0,0,0,0,0,0,0,-0.0718274280075241,0.0115352356875379,0,0,0,0,0,-0.0469348208216857,0,0,0.00678207428591164,0.0254016330764062,0,0,0,-0.0256504669283441,0,0
X002460.SZ,0,0,0,0,0,0,0,0.527124707114436,0,0,0,0.156398787694197,-0.100589291461769,-0.0367669239237063,0,0,0,-0.0243036364193343,0,0,0,0,0,0,0,0,0,0,0,0.0819442102261926,-6.93889390390723e-18,0,0,0,0,0,0,0.135980312916808,0,0,0,0.0794570491880805,0,0,0,0,0,0,0.0718154606127484,0,0,0.0321657340367285,0,0,0,0,0,0,0
X600585.SH,-0.00991386205965932,0,0,0,-0.045546225487651,0,0,0,0,0,0,0,0.0708351300457602,0.390433856993977,0,0,0.120740609537409,-0.0847090594304662,0,0,0,0,0.133982996702378,0.0557890266285564,0,-0.0287963991437101,0,0,0,0,0.0884103644882986,0,0,0,0,0.149776044404707,0,0,0,0,-0.0415132303798039,-0.0989510103578347,0,0,0,0.0634439954441017,0,0,0,0.0648310412320022,0,0,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0.16182457728236,0,0,0.397095296975758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170104753055587,0,0.0740052527922146,0,0,0,0,0.174882913900886,0,0,0.116472274194044,0,-0.0674459421730285,0,0,0,0,0,-0.118396345966096,0,0,0,0.0260261842417324,0,0,0,-0.0288043636885049,0,0
X002466.SZ,0,0,0,0,0.497129534449636,0,0,0,0,0,0.108851385203661,0,0,0,0.0688369274067543,0,0,0,0,0,0,0,0,0,0,0,0.0377728795904666,0,0.0187355239075968,0.0126162099351187,0.159760700991914,0,0.0155884036396964,0,0,0,0,0,0,0,0.0561410488809735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0.0599411823837612,0,0,0.152104038871159,0,0,0,0,0,0,0,-0.198055738134063,0,0,0,0,0,0,0,0,0,0,0,0,0.310276180150899,0,0.00203999282072941,0,0,0.0387050989074408,0,0,-0.0682485838164372,0.034022879025404,0,0.0548739571857307,0,0,0,0,0,0,0.319032719268684,0,-0.0221083056471323,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0.0514531742391683,0,0,0.0937899964931292,0,0.0789205150140055,0,0,0,0,0,0.0827661369316386,0,0,0,0,-1.73472347597681e-18,0.0563791215242333,0.0537562121540434,0,0.0911093939514831,0,0,0,0,0,0.160019107458936,0,0,0.298896024471849,0,0,-0.0518014882556523,0,0,0,0.027699693219006,0,0,0,0,0,0.0182055338856885,0,0,0,0,0,0
