,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600309.SH,X600011.SH,X600547.SH,X600010.SH,X601600.SH,X601898.SH,X601991.SH,X600688.SH,X600886.SH,X600660.SH,X600362.SH,X600188.SH,X600352.SH,X600795.SH,X600111.SH,X000723.SZ,X600801.SH,X601992.SH,X000898.SZ,X600027.SH,X600176.SH,X000709.SZ,X002271.SZ,X600516.SH,X600489.SH,X002460.SZ,X000786.SZ,X000629.SZ,X002466.SZ,X000883.SZ,X600299.SH,X600219.SH,X000553.SZ,X601158.SH,X600808.SH,X000630.SZ,X601699.SH,X600985.SH,X600583.SH,X000027.SZ,X600426.SH,X000401.SZ,X600339.SH,X600612.SH,X000301.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0.00534604860796058,0,0.0239933387038325,0,0,0,0,0,0,0,0.147597224314536,0,0,0,0,-0.00760708338853009,0,0,-0.0178139252875384,0.0535751668011507,0,0,0,0,0,0,0,0,0,0,0,0.0529730981308426,0,0,0,0,0.0754022800074936,0,0,0,0.0874803826049333,0.0332747600831138,0,0,0,0.00289824515556699,0,0,0,0,-0.00322707407163534,0,0,0,-2.16840434497101e-19,0,0
X600028.SH,0,0,0.113332825664651,0,0,0.00440719410740182,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0046166387028013,0,0,0,0,0,0,0,0,0,-0.030459124215582,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0.179304901891026,0.0115920847798507,0.0959750387005913,0,0,0,-6.93889390390723e-18,-0.0274990891738023,0,0,0,0,0,0
X601088.SH,0,0,0,0,0.285438698111926,0.028384728253729,0,0,0,0,0,0,0,0,0,0,0.228888646341863,-0.0951475645637087,0,0,0,0.0259415958067043,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0212035753450732,0,0,0.23737176538706,0,0,0.0376009332135809,0,0,0,0,0.0951786281542097,0,0,0,0,0.0292322357966539,-0.0501704333578415,0,0,0,0.00869421461485382,0,0
X600585.SH,0,0,0,0,0,0.120560289965724,0,0,0,0,0,0,0,0.0994598078824812,0,0,0,-0.00746578519835869,0,0,0.0278292013938831,0.383330932961482,0,0,0,0.0701294972700492,0,0,0.0357180766807816,0,0,0,0.0360327135629047,0,0,-0.0613505960059985,0,0,0,0,0,0,0,0,0,0,0,0,0.0270493791837721,0,0,-0.00622691652719123,0,0,0,0,0.0255429034138293,0,0
X600019.SH,0,0,0.11106528299347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017226465357872,0,-0.0259395600579018,0.0475958533250027,0.193428031102398,0,0,-0.0125723534054513,0,0,0,0,0,0,0,0,0,0.10415045732805,0.0557497197612611,0,0,0,0,0.0829365864953828,0,0.0295311650825666,0,0,0,0,0,0,0,0,-0.0030031889432315,-0.0356203243344104,0,0,0,0.00543541241964576,0,0
X600309.SH,0,0,0,0.257427266310079,0,0,0,0,0,0,0,0,0,0,0,0,0,0.304741398829474,0,0,0,0,0,0,0,0,0,0,0.184701384044795,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0225657688773156,0,0.0668611982403008,0.0975905476429483,0,0,0.272099608570208,0,-0.0253340774992405,0,0,0,0,0,0.0709806703234057,0,0
X600011.SH,0,0,0,0,0,0.203150735225021,0,0.126541618062867,0.117416791881753,0,0,0,0,0,0,0,0,0.107395792001009,0,0,0.0403037892311375,0,0.12757819838741,0,0.0740586694032415,0,0,-0.177679581681162,0.0673579846575966,0,0,0,0,0,0,0,0,-0.136140577343868,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0.0168383909563829,-0.0409511937383959,0,-0.0175991319792359,0,0.0105294596513931,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0305588229525433,0,-0.0563662289620597,0,0,0,0,0,0,0,0,0,0.91500459559136,0,0,0,0,0,8.67361737988404e-19,0,0.0781855724225596,0,0,0,0,-0.0241553115216043,0,0,0,0,0,0,0,0,0,0,0.0664066407368563,0,0,0.0228413046640379,0,0
X600010.SH,0,0,0,0,0,0,0.093285867074908,0,0,0,0,0,0,0,0,0.249094568242546,0,0.109033993418576,0,0,0,0.028312848126703,0,0,0,0,0,0,0,0,0,0,0.0598783982404405,0,0,0,0.18814360118794,0,0,0,0,0,0.0323442723559307,0,0,0,0.0773524267266784,0,0.328894415005641,0,0,0.00628644933541994,-0.0509180672869274,0,0,0,-0.0157425599854464,0,0
X601600.SH,0,0,0,0,0,0,0,0,0.16945672098126,0,0,0,0,0,0,0.240518191320344,0,0,0,0,0.0292129977587654,0.0611938279049575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23261670292106,0,0,0,0,0,-0.0105262034252824,-0.0619611002981991,0,0,0,-0.0340746306406247,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0.175809326034624,0,0,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0.0631000311810314,0.124359272271217,0,0,0,0,0,0.0110984028194879,0,0.0521158014139017,0,0,0,0,0,0,0,0,0,0,0,0,0.130819364033795,0,0,0,0,0,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0156301511577802,0,0.00929254120868165,0,0,0.199632187167467,0,0.201362596041524,0,0,0,0.0301057592254319,0,0,0,0,0,0,0,0,0,0,0.0170293665729759,0,0,0.0197717281416695,0,0,0.0389304339409151,0,0.0354987104102366,0,0,0,0.0279993330593129,-0.0775410779883255,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0.0881805761683175,0,0,0,0,0,0,0.0102436280571265,0,0,0,0,0,0,0,0,0,0,0.0371530090813189,1.73472347597681e-18,0,0,0,0,0,0,0.0284756676796636,0,0,0,0.13972983176882,0,0.100720351886234,0,0,0,0,0,0,0,0,0,0,-0.0142802629347544,0,0,0,-0.00749651663547106,0,0
X600886.SH,0,0,0,0.221039570943801,0,0.0262327974203272,0,0,0,0,0,0,0,0,0,0,0,-0.120214140932447,0,0,0,0,0,0,0.107352502168278,0.0422523698147512,0,0,0,0,0,0,0,0,0,-0.137159737849752,0,0.14867655223197,0,0,0,0,0.0583288708290886,0,0,0,0,0,0.016185866516474,0,0,0,0,0,0,0,-0.0241301295099433,0,0
X600660.SH,0,0,0,0.0313165879756708,0,0.00604315625329532,0,0,0,0,0,0,0,0,0,0.0233526222606664,0,0.0293547231455627,0,0,0,0.019232500553303,0,0,0.283342860257003,0,0,0.0261327474930689,0,0,0,0.0767765466268391,0,0,0,0,0,0.0220955036673017,0,0,0,0,0,0,0.0287493154503625,0,0,0.0097687225559987,0,0,0,-0.0250733888749474,0,0,0,0,-0.0193261172573782,0,0
X600362.SH,0,0,0,0,0,0,0,0,0.123073555857172,0,0,0,0,0,0,0,0,0,0,0,0,0.225141327220936,0.0423150772463698,0,0,0.0894676149874564,0,0,0.0335157188177556,0,0,0,0.0216537284083474,0,0,0,0,0,0,0,0,0,0,0.0187744163113444,0,0.163142200490388,0.0328900066627024,0,0,0,0,-0.0180134321947374,-0.028350942901579,0,0,0,0,0,0
X600188.SH,0,0,0,0.0474553830410823,0,0.00897882892145305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0804052334337512,0.00343677091509133,0,0,0,0.000729318077181824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0492753934260848,0,0,0.304708948284829,0,0,0.00124874867360122,0,0,-0.00223733746564844,-0.056176479888415,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0.104308724800738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.331793906381151,0.335469122446603,0,0,0,0,0,0.0849758472856439,0,-0.271265741111661,0.10126021884393,0,0,0,0,-8.67361737988404e-19,0,0.18366663192949,0,0,0,-0.989328236547123,0,0,0,0.178073061610058,0.112958295367769,0,0,0.689630250053788,0,-0.127096832082524,0.270824816605098,0,0,0,0.029014258208169,0,0
X600795.SH,0,0,0,0,0,0,0,0,0.0618677697343281,0,0,0,0,0,0,0,0.202792843791563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0329071245591252,0,0,0,0,0,0,0.103102003348078,0,0.00402875526234098,0,0,0,0.00671226448252564,0,-0.0203546314624736,-0.0239007067631043,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0.584280086032782,0,0,0,0,0,0,0,0,-0.000467132700506456,0,0,0,0,0,0,0,-0.116273706334908,0,0,0,0,0,0.377961816503876,0,0,0,0,0,0.112089245239524,0,0,0,0,0,0,0,0,0.0444946712396654,0,0,0,0,-0.0343427069373208,-0.305198969038361,0,0,0,-0.205494758644219,0,0
X000723.SZ,0,0,0,0.101631555306412,0,0,0,0,-0.316374116080927,0,0,0,0,0,0,0,0.334944552217504,0.534204905985408,0,0,0,0,0,0,0,0,0,0.507628791179582,0.430258136254337,0,0,0,0,0,0,0.406594060233083,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0.0350330181946332,0,0,-0.122389870313066,0,0.044281541593935,0.0120506061196244,0,0,0,-0.0782312043752762,0,0
X600801.SH,0,0,0,0.540272078697577,0,0,0,0,0,0,0,0,0,0,0,0.0110716545394097,0,0.0914849611077973,0,0,0,0,0,0,0,0,0,0.0199220300748228,0.273043330275901,0,0.117885643139455,0.0839923354226169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162642148260152,0,0,0,0,-0.0166544821803386,0.0180291561675308,0,0,0,0,0,0
