,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600011.SH,X600309.SH,X600010.SH,X600547.SH,X601898.SH,X601991.SH,X600660.SH,X600688.SH,X600886.SH,X601600.SH,X600795.SH,X600362.SH,X600027.SH,X600188.SH,X601992.SH,X000898.SZ,X600176.SH,X002466.SZ,X600111.SH,X000709.SZ,X600516.SH,X600352.SH,X600299.SH,X002460.SZ,X600489.SH,X000629.SZ,X600808.SH,X601158.SH,X600157.SH,X600219.SH,X600801.SH,X000825.SZ,X000883.SZ,X000786.SZ,X000553.SZ,X002470.SZ,X000408.SZ,X600583.SH,X600612.SH,X002110.SZ,X002271.SZ,X000539.SZ,X600021.SH,X600339.SH,X601699.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600660.SH,0,0,-0.147893137242538,0,0,0,0,0,0.0561753031197465,-0.298728552232384,0,0,0.0842796755948,0,0,0,0,-0.0527139289737948,0.147693985254764,0,0,0,0,0,0,0,0.30011432345352,0,0,0.0682394675108058,0.0566453813716202,0,0,-0.0252848699889759,0,0,0,0,0.0910675977869747,0.0911549247869003,0,0,0,0.145140443337406,0,0.237082425234948,0,0,0,0,0.113352865601385,-0.0173896168033518,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,-0.0235633040564187,0,0,0,0,0.171497635264313,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.024608412051322,0,0,0,0,0.0795091764446961,0,0,0,0,0,0,0,0,0,0.091588328218708,0,0,0,1.73472347597681e-18,0.170831874393456,0,0.0224527608024088,0,0,0.21143188897655,-0.0303713280181796,0.0632885588375054,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0.0725252858882626,-0.0245434283230339,0,0,0,0,0,0,0,0,0,0,0,0,0.0214727275843301,0.0532828707062434,0.0262408114945934,0,0,0,0,0.169751783683762,-0.093352843748864,0,0,0.00261608767713995,0,0,0,0,0.148841618327213,0,0,0,0,0,0,0,0.156399620086237,0,0,0,0,0,0,0,0.022679871432176,0,0,0,0,0,0,0
X601600.SH,0,0,0,0.00586447440271875,0,0,0.0865838885732805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13409402453253,0.0843494390976782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104708078648438,0,0,0.118503960032681,0.126700840270929,0,-0.00500706049106573,-0.0136100962719164,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0202655741039606,0,0,0,0,0,0,0,0,0,0,0.0342801521551125,0,0,0,0,-0.00869962799946689,0,0,0,0,0.146072230855566,0.0439259731321075,0,0,0.00183325889943969,0,0,0,0,0,0.0481058683935101,0,0,0.00135010198942193,-0.00245087544584251,0,0,0,-0.012461096865614,0,0
X600362.SH,0,0,0,0.0220040153479353,0,0,0.00186302894763469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0505760155275625,0,0.0484391271444464,0,0.0142111481562317,0.0232783454512498,0,0.0193160307205047,0,0,0,0,0,0,0,0,0.0743182083025358,0,0,0,0.0641196240644729,0.104319509162605,0,0,0.151665400175943,0,0,0,-0.00159872146994116,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0.480610642964675,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0549068900195116,0,0,0,0,0,0,0,0,0,0.0320251580141086,0,0.0545609203875894,0,0,0,0.056594355844318,0,0,0,0.00662412114916983,0,0.0438988827381245,0.303665586550681,0.17764776790002,0,0,0,0.0302570670625235,-0.051623448416923,0,0,0,0.0682312076802408,0,0
X600188.SH,0,-0.0954168401162808,0.429923615257035,0,0,0,0.0590039360332328,0,0,0,0,0.550122744183108,0.295256151826442,0,0,0,0,-0.14145801747808,0,0,0,0.0149852291329718,0.105123597596104,0,0,0,0,0,0,0.0781443392688248,0,0,0,0,0,0,0,0,0,0.0980132206850917,0,0,0,0,0,0,0,0,0,0.251892191053832,0,-0.029806508075034,0.0175771941325252,0,0,0,-0.0291661359423024,0,0
X601992.SH,0,0,0.0892467787348002,0.051947833629838,0,0.075655307901741,0,0,-0.0521204613254306,0,0,0,0,0,0,0,0,0,0,0,0,0.146801872239692,0,0.0544720772089745,0,0,0.0621786864997114,0,0,0,-0.0378016751589648,0.0596967797771378,0,-0.0491950633879363,0,0,0,0,0.256017633458967,0,0,0,0,0,0,0,0.0201894707107421,0,0,0,0,0.042681470601675,0,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0.340130431239702,0.0508732373749665,0,0,0,0,0,0,0,0.0894488475764764,0,0,0,0.084945902348388,0,0.203781515615507,0,0,0,0,0,0,0,0,0.0201392681704385,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0671554737965174,0,0,0,0,0,0,0,0,0.023864971807101,-0.0449579816002823,0,0,0,0.0881774154319553,0,0
X600176.SH,0,0,0,0.0387898724247526,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0.140331920449276,1.73472347597681e-18,0,0,0.0637388765843595,0,0,0.0120726276176981,0,0,0,0,0.000921352787286582,0,0,0,0,0,0,0,0.191062504129462,0.180791832394838,0,0,0,0,0.0421629760731587,0,0,0,0,0.127080539341899,0,0.0130739076445124,0.0151566462743516,0,0,0,0.0402940917292325,0,0
X002466.SZ,0,-0.0126975211378047,0,0,0,0,0,0,0,0,0,0,0,0.0541451420871192,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0210487891061839,0.891828819227509,0,0,0,0,0,0,0,0,0,0,0.091529350560567,0,0,0,0,0,0.0330199321296662,0,0,0,0,-0.121187033202413,0.0210050411373258,0,-0.0518655772120477,0,0,0.0135082495710369,0,0
X600111.SH,0,0,0,0,0,0,-0.00206773130021134,0,0.115498998926453,0,0,0,0,0,0.354640515846293,0,0,0,0,0,0,0,0,0,0,0.246528055314234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0552002775268945,0,0,0,6.93889390390723e-18,0,0.164951581064785,0,0,0,0,-0.00614908894895839,0.0177190994326747,0,0,0,0.0176745293709379,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0102006803630318,0,0,0,0.127008460594357,0,0,0,0,0.152859451867476,8.67361737988404e-19,0,0.0496018608395108,0.118803677086353,0,0,0,0.0818538925379976,0,0,0,0,0,0,0.0162575350014819,0.0308758603472375,0.0307876829341184,0,0,0,-0.00105386420163585,0.00170905661910454,0,0,0,0.0405908550424288,0,0
X600516.SH,0,0,0,0,0,0,0.0755663887508729,0,0,0.0421234976097187,0,0,0,0,0,0,0,0,0,0,0,0,0.0829292154055333,0.23856336758784,0,0,0,0.059203888869838,0,0,0,0,0,0,0,0,0,0,0,0.110724926503388,0.0539789812352619,0,0,0,0.178081974505277,0.0369378731854277,0.0466868236822014,0,0.0441454878656579,0.1291954925645,0,0.0165569922386227,0.00217789710095986,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0.0413024496514837,0,0,0,0,0,0.129070425948008,0,0,0,0,0,0,0.0823743687896606,0.0511876820297777,0,0,0,0,0,0.014514874827741,0,0,0,0,-0.0227638879132395,0,0,0,0,0.312772910992769,0,0,0,0,0,0,0,0,0,0.244172149526312,0,0,0,0,0,0.0106089225853331,-0.0507431677034367,0,0,0,-0.0130602088203227,0,0
X600299.SH,0,0,0,0.0157127635621701,0,0,0.0577470275789872,0,0,0,0,0,0,0,0,0,0,0.25672082452064,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.189350036944866,0,0,0,0,0,0.0631585480193399,0,0.189736418898184,0.108176190441878,0,0,-0.0205672030614071,0.0146549967330181,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0.0139237649366287,0,0,0,0,0,0,0,0,0,0,0.0253344335959187,0,0,0,0,0.568845937039723,0,0,0,0,0,0,0,0.0948213544468271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.289208639653267,0,0,0,0,0.0248930715742822,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0.0556533732231299,0,0,0.746307012918475,0,0,0,0,0,0,0,0,0.0849100045514909,0,0,0,0,0,0,0.0228996815075085,0,0,0.0169962528446906,-0.155181359181093,0,0,0,0,0.00383343466539229,0,0,0,0,0.0546381308926517,0,0,0,0.0158455332204554,0,-0.16360237323393,0.0853869580667605,0,0,0,0,0,-0.000887208733831172,0,0,0,0,0,0,0
X000629.SZ,0,0,0,0.0213600461439063,0,0.0169997287874106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4458751672374,-1.73472347597681e-18,0,0,0.121804946658716,0,-0.0997905875094346,0,0,0,0,0,0.0169926868586151,0,0.0491829616047706,0,0,0.038342639964547,0.121089585804177,0,0.166102389823637,0,0,0,0,0,0.0795541079297261,0.0819331338335907,0,0,-0.0270957135871269,0.0824318489377835,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0.0735443452802634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.225869717532818,0,0,0,0,0,0,0,0,0,0.0423781166259467,0,0,0.166300604280244,0.0948426392613789,0,0,0.22158212088515,0,0,0,0,0,0,0.0112733914047811,0.0108515363413249,0,0,0,0.0817261617214827,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0426997523276803,0,0.0316399418050574,0,0,0,0.0852434712860927,0,0,0.0537599486973266,0,0,0,0,0,0,0,0,0,0,0,0.0692905837621187,0.0287160165540127,0,0,0,0,0,0,0,0,0,0.0105965307332785,0,-0.00745448187715826,0,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,-0.113209820463426,0,-0.310377087146947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0335996835650274,0,0,0,-0.154942999074524,0,0,0.118141390042416,0,0,0,0.0768084076133807,0,0,0,0,0,0.58554097462791,-0.189676537016831,0,0,0,0.195984262670206,-0.0490592577360559,0,-0.409898155173297,0,0,0,-0.128671751691396,0,0,0,-0.485157990229711,0,0
X600219.SH,0,0,0,0,0,0,0.0134166354529724,0.203705448778459,0,0,0,0,0,0,0.107752596174629,0,0,0,0,0,0,0,0,0.0253852690992779,0,0,-0.0688383962314504,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0.142268636216601,0,0,0,0,0.0118859353975452,0.0211256462214527,0.0486172553671457,0,0,-0.12164245432235,0.00876928223799138,-0.00601161841154551,0,0,0,0.0773691119036196,0,0
X600801.SH,0,0,0,0.52167814780635,0,0,0.0986938748315355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0149881032942653,-0.0242340761043144,0,-0.0288328907728578,-0.091742747098236,0,0,0.0242570025845344,0,0,0,0,0,0,0.0126358749644867,0,0,0,0,0.229183611184092,0.160423389720188,0,0.0409158632627111,0,0,0,0,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0.140106439781842,0,0,0,0,0,0,0,0,0,0,0,0,0.107412000476261,0,0.0112706168362449,0,0,0,0,0,0,0.0720733179438225,0,0.160088553894506,0,0,0,0,0,0,0,0.0124591251288343,0,0,0,0,0,0.0560921625219723,0,0,0,0,0,0,0,0.0138910859660343,0,0,0,0.0150775540478337,0,0
X000883.SZ,0,0,0,0,0,0,0,0,-0.0178244693897801,0,0,0,0.128381212339433,0,0,0,0,0,0.0340107277238879,0.0409962850678399,0,0,0,0,0,0,0,0,0,0,0,0.104877070987961,0,0,0,0,0,0,0.0305236681097167,0,0,0.000347219551063,0,0,0,0.0301123221987428,0,0.156080302940586,0,0.0740566184134989,0,0.0143161823478047,0.0129437499286575,0,0,0,0.0470993427467167,0,0
X000786.SZ,0,0,0,0.0166662443990832,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112542294846045,0,0.135918463287038,0,0.0591003949028877,0,0,0.100588771178589,0,0.259808887846299,0,0,0,0,0,0,0,0,0,0,0,0,0.279525900022261,0,-0.0623905347920667,-0.0134138479452306,0,0,0.22699553092057,0,0,0,0,0,-0.00834790014874561,0.0575704531587757,0,0,0,4.33680868994202e-19,0,0
X000553.SZ,0,0,0,0.0865792838410221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118186167991666,0,0,0,0,0,0,0.262777293248169,0.121646466852101,0,0,0,0,0,0,0,0,0,0,0,0.0873987827900353,0,0.0120437720967124,0,0,0,0.0534394440214652,0,0.0853499695378532,0,0.0343804677020965,0,0,0.00674876082155915,-0.04285131012615,0,0,0,-0.00905744188910752,0,0
X002470.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0202105809636906,0,0,0,0,0,0,0,0,0,0.0895367898515269,0,0.206791299026412,0,0,0.0937025226498475,0,0,0,0,0,0,0,0,0,0,0.400214783923755,-0.0925352148341559,0,-0.0622191240259198,0,0,0,0.00689296730415333,-0.0870634111736504,0,0,0,0,0,0
X000408.SZ,0,0,0.0940909711296538,0,0,0,0,0,-0.0540772892065218,0,0,0,0,0,0,0,0,0,0,0,0,0.0213933153031578,0,0,0,0,0.0298436719208649,0,0.214404745060297,0,0.0105069408937247,0.0666572854329113,0,0,0.142057606305004,0,0,0,0,0.121617559535207,0,0,0,0,0.105286842803603,0,0,-3.46944695195361e-18,0,0,0,-0.0162542177111367,0.0300462535763198,0,0,0,-0.0215171681622059,0,0
X600583.SH,0,0,0,0,0,0.153608027978687,0,0,-0.0156215291784429,0,0,0,0,0.0205827284464028,0,0,0,0,0,0,0,0.215650697060615,0,0,0,0,0,-0.290287313611501,0,-0.0136534863126963,0,0,0,0,0,0,0,0,0,0,0,0.0779951812454844,0,3.46944695195361e-18,0,0,0,0.162075601727795,0.507641445964645,0,0,-0.0216370577253992,0.0321512537459914,0,0,0,0,0,0
X600612.SH,0,0,0,0,0.182294056763851,0,0,0,0,0,0,0,0,0,0.0816059266416658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0741508510858419,0,0,0,0,0,-0.00270974853884109,0,0,0,0,0,8.67361737988404e-19,0,0.173750717454866,0.12881630090342,0,0,-0.0135131263772498,0,0,0,0,-0.206827788847929,0,0
X002110.SZ,0,0,0,0,0.122428473338979,0,0.0922704902760815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106111079737693,0.157531172373511,0,0,0,0,0,0,0,0.028472812060786,0.430270558749919,0,0.0771084009383578,0,0,0,0,0,0,0.16635082587245,0,0,0,0,0,0,-0.0958396609498703,0.0109190008909851,0,0,0.00121351971717658,0.00985731414240609,0,0,0,1.73472347597681e-18,0,0
X002271.SZ,0,0.141847768988673,0,0,0,0,0,0,0,0,0,0.296146612452289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.197381494767194,0.172118260155425,0,0.23473192870924,0,0,0,0,0,0.121948717795636,0,0,0.513806307204041,0,0,0,0,0,0,0,0,0,0,0,0,0.00307517311946214,0.0259445298803657,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139840691821089,0,0,0,0,0,0.374157722590726,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0.150079683653601,0,0,0,0,0,0,0.0166391892254026,0,0,0,0,0,0.0097395107111816,-0.0209988905248914,0,0,0,0.0112495238572204,0,0
X600021.SH,0,0,0.0281222954843974,0.0339342936230829,0.104606734006436,-0.112170327751985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0713409339297657,0,0,0,0,0,0,0,0,0,0,0.277281079884478,0,0,0,0.074471228722355,0.294785444443497,0,0.0354664472413391,0.0160841778872519,0,0,0,-0.502689149715479,0.0424849864399014,-0.141140666411072,0,0,0,0.0968780590728493,0,0
X600339.SH,0,0.448841998091172,0,0,0,0,0,0,0,0,0,0,0,0.0918379669990876,0,0,0,0,0,0,-0.19618811369178,0,0.186181042913563,0,0,0.0982230961766084,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0150433731265362,0.0675705736777891,0,0.298310167183159,0,0,0.00218387927533343,0,0,0,0.0320860081911923,0,0,-0.000272272466376319,0,0.0863377592459511,0,0.108588419797504,0,0
X601699.SH,0,0,0,0,0,0,0,0.186156144954247,0,0,0,0,0,0,0.0958798625256033,0,0,0,0,0,0,0,0,0,0,0.119218264137526,0,0,0,0,0,0,0,0.0245473655115824,0,0,0,0,0,0,0,0,0,0,0,0.0786521401340698,0.135432496218206,0,0.149412161937201,0,0,-0.000100292923495084,0.0478641342742928,0,0,0,0,0,0
Change_TY3M,0,0,0,-8.67361737988404e-19,0.0768432805804753,0,-0.0240572677907374,0,0,0,0,0,0.115468964880536,0,0,0,0,0.262525131562117,0,0,0,0,0,-0.164929726798488,0,-0.108757183238299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0502000469874162,0,0.0730189425464108,0,0.0726298773477663,0,0,0,0,0,0,0.0223890371943933,-0.14395745158063,0,-0.0249116411564046,0,-0.070028104954235,0,0
Slope,0,0,0,0,0,-0.985559761434226,0,0.539583029128581,-0.665550872033602,0,0,0,0,0,0,-0.588819120417891,0,0,0,0.948093079315299,0,0,-0.119789631263746,0,0,-0.967755154722911,0,0,0,0,0,0,0,0.216410129615767,0,0,0,0,0,0,-0.242254275400617,0,0,0,0,0.649419503536095,0,0,0,0,0.601855558067086,0,0.62867148574974,0.707269508583353,0,0,-2.48856277051809,0,0
TED,0,0,0,0,0,0.414370786866936,0.646421046407428,0,0,0,-0.74782612607393,0,0.619561706303477,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.230728354211497,-0.920436737085596,0,0,0,0,0,0.573065803787844,0,0,0,0,0,0,-0.113341336464545,0,0,-0.190829901593122,0,0,0,0,0,0,-0.932241116361539,0.268458658440076,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0.0396530561607105,0,0,0.0067904502883039,0,0,0,0,0,0,0,0,0,0,-0.0352455285980411,0,0,-0.0550524326162214,0,0,0,0,0,0,0,0.000105011096849865,0,0,0,0,0.0985827321917173,0,0,0,0.0227828332378018,0.0521674230928772,0.0183474160657604,-0.081000439706727,0,0.0877529591606727,-0.0471400673154224,0,-0.0481671889793008,0,0,0,0.022566824512473,0.00237052810277725,0,0.0679350130857036,0,0.0740225446611127,0,0
MKreturn,0,0,0,0,0,0,0.0265887146718803,0,0,0,0,0,0,0,0,0,0,0,0,-0.127998190247602,0,0,0,0,0,0,0,-0.0470244266178475,0,0,-0.0734323846525044,0,0,0.0471499143562673,0,0,0,0,0,0,0.0633889809395879,0.0846867034524117,0,0,0,0,0,0,0.0489912198891647,0,0,-0.00839939755732571,0.00316286303214077,0.102419237528519,0,0,0.0133942789729516,0,0
MKvol,0,0,0,-0.00667378645515881,0,0,0.000352967895899105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00228666184493601,0,0,0,0,0,0,0,0,0,0.00131637432427983,0,-0.00468042482295112,0.00554417560425966,0,0,0,-0.00739661145921102,-0.00150942759607078,-0.00318521645153838,0,0,0,-0.0138984817181618,0.0080717966910183,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0978653311286454,0,0.12091921752801,0,0,-0.194263039238049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.223293976212061,0,0,0.189070631381333,0.161640066692066,0,0,0,-0.099628950157044,-0.212778975607532,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,-0.00884347344402803,0,0,0,0,-0.0321536464783821,0,0,0,0,0,0,0,0,0,0,-0.112633477072243,0,0,0,0,0,0.0108997529948753,-0.00604898176651935,0,0,-0.0409689256871636,0,0,0.0933341757472292,0,-0.011075711912589,0,0,-0.0028625436233329,-0.0347547371594486,0,0,0,-0.238917868207649,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,-0.0122868377308666,-0.00182780478637663,0,0,0,0,0,0,0,0,-0.00200432841272066,0,0,0,0,0,-0.00248334893121313,0,0,0,0,0.00661308885963236,0,0,0.00272700371601084,0,0,0,0,0,0,0,0,0,-0.000148334463963951,0,0.00485595339566605,0,0,0,0,0,-0.00382871414441987,0.0060551780954022,0,0,0,0.042839865737106,0,0
