,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600011.SH,X600585.SH,X600010.SH,X601898.SH,X601992.SH,X600795.SH,X600688.SH,X600309.SH,X601600.SH,X600660.SH,X300072.SZ,X601991.SH,X600188.SH,X600547.SH,X600362.SH,X600886.SH,X002466.SZ,X600027.SH,X000709.SZ,X600157.SH,X600111.SH,X600339.SH,X000898.SZ,X600489.SH,X601158.SH,X000959.SZ,X600008.SH,X000723.SZ,X600299.SH,X000883.SZ,X002460.SZ,X002271.SZ,X600176.SH,X600352.SH,X600219.SH,X000630.SZ,X600578.SH,X000539.SZ,X600583.SH,X000408.SZ,X000792.SZ,X000027.SZ,X600021.SH,X000786.SZ,X000983.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.177093676097719,0,0,0,0,0,0,0.0420811331716873,0,0.00544906514180819,0,0.187839962061027,0,0,0,0,-0.017787127641887,0,0.0967269310162518,0,0,0,0,0,-0.0243775839604772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0111158651875324,0,0,0.000594635065971978,0.00656251298520981,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0.0110931749326798,0,0,-0.0379451089824719,0,0.0787900642067817,0,0,0,-0.00931496020850526,0,0.0102940850916271,-0.134636240280745,0,0,0,0,0,0,0,-0.0471916956641888,0.0879480782360643,-0.0527303243989594,0,0,0,0,0,0,-0.0194392815506409,0.0640472483190019,0.0828420663509147,0,0,0,0,0,0,-0.0155592012760484,0,0,0,0,0,0,0,0.00798907368276829,0,0,0,0,0,0
X601088.SH,0,0,0,0.0501187615263454,0,0,0,0,-0.00426066359413725,0,0,0,0,0,0,-0.0307059998520396,0,0,0,0,0,0,0,0,0,-0.0256649887470576,0.204204918480162,0,0,0,-0.0027531707417957,0,0,0,0,0,0,0,0,0,0,-0.0126846248707231,-0.00335266450965545,-0.0743729986198245,0,0,0,0,1.73472347597681e-18,0,-0.00553790314543175,-0.0176706792327524,0,0,0,0,0,0
X600019.SH,0,0,0.0531468284244184,0,0,0,0,0.00500138772722625,0,0,0,0,0,0.0834831698570498,0.0220438079313071,0,0.0552515945333076,0,0,0,0,0,0,0,0,0.0883742702608864,0.278453076965674,0,0,-0.0195272939009533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118271540685358,0,0,0.00345770509073483,0,0,0,0,0,0
X600011.SH,0,0,0.171490402886312,0,0,0,0,0,0,0.0569052563603511,0,0,0,0,0,0.182173482322515,0,0.0288993132666138,0,0,0,0.32047680852038,0,0,0,0.0646952995413883,0,0,0,0.0194007606356475,0.086331528664338,0,0,0,0,-0.0752567557901341,0,0,0,0,0,0,0,0,-0.024382446315012,0,0,0,0,0,0.0500765839488174,-0.0455593206458713,0,0,0,0,0,0
X600585.SH,0,0,0.0952086981404519,0,0,0,0,0,0,0,0,0,0,0.0273943279569937,0,-0.0884381640578695,0,0,0,0.00795574410063008,0.131474004745731,0,0,0,0,0,0.00093056580287367,-1.73472347597681e-18,0,0,-0.0264463570288793,0,0,0,0,0.159794332143731,0,0,0,0,-0.00142000923861175,0,0,0.195767776378557,0,0,0,-0.06153449395634,0.081094116007203,0,0.0389240434423097,0,0,0,0,-0.2258928236217,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0542803437537928,0,0,0,0,0,0.0922620217733428,0,0,0,0.0218228476662364,0,0.0459486033753997,0,0.120972194318048,-8.67361737988404e-19,0,0,0.0997507903724637,0,0,0,-0.0311405967815207,0,0,0,0,0,-0.04284631120547,0,0.0100390928352766,0,0,0.104142513836969,0,0,0,0,-0.0113859488192361,0,0,0,0,0,0,0
X601898.SH,0,0,0.211038027522973,0,0,0,0,0,0,0,0.0356199089168788,0,0,0,0,0,0.08569085225979,0,0.129241385353048,0.0491106374305198,0,0,0,0,0,0,0,0,0,0.0338103993818708,0.0097636569703518,0,0,0,0,0,0.0376632182273829,0,0,0,0.0865006140337342,0,0.0456154386412427,0.0294392477007651,0,0,0,-0.0654837505056094,0.24084119845862,0,-0.00564812592113623,-0.00533283497153835,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,-0.140261589362632,0.229933066419836,0,-0.0848011022539169,-0.122485492974201,0,0,0,0,-0.266996095076001,0,0.494878820322967,0,0.11578167226972,0,0,0.149686280427645,0,0.0468754606570952,0.396701610410771,0,0,0,0,0,0,0,0,0,0,0,0.0459301443143427,0,0,0,0,0.274230359900028,0,0,-0.0181638356790324,0.0430950057217363,0,0,0,0,0,0
X600795.SH,0,0,0,0,0.114635641797435,0,0,0,0,0,0,0.039572913061563,0,0,0,0,0,0.0344451553492517,0,0,0,0,0.0361644504929083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0423298377061953,0.141641940820783,0,-0.0833106052580024,0,0,0,0,0.00863035327425644,0,-0.0116151279179345,0.0135977060454061,0,0,0,0,0,0
