,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X600585.SH,X601898.SH,X601600.SH,X600795.SH,X601991.SH,X600688.SH,X600027.SH,X600886.SH,X600362.SH,X600157.SH,X600111.SH,X601992.SH,X600188.SH,X600299.SH,X000792.SZ,X600660.SH,X601158.SH,X002466.SZ,X000709.SZ,X600309.SH,X000539.SZ,X000898.SZ,X000883.SZ,X600583.SH,X000027.SZ,X600160.SH,X600623.SH,X600352.SH,X000630.SZ,X002470.SZ,X600578.SH,X000629.SZ,X600547.SH,X600489.SH,X600098.SH,X600021.SH,X600176.SH,X600022.SH,X000060.SZ,X600808.SH,X300072.SZ,X000825.SZ,X600863.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0,0.12151778931407,0,0,0.0903249291206273,0,0,0.114388291353907,0,0,0.00713284145524853,0,0,0,0,0,0,0,0,0,0.0556752451130051,0.0262255684213453,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125441845800358,0,0,0,0,0.00686607287685574,0.00378509658987461,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0.0394761705435987,0,0,0,0,0.089601488711555,0,0,0,0,0,0.0159775034128306,0.232282781860402,0,0,0,0,0.0140739438306575,0,0,0,0,0,0.0913615342527914,0,-1.0842021724855e-19,0,0,0.00348457438605304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0257804802351646,0.00628801933254845,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0.164102951607645,0,0,0,0,0,0,0,0.0185761670074028,0,0.00813098847505208,0,0,0.00405851432263961,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0137773705378283,0,0,0.0316447112419464,0,0,0.0990922971502495,0,0,0.0453353869670279,0.0857030143259319,0,0,0.394607486848802,0,0,0,-0.0198847991125609,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0.15997024050954,0,0,0,0,0,0,0,0,0,0,0.0355403710471881,0,0.00316594912064052,0,0,0,0,0.0203651710851286,0,0,0.125428476343533,0,0,0,0,0.017976480743877,0,0,0,0,0,0,0,0,0.0682821435171447,0.2048233826386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0.0508303735536703,0,0,0,0,0,0,0.0474604264227647,0.0979065133976028,0.328428559524569,0,0.0971679283642203,0,0,0,0,0.0177954412050828,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0937858031326142,0,0,0,0,0,0.0765260651877257,0.0797321683385536,0.0605672053445913,0,0,0,0,0,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0556988157469235,0,0.000358298070796086,0.142640370202577,0,0,0.610518864953963,0,0,0,0,0,0.0501541886507996,0,0,0,-0.0016951298139511,0,0,0,-0.109335219003159,0,0,0,0.0868090103179791,0,0.160703854881378,0,0,0,-0.0430634079597922,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0.090709342513929,0,0.202746768612601,0,0,0,0,0,0,0,0,0,0.00733380621932072,0,0,0,0,0,0.0227430832672028,0.134429368002792,0.0555578117872937,0,0,0,0,0,0,0.0357263126683095,0,0,0,0,0,0,0,0,0,0.0582010744778262,0,0,0,0,0,0,0,0.00516264540029133,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0.0305974578378764,0,0,0,0,0,0,0,0,0,0.134110109707271,0,0,0.222350655707909,0,0.0182026583317877,0,0,0,0.00909667278637516,0,0,0.0422759662024505,0,0,0.0433184441816768,0,0,0,0,0,0,0.0912833523993359,0,0,0,0,0,0,0.0502695852416716,0,0,0.239730974178634,0,0,0.0249874944266935,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.219188491757998,0,0,0,0.128671581762361,0,0,0,0,0.0368790380225884,0.0466632899919002,0,0,0,0,0,0,0,0,0,0.0594706122722209,0,0,0.0590089831212938,0,0,0,0,0,0,0.0460263297436149,0,0,0.26708904849484,0,0,0,-0.00310956065434571,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154922277076679,0,-6.93889390390723e-18,0,0,0.0116477730809407,0,0,0,0,0,0,0.00824364138190033,0.0552280976334525,0,0.0748942660718879,0,0.0423988882920101,0,0.0547750149639684,0,0,0.142561903114014,0.164540360083393,0,0,0,0,0,0,0,0,0,-0.00776562605395372,0,0,0,0,0,0
