,X601857.SH,X600028.SH,X600309.SH,X601088.SH,X600585.SH,X002460.SZ,X600660.SH,X600019.SH,X000708.SZ,X002271.SZ,X002466.SZ,X600547.SH,X600176.SH,X000786.SZ,X600362.SH,X000301.SZ,X600426.SH,X600011.SH,X600111.SH,X601600.SH,X600886.SH,X601898.SH,X600010.SH,X600486.SH,X600352.SH,X002080.SZ,X601991.SH,X600188.SH,X002353.SZ,X600219.SH,X600803.SH,X600801.SH,X600795.SH,X600489.SH,X300037.SZ,X600688.SH,X600299.SH,X601168.SH,X600516.SH,X600027.SH,X002497.SZ,X002409.SZ,X600399.SH,X600157.SH,X601992.SH,X000932.SZ,X300073.SZ,X000027.SZ,X000898.SZ,X000830.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002466.SZ,0,0,0,0,0,0,0,-0.466001217598092,0,0,0,0,0.603179971897673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.167307112265386,0,0,0,0,1.38777878078145e-17,0.49504951722016,0,0,0,0,0,0.14337719122748,0,0,0,0,0,0.0167439148821687,0,-0.755637888435829,0.152585699430756,0.156010812491968,0.0321982683830377,-0.0763696296491391,0,0,0,0.075420589503673,0,0
X600547.SH,0,0,0,0,0,0.0370168425264971,0.0019329052690172,0,0,0,0,0,0,0,0.00715175894370269,0,0,0,0,0,0,0.115324523226173,0,0,0,0,0,0,-0.0100882783314407,0,0,0,0,0.401388653352997,0,0,0,0.0303279570002738,0,0,0,0,0.106516383093198,0,0,0,0,0,0,0,0,-0.00683804283483829,0,0,0,0,0.0100562611643463,0,0
X600176.SH,0,0,0,0,0,0.0188948730433923,0,0,0,0.0100840171557037,0,0,0,0,0,-0.205785361286409,0,0,0,0,0,0,0,0,0,0.14785392228078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.192103087767036,0,-0.00748649463200022,0,0,0.0779854959591021,0.216537964696028,0,0,0.167294976510275,0,0,0.009423951847374,0,0,0,-0.00546852876008584,0,0
X000786.SZ,0,0,0,-0.0200039240685785,0,0,0,0,0.173333809974727,0,-0.0164582123760949,0,0,0,0,0.0506417516414799,0,-0.168781659406905,0,0,0,0,0,0,0,0.19663095213383,0,0,0,0,0.107948447067034,0,0,0,0,0,0,0,-0.0875615579421729,0,0,0,0.00151914844529234,0,0,0,0,0,0.0482005981549591,0,0,0.0118594189892009,0,0,0,0,-0.0083788696964317,0,0
X600362.SH,0,0,0,0,0,0,0,0,0.228102027774053,0,0,0,0,0,0,0,0.278674794591439,0,0.282467854133774,0.121131257070201,0,0.302428351431129,0,0,0,0.076517078121239,0,0,0,1.73472347597681e-18,0,0,0,0,0.00807617107281913,0,0,0,0,0,0,0,0,0,0,0,0.0634785680790496,0,0,0,0,-0.0131719888558593,-0.0211176198882429,0,0,0,0,0,0
X000301.SZ,0,0,-0.15696264635775,0,0,0.0974569042101215,0,0.243650016131265,0,-0.11853922586851,0,0,0,0.415599229595109,0,0,0.352787035077872,0,0.490406722856425,0,0,0,0,0,0,0,0,0,0.115576011542378,0,0.33989715501182,0,0,0,-0.0241517536254716,0,0,0,0,0,0,-0.216370513859662,0,6.93889390390723e-18,0,0,0,-0.42139867717858,-0.715554656110134,0,-0.0756723490028866,-0.0248432575854968,-0.0381608700624363,0,0,0,0.0194259135380697,0,0
X600426.SH,0,0,0.0906058914012701,0,0,0,0,0,0,0.0642351150862048,0.0143571978452184,0,0,0,1.38777878078145e-17,0.092643349411083,0,0,0,0,0,0,0,0.0376655561854905,0,0.247311602535497,0,0,0,0,0,0,0,0,0,0,0,0.0314817172164387,0,0,-0.0363856946768653,0,0.212435112094922,0,0,0,0,0,0,0.117768668691328,0,0,0.0470989721608343,0,0,0,-0.0360417310442288,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0.00340752136648545,0,0,0,0.0905629536072156,0,0,0,0.0392620458823575,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05601039591494,0,-0.0630966266549506,0,0,0,0.0528437403172675,0,0,0.0290726225789766,0,0.0952094180176428,0,0,0,0,0,0,0,0.00148730822581472,0,0,0,0,0.0120363869988783,0,0
X600111.SH,0,0,0,0,0,0.121636284917445,0,0.182628144490246,0,0,0,0,0,0,0,0.263869442806136,0,0,0,0.154299207009638,0,0,0,0.188282489512016,0,0,0,0,0,0,0,0,0.00774717906041791,0,-0.116674535642978,0,0,0,0,0,0,0.000564949946621578,0.00154372676278652,0,0,0,0,0.130428269972683,0,0,0,0,-0.0663037426486784,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,-0.129664600155154,0.131575628925097,0,0,0.0145505660629532,0,0,0,0.0894859271811447,0,0,0,0.11487539203747,0,0,0.215497867819227,0,0,0,0,0,0,0,0.276087424206027,0,0,0,0,0.0370551772765089,0,0,0,0,0,0.0596072459759588,0,0,0,0,0,0.0375236288465805,0,0,0,0,0.018068168987785,-0.0446816731287408,0,0,0,-0.0252723719958487,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.0033683760992895,0,0,-0.0070767696094053,0,0.175351073415095,-0.041997930838175,0,0,0,0,0,0,0,0.136216574786968,0,0.0523914565457817,0.0741020343002585,0.0255900624641494,0,0,0,0,0.16507546445288,-0.0706422486297808,0,0,0,0.0222534792558763,0,0,0,0,0,0,0,0,0,0,0.0848638258339432,-0.0984943302827127,0,0,0,-0.0194733601558756,0,0
X601898.SH,0,0,0,0.209839146354871,0,-0.0648492939406739,-0.040643717323091,0,0,0.0519294822493039,0,0,0,0,0.0443092536905483,0,0,0,-0.0773114081297965,0,0,0,0,0,0,0,0,0.361054318756331,0,0.115934926187245,0,0,0,0,0,0,0,0,0.28364403158772,0,0,-0.0557017535204662,0,0,0,0,0,0,0,0,0,0,-0.00907159520639165,0,0,0,-0.0115961284300621,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,-0.05662755796093,0,0,0.111330138112433,0,0,0,0,0,0,0.0411782693622515,0,0,0,0,0,0,0,0,0,0,0,0.0637217131943896,0,0,0,0,0,0.178482406994873,0,0,-0.0721762945643313,0.021878934678978,0,0.256807691273045,0,0.0166306406078366,0,0,0,0,0,-0.0100794014011767,0,0,0,0,0.00418851335385893,0,0
X600486.SH,0,0,0.0751678457614927,0,0,0,0,0,0,0,0.0528733442146444,0,0.0214658928340629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0599641366893108,0.0636423605697612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.220046703623814,0,-0.040160806669548,0.0512265468818936,0,0,0,-0.0117638431912862,0,0
X600352.SH,0,0,0.0451418752964512,0,0,0,0,0,0,0.214580090089277,-0.0576371875523954,0,0,0,0,-0.133136119614172,0,0,-0.0320284908187765,0,0,0,0,0,0,0.0916337818674351,0,0,0,0,0,0,0,0.0814434757679572,0,0,0.0169261044990903,0,0,0,0,0,0,0,0,0,0,0,0,0.147407645958231,0,-0.00753457866332956,0.0420502528610688,0,0,0,-0.00480762565296074,0,0
X002080.SZ,0,0,0.283287761084381,0,0,0,0,0,0,0,0.0333308868371276,0,0,0,0.0564791110384156,-0.334506037431196,0.0739753149933612,0,0,0,0,0.417053788492523,0,0,0,0,0.321137329820469,0,0,0,0,0,0,0,-0.0607782119525401,0,0,0,0,0,0,0,0,0,0,0.00689322887944244,0,0,0,0,0,-0.051179856202832,0,0,0,0,0.121859562188274,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00242513374774376,0.078402636976077,0,0.127811919334743,0,0,0,0,0,0,0,0.0436669653900681,0,0.028304495357005,0,0,0,0,0,0,0,0,-4.86551605236845e-05,0.0321834098801717,0,0,0,0,0,0,0,0,0,0.114742707704809,0,0,0,-0.0186652586688744,0,0,0,0,0.00483776013205798,0,0
X600188.SH,0,0,0,0.510610542587743,0,0.0725883554771564,0,0,0,0,0,0.0394462881393918,0,0.112769980123313,0,0,0,0,0.128597760333136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0386856255467855,0,0,-0.0763752380462398,0,0,0,0.0236456085130876,0.0146946015441362,0,0,0,0,0,0.0528552358256576,0,-0.031756011339779,0,0,0,0,-0.00233085768092544,0,0
X002353.SZ,0,0,0,0,0,-0.0181818133237094,-0.0733974270408831,0,0,0,-0.0425765682949031,0,0,0,0,0.0509107179343484,0,0,0.198275443026302,0,0,0,0,0.132748199339705,0,-0.0958538942502047,0,0,0,0,0,0,0,0,-0.0117706022915099,0,0,0,0,0,0,0,0,0,0,-0.0480786975638881,0,0,0,0,0,0.0233110909942365,0.00148593562717398,0,0,0,0.0171569335385027,0,0
X600219.SH,0,0,0,0,0,-0.0443652636952476,0,0.0664948445944734,0,0,0.0779514964059889,0,0.108188388266879,0,0.093800959854492,0,0,0,0,0.0768937216426201,0,0,0,0,0,0.033972134394999,0,0,-0.0628033959372213,0,0,0,0,0,0,0,0.126469096880244,0.201171029581081,0,0,0,0,0,0,0,0,0.0522118016772518,0,0,0,0,-0.0269062786160813,0.0673435226433931,0,0,0,0,0,0
X600803.SH,0,0,0,-0.0194852787584238,0,-3.46944695195361e-18,0,0.121324513051493,0,0,0,0,0,0.0445019137703005,0,0.0984139861326856,0,-0.0606380743364213,0.0455159834332349,0,0,0,0,0.0464697737428557,0,8.67361737988404e-19,0,-0.0488613082053049,0.00289781435419053,0,0,0,0,0,0.110231183334706,0,0,0,0,0,0,0,0.0547503091653606,0,0,0,-0.0743393253927578,0,0,-0.0865884358482624,0,-0.00160874991653735,0,0,0,0,0,0,0
X600801.SH,0,0,0,0,0.385057784166342,0,-0.00256284742732112,0,0,0,0,0,0,0,0.00994188412108645,-0.0522381206916786,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.106209327295434,0,0,0,0,-0.0528022891631886,0,0.0830904867204477,0.0723648603113201,-0.0381985897621032,0,0,0,0,0.0633590585875869,0,0.128346349294047,0,0,0,0,0,0,0.00100372825420651,0,0,0,-0.00681403049390471,0,0
X600795.SH,0,0,0,0,0,0,0,0,-0.239627860674783,0,0.109309613490192,0,0,0,0,0,0,0.256850336216581,0.0524208026028151,0,0,0,0,0.040262164072656,0,0,0,0,0,0,0,0.0468343886299634,0,0,-0.00835635587533957,0,0,-0.0338408283344847,0,0,0,0.0590666912097567,0,0,0,0.0756596001826713,0,0,0,0,0,0.0303024128041962,-0.0385663337370516,0,0,0,-0.0268428400575786,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0,0.723066765114902,0,0,0.0149872275425933,-0.0234890841021046,-0.0299978121422797,0,0,0,0.0637087579711249,0,0,0,0,0.0379662526849869,0,0,0,0.10695015990076,0,0,0,0,0,0,0,0,0,0,0.0505354462543099,0,0,0,0,0,0,0,0,0,0.0500279730290249,0.00175619496322401,0,0,0,0,-0.00962551960029058,0,0
X300037.SZ,0,0,0,0,-0.211134934658548,0,0,0,0,-0.194739081036824,0.197903341932649,0,0,0,1.73472347597681e-18,0,0,-0.218381470008028,0,0,0,-0.146800004733793,0,-0.123203276886194,0,0.0531209858215623,0,0,0,0,0.425830432248574,0,0,0,0,0,0.0757064136464427,0,0,0,0,0.369817756558827,0,-0.0653535627812568,0,0,0.461551095331127,0,0,0,0,-0.0447794822958606,0,0,0,0,0,0,0
X600688.SH,0,0,0.0712748973465669,0,0.0435803605427914,0,0,0,0,-0.030548558144314,-0.0190461857504328,0,-0.00496535057463367,0,-0.0766380644625752,0,0,0,0,0,0,0,0,0,0,0,0,0.227663135259289,0,0,0,0,0,0,0,0,0,0,-0.200642660778642,0,0.0315786687752177,0.0141340806677055,0,0.084644076579757,0,0,0.0133446274308038,0,0,0,0,0.00922429255431239,0,0,0,0,0.00186792617715007,0,0
X600299.SH,0,0,0,0,0,-0.109342190271122,-0.0650072921568901,0,0,0,0.0150032944171103,0,0.202358303706996,-0.325838389060331,0,0,0,0.11681783385831,-0.0280129174530124,0,0,0,0,0,0.0216545156651552,0,0,0,0.103271727709302,0.033254421833289,0,0,0,0,0.108968640665158,0,0,0.151543351851797,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0239263441847232,0,0,0,0,0,0,0
X601168.SH,0,0,0,0,0,0.325849622595447,0,0,0.0561031534642034,0,0,0,0,0,0.310575759927833,0,0.164616101122034,0,-0.0936206165656043,0,0,0,0.746974446847886,0.0741698294074111,0,-0.0883185581656639,0,0,0,0,0,0.0374350960381588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0110569347470847,0,0,0,0,0.0044426922867677,0,0
X600516.SH,0,0,0,0,-0.19686435419802,0.0169812196705867,0,0,0,0,0,0,0,-0.0218896041141253,0,0,0,0.0501399549537018,0.00281889361502348,0,0,0.37141174991683,0,0,0,0,0,0,0.059315266178493,0,0,0,0,0,0,0,0,0.0518519265740547,0,0,0.039559099115633,0.0680222318189599,0,0,0,0,0.110617208711396,0,0,0,0,-0.000892250125018838,0,0,0,0,0.012233316671614,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0,-0.00284599288407675,0,0,0,0,0,0,0,0.0406701840154311,0,0,0,0,0,0,0,0,0.0198612239961981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0297902812567419,0,0,0,0,0.0698532189026611,0.0747750227541241,0,0,0.00486462143051483,0,0,0,0,-0.0125302184696751,0,0
X002497.SZ,0,0,0,0,0,0.285013650431761,0,0,0.31328290391712,0,0,-0.0737374025690769,0.210580775677855,0,0,0,-0.272466185745043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102859968398928,0,0,0.232553960530906,0.330415252664481,0,0,0.190843387195755,0,0,0,0,0.216701749492868,0,0,0,0,0.0169516182933266,-0.1433595356565,0,0,0,0.0270621891111686,0,0
X002409.SZ,0,0,0.0472900936333414,0,0,0,0,0,0,0,0,0,-0.0823578342104469,0,0,0.0601775081745654,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0469166786407378,0,0,0,0,0,0,0,0,0,0,0.0274932114838444,0,0,0,0,0,0.214992456215809,0,0,0,0,0,0.0494985050311863,0,0,0,-0.0230396988035659,0,0
X600399.SH,0,0,0.127297690236257,0,0,0.0630212817345508,0.209802895568992,0,0.112700198593443,0,-0.0991577899000554,0.109821144064983,-0.128247999088244,0,0,-0.0292381931718392,0,0,0,0,0,0,0,0,0,0,0,0,-0.0853422189170601,0,0,0,0,0,0.0482791983318084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0133313350647728,0,0,0,0,-0.0168959668108393,0,0
X600157.SH,0,0,0,0,0,0,-0.0978982299910616,0,0,0.133775434367767,0,0,0,0,0,0.0262425070828673,0,0,0,0,0,0,0,0,0,0,0,0,-0.0393091192539987,0.228211500957712,-0.0225829487096258,0,0,0,0,0,0,0,0,0,-0.0725088258634326,0.262016229746078,0.139155751042953,0,0,0,-0.133832243380222,0,0,0,0.0851223374463801,-0.00978454054606955,0,0,0,0,-0.00125138616713084,0,0
X601992.SH,0,0,0,0,0,0,-0.0135811011808362,-0.0119417990784932,0,0,0,0,0,0,0,-0.0476516484909344,0,0,0,0,0,0,0,-0.00720515876467764,0.0129422678386445,0,0,0.0243921580934069,0.0345600182726605,0,0,0.0871988704555809,0,0,0,0.259469939906456,0,0.012001702333055,0,0,0,0.00239045978459319,0,0,0,0,-8.67361737988404e-19,0,0,0,0,-0.00853942188251161,0,0,0,0,0.0017210141768811,0,0
X000932.SZ,0,0,0,0,0,0,0,0.331057028484839,0,0,0.0489848504201406,0,1.0842021724855e-19,0,1.0842021724855e-19,0,0,0,0,0,0,0,0,0.0688020942427628,0,0.0769405855744311,0,0,0,0,-0.108463532656813,0,0.105627441105484,0,-0.00689057088211947,0,0,0,0,0,0.0350700151593354,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0.0293438313687494,0,0,0,-0.00836139636799525,0,0
X300073.SZ,0,0,0,0,0,0,0,0,0,0,0.033122613703359,0,0,0.227770015471295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0654213869279647,0,0,0,0,0.274345844706536,0,0,0,0,0,0,0.2105990770839,0,0,0,0,0,0,0,0,0,-0.0130926308024854,0,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0.0598527378713317,0,0,0,-0.0828031440492961,0.0595454558025355,0,0,0,0.0134715931112475,0,0,0,0.158906714033098,0,0,0,0,0,-0.0478670237862589,0,0.531403949501575,0,0,0,0,0,0,0,0,-0.0312989776095329,0,0,0,0,0,0,0,0.142707898537633,0,0,0,0,0,0,0.0129886592310713,-0.00340998729503772,0,0,0,0,-0.0164547738241058,0,0
X000898.SZ,0,0,0,0,0,0,0,0.0890745297470875,0,0,0,0,0,0,0,-0.0680019275277993,0,0,0,0.0571228174500963,0,0,0,0,0,0.146535736423753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00262046387065216,0,0.00805395424124743,0,0,0.370627823621119,0,0,0,0,0,-0.000537161759669504,0,0,0,0,-0.0149059288564287,0,0
X000830.SZ,0,0,0,0,0,-0.0622722219969291,0.276455142121421,0,0,0,0.201298742648539,0,0.081955209419289,0,0,0.088726726124639,0,0,0,0,0,0,0,0,0.115899075486664,0,0,0,0,0.0131227264674975,0,0,0,0,0.0242827370831296,0,0,0,0,0,0,0,0.137999490165836,0,0,0,0,0,0,0,0,-0.087358449247746,0.145479015097492,0,0,0,0.0173700002324895,0,0
Change_TY3M,0,0,0,0,0,0,0,0,-0.18132393200207,0,0.0158181682373924,0,0,0,0,0,-0.118352824407032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0481452959038845,0,0,0,0.0266068093907865,0,-0.0647653628046192,0.0303124612194299,0,0.159021656340914,0,0,0.114347495601924,0,0,0.196982087956569,0,0.0702855532249268,-0.169527957663682,0,0,0,-0.0249591696335369,0,0
Slope,0,0,3.46944695195361e-18,0,-0.323749582632136,0,0.157583050660731,-0.0661735055756597,0,0,0,0,0,0,0,-0.114546911782162,0,0,0,0,0,-0.186608764935293,0,0,0,-0.216570441777635,0,0,0,0,0,0,0,0,0,0,0.713434840511511,0,0,0,0.151397051545045,0,0,0,0,-0.36472499740402,0,0,0,0,0.624285323926765,0,1.65275642714149,0,0,0,0.0893090757160362,0,0
TED,0,0,0,0,0,-0.0701590660247725,0,0,0.344609463185943,0,0,0,0,0,0,0.27151795569698,0,0,0,-0.315893659908282,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.062160624608492,0,0,0,0,0,0,0,0,0,-0.282938012844474,0.635329555151675,0,0,0,0,-0.142810345658177,0,0
RealEstate_excess,0,0,0,0,0,0,0,-0.109319429734397,0.0989587100386053,0,0,0,0,0,0,-0.00272375045992913,0,0,0,0,0,0,0,0,0.0284921861579193,-0.0345628181925495,0,0,0,0,0,0,0,0,-0.00730259977289817,0,0,0,0,0,0,0,0.0130382305784419,0,0,0,0,0,0,0,0,0.0224069891199385,-0.0313046896382357,0,0,0,-0.0179877356832345,0,0
MKreturn,0,0,0,0,0,-0.0748100538211677,0,-0.0210795416733743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.040472869290698,0,0,0.0142706716050717,-0.00591060891188339,0,0.0321016351421599,0,0,0,0,0.0219888741539763,0.0263384965094814,0,-0.0688426885832909,0.0309636249749409,0,-0.0216039257587601,0,0,0,0,0,-0.0817201214500833,0,0,-0.000129678949247391,0,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,-0.00155205009488033,0,0,0,-0.000583642198174315,0,0,-0.00168233553657957,0,0,0,0,-2.03271636169916e-05,0,0,-0.000500606169419251,0,-0.000358876282324098,0,0.00154654704695035,0,0,0,0,0,0,0,0,0.00191817898483988,0,0,-2.71050543121376e-20,0,0,0,-0.000812992435731476,0,0,0,0,0,0,0,0,0.000579414377630964,-8.76291224331062e-05,-0.000206664773163123,0,0,0,-0.00171570119135776,0,0
CarbonVol_Shenzhen,0,0,1.6453535862391,0,0,0.231975866664393,-2.8351386000578,0,0.561255389499341,-0.733195161481394,1.09806694867567,0,0,0,0,0.365965515452805,-0.729723835033404,0,0.0710498739899425,0,0,0,0,0,0,0.705666884431317,0,0,0,0,0,0,0,0,0,0,0,-1.58011197384335,0,0,0,0,-0.732601532984546,0,0,0,0.652332063713366,0,0,0,0,1.83584995001247,-2.06472928313841,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,-0.000546084403434739,0.0034143002504025,-0.00100802043457862,0,0,0,0,0,-8.91530652916315e-05,-0.00422088397989567,0,0,0,0,0,0,0,0,0,0.00585239201176636,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00199022366196838,0,0,0,-0.000752593553261108,0,0.00114101165626474,0,0,0,0,0.00203550824654453,0,0.00274569935768048,-0.00444534392853436,0.00306684966535531,0,0,0,-0.00152760479242686,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00102695463501885,-0.00168235224618977,0,0,0,0.00141420348516679,0,0
