,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600019.SH,X600547.SH,X600011.SH,X000708.SZ,X601898.SH,X600886.SH,X601600.SH,X600660.SH,X600010.SH,X600362.SH,X600801.SH,X600188.SH,X600352.SH,X600795.SH,X601991.SH,X002460.SZ,X002466.SZ,X000786.SZ,X600688.SH,X601992.SH,X600111.SH,X002271.SZ,X000723.SZ,X600176.SH,X600027.SH,X002353.SZ,X600516.SH,X600583.SH,X600426.SH,X000898.SZ,X600299.SH,X600489.SH,X000709.SZ,X000883.SZ,X601158.SH,X600219.SH,X000629.SZ,X600612.SH,X000027.SZ,X000630.SZ,X000792.SZ,X000553.SZ,X600808.SH,X000825.SZ,X000878.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0.00956304177079629,0.154724603955787,0,0,0,0,0,0.0107818684247338,0,0.173798597599192,0,0.0254443162042405,0,0,0,0,0,0,0,0.0159696448136108,0,0,0,0.0412277314272812,0,0,0,0,0.0751895449121315,0,0,0,0,0,0,0,0,-0.030385249945467,0,0,0,1.0842021724855e-19,0,1.0842021724855e-19,0,0,0,0,-0.0160620739538446,0,0
X600028.SH,0,0,0,0,0,0,0,0,0.0351160349734687,0.0391535360770218,0,0,0,0,0,0,0.168105546672878,0,0,0,0,0,-0.00446720194691899,0,0,0,0.0277352354020404,0,0,0,0.030418342197248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0117872759341309,0,0.0680011136014323,0,0,0,-0.00700460913800052,0.0131264370193857,0,0,0,0.0159148618980833,0,0
X601088.SH,0,0,0,0,0,0.259295767606643,0,0,0.0585160105234766,0.215737091368696,0.0685855676612949,0,0,0,0,0.0135647061721821,0.0692604204204618,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.139328824226311,-0.0232411265351763,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0.0174134455855523,0,0,0,0,0,0
X600585.SH,0,0,0,0,0.0716418354330028,0,0,0,0,-0.118919285093639,0.045353149765891,0,0.0852879387470401,0,0,0.361474105637549,0,0,0,0,0,-0.0238524359548955,0.106065499684094,0,0,0,0.0789449915032719,0.0138640199959885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0241313796983002,0,0,0,0,0,0,0,0,0.0064472060888184,-0.00881898336141,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0.103469469396629,0,-0.0561424325331191,0,0.108008352220689,0,0,0,0,0.271982473513011,0,0,0,0,0,0,-0.0627565653565492,0,0,0,0.0800480290669286,-0.239933186267182,0,0,0,0,0,0.205191471349053,0,0,0,0,0,0,0,0,0,-0.0312020560038469,0,-0.085302123730227,0,0,0.341198521320484,0,0.158216842172152,0,-0.0406638995502911,0,0,0,-0.0596847867464484,0,0
X600019.SH,0,0,0.186775741351926,0,0,0,0,0,0.0891788707369111,0,0.0719630674943599,0,0,0.120675458072802,0.0642568475510646,0.023964720552277,0,0,0,0,0,-0.035882913591669,0,0,0,0,0.0445368692873616,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0.0440486672125545,0,0,0,0,0,0,0,0,0,0,0,0.0651701114979759,0,4.33680868994202e-19,0.0405803302234739,0,0,0,0.0531983979264016,0,0
X600547.SH,0,0,-0.144556506661503,0,0.0877100215863227,0,0,0,-0.00499900737645506,0,0,0,0,0,0,0,0,0,0,0,0,-0.081344112177309,0,0,0,0,0.000868680654181192,0,0,0,0,0,0,0,0,0,1.00698869389021,0,0,0,0,-0.0677164999704407,0,-0.0165278150858053,0,0.117446307989492,0,0,0,-0.143830118381595,0,-0.0410555482584302,0.0250685087216703,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,-0.264292993054685,0,0,0,0,0,0,0,0,0,0.313424979859018,0,0,0,0,0,0.370158028728206,-0.0502677264276402,0.0701032488396822,0,0.0747037626034104,0,-0.0102962818985245,0,0.102478848248811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0838712226600407,0,0,0,-0.0117118603529554,-0.00871957415060288,0,0,0,0,0,0
X000708.SZ,0,0,0,0.335325468787927,0,0,0,0,0,0,0,0,0,0.0204982203280159,0,0,0,0.498421379616625,0,0,-0.357142451783071,0.0430942175523498,0.0946390637321116,0,0.171456002515714,0,0,0.0957171378105837,0,0,0.0399745542092404,0,0,0,0,0.292865688894109,0.347662929274718,0,0,0,0,0,0.173780421128921,0,0,2.77555756156289e-17,0,0,0,0,0,-0.0667190072660438,0.0363476139810313,0,0,0,0,0,0
X601898.SH,0.498275132593444,0,0,0,0,0,0,0,0.0408270411381072,0,0.0343672778263084,0,0,0,0,0,0.524979381784869,0,0,0,0,0,0,0,0,-0.00635801939843449,0,0,0,0,0,0,0,-0.0729587696293414,0,0.0345117276373739,0,0,0,0,0,0,0,0,0,0,0.125354032521135,0,0,0,0,-0.0554856278560402,0.046182004209524,0,0,0,0,0,0
