,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600309.SH,X600011.SH,X600010.SH,X600660.SH,X601898.SH,X601991.SH,X002466.SZ,X600688.SH,X600188.SH,X600886.SH,X600795.SH,X601600.SH,X600362.SH,X600516.SH,X300072.SZ,X600027.SH,X000898.SZ,X600547.SH,X002460.SZ,X600111.SH,X600352.SH,X600176.SH,X000553.SZ,X601992.SH,X000786.SZ,X002110.SZ,X600426.SH,X000709.SZ,X600299.SH,X000408.SZ,X600808.SH,X000883.SZ,X600801.SH,X600315.SH,X000932.SZ,X601158.SH,X000830.SZ,X600219.SH,X601699.SH,X002271.SZ,X000792.SZ,X000539.SZ,X600489.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.347585895412301,0,0,0,0,0,0,0,0,0,0,0,0.00793265398829837,0,0,0,0,0,0,0,0,0.0764888022126519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00393448482617465,0.0261703647886833,0,0.210240053058954,0,0.0769057778936604,0,0,0,0,0,0.00448466707950449,0.00948219073165516,0,0,0,0,0,0
X600028.SH,0.19752101127216,0,0.309334376488677,0,0,0,0,0,0,0,0,-0.0857320422046555,0,0,0,0,0,0,0,0,0,0,-0.0602224157081622,0,0,0,0,-0.0877014214933877,0,0,0,0,0,-0.0190009217000708,0,0,0,0,0,0,0,0,0,8.7820958049163e-05,0,0,0,0,0,0.00325827613387536,0,0,0,0,0.210161997473295,0,0
X601088.SH,0,-3.46944695195361e-18,0,0.25018521486224,0,-8.67361737988404e-19,0,0,0,0,0,0,0.0977834831576856,0.542859512583133,0,0,0,0,0,0,0,0,0.0152732674345739,-0.0417111082095452,0,0,0,-0.0265011125044652,0,-0.12144555348582,-0.175153694208017,0,0,0,0,0,0,0,0,0,0,0,0,0.0642253605023931,0.0513429256518661,0,0,0,0,0,-0.0127205832370885,0,0,0,0,0,0
X600585.SH,0,0,0.411851893494599,0,0,0,0,0,-0.138858825530602,0,0,0.0457882764881864,0.20276201793612,-0.128215315617527,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00192395287057635,0,0.180165028475075,0,0,0,0,0,0,0,0.351269564982756,0.100625888111564,0,0,0.110755496968962,0,0,0,0,0,0,0,-0.0165677514123048,0.007959636145575,0,0,0,0.0471530907398187,0,0
X600019.SH,0,0,0,0,0,0.138684685224963,0.136278787491233,0,0,0,0,0,0,0.211192519006682,0,0,0.0364336108485704,0,-0.252317004643343,0,0,0,0,0,0,0,0.110272996924107,-0.0485215780214024,0,0,0.146241081879277,0,0,0,0,0.206562389043463,0,-3.46944695195361e-18,0,0.00558905651924053,0,0,0,0.106089901290055,0,0,0,0,0,0.00764774752265209,0.0526997387219715,0,0,0,0.0587673701747708,0,0
X600309.SH,0,0,0.177263073496636,0,0,0,0,0,0,0,0,-0.198929453467243,0,0,0,0.0924059964832893,0,0,0.060980651462354,0,0,0,0,0,0,0,0,0,-0.0206239991086002,0.149775492990037,-0.0204145720885882,0,-0.252128025546746,0.20534899227578,0,0,0,0,0,-0.0292365695341829,0,0.118677934994916,0,0,0,0,0,0,0,0.041894606324484,0.0751540501719413,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,-0.0235948936822712,0,0.0314256057839206,0,0,0.115943921668342,0,0,0,0,0,0,0,0.00453534393988107,0,0.12812666145914,0,-8.67361737988404e-19,0.0441396636893452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0717624726754797,0,0,0,0,0,0,0,0,0,0,0.0130938863321089,-0.0263948813663253,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0.0886401770733222,0,0.292996379010394,0,0.285168569874877,0,0,0,0,0,0,0.839138948587561,0.0589866068269926,0,0.366333849796721,0.100522259008814,0,0,0,-0.246215627264052,0.0489881383192452,0,0,0,0,0,0,0.417970941073219,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00844086920999173,-0.00763246919690847,0,0,0,0,0,0
X600660.SH,0,0,0,0,-0.163726105360191,0,-6.93889390390723e-18,0,0,0,0,0,0,0,-0.127827661379596,0,0,0,0,0,0,0,0,-0.0092479013572106,0,0.166622867905448,-3.46944695195361e-18,0,0.256704200734793,0.039554376366883,0,0.185550895845153,0,0,-0.361992225737551,0,0,0,-0.15305101143335,0,0,0,0,0,0,0,0,0,0,0,0.129465136806368,0,0,0,0.13583033124899,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0350304220618458,0,0,0.118261947814801,0,0.158391864499841,0,0,0,0,0,0,0,0.0773670418873781,0,0.124850630059017,0,0.00668681697908707,0,0.0392994757410371,0.0086226661278818,0,0,0,0,0,0,0,0.00850566429960913,0,0,0,0,0,0,0.0349073872057796,0,0,0,0,0,0,0,0
