,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600019.SH,X601600.SH,X600585.SH,X601898.SH,X600688.SH,X600795.SH,X600010.SH,X601991.SH,X600886.SH,X600188.SH,X600362.SH,X600111.SH,X600027.SH,X600157.SH,X600583.SH,X601992.SH,X000709.SZ,X000898.SZ,X601158.SH,X600309.SH,X600021.SH,X600547.SH,X600489.SH,X600352.SH,X000629.SZ,X000792.SZ,X600808.SH,X000539.SZ,X000825.SZ,X000060.SZ,X600660.SH,X000027.SZ,X600008.SH,X000831.SZ,X002353.SZ,X600578.SH,X600307.SH,X600219.SH,X600549.SH,X600863.SH,X002470.SZ,X000959.SZ,X601699.SH,X000630.SZ,X600315.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.646306700865713,0,0,0,0,0,0,0,0,0,0,0.0296954950398092,0,0,0,0,-0.00773268517675379,0,0.0121247342549706,0,0,0,0.0986145896599803,0,0,0,0,0,0,0.0601134401881773,0,0,0,0,0,0,-0.040224843118345,0,0,0,0.0878035718937618,0,0,0.062979945167188,0,0,0,0,0,0.0117053661435313,0.0153777490383836,0,0,0,0,0,0
X600028.SH,0.668954470880378,0,0,0,0.0514694794227013,0.00596914415375344,0,0,0,0,0,0,0,0,0,0,0,0.048467936779756,0,0.0758122942952959,0,0,0.0612925774309599,0,0,0,0,0,0,-0.0121504531830147,0,0,0,0,0,0,0.0110059775410566,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0.00790638556618432,0.00203585727774274,0,0,0,0,0,0
X601088.SH,0,0,0,0,0.0285796171170007,0,0.293496433384068,0.212733847406399,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0.000316198265725726,0,0.077241237555018,0,0.0470627474044216,0,0.018099643978698,0,0.0211624334460927,0,0.0467314241109005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142810856747841,0,0,0,0.00869613355729824,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,3.46944695195361e-18,0,0,0,0,0.161138041242294,0.0967707937699622,0.0861266824613164,0,0,0,0,0.358550921551731,0,0,0,0,0,0.0896365566237359,0,-0.090964371609431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0809344796337519,0,0.0119306974635784,0,0,0,0.00952827844778381,0,0.0197277378061778,0.137167178048976,0,0.00360014240360537,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0.306415922413944,0,0,0,0,0,0,0.047607897617046,0,0,0,0.0444751958656418,0.0706884383483268,0.139878318639874,0.258900970520325,0,0,0.103939277537383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0521478543417699,0,-0.100532924752266,0,0.00822745609589893,0,0,0,0,6.65481336885373e-05,0,0,0,0,0,0
X601600.SH,0.231531300191614,0,0.296319596182078,0,0.191690234603754,0,0,0,0.121453923598734,0,-0.123163628130449,0.137947904290447,0,0,0,0.0852972299122856,0.0388155660933916,0.0834141998511147,0,0,0,0,0,0,0,0,0,0,0,0,0.0955103665644749,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0.0100764307435445,0,0,0.00471421261022492,0,0,0,0,0,0,0.0198240203282641,0,0,0,0,0,0
X600585.SH,0,0,0.21839541788708,0,0,0,0,0,-0.0280251476599418,0,0,0.00227505813750844,0.0562225921209504,0,0,0,0,0.0453906646798234,0.199082046386712,0.1195859370292,0,0,0,0.147748039027923,0,0,0,-0.0424814401211311,0,0,-0.0307667232346515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0121569944634508,-0.00722225377306365,0,0,0,0,0,0
X601898.SH,0,0,0,0,0.137579804931015,0.0480425173345739,0,0,0,0.145253576540941,0.017268876900829,0,0.00836130274184852,0.00769874055375455,0,0,0.0172628252470303,0,0,0,0,0,0,0,0.0135202027503271,0,0,0,0,0,0,0.0034191805302407,0,0,0.055592173171911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0081927898862339,0,0,0,0,0,0
X600688.SH,0.298862045096804,0,0,0,0,0,0,0,0,0,-0.171043920521032,0,0,0,0,0,-0.133371928857406,0,0,-0.0393109936445062,0,0,0.448003071589932,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0.00810539474622753,0,0.286118798765116,0,0,0,0,0,0,0,-0.026219031441403,0,0.0190253767119338,-0.0863660806934476,0,0,0,0,0,0
X600795.SH,0.0290811760990148,0,0,0,0,0.00605107871173722,0,0,0,0,0.0523091899178389,0.271838803202993,0.135607796612646,0,0,0,0,0,0,-0.0300064891645707,0,0,0,0,0.048418494796721,0,0,0,0,0,0.0768454810305524,0,0.0680024386120008,0,0,0,0,0,0,0,0,0.0565984141069984,0,0.231441960727172,0,0,0,0,0,0,0,0.00479811598525919,0,0,0,0,0,0
X600010.SH,0,0,0,0.181439277123261,0,0,0,0,0.0502056218341553,0,0,0,0,0.047481273452299,0,0,0,0,0,0,0.249725477317334,0,0,0,-0.0542309537394663,0,0,-0.0891455429715898,0,0,0,0,0,0,0.253679198051535,0,0,0.0524395358101254,0,0,0.216177706183064,0,0,0,0,0.0194169497140953,0,0,0.0134077909125949,0,0.0538931151460859,0.0578252366311948,-0.174146191516838,0,0,0,0,0
X601991.SH,0,0,0,0.268129019194854,0,0.041627202274081,0,0.300241661862006,0,0,-0.0576862194714336,0,0.0998991701784209,0,0,0,0.0720523522545557,0,0.0916715298697262,0,0,0,0,0,0.177458417078961,0,0,8.67361737988404e-19,0.0173875064037712,0,0,0,0,0,0,0,0,0,0,0,0,0.201373039722896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600886.SH,0.103507033547189,0,0,0,0.0494685561380342,0,0.180719431128627,0.142900814594892,0,0.0927123882925287,0,0.32156358799266,0,0,0,0,0.0200263142566094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0796610211455084,0,0,0,0.0512380777896964,0,0,0,0,0,0.0353423564023682,0,0,0,0,0,0,0,0,-0.00691155147390339,0.049409986234897,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0.0713345112387808,0,0,0,0,0,0,0,0,0.171326598477166,0,0.0788262143528672,0,0,0.0527638919844699,0,0.0682480866498348,0,0,0,0,0,0.133337288059224,-1.0842021724855e-19,0.0704738476660876,0,0,0.166894523199185,0.0508822668133005,0,0,0,0,0,0,0,0,0,0,0,0.131464705735913,0,0,0,0,0,0,0,0,0,0,0,0
