,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600585.SH,X600188.SH,X000792.SZ,X002460.SZ,X600019.SH,X601898.SH,X600011.SH,X002271.SZ,X600111.SH,X000877.SZ,X002466.SZ,X600660.SH,X000708.SZ,X600010.SH,X600547.SH,X601600.SH,X600886.SH,X000301.SZ,X600426.SH,X600176.SH,X600362.SH,X000983.SZ,X600795.SH,X601699.SH,X000786.SZ,X600803.SH,X600801.SH,X000723.SZ,X600096.SH,X601991.SH,X600295.SH,X600486.SH,X000408.SZ,X000932.SZ,X600219.SH,X000959.SZ,X600027.SH,X600985.SH,X000630.SZ,X000807.SZ,X600141.SH,X000830.SZ,X601666.SH,X600157.SH,X600489.SH,X300073.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.119717133038612,0,0,0,0,0,0,0,0.206668377932627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.227420171192071,0,0,0,0.0536485380145674,0,0,0,0,0,0.0265878141232857,0,0,0,0.101106523846586,0.0413243912964524,0,0,0,-0.0684328680503818,0,0.0145252722294569,-0.0231610008874585,0.119625024481554,0,0,-0.0347715293869495,0,0
X601088.SH,0,0,0,0,0,0.10810450160889,0,0,0,0.263671698085323,0,0,0,0,0,-0.108342611833604,0,0,0,0,0,0,0,0,0,0,0.145622052177399,0,0,0,0,-0.080761522759332,0,0,0,0,0,0,0,0,0,0.350122424421447,0,-0.0439609577931152,0,0,0,0,0,6.93889390390723e-18,0,0.0150005205796227,0,0,0,0,0,0,0
X600028.SH,0.102771014479267,0,0,0,0,0,0,0,0,0.041707774869373,-0.0558186126658441,0,0,0,0,0,0,0,0,0.0836049900237106,0,0.0558670217471624,0.0256227863638372,0,0,0.0250299123726477,0,0,0,0,0.0280010377429388,0,-1.73472347597681e-18,0,0.0207027749427376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,-0.0176768422774417,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0.00764023983578561,0,0,0,0,0,0,0.226154602093671,0.133285135864392,0,0,0,0.15834007230588,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,-6.93889390390723e-18,0,0,0.00343845165088165,0,0,0.0375700533603571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,-0.00624074924940241,0,0,0.0485506408549317,0,0,0,0,0,0,0,0,0,0,0,-0.0132618612430723,0,0.168992888592365,0,0,0,-0.0336663357125409,0.120070557846433,0,0.374973554717519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030512389583485,0,0,-0.00185926146448194,0,0,0,0,0,0,0
X600188.SH,0,0.558544271206507,0,0,0,0,0,0.117799275835682,0,0,-0.0120450447678594,0,0,0,0,0,0,0,0,0,-0.231887989112356,0.0471467361085576,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,-0.0414322781833026,0,0.0862254525924847,0,0,0,0,0,0,0,0,0.16203028544053,0,0,0.239431821232706,0,0,0,0,0,0.0610407440222519,-0.107198620312176,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0.0184478558645119,0,0,0,0,-0.0196209488203909,-0.0771697351818363,0,0,0.404979650522759,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.040925307125622,0,0,0,0,0,0,0,0,0,0.252478967601429,0,0.251175483875407,0,0,0,0,0.107042435255734,0,0,0,-0.0327028696115183,0,0,0,0,0
X002460.SZ,0,-0.133656592697263,0,0,0,0,0.0474530316969496,0,-0.170293367687868,0.0470414836256366,0,0,0.13034351840389,0,0.575609480385883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104427108020344,0,-0.0602920638404259,0,0,0,0,0,0,0,0,0,0.0955244597104815,0,0,0,0.0503036191323479,-0.026687706682001,0,0.20309752444128,0,0,-0.0429065018021333,0.107401067868274,0,0,0,0,0
X600019.SH,0.0586884340676462,0,0,0,0,0.0372790525483713,0,0,0,0,0.0705127779798832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0638233327227301,0,0.122299855866821,0,0,0,0.0430416493991918,-0.0412235220109912,0,0.337655799790278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00880745374865972,0,0,0,0,0,0
X601898.SH,0,0.167547337965493,0,0,0.057975835346345,0,-0.0223710280403937,0,0,0,-0.0517940877665571,0,0,0,0,0,0,0,0.0690096973227908,0,0,0,0,0,0,0.234769439748704,0,5.42101086242752e-20,0,0,0,0,0,0,0.0367821007293063,0,0,0,0,0,0,0.207764029223028,0.177330596039734,0,0,0,0.00145221664674537,0,0,0,0,-0.0285871644422359,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.206677800967224,0,0.0283458840970818,0,0,0,0,0,0,0,0,0,0,0,0.568506369028963,0,0,0,0,0,0.0160837430154494,0,0,0.319248304248734,-0.125318977395372,0.00667670961373862,0.0275151713527412,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,-0.0370550999723246,-0.0619047339731468,0,0,0,3.46944695195361e-18,0,-0.0284245066548299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36731727602682,0,0,0,-0.0132117061113599,0.284494615620787,0.0117747953919957,0,0,0,0,0,0.164323762461153,0.158874272308001,-0.173893481449567,0,0,0,0,0,0.110196460262436,0,-0.0501546448990365,-0.0421928924254917,0.0569320053607342,0,0,0,0,0,0
X600111.SH,0,-6.93889390390723e-18,0,0,0,0,0,0.232431982367923,0,0,0,0,0,0,0,0.046767104320308,0,0.441328666888706,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0341950109485574,0,0,-0.0483396952810354,0,0,0,0,0,0,0,0,0.153299842194101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000877.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00947003366955714,0,0,0,0,0.0404817116391984,0,0.0470715593921489,0,-0.048695151393426,0,0,0,0.073849408533826,0.323583895213683,0,0,0.0973635318995485,0.0631906781763794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0443699680257309,0.00752580294552014,0,0,0,0,0,0
X002466.SZ,-0.0620609894087465,-0.0161689918952075,0,0,0,-0.0150963051205972,0,0.907387288060449,0,0,0,0,0,-0.118913256142429,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166239565542313,0,0,-0.153288952284061,0,0,0,0.0186439531384772,0,0.0682382202916277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0961525761021976,-0.0910433057168656,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0.0815784797202704,0,0.284549790131818,0,0,0,0,0,0,0,0,0.18168444092916,0,0,0,0,0,-0.15000718283209,0,0.258089209235951,0,0,6.93889390390723e-18,0,-0.00575869770515562,0.0998460783198954,0,0,0,0,0,0,-0.0458599230994492,0,-0.12291309399506,0,0,0,0,0,0,0.0372538018404208,-0.00992962679352887,-0.140343184254661,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.223231787399579,0,0.0989036502054055,0,0,0,0,0,0.151555002400326,0.0713393394140801,0,0,0,0,0,0.0241362833238621,0,0,0,0,0,0,0,0,0,0,0.170360305099538,0.0944978533194869,0,0,0,0,0,0,0,0,0,0,-0.0454808232201538,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0.226308186563683,0,0,0,0.246640494364612,0.0342234920905876,0,0,0.079890121856149,0,0,-2.77555756156289e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00354259108433042,0,0,0.230508565126184,0,0,0,0,0,0,0,0,0,0,0.0859889576500131,0.00421658449271213,0,0,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0.0384105896050603,0,0,0,0,0,0,0,0,0,-0.0500912731453282,0,0,0,0,0,0,0.2048289633689,0,0,-0.0494155722025476,0,0,0,0,0,0,0.00607696944447644,0,0,0,0.0171759831923616,0,0,0,-0.0350880186127545,0,0,0,0,0,0,0,0.748262585820258,0,0,-0.0331465309294607,0.00935572159873738,0,0,0,0,0,0
