,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X601898.SH,X600019.SH,X600011.SH,X600585.SH,X600547.SH,X600886.SH,X600660.SH,X601600.SH,X002466.SZ,X002460.SZ,X000792.SZ,X600795.SH,X000708.SZ,X601699.SH,X600111.SH,X600010.SH,X600362.SH,X000301.SZ,X000983.SZ,X600027.SH,X600426.SH,X000877.SZ,X600803.SH,X601991.SH,X600489.SH,X002271.SZ,X600985.SH,X600160.SH,X000786.SZ,X000408.SZ,X000630.SZ,X000807.SZ,X000933.SZ,X000932.SZ,X600176.SH,X600348.SH,X601168.SH,X600612.SH,X300037.SZ,X600219.SH,X002128.SZ,X600688.SH,X600157.SH,X000629.SZ,X000027.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.469714716846106,0.516451589000087,0,0,0,-0.0361667178644365,0.0234486999047752,0,0,0.0549332345788648,0,0,-0.254960299855242,0,0,0,0.0192683488701806,0,0,0,0,0,0,0,0,0,0,0,0,-0.122632538026547,-0.151634408209322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.207762035165478,0,0,0.117712160369944,0,0
X601088.SH,0.111325436462907,0,0.165604675105439,0,0.153148954327079,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100185632961963,-0.121061416166109,0,0,0,0,0,0,0,-0.117088439491748,0,0,0,0.0618613457021325,0,0,0,0,0,0.0691207507356782,0,0.0556188225572339,0,0,0,0,0,0,0,0,0,0,0,0.00901713733031737,0.00884020423857599,0,0,0,0.0427937055283839,0,0
X600028.SH,0.447015643068543,0,0,0,0,0,0,0,0,0,0,0,0,0.00556636361139956,0,0,0.185473771449308,0,-0.0206869275322886,0,0.0336933950723204,0,0,0,0,0,0,0,0,0.149144114013803,0.0743424109585678,0,-0.244301453120441,0,0,0,0,0,0.0110813268754973,0,-0.0586147946224864,0.051021646452598,0,0.0362295313240928,0,0,0,0,0,0,0,-0.00901381952701019,0.0140551903716817,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.242880182891024,0,0.223252686787559,0,0,0,0,0.254426291736043,0,0,0,0,0,0,0,0,0,0,0.301892142085243,0,0.51076630527072,0,0,0,0,0,-0.029652600199536,0.0250989750114806,0,0,0,-0.0587174012036607,0,0
X600188.SH,0,0,0,0,0,0,0.134788949852709,0,0,0.222661402707293,0,0,0,0,0,0,0,0,0.211719184343611,0,0,0,0,0.0595747219145501,0,0.0278588633056322,0,0,0,0,0,0.124619880832239,0,0,0.0391696384364054,0,0,0.0624933448877416,0.0300950160773381,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00216237927126903,0,0,0,0,0,0
X601898.SH,0.0638284886524976,0,0,0,0.398336369462786,0,0,0,0,0,0.139115044674244,0,0,0,0,0,0,0,0.00998929097917432,0,0,0,0,0.12547174969404,0,0,0,0,0,0,0,0,0,0.0728662530809295,0,0,0,0,0,0,0,0,0.00409584018010008,0,0,0,0,0,0,0,0.0782698478338234,0.00350903996538818,-0.0145753245988995,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0.347521624430917,0,0,0,0,0,0,0.0899055179148041,0,0,0,0,0.223705180813348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.477583213753486,0,0,0,0.0603667916642494,-0.0756606165198881,0,-3.46944695195361e-18,0.0275320546404493,0,0,0,0.121722739750893,0,0,0,0,-0.0182917536813239,0,0.0074996736324785,0,0,0.00988912240568247,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0.00352749778862181,0.0839711522486039,0.00479673378832269,0,0,0,0,0.0959869277554837,0,0,0,0,0,0,0,0.426734155638257,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0720640048563351,0.065095189837856,0,0,0,0,0,0,0,0,0,0,0,0,0.00187098158972719,0,0,0,0.00218983537110947,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06809297868879,0,0,0,0,0,0,0,0,0.0666785561158757,0,0.0136804266520005,0.17468141193261,0,0,-0.0261942437275367,0.185606972329852,0,0,0.0196679136300838,0,0,0,0.133406622985152,0,0.0595884813275616,0,0,0,0,0,0,0,0,0,0,0,-0.00472916491717876,0.0135858388307858,0,0,0,0,0,0
X600547.SH,0,0,0,0,0.142520192722825,0,0,-0.0346637304491036,0,0,0,0,0,0,-0.00707907523946485,0,0,0,-0.0329473673198365,0,0,0,0,0,0,-0.0293580423525868,0.0217858150435569,0,0,0.57686419288311,0.00175917133919839,-0.0400376889645413,0,0.0343821853403822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0471856170171742,0,0,0.00967839303583584,0,0,0,0,0.000256706591288644,0,0
