,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600019.SH,X600547.SH,X002271.SZ,X000708.SZ,X002460.SZ,X600660.SH,X600011.SH,X600886.SH,X000786.SZ,X600010.SH,X601898.SH,X600362.SH,X600801.SH,X601600.SH,X600176.SH,X600489.SH,X600188.SH,X600352.SH,X600426.SH,X601991.SH,X600795.SH,X600111.SH,X600688.SH,X002080.SZ,X600027.SH,X600299.SH,X601992.SH,X000932.SZ,X600803.SH,X002466.SZ,X000301.SZ,X002075.SZ,X300037.SZ,X600219.SH,X600529.SH,X600315.SH,X600486.SH,X002353.SZ,X000027.SZ,X000883.SZ,X000898.SZ,X601158.SH,X000723.SZ,X600612.SH,X000630.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601898.SH,0,0,0,0,0.00133127904980626,0,0,0,0,0.0766571486454797,0.0487520758722434,0,0,0,0,0,0,0,0,0,0,0.201088410938851,0,0.0593803990385277,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0.0508665552150275,0.0200371073876423,0.0148815525503395,0,0.0331990857649638,0,0,0,0,0,0,0,0,0,0,0,0,0.0147576135223375,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,-1.73472347597681e-18,0,0.181940505876188,0,0,0,0,0.148531970899595,0,0,0,0,0,0,0,0,0.124031796302561,0,0.213900164874917,0,0,0,0,0,0.0110508404848148,0,0,0,0,0,0,0,0,0.163733753610843,0.0296952817766808,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0299951288196782,0,0,0,0,0,0
X600801.SH,0,0,0,0,0,-0.0945201054136876,0,0,0,0,0.0301614278295468,0,0,0.0558744734392954,-0.0159808208645013,0,0,0,0,0.0484886191596555,0,0,0,0.0687261196437352,0,0,0.0398011785025146,0,0.0232434418985649,0,0.0942859403391481,0,-0.0904916729893913,0,0,0,0,0.0965199825364105,0,0.0384195806541271,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,-0.0336886690410482,0.0447479792988484,0,-0.0746613037761241,0,0.0455386530553271,0,0
X601600.SH,0,0,0,0,0.0289139536283604,0,0,0,0,0.092051195459162,0,0,0,-0.0133459077756742,0.0970949423278901,0,0.0626282848480788,0,0,0.0774470458853347,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00981233800400443,0.00396024973687188,0,0,0,0.112231095833531,0,0.0379455312073791,0,0,0,0,0,0,0,0,0.293614034272843,0,-0.0195165009976088,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0.0893150907568026,0,0,-0.0945922368717457,0,0,-6.93889390390723e-18,0,0,0.519049940508412,0,0,0,0,0,0,0,0,0,-0.0406633997752675,0,0.0477272067639564,0,0,0,0,0.0592785222850568,0,0,0,0,0,0,0.00498166003016523,0,0.0435317289237302,0,0,0,0,0,0,0,0,0.011742702987855,0.0267504628201104,0,0,0,0,0,0
X600489.SH,0,0,0,0,0.136998274310978,0,0.913941737283739,0,0,0,0.0721788616732771,-0.0552650004606857,0,0,0,0,0,0,0,0.042303336132726,0,0,0,0,0,0,0,0,0,0,0,0,-0.0426158959134108,-0.0174441903064156,-0.0501547404061166,0,-0.0203493599330941,0.0435874241211091,0,0,-0.0221300939905948,0,0,0,0,0,0,0.00807058278342209,0.111440214870754,0,0,0,-0.0247073935932516,0,0,0,0,0,0
X600188.SH,0,0,0.0989512688109556,0,0.049690353887437,0,-0.0448144963792577,0,0,0,0,0,0,0,0,0.498212850611607,0,0,0,0,0,0,0,0.0092490590503439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0142396228124184,0,0,-1.73472347597681e-18,0,0,0,0,0.224314428764406,0,0,0,0.0408579822323424,0.0279820643098901,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,-0.0440091502621911,0,0.0593925223915228,0,0,0,-0.0014676789836527,0,0.141437241374721,0.0570299780280566,0,0.0792408528977309,0,0,0,-0.189598822512803,0,0,0.433918361703352,0,0.000969213861659749,0,0,0,-0.121193922124162,0,0.0825592559425826,0,0,0,0,0.209852204190973,0,0,0,0,0,0,0,0,0,0,0,0.107601298571786,-0.0944242766226045,0,0,0,0,0,0
X600426.SH,0,0,0,0.574055234548608,0.0772995970474292,0,0,0,0,0.199421935639894,0,0,0.118933400685191,0,0,0,0,0.331997359856401,0,0,0,0,0,0,0,0,0,0,0.042134554921909,0,0,0,0,0,0,0,0,0,0,0.100918622567403,0,0.0781004067830613,0,0,0,0,0,-0.0372477199460691,0,0,0,0,-0.00431450366239151,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0.0128555646089601,0,0,0.0389099924971751,0,-0.0632798815881883,0.0848367955098274,0,0.190510943543301,0.140215841820636,0,0,0,0,0,0,0,0,0,0.152666027214695,0.0702258977735833,0,0,0,0,0,0,0.0624346685569188,0,0,0,0,0,0,0.0807804544626588,0,0,0,0,0,0,0,0,0.0226931349861713,0,0.00249755115621352,-4.33680868994202e-19,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,-0.0254569990621621,0.0532610622050747,-0.0121665732540739,0.090838729432727,0,0,0,0,0.0995749893515913,0,0,0.129635307901646,0,0.104345880119731,0,0,0,-0.0768058564256024,0,0,0,0,0.117628474541061,0.116858307477892,0,0.00573453341541307,-0.0573681542894766,0,0,-0.0179368827894297,0,0,0.0813805612760801,0,0,0,0,0,0,0,0.000128243178485947,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0.250119202740424,0,0,0.104822106347084,0,0,0,0,0,0,0,0,0,0,0,0,0.286242860810032,0,0,0,0,0,0,0,0,0,0,0,0.00726790122936151,0,0.0720146032570201,0,0,0,0,0,-0.048311884743159,0,0,0,0,0,0.0964883229655162,0,0,0,-0.0349554516961785,0,0,0,0,0,0
X600688.SH,0,0,0,0,-0.0269403085921335,0,0,0,0,1.73472347597681e-18,0,0,0,0,0.0755240892850702,0,0,0,0,0.107210918145902,0,0,0,0,0.0077151475803525,0.0547185823668468,0,0,0.0487250039573265,0,0,0,0,0.0781329970843639,0,0.0742051613846073,0,0,0.155865411366643,-0.100567621095591,0,0,0,0,0,0,0,0,0,0,0,-0.0161294100201436,0,0,0.00549408485034821,0,0,0,0
X002080.SZ,0,0,0,0,0,0,-0.0690745259996253,0,0,0,0,0.0812961230753234,0,0.0014312473301619,0,0,0,0,0,0.067250594503544,0,0,0,0.137905735905647,-0.231976537781079,0,0,0,0,0.218000022172964,0.253467943793232,0,0,0,-0.10635674218882,0.522635273210618,0,0.0288369229993975,0,-0.00308031555021251,0,0,-0.190500946421675,0,0,0,0,0,0,0,0,0,0.00031574549814812,0,0,0,0,0,0
X600027.SH,0,0,0,0,0.0581911988771567,0.091118705995928,0,0,0,0,-0.0395447471936383,0.00182414079808238,0,0,0,0,0,0,0,0,0,0,0,0,0.193696903254441,0,0,0,0.126146319681391,0,0,0,0.0232924561328472,0.0849635479737635,0,-0.0152379677672247,0,0,0,0,-0.0870764052637918,0,0,0,0,0,0,0,0,0,0,-0.00694922209674321,-2.16840434497101e-19,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0,0,0.0442040744072731,0,0,0,0,0,0,0,-0.0820966727613371,-0.0369155091901249,0,0,0.0185000074948306,0.0628195163512553,0,0,0,0.191546011083604,0,0,0,0,0,0.0558614907003164,0,0,0,0,0.253192382136897,0,0,0,0.32909586375928,0,0,0,0,0,0.167949142542985,0,-1.73472347597681e-18,0,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0.0789426923477799,0,0.00963341550980462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0122741875029428,0.141552599240653,0.0432492904486487,0,0,0.0296583490504608,0,-0.00478033560251118,0,0,0,0.0371859724682683,0,0,-0.00544395892004655,0.10688278589685,0,0.0448288030342614,0,0.0715830313710292,0,0.06515372803535,0,0,-0.005012600513217,0,0,0,0,0,0
X000932.SZ,0,0,0,0,-0.0542445917693715,0,0,0,0,0,0.0527701852937295,0.297021013231591,0,6.93889390390723e-18,0,0,0,0,0,0.0484742213203404,0,0,0,0,0,0,0,0,0.0869536077421027,0,0,0,0,0.0890663201578583,0.106163882239566,0,0,0,0,0.191812371845005,0,0,0.168567827770473,-0.176141471844316,0,0,0,0,0,0,0,-0.0507972958116337,0.0220976939145214,0,0,0,0,0,0
X600803.SH,0,0,0,0,0,0,0,0.23963962043368,0,0.224209266363938,0.1909290229124,0,0.18735797206343,0,0.0317725451971949,0,0,0,0,0,0,-0.0804009704141229,0,0,0,0.0145835542776521,0,0,-0.145042322061568,0,0,0,0.276715593619814,0,0,0,0,0.122399118614139,0.123228827236669,0,0,0,0,0.203965926367903,0,0,0,0.141770040661497,0,0,0,-0.035179634124877,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0.777914916603402,0.0946922258912149,0.00889421808579928,0,-0.1434744411018,0,0,-0.152948838862886,0,0,0,0.0389805825247484,0.0644808786320261,-0.157817286380846,0,0,0.067213086695585,0,0,0,0,0,0,-0.119835965657997,-0.000789671250122737,0,0,0,0,0,0.110007978888072,0,0,0,0,0,0,0,0,0,0,0.182220759527205,0.0385687821938718,0.00868589955740803,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0.223145723620596,0,-0.0335763268119672,0,0,0,0,0.14785874801366,0,0,0,0,0,0,0,0,0,0,0.0733594702530477,0,0,0,0,0,0.0388870162679384,0,0.136885665612253,0,-0.0576279393918971,0,0,0,0,0,0,0.0443609830911228,0,0,0,0,0,0,0,-0.142837711393994,-0.117233325891135,0,0,0,-0.00984904814395744,0,0.084850197574521,0,0,0,0
X002075.SZ,0,0,0,0,0.365139836481125,0,0,-0.403118001202644,0,0,0,0,0,-0.346552828832795,0,0,0,0,0,-0.385528088692026,0.0996198588145054,0,0.32503453414043,0,-0.188154376628531,0,0,0,0.184504245967119,0,0,0,0,0,-0.290113570189403,0,0,0.0810309909535541,0,0.013473353257109,0.625550718817052,0,0.00903185044986672,0,0,0,0,0,0,0,0,0,0.00727732193468034,0,0,0,-0.303764615965357,0,0
X300037.SZ,0,0,0,0,0,0,0,0.470720756429562,0,0.244822176727893,0.220220476634272,0,-0.109384468683566,0,0,0,0.0509806514512439,0,0,-0.0812498723766878,0,0,0,0,-0.0329793867236068,0,0,0,0,-0.058879552695188,0,0,0,0.223624827871216,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0.0344760201281549,0,0,0,-0.103471772315564,0.124687594022906,0,0,0,0,0,0
X600219.SH,0,0,0,0,0.043618063862576,0,0,0,0,3.46944695195361e-18,0,0.0434143482342913,0,0,0,0,0.20116209497715,0,0,0.0928705851039843,0,0.123883620762951,0,0.195028400593589,0,0,0,0,0.0141009786586058,0,0,0,0,0.052079509696208,0,0,0,0,0,-1.73472347597681e-18,0.00233911268009808,0,0,0,0,0,0,0,0,0.0382374507508839,0.0759677168612799,0,0.0177580370952955,0,0,0,0,0,0
X600529.SH,0,0,0,0,0,-0.790236322594985,0,0,0,-0.094439688281725,0,0.0834697140596443,-0.193774803800637,0.283890110035102,0,0,-0.0750109257994791,0,0,0,0,0,0.0733426019160275,0,0,0,0,0,0,-0.385604347978911,0.0469802474174643,0,0,0,0.0197009587672063,0,0,0,0,0,0.156771401735829,0.124764349218583,0.0996225855211422,0,0,0,0,0,-0.141022500027,0,0,0.0905272084930069,-0.187987250226679,0,0,0,0,0,0
X600315.SH,0,0,0,0,0.307882513205227,0,0,0,0.31824280797102,0,0,0,0,0,0,0,-0.0435474470427772,0,0,0,-0.0863005569140453,0,0,0,0.00757167769516147,0,0,0,0,0,0.00285083317867718,0,0,0,0,0,0.0702286478105673,0,0,0,0,0.275486595733982,0.144256358203383,0,0,0,0,0.101106100693554,0,0,0,-0.016206982674589,0,0,0,0,0,0,0
X600486.SH,0,0,0,0,0.187331908107568,0,0,0,0,0,0,0.15759673431132,0,0,0,0,0,0,0,0,0,0.055091381588325,-0.0177284937557513,0.017731824119097,0,0,0,0,0,0,0,0,0,-0.0439369715735755,0.0100879428621796,0,0.0241759309882402,-0.0142861883761993,0,0.0950886061882066,0.0290647874094053,0,0,0,0,0,0,0,0,0,0,-0.00430872812646838,0,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0.308039581640397,0,0,0,0,0,0,0,0,0,-0.162928382075227,0,0,0,0,0.00080980384752599,0.113528483854983,0,0,0.0801138613553515,0,0,0,0,0,0.140862295195094,0.215688643032423,0,0,0,0,0,0,0.0189279174750687,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0366609909571614,0,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0102408498973939,0,0.0115634111659615,0,0,0.0254368274384231,0,0,0,0,0.18228752341168,0,0.0712574452854448,0,0,0,0,0,0,0.0110794238558252,0,0,0.0996075580257669,0,0,0,0,0,0.0190530362657145,0,0,0,0,0,0,0,0.080618926894278,0,0,0,-0.0136052306051655,-0.00403618048752543,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0.0247679455015659,0,0,0,0,0.0724893713773685,0,0.060869166822764,0.153603615939055,0,0,0,0,0,0,0.0553014505915594,0,0,0,0.044719137142434,0.0300249766253655,0,0.0591912942066441,0,0,0,0,0,0,-0.0408823159791206,0.00739726871979398,0,0.0203344022943496,0,0.106982573783362,0,0,0,0,0,0,0,0,0,0,0,0,-0.0155604648627929,0,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0.132925871526736,-0.0552428189394512,0,0,0.00494628747049167,0,0,0,0,0.234183482155254,0,0,0,0,0.018281488447093,0,0,0,0,0,0,0,0,0.0140188604045331,0,0,0.0205807595995923,0.0516883078408352,0,0.0483468128752513,0,0,0,0,-0.0192455646128295,0,0,0,0.13851808938402,0,0,0,0.0989580562205014,0,0,0,0,-0.0213662316014614,0,0,0,0,0,0
X601158.SH,0,0,0,0,0.0330439747819008,0,0,0,0,0.0811702665385642,0,0,0,0,0,0,0.0554960656459341,0,0.0149734030701946,0.00336335608210291,0,0.013728491806189,0,0,0.0116003626680903,0,0,0,0,0.0742198725675705,0,0,0,0,0,0.014754146604882,0,0,0,0,-0.00407536329531612,0,0,0,0,0,0,0.0181147885072192,0,0,0,2.16840434497101e-19,-0.00451324637457759,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,-0.151382274417799,0.0191418946430943,0,0,-0.0653312106476648,0,0.112483189706934,0.436734844763057,0,0,0,0,0,-0.140594386173663,0.528699885177337,0,0,-0.101620306115767,0,0,0,0,0,0,0,0,0.0617042678610651,0,0,0,0,0,0,0.0316871289002957,0,0.0878351960258849,0,0,0.00237094906452764,0,0,0,0,-0.0209336967068382,-0.0199426178050046,0.0315494998215057,0,0,0,0,0,0
X600612.SH,0,0,0,0,0.0835090408882918,0,0,0,0,-0.0630783683617941,0.0291818371360283,-0.0174484849277062,0,0,0,0,0,0,0,0,0.226251341428616,0,0.038019785792981,0,0,0,0.178506797626241,0,0,0,0,0,0,-0.0133764198282055,0,-0.0452433144042014,0,-0.0606076689190127,0.0391999036927863,0,0,0,0,0,0,0,0,0,0,0,0,-0.0194473876524689,-0.0129224643111784,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0873375929002808,0.211199007666495,0,0.441495821873304,0,0,0,0,0,-4.33680868994202e-19,-0.010689777121582,0,0,0.0313734898009017,0,0,0,0,0,0,0.0318204207162752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00466857105418496,0.0114837112786653,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0.0515668080722618,0,0,0.0614599185435822,0,-0.0841511272568029,0.151543809666971,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0.183172481328454,0,0,0.104174646486926,0,0,0,-0.0396325135807288,0,0,0,0,0,0,-0.0774674961766316,-0.00792107683324621,0,0.0705628282473311,0,0.123742712828501,0.00387487828922478,0,0,0,0,0,-0.1179055281942,0,0,0,-0.0292307835984698,0,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,-0.106458063561023,-0.20805711590093,-0.0570609665983602,0,0.0964446273121346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.142753989027082,0,0,0,0.0813587394860473,-0.138317288974813,0,0.183244560772457,0,-0.197296580010232,0,0,0,0,0,0,-0.221329637673521,0,0,0,0.824801579454118,0,0,0,-2.38903804171303,0,0
TED,0,0,0,0,-0.18365586511447,0,0,0,0,0,0.125535767974811,0,0,-0.263743694287553,-0.0826093247814709,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0452839476845743,0,0,0,0,0,0,0,-0.0929991701314637,0,0,0.0295768114359514,0.122763331338897,0,0.201600422154941,-0.252674923363001,0,0,0,0,0,0,0,0.939234247059506,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,-0.0261563177894352,0,0.0439923214146186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0541889977326558,0,-0.0269747788333989,-0.0762510983543173,0,0,0.0816210817260582,-0.007292368433979,-0.00937832955787407,0,-0.00913710840779647,0.00773337011467631,0,0.0811104927415463,0,0,0,0,0,0,0,-0.00215671957786144,0,0,0,0.0263961714796952,2.16840434497101e-19,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0.111176345418199,0,-0.0336442044660734,0,-0.0606935972211276,0,0,0.0601167177636589,0,0,0,0,0,-0.0625566180512727,0,0,0,0,0,0,0.126545240596259,0,0,0,0,-0.0361720323434926,0,0,0.0236588366285659,0,0.0647033166988724,0,0,0,0,-0.0644483663766771,0,0,0,0,0,-0.136420634032807,0,0,0.0196918610513351,-0.0236125728966223,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0.00428813132365504,0,-0.00285473506271896,0,0,0,0,0,0,0,0,0,0,0,0.000329422889983154,0,0,0,0,0,0,0,0,0,-0.0115992671607287,0,0,0.00321990307599101,0,0,-1.35525271560688e-20,0.000136440972059737,0,0.00868529193890791,0,0,0,0,-0.00427987048813676,0,0,0,0.00979406265412266,-0.00337193468813932,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,-0.0232841421082942,0,0,0,0,0,0,0,0,-0.00879184881491774,0,0,0,0,0,0,0,0.111854822657865,0,0,0,-0.138603773415683,0,0.0911347490028636,-0.166721234363142,0,-0.0730931558388461,0,0,0.0562948209954042,0,0,0.0458948982295812,0,0,0,0,0,0,0,-0.0902374139619919,0.0713886880003725,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,-0.000319288448191629,-0.00293475612927536,0,0,0,0,-5.42101086242752e-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00457009370761259,0,0,0,0,-0.00302437997090353,0,0,0,0,0,0.00274724898930206,0,0,0,0,0,0,0,0,0,0.0171090102457693,-0.00526425351513327,0.0207371213102264,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0.00464973765657236,0,0,0,0,-0.0302496447016837,0,0,0,0.0322745158895643,0,0,0,0,0,0.00235643636841878,0,0.0167021425759636,0,0.00332036047852378,0,0,0,0,0,0,0,0,0,0.00319180527441467,-0.00349221061335784,0,0.0150716879794464,0,0,0.00357351581219766,0,0,0,0,0,0,0,0.0101682928108603,0,0,0.0343633770508411,-0.0306180499504246,0.0617101518156321,0,0,0,0,0,0
