,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600309.SH,X600011.SH,X600010.SH,X600660.SH,X601898.SH,X600188.SH,X601991.SH,X600688.SH,X601600.SH,X002466.SZ,X600362.SH,X600795.SH,X600886.SH,X000898.SZ,X300072.SZ,X600516.SH,X600547.SH,X600027.SH,X002460.SZ,X600111.SH,X601992.SH,X600176.SH,X600352.SH,X000553.SZ,X000786.SZ,X002110.SZ,X600299.SH,X000709.SZ,X600426.SH,X600808.SH,X600801.SH,X000932.SZ,X000408.SZ,X000883.SZ,X600315.SH,X601158.SH,X002271.SZ,X000830.SZ,X600219.SH,X601699.SH,X601003.SH,X000792.SZ,X600489.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.319364033227786,0,0,0,-0.020116404883479,0,0,0,0,0.0779324643130005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0886107082519799,0,0,0,0,0,0.0507110555802016,0.0094991390623965,0,0.0397504467668124,0,0,0,0,0,0.134416748955922,0,0,0,0.00606255454239275,0,0,0.0110898652219501,0.0133538592946784,0,0,0,0,0,0
X600028.SH,0.240792952152162,0,0.282152770546347,0,0,0,0,0,0,0,0,0,0,0,-0.0850756197945571,0,0,0,0,0,-0.0190537174333656,-0.0700957995241239,0,0,0,0,-0.00888458911394347,0,-0.0809601082386122,0,0,-0.0138442757176483,0,0,0,0,0,0,0,0,0,0,0,0,0.0639891758135102,-0.0318188344458675,0,0,0,0.00218088121493891,0,0,0,0,0.214472986409166,0,0
X601088.SH,0,0.016630215734809,0,0.29198530632124,0,0.0206870426636565,0,0,0,0,0.587858733596874,0,0.0755102215030101,0,0,0.0246753802361529,0,0,0,0,0,0,0,-0.045916277140661,0,0,0,0,-0.104303733315458,-0.114865374086826,-0.200077032926568,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0574512477537798,-0.00254647992945179,0,0,0,0,-0.00856641719986144,0,0,0,-0.012473319579229,0,0
X600585.SH,0,0,0.31519103925672,0,0,0.0447624179930315,0,0,0,0,-0.12677976355731,0,0.195690942619734,0,0.06982524553521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200898356890512,0,0,0,0,0,0.344569752104377,0,0,0,0.109460179703718,0,0,0.0735098400761011,0,0,6.93889390390723e-18,0,0,0,-0.023325923440248,0,0,0,0,0.00596502823199264,0,0
X600019.SH,0,0,0,0.115175760949814,0,0.124453384117831,0,0,0,0,0.205369461486482,0,0,0.0308882475682019,0,0,0,0,0,0,-0.291134478722962,0,0,0,0,0,0.135281310161128,0,-0.00907532644306968,0,0,0,0,0,0,0.075964868329077,0.243877947095332,0,0,0,0,0,0,0,0.157299251193446,0,0,0,0,0.0109053833584052,0,0,0,0,0.0706014922667509,0,0
X600309.SH,0,0,0.177940013116146,0,0,0,0,0.175858549014244,0,0,0,0,0,0,-0.203480032418982,0,0.404054028199383,0,0,0,0,0,0,0,0,-0.0847429662852007,-0.093909232946211,0,0,0.284897652375739,-0.0404388743108864,0.155489856710395,-0.454302475276782,0,0,0.051715855715427,0,0,0,0,0,0,0.0760281647329868,0,0,0,0.0529925522037827,0,0,0.0284133247632555,0.0614195455093967,0,0,0,0.00378408816545422,0,0
X600011.SH,0,0,0,0,0,0.0702097411132052,0,-0.0178491762170979,0,0,0,0,0,0,0,0,0,0.174546786765182,0,0,0.119803376866415,0,0.403806604173409,0.0412443661618124,0,0,0,0,0,-0.00582517480576412,-0.133107677177005,0,0,0,0,0,0,0,0,0,0,-0.102998740092327,0.0522493833621708,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0.0344769077966297,0,-0.0493456917867412,0.399340738554067,0.658265449193223,0,0,0,0,0,0,0.686549013333579,0,0.428525384798495,0.134327485290462,0.0350476772306265,0,0,0.0943223265779742,0,-0.204467260343406,0,0,0,0,0,0.378480355051745,0,0,0,0,0,0,-3.46944695195361e-18,0.113775013408497,0,0,-0.0673347709246204,0,0,0,0,0.0272816639231133,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.350808503859999,0,-0.127959723285631,0,0,0,-0.0354462613560237,0,0,0.172069265441898,0.106851007209298,0,0.13540467276235,0,0,0,0,0,0,0,-0.104520313045609,0,-0.12377219276924,0,0,0,0,0,-0.0589580143435715,0,0.0186612441719156,0,0,0.0473650189439268,0.0427664790740839,0,0,0.277564335656279,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.233834482451519,0,0,0,0,0,0,0.113279279492872,0,0,0.00226889370297967,0,0.0870919856209381,0.0545639143771145,0,0,0,0,0.00349086760644872,0,0,0,0,0,0,0,0,0,0,0,0,0.0422691466250281,0.0647974096967462,0,0,0,0,-0.0168083682110465,0,0,0,0,0,0
X600188.SH,0,0,0.232351102836176,0,0.21181763548209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0589415377072616,0,-0.218580280052935,0,0,0,0.140674969691883,0,0,0,0,0.0912949886943484,0,0,0,0,0,0,0,0,0,0,0,0,0.711340091610629,0,0,0,0,-0.0326377684404267,-0.0221816276190597,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0.111748632063493,0.0168982884549561,0,0,0,0,0,0,0,0,0,0,0,0.053785683626679,0,0,0.228869286213493,0.101000754229216,0,0,0.0118707143742908,0.11456018697706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032187179783295,0.0635956639440615,0,0,0.00209602682323954,-0.0160719558976711,0,0,0,0,0,0
